,Sysnet
13337,Synset: ID is ENG30-02333368-n
2377,Synset: ID is ENG30-00552815-v
15144,Synset: ID is ENG30-14681249-n
10879,Synset: ID is ENG30-01691975-a
14604,Synset: ID is ENG30-02689299-v
12012,Synset: ID is ENG30-14641223-n
8687,Synset: ID is ENG30-13928388-n
14367,Synset: ID is ENG30-08288753-n
18350,Synset: ID is ENG30-14645882-n
6069,Synset: ID is ENG30-01023820-n
17246,Synset: ID is ENG30-03571942-n
15466,Synset: ID is ENG30-04330340-n
1887,Synset: ID is ENG30-09765278-n
58,Synset: ID is ENG30-02702830-v
10075,Synset: ID is ENG30-09718936-n
18212,Synset: ID is ENG30-00086077-v
16965,Synset: ID is ENG30-06967529-n
1857,Synset: ID is ENG30-06979492-n
10549,Synset: ID is ENG30-15213774-n
7667,Synset: ID is ENG30-02754417-a
12562,Synset: ID is ENG30-13875027-n
4994,Synset: ID is ENG30-10791221-n
2039,Synset: ID is ENG30-02737833-n
14,Synset: ID is ENG30-01373728-a
18003,Synset: ID is ENG30-12653056-n
2795,Synset: ID is ENG30-11839568-n
1274,Synset: ID is ENG30-15173479-n
8845,Synset: ID is ENG30-01046167-n
17468,Synset: ID is ENG30-11786131-n
16062,Synset: ID is ENG30-04045941-n
5087,Synset: ID is ENG30-02206619-v
18261,Synset: ID is ENG30-11729315-n
5991,Synset: ID is ENG30-10527147-n
8614,Synset: ID is ENG30-02380819-a
1607,Synset: ID is ENG30-09037838-n
9682,Synset: ID is ENG30-05760751-n
18924,Synset: ID is ENG30-01726960-n
15193,Synset: ID is ENG30-11295196-n
2351,Synset: ID is ENG30-01934427-v
9075,Synset: ID is ENG30-02888968-a
11401,Synset: ID is ENG30-12924452-n
13237,Synset: ID is ENG30-12655726-n
2684,Synset: ID is ENG30-02782681-n
14063,Synset: ID is ENG30-03090278-n
5359,Synset: ID is ENG30-12725738-n
129,Synset: ID is ENG30-01871543-n
16738,Synset: ID is ENG30-09481958-n
18463,Synset: ID is ENG30-02709908-n
8006,Synset: ID is ENG30-02051694-v
14762,Synset: ID is ENG30-11624367-n
11159,Synset: ID is ENG30-07896422-n
9837,Synset: ID is ENG30-05282433-n
11533,Synset: ID is ENG30-04269944-n
13490,Synset: ID is ENG30-08401554-n
5972,Synset: ID is ENG30-03777283-n
12031,Synset: ID is ENG30-13689411-n
6203,Synset: ID is ENG30-05087297-n
5148,Synset: ID is ENG30-02687172-n
10272,Synset: ID is ENG30-08514865-n
8069,Synset: ID is ENG30-07711569-n
14087,Synset: ID is ENG30-00051192-n
4248,Synset: ID is ENG30-02097800-v
40,Synset: ID is ENG30-03040587-n
13580,Synset: ID is ENG30-06416452-n
1053,Synset: ID is ENG30-07798233-n
2532,Synset: ID is ENG30-04021503-n
8984,Synset: ID is ENG30-01579578-n
14679,Synset: ID is ENG30-12974987-n
8429,Synset: ID is ENG30-08405603-n
14971,Synset: ID is ENG30-12604639-n
17951,Synset: ID is ENG30-10203839-n
13644,Synset: ID is ENG30-02245592-n
15529,Synset: ID is ENG30-07456638-n
2086,Synset: ID is ENG30-14796575-n
5120,Synset: ID is ENG30-09298698-n
1909,Synset: ID is ENG30-07565608-n
9463,Synset: ID is ENG30-04439712-n
5230,Synset: ID is ENG30-04491388-n
14745,Synset: ID is ENG30-07785887-n
11107,Synset: ID is ENG30-04286128-n
5542,Synset: ID is ENG30-06981498-n
5135,Synset: ID is ENG30-07201804-n
136,Synset: ID is ENG30-00034574-n
16234,Synset: ID is ENG30-00588703-v
1705,Synset: ID is ENG30-01135529-n
13985,Synset: ID is ENG30-03112486-a
8521,Synset: ID is ENG30-06500448-n
95,Synset: ID is ENG30-11585340-n
18732,Synset: ID is ENG30-02889425-n
8427,Synset: ID is ENG30-07575984-n
4418,Synset: ID is ENG30-07245125-n
8833,Synset: ID is ENG30-07044088-n
7959,Synset: ID is ENG30-09902731-n
8530,Synset: ID is ENG30-05856066-n
19293,Synset: ID is ENG30-08615810-n
14928,Synset: ID is ENG30-00365709-n
9065,Synset: ID is ENG30-06170498-n
220,Synset: ID is ENG30-04840285-n
237,Synset: ID is ENG30-02339577-a
11460,Synset: ID is ENG30-01870043-v
17297,Synset: ID is ENG30-11455901-n
8544,Synset: ID is ENG30-13683932-n
12560,Synset: ID is ENG30-00471613-n
5095,Synset: ID is ENG30-09570794-n
14507,Synset: ID is ENG30-02155872-n
3179,Synset: ID is ENG30-13709819-n
12788,Synset: ID is ENG30-09499494-n
9336,Synset: ID is ENG30-07721118-n
8848,Synset: ID is ENG30-02264657-a
7652,Synset: ID is ENG30-05138065-n
4821,Synset: ID is ENG30-03497182-n
11439,Synset: ID is ENG30-09558756-n
16896,Synset: ID is ENG30-04463679-n
11921,Synset: ID is ENG30-06914612-n
6146,Synset: ID is ENG30-00479176-v
3388,Synset: ID is ENG30-06986894-n
6717,Synset: ID is ENG30-02787290-a
18374,Synset: ID is ENG30-13777764-n
17851,Synset: ID is ENG30-01521197-n
11905,Synset: ID is ENG30-06954461-n
1646,Synset: ID is ENG30-12619306-n
19415,Synset: ID is ENG30-00277659-v
8841,Synset: ID is ENG30-07740597-n
19044,Synset: ID is ENG30-00171127-v
1503,Synset: ID is ENG30-03194992-n
4016,Synset: ID is ENG30-13920429-n
4308,Synset: ID is ENG30-02098806-n
6169,Synset: ID is ENG30-04306080-n
549,Synset: ID is ENG30-12997919-n
8896,Synset: ID is ENG30-00236999-v
236,Synset: ID is ENG30-01518347-n
4356,Synset: ID is ENG30-00371314-n
3102,Synset: ID is ENG30-07972674-n
14363,Synset: ID is ENG30-09863936-n
14175,Synset: ID is ENG30-06012513-n
6079,Synset: ID is ENG30-01313649-a
10891,Synset: ID is ENG30-02671062-n
17369,Synset: ID is ENG30-09598491-n
3320,Synset: ID is ENG30-00396880-v
2808,Synset: ID is ENG30-04062179-n
3108,Synset: ID is ENG30-06581959-n
213,Synset: ID is ENG30-05042871-n
277,Synset: ID is ENG30-01587787-a
783,Synset: ID is ENG30-04473432-n
5399,Synset: ID is ENG30-07658814-n
41,Synset: ID is ENG30-01780434-v
3453,Synset: ID is ENG30-04744555-n
6712,Synset: ID is ENG30-12602850-n
7577,Synset: ID is ENG30-13664153-n
15101,Synset: ID is ENG30-03131480-a
9038,Synset: ID is ENG30-10142391-n
255,Synset: ID is ENG30-01365544-a
6449,Synset: ID is ENG30-02321046-v
16159,Synset: ID is ENG30-00415231-v
6530,Synset: ID is ENG30-08955626-n
5816,Synset: ID is ENG30-12785889-n
17774,Synset: ID is ENG30-09185440-n
1138,Synset: ID is ENG30-13427789-n
3409,Synset: ID is ENG30-01339801-n
14018,Synset: ID is ENG30-12501202-n
4628,Synset: ID is ENG30-03885904-n
18598,Synset: ID is ENG30-03874599-n
14857,Synset: ID is ENG30-02639312-n
5908,Synset: ID is ENG30-04610503-n
3511,Synset: ID is ENG30-02206624-n
8407,Synset: ID is ENG30-01478816-n
5130,Synset: ID is ENG30-06961399-n
1592,Synset: ID is ENG30-03083842-a
1486,Synset: ID is ENG30-12190712-n
8978,Synset: ID is ENG30-08501565-n
14333,Synset: ID is ENG30-07766530-n
13322,Synset: ID is ENG30-07391863-n
12116,Synset: ID is ENG30-01741562-n
430,Synset: ID is ENG30-02045864-n
2490,Synset: ID is ENG30-07866277-n
8901,Synset: ID is ENG30-00706975-v
16045,Synset: ID is ENG30-13954253-n
15093,Synset: ID is ENG30-09324322-n
10484,Synset: ID is ENG30-01640567-n
4664,Synset: ID is ENG30-09976429-n
16202,Synset: ID is ENG30-05802912-n
16112,Synset: ID is ENG30-06287859-n
15759,Synset: ID is ENG30-09552681-n
13909,Synset: ID is ENG30-06319157-n
14446,Synset: ID is ENG30-06584891-n
17252,Synset: ID is ENG30-02644967-n
15224,Synset: ID is ENG30-02860389-a
10647,Synset: ID is ENG30-02063846-n
9314,Synset: ID is ENG30-01691951-n
9948,Synset: ID is ENG30-13407561-n
6408,Synset: ID is ENG30-04540761-n
5914,Synset: ID is ENG30-03567635-n
191,Synset: ID is ENG30-01130733-a
7473,Synset: ID is ENG30-08719465-n
3473,Synset: ID is ENG30-09490572-n
5195,Synset: ID is ENG30-01041762-v
13599,Synset: ID is ENG30-02879718-n
14075,Synset: ID is ENG30-11960245-n
15747,Synset: ID is ENG30-03102859-n
1504,Synset: ID is ENG30-11556187-n
5943,Synset: ID is ENG30-01155687-v
3762,Synset: ID is ENG30-07991169-n
18590,Synset: ID is ENG30-06069886-n
8020,Synset: ID is ENG30-14887026-n
7981,Synset: ID is ENG30-00962722-n
12254,Synset: ID is ENG30-00887325-v
11034,Synset: ID is ENG30-03898129-n
15029,Synset: ID is ENG30-06344691-n
7017,Synset: ID is ENG30-08718577-n
10059,Synset: ID is ENG30-13498828-n
12734,Synset: ID is ENG30-12752205-n
7753,Synset: ID is ENG30-02442572-n
17326,Synset: ID is ENG30-02017878-n
13425,Synset: ID is ENG30-12568186-n
6769,Synset: ID is ENG30-02201626-n
1686,Synset: ID is ENG30-13673843-n
7604,Synset: ID is ENG30-02249147-v
1527,Synset: ID is ENG30-02636516-v
16772,Synset: ID is ENG30-06509513-n
7484,Synset: ID is ENG30-13613294-n
7633,Synset: ID is ENG30-03881305-n
16440,Synset: ID is ENG30-02887970-n
13187,Synset: ID is ENG30-08480662-n
197,Synset: ID is ENG30-13968308-n
6487,Synset: ID is ENG30-00014405-v
19233,Synset: ID is ENG30-10126708-n
3649,Synset: ID is ENG30-06909848-n
12600,Synset: ID is ENG30-13458571-n
10454,Synset: ID is ENG30-02810417-a
18692,Synset: ID is ENG30-03888605-n
2617,Synset: ID is ENG30-06732169-n
16589,Synset: ID is ENG30-02518488-n
167,Synset: ID is ENG30-01050890-a
6815,Synset: ID is ENG30-07700095-n
3333,Synset: ID is ENG30-05529729-n
10616,Synset: ID is ENG30-13724081-n
4857,Synset: ID is ENG30-03094404-a
