,Sysnet
14060,Synset: ID is ENG30-00454121-n
7038,Synset: ID is ENG30-15166462-n
13704,Synset: ID is ENG30-07081646-n
7106,Synset: ID is ENG30-13585429-n
8956,Synset: ID is ENG30-00276373-v
15352,Synset: ID is ENG30-11597924-n
7341,Synset: ID is ENG30-03999160-n
14160,Synset: ID is ENG30-06936540-n
10966,Synset: ID is ENG30-07752514-n
11087,Synset: ID is ENG30-07000195-n
289,Synset: ID is ENG30-00620585-a
5081,Synset: ID is ENG30-12942930-n
3205,Synset: ID is ENG30-04086273-n
10593,Synset: ID is ENG30-05535095-n
17644,Synset: ID is ENG30-09251407-n
10145,Synset: ID is ENG30-08278822-n
7764,Synset: ID is ENG30-12346448-n
3757,Synset: ID is ENG30-07118210-n
5427,Synset: ID is ENG30-05973198-n
1520,Synset: ID is ENG30-01476829-n
17126,Synset: ID is ENG30-07922041-n
9371,Synset: ID is ENG30-02958576-a
2392,Synset: ID is ENG30-12739332-n
616,Synset: ID is ENG30-06386693-n
4408,Synset: ID is ENG30-07744430-n
774,Synset: ID is ENG30-06984351-n
2342,Synset: ID is ENG30-00765649-v
17913,Synset: ID is ENG30-13581218-n
18695,Synset: ID is ENG30-03053859-a
3767,Synset: ID is ENG30-13231436-n
8950,Synset: ID is ENG30-11630890-n
3438,Synset: ID is ENG30-11879505-n
6971,Synset: ID is ENG30-04972603-n
16336,Synset: ID is ENG30-01106405-a
141,Synset: ID is ENG30-00019046-n
5046,Synset: ID is ENG30-14518924-n
716,Synset: ID is ENG30-12310021-n
19181,Synset: ID is ENG30-02300018-n
6505,Synset: ID is ENG30-02964107-a
10645,Synset: ID is ENG30-02837789-n
3755,Synset: ID is ENG30-14424780-n
215,Synset: ID is ENG30-00614730-n
5995,Synset: ID is ENG30-09712324-n
6912,Synset: ID is ENG30-07701912-n
11614,Synset: ID is ENG30-07786484-n
2155,Synset: ID is ENG30-04509592-n
17523,Synset: ID is ENG30-07750299-n
6411,Synset: ID is ENG30-00995716-v
939,Synset: ID is ENG30-05814291-n
7403,Synset: ID is ENG30-02508213-n
18690,Synset: ID is ENG30-09734185-n
9067,Synset: ID is ENG30-05567217-n
11609,Synset: ID is ENG30-07705633-n
4952,Synset: ID is ENG30-02745486-v
5327,Synset: ID is ENG30-02639605-n
16891,Synset: ID is ENG30-00291471-a
5093,Synset: ID is ENG30-14694161-n
12099,Synset: ID is ENG30-07595499-n
5897,Synset: ID is ENG30-12629305-n
995,Synset: ID is ENG30-14972807-n
3092,Synset: ID is ENG30-06770275-n
1471,Synset: ID is ENG30-09723819-n
10842,Synset: ID is ENG30-01629276-n
10280,Synset: ID is ENG30-03029197-n
9024,Synset: ID is ENG30-07872748-n
19272,Synset: ID is ENG30-03068181-n
1421,Synset: ID is ENG30-09818343-n
7777,Synset: ID is ENG30-09555514-n
10755,Synset: ID is ENG30-13806614-n
8745,Synset: ID is ENG30-01316949-n
12271,Synset: ID is ENG30-13799796-n
16307,Synset: ID is ENG30-06946199-n
7019,Synset: ID is ENG30-06000400-n
5918,Synset: ID is ENG30-02748618-n
7919,Synset: ID is ENG30-13786748-n
2393,Synset: ID is ENG30-11608250-n
2582,Synset: ID is ENG30-02240151-v
11958,Synset: ID is ENG30-01381829-n
17320,Synset: ID is ENG30-00163779-n
18949,Synset: ID is ENG30-12307240-n
135,Synset: ID is ENG30-12960729-n
7946,Synset: ID is ENG30-02660412-n
15201,Synset: ID is ENG30-03054743-a
19014,Synset: ID is ENG30-01053617-n
1913,Synset: ID is ENG30-04396335-n
13263,Synset: ID is ENG30-02784732-n
1650,Synset: ID is ENG30-06981085-n
10193,Synset: ID is ENG30-02852920-a
1576,Synset: ID is ENG30-10471250-n
10289,Synset: ID is ENG30-10197182-n
6742,Synset: ID is ENG30-01779629-n
6841,Synset: ID is ENG30-15018889-n
11647,Synset: ID is ENG30-13679494-n
4109,Synset: ID is ENG30-02609764-v
19397,Synset: ID is ENG30-03023348-a
1522,Synset: ID is ENG30-01337915-n
4307,Synset: ID is ENG30-03492717-n
12113,Synset: ID is ENG30-12651821-n
1404,Synset: ID is ENG30-09747191-n
13799,Synset: ID is ENG30-08959495-n
29,Synset: ID is ENG30-00892315-v
17335,Synset: ID is ENG30-03387653-n
10546,Synset: ID is ENG30-07580592-n
16453,Synset: ID is ENG30-02009200-v
4082,Synset: ID is ENG30-02660940-a
17560,Synset: ID is ENG30-05980412-n
17554,Synset: ID is ENG30-10350220-n
9829,Synset: ID is ENG30-00667463-a
16691,Synset: ID is ENG30-06635509-n
1232,Synset: ID is ENG30-08389710-n
17426,Synset: ID is ENG30-01305310-n
3230,Synset: ID is ENG30-06798750-n
16932,Synset: ID is ENG30-14362373-n
15420,Synset: ID is ENG30-02405252-v
5416,Synset: ID is ENG30-09686536-n
15314,Synset: ID is ENG30-07577144-n
3702,Synset: ID is ENG30-02911112-a
18728,Synset: ID is ENG30-02625648-a
17442,Synset: ID is ENG30-11627168-n
17837,Synset: ID is ENG30-09374036-n
10959,Synset: ID is ENG30-13532886-n
14322,Synset: ID is ENG30-06725067-n
10121,Synset: ID is ENG30-03488438-n
15304,Synset: ID is ENG30-02470899-n
9321,Synset: ID is ENG30-01982482-n
5758,Synset: ID is ENG30-07849619-n
13731,Synset: ID is ENG30-10379073-n
1461,Synset: ID is ENG30-07349532-n
1979,Synset: ID is ENG30-02850732-n
18466,Synset: ID is ENG30-07334490-n
11748,Synset: ID is ENG30-00931721-n
10405,Synset: ID is ENG30-03718581-n
18226,Synset: ID is ENG30-00250181-v
236,Synset: ID is ENG30-05161614-n
5069,Synset: ID is ENG30-02124748-v
1365,Synset: ID is ENG30-00424934-n
15368,Synset: ID is ENG30-06952572-n
876,Synset: ID is ENG30-02395003-n
11999,Synset: ID is ENG30-02228698-v
16157,Synset: ID is ENG30-02030035-n
16804,Synset: ID is ENG30-08649345-n
7166,Synset: ID is ENG30-02644177-a
14801,Synset: ID is ENG30-00301432-a
13572,Synset: ID is ENG30-09640859-n
12626,Synset: ID is ENG30-03282060-n
13556,Synset: ID is ENG30-07270179-n
4060,Synset: ID is ENG30-02395406-n
19256,Synset: ID is ENG30-14934031-n
4575,Synset: ID is ENG30-04487268-n
15579,Synset: ID is ENG30-01547459-n
4813,Synset: ID is ENG30-04011827-n
8630,Synset: ID is ENG30-01440655-n
16667,Synset: ID is ENG30-05611822-n
3268,Synset: ID is ENG30-01042661-n
2292,Synset: ID is ENG30-09923673-n
9006,Synset: ID is ENG30-02021905-a
11529,Synset: ID is ENG30-03110669-n
3429,Synset: ID is ENG30-04499300-n
9195,Synset: ID is ENG30-06339416-n
14040,Synset: ID is ENG30-07659425-n
16699,Synset: ID is ENG30-05582191-n
18057,Synset: ID is ENG30-06991980-n
10488,Synset: ID is ENG30-07919165-n
526,Synset: ID is ENG30-02117512-n
9539,Synset: ID is ENG30-01936391-n
5761,Synset: ID is ENG30-10074735-n
13153,Synset: ID is ENG30-05562902-n
11959,Synset: ID is ENG30-14686913-n
12629,Synset: ID is ENG30-01963876-n
18195,Synset: ID is ENG30-06582761-n
16053,Synset: ID is ENG30-02634940-a
167,Synset: ID is ENG30-01188485-v
4497,Synset: ID is ENG30-09395899-n
6237,Synset: ID is ENG30-11545714-n
1758,Synset: ID is ENG30-09372504-n
13625,Synset: ID is ENG30-03418242-n
5651,Synset: ID is ENG30-07586718-n
9635,Synset: ID is ENG30-06218308-n
14818,Synset: ID is ENG30-08187033-n
3233,Synset: ID is ENG30-02763472-n
14689,Synset: ID is ENG30-09255207-n
3114,Synset: ID is ENG30-00253919-n
12815,Synset: ID is ENG30-02978000-a
6319,Synset: ID is ENG30-01610100-n
5199,Synset: ID is ENG30-03045196-a
150,Synset: ID is ENG30-07900958-n
14431,Synset: ID is ENG30-09697650-n
6063,Synset: ID is ENG30-00390198-n
8612,Synset: ID is ENG30-07852614-n
5938,Synset: ID is ENG30-06725680-n
2006,Synset: ID is ENG30-03892891-n
4190,Synset: ID is ENG30-07768318-n
1753,Synset: ID is ENG30-06422643-n
6695,Synset: ID is ENG30-02157557-n
15659,Synset: ID is ENG30-04329190-n
2236,Synset: ID is ENG30-00961243-v
9423,Synset: ID is ENG30-06937229-n
6339,Synset: ID is ENG30-07185870-n
10616,Synset: ID is ENG30-13724081-n
19218,Synset: ID is ENG30-14635290-n
8000,Synset: ID is ENG30-01468576-v
16824,Synset: ID is ENG30-07585644-n
10846,Synset: ID is ENG30-02306462-v
11380,Synset: ID is ENG30-02777734-n
17658,Synset: ID is ENG30-12854443-n
10822,Synset: ID is ENG30-08843958-n
11817,Synset: ID is ENG30-00226319-n
3932,Synset: ID is ENG30-05470189-n
11303,Synset: ID is ENG30-00378042-v
3733,Synset: ID is ENG30-06417598-n
11893,Synset: ID is ENG30-01658188-v
6010,Synset: ID is ENG30-14864961-n
272,Synset: ID is ENG30-01983162-a
206,Synset: ID is ENG30-00237877-v
13057,Synset: ID is ENG30-04347225-n
2400,Synset: ID is ENG30-00246341-n
13706,Synset: ID is ENG30-03005285-n
19449,Synset: ID is ENG30-04347754-n
18822,Synset: ID is ENG30-09593416-n
16674,Synset: ID is ENG30-04972350-n
13974,Synset: ID is ENG30-01810466-n
6846,Synset: ID is ENG30-07823105-n
3070,Synset: ID is ENG30-00557686-v
4398,Synset: ID is ENG30-13384877-n
10114,Synset: ID is ENG30-06674947-n
17273,Synset: ID is ENG30-02376542-n
1453,Synset: ID is ENG30-02006510-n
245,Synset: ID is ENG30-05863106-n
17588,Synset: ID is ENG30-11704620-n
13575,Synset: ID is ENG30-07452251-n
17197,Synset: ID is ENG30-01768402-n
1314,Synset: ID is ENG30-11894558-n
15050,Synset: ID is ENG30-00363260-n
6046,Synset: ID is ENG30-00793250-a
5942,Synset: ID is ENG30-02642430-n
8951,Synset: ID is ENG30-02592866-n
6165,Synset: ID is ENG30-12809233-n
15027,Synset: ID is ENG30-08965958-n
10294,Synset: ID is ENG30-15140892-n
13004,Synset: ID is ENG30-13667372-n
12144,Synset: ID is ENG30-07687211-n
1091,Synset: ID is ENG30-06762711-n
2495,Synset: ID is ENG30-07876189-n
6546,Synset: ID is ENG30-03605915-n
10688,Synset: ID is ENG30-06293106-n
4140,Synset: ID is ENG30-09557632-n
18863,Synset: ID is ENG30-09637211-n
6201,Synset: ID is ENG30-01621994-n
3187,Synset: ID is ENG30-04001499-n
14670,Synset: ID is ENG30-14654541-n
4070,Synset: ID is ENG30-01921964-v
8188,Synset: ID is ENG30-01456756-n
18990,Synset: ID is ENG30-04478889-n
5665,Synset: ID is ENG30-12593826-n
191,Synset: ID is ENG30-00254415-n
17968,Synset: ID is ENG30-12770277-n
8899,Synset: ID is ENG30-09815790-n
16072,Synset: ID is ENG30-06622709-n
17902,Synset: ID is ENG30-06293746-n
9343,Synset: ID is ENG30-05074774-n
15192,Synset: ID is ENG30-06546931-n
14290,Synset: ID is ENG30-00161243-n
12028,Synset: ID is ENG30-09943239-n
16452,Synset: ID is ENG30-10781460-n
7216,Synset: ID is ENG30-10292622-n
16425,Synset: ID is ENG30-08818444-n
4809,Synset: ID is ENG30-08174398-n
5330,Synset: ID is ENG30-07186828-n
12856,Synset: ID is ENG30-12856680-n
12253,Synset: ID is ENG30-04611154-n
3156,Synset: ID is ENG30-14847929-n
4065,Synset: ID is ENG30-07011075-n
15786,Synset: ID is ENG30-01968115-n
19306,Synset: ID is ENG30-10503965-n
13237,Synset: ID is ENG30-12655726-n
19285,Synset: ID is ENG30-02970685-n
7587,Synset: ID is ENG30-11693812-n
18873,Synset: ID is ENG30-08441203-n
5667,Synset: ID is ENG30-07786164-n
16216,Synset: ID is ENG30-01129201-v
15213,Synset: ID is ENG30-02509071-n
14492,Synset: ID is ENG30-01542207-v
12218,Synset: ID is ENG30-02863750-n
4859,Synset: ID is ENG30-12394494-n
6921,Synset: ID is ENG30-01723690-v
9366,Synset: ID is ENG30-12860542-n
17425,Synset: ID is ENG30-01813532-n
17366,Synset: ID is ENG30-02084071-n
5568,Synset: ID is ENG30-01195380-n
8542,Synset: ID is ENG30-10088390-n
10577,Synset: ID is ENG30-13688695-n
13499,Synset: ID is ENG30-06983416-n
8990,Synset: ID is ENG30-10277638-n
13159,Synset: ID is ENG30-06950049-n
14352,Synset: ID is ENG30-15206590-n
2395,Synset: ID is ENG30-04603081-n
6115,Synset: ID is ENG30-06990836-n
8978,Synset: ID is ENG30-08501565-n
6436,Synset: ID is ENG30-12944238-n
18201,Synset: ID is ENG30-12348294-n
8240,Synset: ID is ENG30-02053859-n
19350,Synset: ID is ENG30-01601919-n
13389,Synset: ID is ENG30-09311259-n
17870,Synset: ID is ENG30-04934220-n
5559,Synset: ID is ENG30-02175578-v
254,Synset: ID is ENG30-04738641-n
10676,Synset: ID is ENG30-02281552-n
14240,Synset: ID is ENG30-10658501-n
8354,Synset: ID is ENG30-02417663-n
10972,Synset: ID is ENG30-13384557-n
2685,Synset: ID is ENG30-00954311-n
834,Synset: ID is ENG30-03542333-n
13587,Synset: ID is ENG30-01037577-n
3258,Synset: ID is ENG30-10472274-n
5414,Synset: ID is ENG30-00968211-v
14909,Synset: ID is ENG30-03326073-n
9645,Synset: ID is ENG30-07704579-n
8307,Synset: ID is ENG30-06082025-n
13611,Synset: ID is ENG30-06919712-n
11441,Synset: ID is ENG30-13448334-n
2421,Synset: ID is ENG30-12090702-n
8130,Synset: ID is ENG30-02165304-v
9527,Synset: ID is ENG30-09316454-n
13357,Synset: ID is ENG30-02272871-n
15187,Synset: ID is ENG30-14904661-n
7202,Synset: ID is ENG30-04275661-n
13352,Synset: ID is ENG30-01726390-n
10065,Synset: ID is ENG30-10145682-n
8793,Synset: ID is ENG30-13998576-n
2008,Synset: ID is ENG30-09504915-n
1423,Synset: ID is ENG30-07803093-n
15919,Synset: ID is ENG30-06391566-n
15500,Synset: ID is ENG30-10266016-n
2004,Synset: ID is ENG30-02663211-n
19432,Synset: ID is ENG30-04021028-n
10854,Synset: ID is ENG30-12629946-n
2634,Synset: ID is ENG30-12092262-n
2016,Synset: ID is ENG30-11450869-n
9295,Synset: ID is ENG30-11703935-n
12642,Synset: ID is ENG30-01177327-n
908,Synset: ID is ENG30-10484526-n
9444,Synset: ID is ENG30-06948761-n
14188,Synset: ID is ENG30-03643737-n
15106,Synset: ID is ENG30-01058574-v
7357,Synset: ID is ENG30-12418065-n
6273,Synset: ID is ENG30-04320973-n
2810,Synset: ID is ENG30-06970510-n
12687,Synset: ID is ENG30-07643764-n
7230,Synset: ID is ENG30-04519153-n
3630,Synset: ID is ENG30-14984973-n
2464,Synset: ID is ENG30-09634494-n
1494,Synset: ID is ENG30-11240139-n
9684,Synset: ID is ENG30-02204692-v
4707,Synset: ID is ENG30-02702989-n
2303,Synset: ID is ENG30-01059400-a
13178,Synset: ID is ENG30-03064758-n
7639,Synset: ID is ENG30-08975106-n
6009,Synset: ID is ENG30-04244997-n
19393,Synset: ID is ENG30-08973202-n
19034,Synset: ID is ENG30-08276720-n
15766,Synset: ID is ENG30-04460130-n
181,Synset: ID is ENG30-01455778-n
4493,Synset: ID is ENG30-01041674-n
75,Synset: ID is ENG30-05145891-n
9996,Synset: ID is ENG30-03242713-n
14446,Synset: ID is ENG30-06584891-n
16882,Synset: ID is ENG30-02980416-a
4863,Synset: ID is ENG30-02435634-v
3413,Synset: ID is ENG30-03466162-n
8682,Synset: ID is ENG30-09352282-n
10251,Synset: ID is ENG30-08061801-n
1524,Synset: ID is ENG30-08210982-n
5459,Synset: ID is ENG30-14940100-n
14795,Synset: ID is ENG30-15204983-n
5776,Synset: ID is ENG30-00744439-v
9434,Synset: ID is ENG30-06945473-n
101,Synset: ID is ENG30-07734744-n
15068,Synset: ID is ENG30-08282696-n
452,Synset: ID is ENG30-03646148-n
16525,Synset: ID is ENG30-00217152-v
14395,Synset: ID is ENG30-11403015-n
11397,Synset: ID is ENG30-04562658-n
4672,Synset: ID is ENG30-00800750-v
16071,Synset: ID is ENG30-11307422-n
1078,Synset: ID is ENG30-01874875-v
8135,Synset: ID is ENG30-01615121-n
577,Synset: ID is ENG30-01955933-n
9878,Synset: ID is ENG30-13901858-n
17457,Synset: ID is ENG30-04328329-n
2589,Synset: ID is ENG30-13772468-n
5394,Synset: ID is ENG30-13866515-n
3580,Synset: ID is ENG30-06023821-n
15343,Synset: ID is ENG30-04091839-n
9101,Synset: ID is ENG30-09825296-n
130,Synset: ID is ENG30-05730724-n
11972,Synset: ID is ENG30-03729951-n
8411,Synset: ID is ENG30-09160571-n
2019,Synset: ID is ENG30-07710007-n
13976,Synset: ID is ENG30-05682950-n
17654,Synset: ID is ENG30-07794063-n
58,Synset: ID is ENG30-00092690-v
5541,Synset: ID is ENG30-05241662-n
1816,Synset: ID is ENG30-13309956-n
8305,Synset: ID is ENG30-07741804-n
6817,Synset: ID is ENG30-09596884-n
2022,Synset: ID is ENG30-03091464-a
2279,Synset: ID is ENG30-00037138-v
89,Synset: ID is ENG30-01816431-v
217,Synset: ID is ENG30-04835488-n
16725,Synset: ID is ENG30-14717275-n
13633,Synset: ID is ENG30-09217508-n
7701,Synset: ID is ENG30-09927451-n
5806,Synset: ID is ENG30-00406612-n
11962,Synset: ID is ENG30-02536557-v
12913,Synset: ID is ENG30-08275185-n
2125,Synset: ID is ENG30-00959992-n
5686,Synset: ID is ENG30-02042180-n
2491,Synset: ID is ENG30-01011973-a
2137,Synset: ID is ENG30-01095218-v
12802,Synset: ID is ENG30-01376245-v
13906,Synset: ID is ENG30-05291010-n
11466,Synset: ID is ENG30-02928066-a
10576,Synset: ID is ENG30-12593994-n
17095,Synset: ID is ENG30-09297104-n
11931,Synset: ID is ENG30-07662719-n
95,Synset: ID is ENG30-11585340-n
8389,Synset: ID is ENG30-04508949-n
12868,Synset: ID is ENG30-12029326-n
17413,Synset: ID is ENG30-03681477-n
19279,Synset: ID is ENG30-12246232-n
6017,Synset: ID is ENG30-00906470-n
4014,Synset: ID is ENG30-07925116-n
19369,Synset: ID is ENG30-02402175-n
7901,Synset: ID is ENG30-11553763-n
238,Synset: ID is ENG30-03959936-n
7635,Synset: ID is ENG30-07864198-n
331,Synset: ID is ENG30-12391745-n
7582,Synset: ID is ENG30-03840823-n
18072,Synset: ID is ENG30-11155444-n
9060,Synset: ID is ENG30-09988063-n
7570,Synset: ID is ENG30-06100555-n
8418,Synset: ID is ENG30-11959489-n
8627,Synset: ID is ENG30-12426978-n
9611,Synset: ID is ENG30-00218475-v
2653,Synset: ID is ENG30-02099997-n
5447,Synset: ID is ENG30-00180413-n
4887,Synset: ID is ENG30-02101108-n
12652,Synset: ID is ENG30-02656426-n
13228,Synset: ID is ENG30-12188985-n
10935,Synset: ID is ENG30-07626405-n
7515,Synset: ID is ENG30-06989769-n
4774,Synset: ID is ENG30-04074482-n
6480,Synset: ID is ENG30-12374002-n
4705,Synset: ID is ENG30-11645914-n
1154,Synset: ID is ENG30-14647235-n
2280,Synset: ID is ENG30-04041069-n
13593,Synset: ID is ENG30-03759243-n
10633,Synset: ID is ENG30-12109498-n
17604,Synset: ID is ENG30-10216403-n
14412,Synset: ID is ENG30-02950471-a
14124,Synset: ID is ENG30-01887896-n
11427,Synset: ID is ENG30-03835197-n
6517,Synset: ID is ENG30-01010118-v
3190,Synset: ID is ENG30-13699442-n
6229,Synset: ID is ENG30-11959259-n
13335,Synset: ID is ENG30-12854193-n
11552,Synset: ID is ENG30-02754656-n
13661,Synset: ID is ENG30-03719053-n
13297,Synset: ID is ENG30-11629501-n
3106,Synset: ID is ENG30-15262120-n
12915,Synset: ID is ENG30-12995724-n
2194,Synset: ID is ENG30-04335209-n
3069,Synset: ID is ENG30-13707106-n
5332,Synset: ID is ENG30-11686398-n
16997,Synset: ID is ENG30-05861067-n
3694,Synset: ID is ENG30-02621395-v
15083,Synset: ID is ENG30-02132580-n
18998,Synset: ID is ENG30-03107596-a
14561,Synset: ID is ENG30-06072776-n
7503,Synset: ID is ENG30-00652622-v
17299,Synset: ID is ENG30-01530575-n
12147,Synset: ID is ENG30-01730812-n
9843,Synset: ID is ENG30-01653013-v
3374,Synset: ID is ENG30-03948950-n
738,Synset: ID is ENG30-07744559-n
3605,Synset: ID is ENG30-02682039-a
13464,Synset: ID is ENG30-01563579-n
11062,Synset: ID is ENG30-15146545-n
7295,Synset: ID is ENG30-01424220-v
7529,Synset: ID is ENG30-13671813-n
9215,Synset: ID is ENG30-07704428-n
5867,Synset: ID is ENG30-02963810-a
8996,Synset: ID is ENG30-07164546-n
13798,Synset: ID is ENG30-01984695-n
3505,Synset: ID is ENG30-09639237-n
3457,Synset: ID is ENG30-00004227-v
10401,Synset: ID is ENG30-06680002-n
6281,Synset: ID is ENG30-13661273-n
17838,Synset: ID is ENG30-02803934-n
315,Synset: ID is ENG30-11965627-n
15570,Synset: ID is ENG30-09553599-n
18953,Synset: ID is ENG30-04221823-n
16944,Synset: ID is ENG30-05286536-n
4385,Synset: ID is ENG30-06806469-n
12043,Synset: ID is ENG30-02040505-n
12262,Synset: ID is ENG30-03176594-n
19124,Synset: ID is ENG30-07781689-n
8106,Synset: ID is ENG30-07746749-n
14823,Synset: ID is ENG30-04361095-n
16749,Synset: ID is ENG30-14628668-n
17327,Synset: ID is ENG30-00397405-v
5638,Synset: ID is ENG30-11804604-n
10776,Synset: ID is ENG30-10711005-n
15070,Synset: ID is ENG30-01687009-n
11920,Synset: ID is ENG30-02999410-n
10284,Synset: ID is ENG30-10278805-n
10406,Synset: ID is ENG30-08596076-n
10627,Synset: ID is ENG30-01501450-n
8948,Synset: ID is ENG30-04677385-n
14429,Synset: ID is ENG30-05136150-n
8993,Synset: ID is ENG30-11224654-n
15736,Synset: ID is ENG30-14648100-n
3961,Synset: ID is ENG30-01432176-v
19358,Synset: ID is ENG30-13674138-n
12616,Synset: ID is ENG30-06419234-n
7555,Synset: ID is ENG30-13972797-n
1553,Synset: ID is ENG30-01613615-n
10984,Synset: ID is ENG30-00317700-v
434,Synset: ID is ENG30-04560292-n
7006,Synset: ID is ENG30-10577284-n
5043,Synset: ID is ENG30-03859717-n
