,Sysnet
12490,elektronski uređaj za kontinuiran posmatranje funkcija srce 
15123,grbica koji rasti u čist bara i potok 
11138,imenica koji jesam izvesti iz glagol 
5173,zakonski konstituisan administrativan područje ustanoviti državni povelja . 
701,vrsta sladak pomorandža koji se gajiti isključivo na Florida i u Kalifornija 
15935,u grčki mitologija bog nebo ; sin i muž Gej i otac Titan u drevan mitologija 
618,velik porodica australijski i južnoafrički žbun i drveće sa kožnat lišće i cvet sa četiri latica u grozd ; činiti red Protales . 
8707,Sadržaj neposredan posmatranje ili učešće u događaj . 
14515,Beskičmenjaci koji imati člankovit telo i hitinski oklop . 
16955,zeljast biljka čiji list imati delikatan miris i razneti primena . 
6149,poslovan aktivnost pribavljanje novac i kapitala . 
1135,mleko zgusnut puter i brašno 
16106,igra koji se igrati sa računar 
18344,deo pisan delo koji jesam kodirati ili šifrirati 
17466,koji imati posebno usmerenje 
9085,sistematski izlaganje pravilo određenog jezik ili jezik uopšte 
7156,Zajednička operacija ili radnja . 
6990,osnovni novčan jedinica Honduras 
18085,ostrvo između Spoljašnjih Hebrida i zapadni obala Škotska 
5625,prvi prst do palac na ruka 
6753,kratak opis događaj ( posebno biografski ) . 
2770,"mali rod visok višegodišnji ili jednogodišnji biljka koji nalikovati trava , sa cvet u gust grozd ili ? ; rasprostraniti od Mediteran do Himalaji ; ponekad se smeštati u porodica Asphodelaceae . "
16126,izvoditi na pozornica ili u pozorište . 
12393,koji posedovati ili iskazivati verovanje u božanstvo i njihov obožavanje 
6701,turkijski jezik koji govoriti Kirgizi 
9509,klatno koji otkucavati tačan tempo neki muzički komad . 
19029,kit i delfin ; ? manatees i ? dugongs ; morž ; tuljan . 
17462,keks koji sadržati deliti čokolada . 
6006,deo ? koji jesam obično jarki boja . 
16774,uzrokovati usvajanje nov ili drugi religija 
14851,"obezbeđivati pristup , ulaz nećemu "
4372,zelenkasto-svi viseći lišaj koji rasti na drveće 
5098,čiji domaćin biti 
1228,Lovački pas dug dlaka . 
478,rod porodica Scolopacidae 
16172,tipski rod porodica Nostocaceae : modrozelen alga nastaniti u svež voda 
4901,Bixlka koji trajati tri sezona ili više . 
10176,"diskvalifikacija sudija ili porota zbog pristrasnost ili konflikt interes ; sudija moći biti izuzeti na zahtev biti koji od suprotstavljen strana , a sudija moći izuzeti i sam sebe "
13328,neki od raznovrstan primat sa kratak repa ili bez repa . 
2718,postati prijatelj neki . 
12228,jabuka koji se uglavnom uzgajati u Šenadoh dolina 
5320,podneti prijava ( dobro za carinjenje ) carinski službenik 
5035,Oruđe za praktičan upotreba ( posebno u domaćinstvo ) . 
5067,zadnji deo leđa domaći životinja . 
10617,sitno siv seme mak ; koristiti se ceo ili mleti za kolač . 
4290,"na primer , premazati oluk lanen ulje "
18982,skup jednačina dva ili više promenljiv za koji postojati vrednost koji zadovoljavati sav jednačina istovremeno 
15802,javan zgrada za kockanje i zabava 
7170,suv područje na jugoistok Kalifornija 
6580,lokvanj sa beo cvet . 
15731,stanovnik Jemen ili poreklo iz Jemen 
11526,osoba u srodstvo sa drugi . 
6405,Štampani dokument sa prazan prostor u koji trebati pisati . 
1673,kompaktan masa . 
19303,mali biftek seći od prednji delo goveđi slabina 
1367,koji se ticati ili koji poticati od egzokrinih žlezda 
13658,slovenski jezik koji govoriti Slovenac 
15511,osoba koji pripadati pol koji moći da rađati beba . 
15009,sistem pisanje u koji karakter predstavljati slog 
5245,glavni i velik grad Iran 
11578,prevući kalaj 
10943,tipski rod porodica Caviidae : zamorac . 
9369,"neki od mnogi trava iz rod Taraxacum koji imati dugačak koren , duboko urezan lišće i svetlo žut cvet sa čupav loptica sa seme . "
19436,ideja koji se razmatrati u dokument ili diskurs . 
12988,bar koji obično jesam skup 
1374,objašnjenje čovekov poznavanje maternji jezik 
14516,jezik filipinski narod Sebu ; deo njegov leksikon jesam ući u leksikon zvaničan jezik Filipini 
131,krupan morski i rečni riba hrskavičav kostur . 
1168,"u grčki mitologija ženski Titan , boginja bistar intelekt "
7850,urezati brazda u stub 
3219,visok višegodišnji trava koji se širiti puzenjem pomoću ? a gajiti se zbog ? ; preneti na jug SAD-a gde jesam ozbiljan štetočina na kultivisan zemljište . 
7816,Uobičajene domaći ptica i povezan vrsta . 
234,uvećati množenje ( ili kao s množenje ) 
17442,zimzelen drvo . 
16438,grejati hrana da biti se ubiti štetan mikroorganizam 
5582,zakrivljen ili savijen uređaj za kačenje ili povlačenje nešto 
8722,Čin stvaranje nešto pomoću mišljenje . 
14823,struktura koji služiti da nešto podržati . 
6097,"Živa u velik zajednica , u podzeman rupa koji jesam iskopati , kratak repa , imati dlaka na taban . "
4470,biti koji mehanizam koji se sastojati od zupčanik koji pokretati namotan žica ; podsećati na rad mehanički časovnik . 
14213,"Muški roditelj , koristiti se i za obraćanje sopstevnom roditelj . "
5222,fosilni gorivo koji se sastojati od ugljenisan biljni materija . 
10728,neki telesni svojstvo . 
12531,"nauka koji se baviti analiza i dešifriranje kod , šifra i kriptograma "
15898,kretati se brže . 
13024,indoevropski jezik koji se govoriti uglavnom u Jermenija 
18149,zgrada u koji jesam kancelarija u koji se obavljati posati . 
6483,forma vladavina u koji jesam vlast koncentrisan u ruka jedan osoba 
11308,"mali kneževina u centralni Evropa u Alpi , između Austrija i Švajcerske "
3669,čanak za pranje genitalije i analan područje 
13886,mit zbirni ; korpus pričati povezan sa kultura ili institucija ili osoba . 
10051,novčan jedinica Iran 
279,dug uzak čamac sa ravan dno a pokretati se veslanje ; tradicionalno se koristiti po kanal Venecija . 
4090,velik rasprostraniti ro biljka sa raznobojan upadljiv cveće : pucavac . 
7153,putanja koji selede avion letiti od jedan aerodrom do drugi 
4541,"drvo koštunjav plod , sa ružičast ili beo cvet , gajiti se u topao kraj . "
9834,Uobičajeni kućni pacov ; velik napast širom svet . 
9024,"teleći kolenica ili cevanica pripreman sa maslinov ulje , vino i paradajz , i servirati sa pirinač i povrće "
12875,biti koji komunikacija koji se kodirati poruka . 
2556,"u računarstvo , računar koji jesam povezati na računarski mreža "
3919,papir koji delovati zgužvati ; obično jesam u boja i koristiti se za dekoracija 
8251,dug i debeo kost ljudski kostur ; ići od kuk do koleno 
1620,vodootporan mantil . 
2850,polje koji okruživati naelektrisan čestica 
15494,any of a number of fishes of the family Carangidae 
16643,"nejasno sećanje , često emotivno obojiti ; prisećanje , uspomena ( reminiscencija na detinjstvo ) . "
17992,"ravnati , asfaltirati staza sa koji avion poletati sa zemlja i na koji sletati "
16309,čadski jezik koji se govoriti u Čad ; imati @card@ vokal i razlika u vokalskoj dužina 
17383,u grčki mitologija mitski čudovište sa glava bik i telo čovek ; ubiti ga jesam Tezej 
428,"tempo , obično brz , koji se nešto događati . "
8585,rod višegodišnji biljka sa gomuljastim koren iz Meksiko i centralni Amerika . 
7031,čin privremen življenje pod šator 
2711,"Služiti svrha , uloga ili funkcija . "
5976,koji opisivati neki stvar pomću reč koji uobičajiti označavati nešto drugi 
10749,nauka o materija i energija i njihov odnos . 
191,stanje biti zaposliti ili imati posati . 
97,"zaprljati , onečistiti . "
8840,kopnen glavonožac čiji se telo sastojati od brojni dvostruk članak od koji svaki imati par noga : stonoga . 
2861,sušen mesto na način severnoamerički Indijanac 
12080,tipski rod porodica Soleidae . 
10001,jedan od dvanaest karta iz špil na čiji jesam lice slika . 
6852,tipski rod porodica Ceratodontidae : izumro rod dvodihalica . 
11357,vrsta kurasaoa sa velik procent alkohol 
7431,zaštitni znak jedan moćan operativan sistema 
6270,rod carstvo Protoctista 
3775,"fashioned Or shaped by cutting ; "" a well-cut suit "" ; "" cut diamonds "" ; "" cut velvet "" "
5975,"prostor odvojiti za rad , npr . u kancelarija "
13663,hleb sa aroma cimet ; često sadržati suv grožđe . 
19455,zeleniti koji rasti u divljina i koristiti se kao zamena za spanać 
2838,izdržljiv pamučan tkanina obično žut boja koji se proizvoditi u lutak Nanking u Kina 
12338,penutski jezik koji govoriti narod Činuk 
10506,dodatan otkucaj srce uzrokovan električni aktivacijom komora pre nego što se pojaviti normalan otkucaj . Ventrikularne ekstrasistole javljati se često i ne predstavljati opasnost za ljudi koji ne bolovati od srčanih bolest . 
496,koji se odnositi na ruka 
7739,drvenast loz iz star svet . 
15991,aktivnost koji se kršiti moralan ili pravni norma 
424,Ruski imperatorska loz koji jesam vladati od @card@ do @ord@ godina . 
12516,rat između SAD-a i Španija @card@ 
696,biljka puzavica sa crven plod . 
5672,Višegodišnja zeljast biljka čiji riza miriti slično kao đumbir 
4099,koji se odnositi na država Afrika i njen ljudi 
5586,"u računarstvo , datoteka koji sadržati transparentan podatak o neki zadatak obraditi podatak "
14684,toranj na čiji jesam vrći radni prostor sa staklen zid za posmatranje avion na aerodrom 
5977,stanovnik Mađarska ili poreklo iz Mađarska 
4681,grafički karakter koji se koristiti u slikovan pisma 
13486,"Vina koji se zagrevati sa šećer , začin a često isa plodov citrusa . "
13693,poslovanje koji se ticati štapmanja 
9372,mesto gde se dešavati neki radnja . 
13077,jedinica za zapremina koji odgovarati zapremina kocka čiji jesam ivica jedan decimetar 
3297,parazit koji živiti u stajaći voda i hraniti se krv životinja na koji se pripiti . 
9627,velik porodica smeđ morski alga uglavnom iz severni mora 
11810,dravidski jezik koji govoriti Kui u jugoistočni Indija 
7894,"instrument , npr . deo oprema ili alat , koji se koristiti da biti se nešto obaviti . "
592,Kućni sluga . 
1398,"preslica iz Evropa , Azija , Grenland i Južne Amerika . "
9443,pisma bazirati na alfabetski karakter 
17773,velik jezički porodica koji se govoriti u južnoj i centralni Indija i na Šri Lanca 
12237,ljudi uopšte kada se posmatrati kao celina . 
18151,neki objekt koji uzrokovati neki dešavanje . 
5953,osnovni novčan jedinica Mauritanija 
4944,deo meso sa gornji delo zadnji noga 
17400,izumro gmizavac koji uključivati : dinosaurus ; ? plesiosaurs ; ? pterosaurs ; ? ichthyosaurs ; thecodonts 
12191,muskogijski jezik koji govoriti narod Koasati 
19168,univerzalan začin koji se koristiti u gotovo sav jelo ; bobica biljka biber iz Istočne Indija ; upotrebljavati se ceo ili samleven . 
1759,evropski bixlka preseliti u Amerika ; često se gajiti u saksija . 
3438,rasprostranjen evroazijsa jednogodišnji biljka koji jesam gajiti zbog rezak seme ; glavna sirovina za proizvodnja senf . 
17889,mleko iz mlekara proveren od strana mlečan medicinski komisija 
6700,novčan jedinica Sijera leone 
8482,"način koji se radnja ili stanje predstavljati ne kao činjenica , već kao nešto neizvesno ili moguće "
150,rad koji se obavljati sa drugi radi zajednički ciljati ili koristiti 
11521,unositi zarazan klica ili njihov produkt u živ tkivo radi dijagnoza ili posticanja imunitet 
17064,staviti nešto natrag na mesto koji pripadati 
10365,manja uloga u umetnički delo 
8566,ovlašćenje ( dozvola ) za sklapanje brak ( venčanje ) između muškarac i žena 
2522,jaje ( na oka ili kajgana ) srvirana sa slanina 
15351,veoma širok ravan traka od testo pravougaon oblik 
6162,"operativno , hirurški otvaranje trbušni puplje "
2010,"o Biblija , koji se ticati Biblija , koji jesam sadržati u Biblji , ili koji jesam u sklad sa Biblija "
17552,"programski jezik nizak nivo , veoma blizak mašinski jezik "
10308,velik zec poreklo iz Evropa ; ne pobeliti u tok zima . 
13581,jak espreso kafa preliven pena od mleko 
12832,gavez . 
228,žalostan zbog gubitak ili uskraćenosti 
5241,hemofilija koji se javljati usled kongenitalne deficijencija ( nedostatak ) faktor XIII ; ispoljavati se gotovo isključivo kod muškarac 
5876,osnovni novčan jedinica u Albanija 
11826,mek pokvaren deo zub ; progresivno truljenje kosti ili zub . 
9635,politički usmerenje koji se zalagati za imperijalne interes 
8869,"Čin koji se kontrolisati spostveni impuls , odricanje od neki prohtev . "
19241,velik galeb severni hemisfera 
8545,čin izdavanje formalan ( obično pisan ) ovlašćenje 
12920,grana genetika koji proučavati organizam sa aspekt njihov genom ( njihov ukupan sekvenca DNK ) 
7399,"Obična evropski zeba , uglavnom crn i beo sa crven vrat i grudi . "
7047,ravan ploča od metal ili staklo na koji se beležiti fotografski slika . 
12639,četvrtast komad platno koji se koristiti za brisanje oči ili nos ili kao dodatak komplet 
18602,"Živa stvar koji imati , ili koji moći da razviti , sposobnost da nastupati ili funkcionisati nezavisan . "
3981,pribor za kuvanje koji se sastojati od širok metalan posuda . 
192,čin prikupljanje informacija 
15086,vršiti u služben svojstvo neki religiozan ceremonija 
4934,površina koji jesam uspravan 
757,onaj koji odbacivati zeleniti na kraj sezona ( o biljka ) 
16450,"tvrd siviti sjajan koji jesam veoma otporan na korozija ; kavlja se u niobitu , fergusonitu i tantalitu . "
11320,pokrenuti se brzo ili iznenadno 
2557,politički nezavisnost 
11923,različit struktura u oblik kobilica ili greben kao što se nalaziti na grudni kosti ptica . 
17659,tropski morski riba sa uvećan peraje nalik na krilo koji koristiti za kratak klizajući let . 
15737,neki severnoamerički drvo ili žbun sa upadljiv beo cvetovimai jestiv plavo-crnim ili ružičast voće . 
10991,urbani zona sa određenom granica koji jesam manja od grad 
18884,osoba koji imati religiozan vera 
873,tračko-frigijski jezik koji jesam govoriti nekadašnji stanovnik Trakija ; izumreti jesam u ran srednji vek 
13887,rasprava koji donositi nov tačka gledište kao rezultat istraživanje ; obično jesam zahtev za više akademski titula 
6719,mreža lokalan produčja koji koristiti visokofrekventan radio signal za transmisija i primanje podatak na kratak razdaljina ; koristiti ethernet protokol 
10824,tipski rod porodica Echeneididae : ustavica 
1475,prirodan događaj koji uključivati promena pozicija ili lokacija nešto . 
18007,velik životinja biljojed sa debeo koža koji živiti u ili oko rok tropski Afrika . 
6299,natprirodan biće koji se obožavati zbog verovanje da upravljati neki delom svet ili neki aspekt život ili zato što personifikovati sila . 
11205,Široko rasprostraniti gušter Evropa i središnji Azija . 
14227,Zona u koji nešto postojati ili živiti . 
13735,razbiti se na komad 
11656,ogroman sissr travojed sa kljova i dug surla . 
10760,posmatrati s pažnja ; upraviti nečiji pogled . 
5480,ostatak ili otisak biljka ili životinja koji jesam postojati u prošli geološki razdoblje 
8106,tropski voće cilindričan oblik koji podsećati na šišarka sa ukus ananas 
9786,tipski rod porodica Tenrecidae : tenreci 
687,statistički proces u koji odrediti nasumičan varijabla zavisiti od promenljiv parametar ( koji jesam obično vreme ) 
2178,"Oštar organ napad ili odbrana kao kod osa , raža , škorpion , često povezati sa otrovan žlezda . "
13030,održati predavanje ili beseda 
2028,osoba čiji jesam predak pripadati dva rasa ili više ona 
14397,postati ukočiti ili krut . 
15137,projektil koji trebati ispaliti iz oružje . 
1107,neki od biljka iz rod Digitalis . 
12751,grana tai jezik 
3854,prestonica i velik grad Gruzija na reka kura . 
7588,prednji deo kopita 
13637,letelica koji jesam potreban izvor energija da biti pletela i održati se u vazduh 
4431,iskopina u zemlja iz koji se vaditi ruda i mineral . 
6833,imati ili sadržati odrediti tekst ili oblik 
12373,dizalica koji se sastojati od platvorme ili kavez koji se dignuti i spuštati mehanički kroz za taj predviđen otvor radi premeštanje ljudi ili roba sa sprat na sprat 
10033,cev koji držati cigareta za vreme pušenje . 
13442,Važi za neljudski sisara ; stanje ili period povišen seksualan aktivnost i uzbuđenje . 
1036,dugačak testenina puniti seckan meso ili slab sir peći u sos od paradajz 
4738,dijagonalan matrica kod koji se sav element na dijagonala jednak 
4097,rod iz familija Aceraceae ; drveće ili žbunje imati plod s krilce . 
16,govorni čin imenovanje . 
14301,nezabeležen praistorijski jezik koji jesam preteča sav indoevropski jezik 
10198,težak gas bez boja i miris koji se oslobađati prilikom disanje i prilikom raspafanja organski materija ; biljka ga apsobruju iz vazduh u proces fotosinteze 
15363,više vrsta grožđe za vino koji se uzgajati u Mađarska ; prototip vinov loz 
15675,fermentisano i često penušav pića koji se praviti od sok kruška ; po ukus sličan jak cideru 
386,osoba koji prav bakrorez . 
6971,"drvo od leska , lešnik "
14826,uzgajan višnja sa taman meso i sok 
1852,pisan akt koji se nalagati da se zatvorenik dovesti pred sud . 
10941,koji se ticati Nikaragva i njen ljudi 
2988,specijalista za gerontologija . 
14340,ćelija koji činiti koža 
8933,aparat koji uklanjati vlaga 
12525,tipski rod porodica Scolopacidae : šljuka star svet 
16625,zadnji deo cipela ili čizma koji se dodirivati tlo . 
9564,Rođen u Azija ili stanovnik Azija . 
9282,( islam ) meso životinja koji jesam zaklati na propisan način u sklad s šerijat 
6834,izraditi rezbarenjem . 
13639,tipski rod porodica Helodermatidae ; američki otrovan gušter . 
5506,rupa u zemlja načiniti kopanje . 
3281,neki zimzelen žbun iz rod Arbutus iz umeren područje Evropa i Amerika . 
3198,UY 
12963,"majonez sa sitno seckan kiseo krastavčić , ponekad uz dodatak kapar , vlašac , peršun i tvrd kuvan jaje ; sos koji se koristiti uz plodov mora , naročito uz pržen riba "
2805,"koji se ticati Kazahstan , njegov ljudi i kultura "
7301,stanje ili činjenica postojanje . 
8249,stena koji jesam reka odneti do mesto udaljen od mesto na koji jesam nastati 
19011,sloj ruditi između sloj kameni 
14640,oblik energija koji se prenositi razlika u temperatura . 
352,administrativan jedinica u koji jesam sedište savezni vlada 
5701,veoma velik piton jugoistočni Azija . 
1053,sušiti i dimiti haringa koji imati crvenkast boja 
116,"biti prevodljiv , ili biti prevodljiv na odrediti način "
2541,"voden korovska višegodišnji biljka iz porodica Potamogetonaceae ; nekad rasti pod voda , a nekad plutati . "
17294,"tikva sa čvrst kor i izdužen , kriv vrat "
18951,"nastaviti odrediti stanje , uslov ili aktivnost . "
13204,jedan od više crkva koji tvrditi da jesam održati istorijski kontinuitet sa prvobitan Hristov crkva 
18021,"plod vrsta zimski dinja , velik zelen dinja sa narandžast meso "
1772,sudski nalog izdati na zahtev jedan strana u postupak koji se nalagati svedok da podneti sud ( pod zakletva ) sav relevantan dokumentacija koji posedovati a koji se ticati svedočenje 
3640,Živa u reka ili priobalan područje . 
6702,neki od različit svetlo koji se koristiti u pozorište 
6238,"zvaničan književan jezik Pakistan , u blizak veza sa hindijem ; u širok jesam upotreba u Indija ( uglavnom među musliman ) ; pisati se arapski pisma "
9877,tortilja čips preliven sir i ljut paprika i peći 
16830,proći prolaziti kroz proces konjugacije 
13378,čin regrutiranja - zapošljavanje ljudi za vojska ( ili za posao ili kakav drugi povodom itd . ) 
3480,ajkula s glava u oblik čekić 
10987,tipski rod porodica Polyodontidae . 
17011,patogen biljka koji se sastojati od jedan lanac RNK 
1119,zamašćen teletina dinstati i glazirati u sopstven sok 
12679,elektronski uređaj koji predstavljati informacija u vizuelan oblik 
11724,dugačak usko brdovit područje 
15853,mali priručnik 
19045,Uobičajen ili karakterističan mentalan stav koji određivati kako hteti neki da interpretirati neki situacija i da odgovoriti na ona . 
16507,žaba primalja 
8086,staviti ili ubaciti u nešto . 
8024,baviti se nešto verbalan ili u neki oblik umetnički izražavanje . 
16475,Lini po koji nešto putovati ili se kretati . 
1220,koji pripadati ili jesam blizu leđima ili gornji delo životinja . 
4425,zvaničan jezik Mađarska ( govoriti se i u Rumunija ) ; pripadati ugarski jezički porodica 
17114,odbaciti neki svoj . 
4780,"neki od brojni biljka koji se gajiti zbog cvet sa pet latica , iz severni predeo , imati lekovit svojstvo . "
7935,Peščana zona koji se spuštati do voda morati ili jezero . 
409,elektronski uređaj koji kontrolisati koordinata kursora na ekran ; pomerati se po ravan podloga 
16157,mužjak u proleće imati ogrlica od perje dok jesam ženka bez ona i mnogo manja 
18062,"nejmanja jednica - reč ili koren reč - koji se javljati u leksikon jedan jezik ; ' ići ' , ' ići ' , ' ići ' jesam sve oblik jedan leksema u srpski ' ići ' "
1596,velik crven jabuka 
1048,ptica kreštalica južnoafrički i južnoazijskih predeo 
10460,krov u oblik kupola 
3737,gornji deo nešto . 
7206,taman voće nalik na crven šljiva sa star drvo pasjakovine 
2750,the terminal section of the alimentary canal ; from the sigmoid flexure taj the anus 
8804,rotkva 
200,Novčana pomoć centralni vlada lokalan vlada . 
16327,the social science that studies the origins and social relationships of human beings 
14145,ukazati znak 
2163,nizak zeljast biljka sa sitan svetlozelen lišće . 
1672,privremeno zadržavanje podatak u procesor dok se nad ona obavljati računski ili logički operacija ( računarstvo ) . 
11734,biti od korista ili koji pružati usluga . 
13283,učiniti nešto prav i ispravan 
13800,sto za pisanje ( obično sa iskošen gornji strana ) . 
73,gomilanje ili spajanje bakterija ili crven krvni zrnce u dodir sa antitelo 
1273,preparat koji se koristiti za čišćenje nešto 
14600,preobratiti u hrišćanstvo 
11618,testenina u oblik kratak tub sa dijagonalno sečen kraj ; gladak testenina koji se najčešće koristiti za pripremanje različit vrsta sup 
16687,novčan jedinica Portugal 
17622,"Neznna uvijuša iz Severne Afrika sa svetlozelen pljosnat stabljika i sjajan lišće , gajiti se kao ukrasni bilje . "
10044,"vrsta italijanski sir ; poznati jesam pod naziv "" plav italijanski sir "" "
8902,koji jesam umoran od svet i život 
17419,japanski pobeda u ovaj rat protiv Rusija ( @card@ ) dati jesam Japan prevlast nad Koreja i Mandžurija 
1900,mali pokretan bakterijski štapić koji redukovati nitrat i izazvaju oštećenje na biljni stablo 
1497,priručnik koji opisivati običaj odrediti grupa ( posebno ritual monaški red ) 
15949,grožđe uzgajati širom Evropa zbog pravljenje vino 
13840,Dvogodišnja evroazijka biljka ; upotrebljavati se za stočan i ljudski hrana . 
15519,velik vojni jedinica 
10074,"zauzimati velik , raširiti područje . "
14291,torbarsek krtica 
4741,postati otvoriti . 
112,bez nada ili skoro bez nada 
19020,hrišćanski služba bogosluženje . 
14422,biljka koji se penjati ili uvijati : ? 
284,onaj što izazivati bol ili patnja . 
10758,uzrokovati da nešto biti uroniti 
15839,bazičan intruzivna magmatski stena koji se svoj velik delo sastojati od bazičan plagioklasa i monokliničnog piroksena ( klinopiroksen ) i krupnozrnast jesam struktura 
8715,delovati kasnije nego što jesam planirati 
2942,Pružiti se u jedan pravac što jesam moguće više . 
14040,deo pečenica između ravan kosti i delo meso koji se koristiti za porterhaus biftek 
13235,mišić abdomen 
9754,računar koji predstavljati informacija pomoću promenljiv veličina ( e.g. pozicija ili napon ) 
211,imati rasprava o kakav pitanje 
17415,pretvoriti u žele 
1982,koji se odnositi na ili imati karakteristika porodica 
807,izazvan lekrevim reč ili terapija ( koristiti se posebno za komplikacija koji nastajati kao posledica lečenje ) 
17526,Učiniti da se slagati ili saglasiti . 
10695,predstavljanje apstraktan osobina ili ideja kao osoba ili biće 
12995,trava ili grmlje . 
15030,zaslađen pića koji sadržati gaziran voda i pojačivače ukus 
14314,koji jesam karakterističan za ili koji odražavati takav oblik vlast u koji jesam vlast podeliti između jedan centralni i nekoliko regionalan uprava 
13627,vrsta glodar koji živiti na drvo i imati dugačak čupav rep. 
5348,transportni linija koji obavljati prevoz autobus po utvrđen ruta 
16130,izumro drevan jezik nepoznat karakteristika ; on jesam govoriti Elamiti 
1684,"sprot koji uključivati vežba koji trebati da pokazati snaga , ravnoteža i gipkost "
17851,"tipski rod porodica Rheidae ; velik i visok ptica trkačica Južne Amerika , sličan noj ali manje od ona . "
14255,"država na Panamskom zemljouzu , nezavisan od @ord@ "
12231,piletina dinstati sa lukomm i pečurka u vino i sos od paradajz 
4196,mleven junetina ( ne pašteta ) kuvna u ljut sos i poslužiti na zemička 
562,deveti slovo grčki alfabet 
14141,veličina koji moći da uzeti biti koji iz skup vrednost 
12359,od pre @card@ milion do @card@ milion godina ; gmizavac 
2093,član podklasa Infusoria 
13548,neki od raznovrstan biljka iz rod Campanula koji imati plav ili beo cvet u oblik zvonce . 
18616,"gorak trava , rasti u živica i na obod šuma , sa nazubljen lišće i beo ili bled ružičastm cvet . "
17557,u rimski mitologija boginja zora ; u grčki mitologija ona odgovarati boginja Eos 
5244,mehanizam koji se jesam pokretati . 
15051,Vežba sa namera da poboljšati izvođenje ili osvežiti pamćenje . 
3703,dugačak riba masnog meso koji se pronalaziti u sladak voda Evropa i Amerika ; dugačak jegulja se obično dimiti ili stavljati u salamura 
11249,"okrugao , žućkast , mirisan , tropski voće , koristiti se za izrada pekmez i bombona "
10190,evropski žlfija sa plav cvet i lišće kao u vrbena 
12059,"blag , pljosnat luk koji rasti u toplim područje "
6688,skidati težina . 
8690,"akumulirati bogatsvo u oblik noca , nakit , sil . "
9534,zavijen deo 
6109,Čin koji se neki ili nešto remetiti ; pokretati nešto . 
9563,"riban koren ren , obično zakiseljen "
517,mašinski alat za oblikovanje metal ili drvo 
245,nemogućnost da se otplata sav dug kada dospeti za naplata 
3208,divalj magarac iz Azija i severni Afrika . 
14605,navodnik koji se sastojati od dva crtica 
17896,neki ko kontrolisati sredstvo i trošak . 
17503,Nešto što se pokazivati publika . 
19002,javn prodaja dobro onaj ko ponuditi više 
9237,vremenski period u godina kada škola raditi i ljudi učiti . 
3317,"grmolik biljka s lep grozdast mirisan cvet , obično plav ili beo boja . "
18907,koji se ticati Mijanmar ( Burma ) i njen ljudi 
16089,praviti urez na nešto . 
14577,visok jednogodišnji žitarica koji nositi klip na velik uši ; široko rasprostraniti u Amerika sa raznim varijetet ; osnovni žitarica u Meksiko i centralni i Južnoj Amerika pre Kolumbo . 
93,koji pokazivati nedostatak briga za posledica . 
5227,forma apatita u koji fluor dominirati nad hlor 
6560,biti u mogućnost odreći se nešto ili ga pokloniti . 
5399,meso od slabina goveče 
9897,mreža u koji se hvatati riba i koji se potpom izvlačiti iz voda 
