,Sysnet
8634,Čija je valentnost 1.
9890,"deo biljke ili životinje koji nalikuje na rebro (kao glavna žila kod lista, ili očvrsla vena u krilu insekta)"
610,Površinska iskopina iz koje se vadi kamen ili?
13201,album na kojem se čuvaju fonografski zapisi
12736,"francuski vojnik i pisac od čijih opisa seksualnih perverizja je nastao izraz ""sadtzam"" (1740-1814)"
42,ratobornost izazvana stvarnom ili pretpostavljenom nepravdom (predstavljena kao jedan od smrtnih grehova)
10895,Priznanje sebi (svesno ili nesvesno) da ste utvrdili osobine druge osobe (ili grupe osoba).
13244,Brinuti o svom spoljašnjem izgledu.
7616,"U doslovnom značenju, koji ima relativno malu visinu ili se malo prostire uspravno."
12940,grana tai jezika
14164,Postati suv ili suvlji.
16811,Aromatična trava iz starog sveta koja ima lišće u obliku niti a seme se koristi kao začin.
14956,zapadna podgrupa zapadnih malajsko-polinezijskih jezika
3648,Politička organizacija tela ljudi koji su pod jednom vladom.
1331,Opšta aktivnost i kretnja.
9379,za život u zajednici odvojenoj od sveta koja se ponaša po verskim načelima
175,Koji pokazuje nedostatak brige za posledice.
9422,(law) presuda kojom se proglašava nešto neupotrebljivim (na primer zemlja konfiskovana za javnu upotrebu)ili nepodesnim za upotrebu (na primer prehrambeni proizvod ili objekat koji nije bezbedan)
15520,koji se tiče ili se odnosi na etiologiju
16124,Varijetet dinje čiji plod ima žućkasto smeđu koru i narandžasto meso.
4038,Instrument koji meri atmosferski pritisak.
2464,donja vilica kod kičmenjaka
13052,motor sa unutrašnjim sagorijevanjem u kome se radilice okreću pomoću klipova koji se pomeraju gore i dole u ​​cilindrima
9220,bilo koja štapičasta baterija
16336,"fina obično bela glina koja služi kao vatrostalna, lončarska, ciglarska i porculanska glina i u medicini kao adsorbens"
2785,"Obuhvata biljke semenjače koje proizvode klicu sa dva kotiledona i mrežastom nervaturom lista; deli se u šest ne uvek dorbo razdvojenih podklasa (ili nadredova); Magnoliidae i Hamamelidae (smatraju se primitivnim); Caryophyllidae (rana i odvojena grana); i tri više ili manje napredne grupe: Dilleniidae, Rosidae i Asteridae."
6932,novčana jedinica Malezije
4710,cevasta testenina srednje veličine
5631,"nauka koja se bavi proučavanjem pojava s područja muzičke umetnosti, nauka o muzici"
2475,Tipski rod porodice Zoarcidae.
5566,hiljaditi deo ampera
7168,čin plivanja
15189,Sportska igra koja se igra na
1780,Zeljasta biljka i Indije koja ima aromatično seme koje se koristi kao začin.
9998,o ćeliji ili organizmu koji sadrže pojedinačan set (jednostruku garnituru) hromozoma
16842,Ukuvano voće napravljeno od želiranog voćnog soka.
12964,"Uglavnom tropsko drveće, žbunje i puzavice: bršljan."
4799,obožavanje svetaca
1809,Postepeno se smanjivati ali ne nestajati potpuno.
578,"uskladišten u centralnom računaru, kontrolisan od njega ili u direktnoj komunikaciji sa njim"
2449,Mali jastreb iz Evroazije i severne Afrike.
2908,koji je karakterističan za dete
10056,crno stono vino iz Burgonje u Francuskoj (ili vino slične sorte)
9611,izazvati iznenadni strah u kome ili ispuniti koga iznenadnom panikom
1804,bitka u kojoj su 490 p.n.e Atinjani i njihovi saveznici pobedili Persijance
5957,Lekar specijalista za rad nervnog sistema i za poremećaje koji na njega utoču.
9293,napraviti nered u nečemu
4815,Ponekad se smešta u porodicu Hyacinthaceae.
4218,Mala brzai elegantna antilopa iz Afrike i Azije sa sjajnim očima.
15074,Geološka svojstva zemlje.
3922,regalije (nakit i druge predmete) koje nosi suveren u državnim prilikama
14478,Ponašati se na određeni način; držati se.
12898,Rod vrlo malih ljiljaka.
10967,teleća džigerica koja se koristi u ishrani
10326,vrapčarka iz tropskih predela Novog sveta
12064,Proizvesti škrgutav zvuk pomoću međusobnog struganja.
7810,(lingvistika) bilo koji od raznih akustički različitih oblika iste foneme
4305,Čini red Ginkgoales; uključuje rod Ginkgo i izumrle vrste.
7968,Napitak koji se spravlja potapanjem čajnih listova u vodu.
12268,jedna od 12 pokrajina u koje je Kanada administrativno podeljena
16908,"engleski astronom (rođen u Nemačkoj) koji je otkrio infracrvenu svetlost, i popisao zvezde i otkrio planetu Uran (1738-1822)"
7166,"Normalno stanje napetosti mišića, arterija , itd koji olakšavaju odgovor na stimulanse. Može biti pojačan (hipertonija) ili oslabljen (hipotonija)."
13859,Staklena posuda koja drži tečnost dok se pije.
6040,Tip porodice Cinclidae.
3772,Neka od brojnih ptica pevačica koje jedu semenke; poreklom iz Evrope ili Severne Amerike.
13214,drevni jezik Egipta iz vremena faraona; pisani tragovi datiraju iz 3.000. godine stare ere
2377,goveđi odrezak sa plećke
16632,kim
2121,Uključuje uglavnom sprofitne gljive; ponekad se smešta u klasu Hymenomycetes ili se uključuje u Agaricales.
8736,nepojavljivanje (posebno na sudu)
648,"Neka od brojnih biljki koje se gaje zbog cvetova sa pet latica, iz severnih predela, ima lekovita svojstva."
10409,"Učiti i nadgledati, kao u sportovima."
246,Koji nije potreban.
7456,grupa ljudi koja živi po pravilima vere
1671,"strvska država u Karibima, kod severoistočne obale Venezuele, stekla nezavisnost 1962"
3188,boginja ljubavi i lepote; ćerka Zevsa u drevnoj mitologiji; poveyana sa rimskom Venerom
99,tuga onoga koga je neko napustio ili ostavio
44,Stanje u kome čovek ne može da funkcioniše normalno i bez bola.
14940,jestiv kvrgav koren loze slatkog krompira koji raste u toplim predelima SAD
4435,"Golubovi, gugutke, ???; izumrli dodo."
2235,iranski jezik kojim se govori u Avganistanu i Pakistanu; zvanični je jezik Avganistana
1724,vekna francuskog hleba
15390,Porodica gljiva koja pripada redu Agaricales.
7411,lolojski jezik
5059,zaštitnik zakona
14426,Tropska azijska biljka koja se gaji zbog reskog korena; od njega se pravi džumbir u prahu.
13844,bilo koja od različitih vrsta vozila na točkovima koje vuku konj ili traktor
5812,"noge ili papci od svinja koje se koriste u ishrani; ukiseljene, kuvane ili u pihtijama"
10490,"Oprema (komadi nameštaja, aparati i drugi pokretni pribor koji uključuje zavese i tepihe) koja čini da se u kući ili nekom drugom porstoru može živeti."
15984,osnovna SI jedinica za merenje električnu struju
256,koji inavodi na divljenje ili odobravanje
8544,"planinski lanac u Južnoj Americi dugačak 8900 km, od Karipskog mora do Ognjene zemlje"
12810,Zona u kojoj nešto postoji ili živi.
4123,"razmišljati o kakvom konceptu nemajući na umu konkretan primer, razmotriti nešto na abstraktan i teoretski način"
8855,napuniti (kao oružje)
5885,Prostorna osoba pozicije sa koje se nešto osmatra.
14769,senzacionalističko novinarstvo
11746,Majmun sa Bornea koja ima dugačak mesnat nos.
7180,Srebrnasta riba; živi na dubini od oko 900 metara; ima ukusno meso.
16894,"Artikulisati rečima, uzvikom, vikom ili bukom."
10191,sakupiti na jednom mestu
652,jedanaesto slovo grčkog alfabeta
10489,Naći pribežište u
4675,obožavanje ribe
13120,Čin davanja ovlaštenja.
9964,"ljubičasto tropsko voće koje raste u Brazilu, oblika grožđa sa debelom korom"
9044,koji se tiče ili je određeno geodezijom
11596,"rođenje deteta, završetak trudnoće tj. gestacijskog perioda porađanjem jednog ili više novorođenčeta iz ženinog uterusa."
820,napd kojim se odgovara na protivnički napad
15487,Ne izvrći koleno kad radiš ovu vežbu
7630,(pravo) pravo i ovlašćenje za tumačenje i primenu zakona
16944,biti (nečim) potpuno okupiran
15658,najčešći tip očvrsle lave; gusta tamno siva fino zrnasta magmatska stena sastavljena uglavnom od kalcijumom bogate plagioklase feldspara i piroksena
7461,Rogač
63,mentalno uznemiren zbog moguće nesreće ili opasnosti; zabrinut
9204,pisani pravni dokument kojim se imovina prenosi na staratelja a koji se često koristi da bi se obezbedila obaveza poput hipoteke ili menice kojom se priznaje dug
13301,Deo deljenika koji preostaje kada rezultat deljenja deljenika deliocem nije ceo broj.
14834,"alkalni metal IA grupe, ima 30 izotopa čije se atomske mase nalaze između 75-98; postojan je samo jedan - 85; u prirodi se javlja i njegov izotop 87"
5193,porođaj u kom porodilja aktivno učestvuje i sarađuje sa lekarima.
6417,par ljudi koji žive zajedno
2408,"najjužniji deo južnog Meksika, prevlaka između zaliva Tevantepek i Kampeškog zaliva"
4859,Biserka
6683,Mesto gde se nešto može nabaviti.
11333,Familija biljaka iz red Polemoniales.
7632,supa sa von ton knedlama
6906,Izraditi rezbarenjem.
12134,komunikacija koja se oslanjxa na sluh
4352,tanki sloj na nečemu
3698,osoba koja pravi stvari
15389,Ženka tigra
7739,Alkoholno piće aromatizovano gorkim travama i korenjem.
2647,komad koji predstavlja Hristovo stradanje
15136,bilo koje od većih krilnih ili repnih pera ptice
7466,jumanski jezik kojim govori narod Kočimi
7703,Mravi
11704,rasprostranjena porodica žbunja i drveća iz reda Ebenales
1105,deo zuba koji je ugrađen u vilicu i služi kao potpora.
16745,Neko ko na atraktivan način uređuje pejzaž i bašte.
2091,Neko ko pravi violine.
89,"Završiti pre kraja, kao računarski proces, misiju itd."
15697,(judaizam) hleb koji se pravi od raženog brašna; obično sadrži kim.
13599,staro kraljevtvo na severu Mesopotamije koje se danas nalazi u Iraku
17238,dravidski jezik kojim govori narod Malto
11875,Neka biljka iz roda Polygonatum; lekovita biljka.
10272,"Čin kojim se prenosi pravo, dopuštenje ili formalna punomoć."
1140,suglasnik koji se artikuliše korišćenjem obeju usana ; / p / ili / b / 
15216,"Niz popadalih očica (mašni), obično na čarapi."
3342,kobasica ili mesna vekna od naseckanih parčića mesa glave i ponekad papaka i jezika teleta ili svinje
7227,tortilja čips preliven sirom i ljutom paprikom i pečen
4835,mešano piće koje se sastoji od zaslađenog soka od lajma i mineralne vode najčeše sa alkoholnim pićem
8817,"kućni aparat, obično električni, za tostiranje hleba"
10770,ispeći na roštilju
13618,"Ukrasna dugačka uska vrpca koju uglavnom samo muškarci nose oko vrata, ispod kragne od košuje, i vezuju je u čvor."
15502,objekat koji je recipijent ili benefaktiv radnje glagola
1179,cvetni aranžmen koji je napravljen od cveća povezanog u krug
12711,novčana jedinica Nigerije
13146,Pokazuje određeno očitavanje; o kazaljkama i mernim instrumentima.
5461,region koji pokriva Karipska ostrva
15365,baterija koja se sastoji od električnih elemenata povezanih serijski ili paralelno koja generiše slabu struju
5333,Ići na put iz zadovoljstva.
4376,profesionalna nega ruku i noktija an ruci
10300,"softver koji olakšava kreiranje, održavanje i korišćenje baze podataka"
15469,"nešto napisano na pisaćoj mašini, posebno otkucana kopija rukopisa"
11767,irokeški jezik kojim govori narod Kajuga
2173,o relacijama i funkcijama koje su takve da je svaki element jednog skupa povezan sa jednim elementom drugog skupa i obrnuto
11631,vremenski period tokom koga nešto mora da se uradi ili završi
12947,čin promene ili obrtanja pravca (smera) putanje
460,"Pretvarati iz čvrstog u tečno stanje, obicno zagrevanjem."
11395,Soba u crkvi u kojoj se čuvaju cvete posude i odeća i održavaju sastanci.
1878,koji se odnosi na indoevropsku jezičku porodicu
13059,odnos broja opažanja u statističkoj kategoriji premaukupnom broju opažanja
76,"koji pokazuje ili je motivisan saosećanjem, razumevanjem i velikodušnošću"
12265,obožavanje meseca
2932,dresing za salatu sa sirom rokfor
6731,jedinica sa političkim odgovornostima
3094,"Lavovi, leopardi, jaguari, tigrovi, ??"
3038,uto-astečki jezik kojim govori narod Kahita
8944,"Široko rasprostranjen rod tropskih trava i žbunja, uglavnom iz Azije. Asia"
15514,"Mali ili minijaturni arahnidi koji često zagađuju životinje, biljke ili hranu."
5561,"obična vodarica, gore smeđa, dole bela; široko rasprostranjena u centralnoj Evropi i Aziji"
2940,bilo koja građevina koja daje prostor za skladištenje
6057,muskogijski jezik kojim govori narod Hičiti
3382,uređenje scenografije i svojstava da bi se predstavilo mesto gde se igraju drama ili film
15026,glumljenje lika na sceni
11697,repa belog korena
4893,proučavanje upravnih sistema u državama i drugih političkih jedinica
10775,sok od grožđa
90,izuzetno uvredljiv za moral; koji izaziva užas
14553,osoba nemačke nacionalnosti
8052,mlada devojka koju spašavaju od zle maćehe i zlih sestara dobra vila i princ
4611,Zaposleni koji pomažu svom nadređenom u izvođenju dodeljenog zadatka.
17323,Neko ko uzgaja vinovu lozu.
7098,"Visoka jednogodišnja biljka, poreklom iz tropskih krajeva starog sveta, gaji se zbog mesnatih zelenih mahuna koje se koriste u čorbama i varivima."
5346,čovek koga su odgojili majmuni; junak serije romana od Edgara Rice Burroughs
7989,koji se tiče religije ili ima religijsku namenu
15254,Jednostavna mašina kojom se postiže mehaničko pomeranje kada ima oslonac.
977,"Britanska kolonija u Karipskom moru, severozapadno od Jamajke"
13733,Sedišta u glavnom nivou u pozorištu.
186,osećanje naklonjenosti
12309,Gostionica koja se sastoji od bara i trpezarije gde se služe laka jela.
14202,novčana jedinica Mauricijusa
1590,"smeđa forma mike koja se sastoji od vodonik silikata kalijuma, magnezijuma i aluminijuma"
14,osoba ili firma koja zapošljava radnike
4370,Ministar koji je zadužen za državne finansije.
766,"koji se tiče Kenije, njenih ljudi ili kulture"
15997,"laki meki mineral koji se sastoji od natrijum boorata u kristalnom obliku, važan izvor bora"
5328,Rastaviti se u deliće.
10335,koji se tiče grada Singapura
16561,"Dugačak zašiljen zub, koristi se za borbu i kopanje; posebno istaknut kod slona, morža ili vepra."
11120,(o stihovima) koji ima oblik zasnovan na broju slogova a ne na ritmičkom uređenju bez naglašavanja ili brojanja
12436,Drvo iz starog sveta srednje veličine sa glatkom sivom korom i lišćem nalik? koje postaje žuto narandžasto ujesen.
15113,Advokat koji zastupa slučajeve na sudu.
3719,"koji se tiče (bivše) države Zair, njenih ljudi i kulture"
2093,Udruženje ljudi koji pripadaju istoj profesiji.
4682,"deo nakita koji se sastoji od alke od plemenitog metala, često i sa dragim kamenjem, koji se nosi na prstu"
3275,deo grada u kome j eluka ili dok koje se nalazi kraj neke vode.
12051,Otac ili majka; neko ko začne ili rodi ili hrani i podiže dete; rođak koji igra ulogu staratelja.
1728,"viski destilovan iz kaše od kukuruza, slada i raži, čuvan da odstoji u ugljenisanim hrastovim bačvama"
4772,"rod trajnih zelenih biljaka, raste na pretplaninskim travnjacima"
17059,prethodna pojava ili uzrok ili događaj
4411,"Korišćenje jezika koje proizvodi literarni efekat, često ne vodeći računa o stvarnom značenju (u retorici)."
9818,Veći i jači od evropskog bizona; nema ga slobodnog u prirodi.
14739,"Morski bodljokošci kojima su neki organi nalik na stapke, peteljke; morski krinovi."
2899,Sitno sivo seme maka; koristi se celo ili mleveno za kolače.
726,na-dene jezik kojim govori narod Tlingit
2062,"Živi u velikim zajednicama, u podzemnim rupama koje sam iskopa, kratkog repa, ima dlake na tabanima."
5966,osnovna novčana jedinica Meksika
3826,proučavanje geografske rasprostranjenosti životinja ili biljaka
4369,"Loboda, ???"
1438,Sposobnost da se zadovolje obligacije kako dospevaju.
10713,Uglavnom ?monoecious i obično vodena trava.
11612,Izvođenje neke složene kognitivne aktivnosti; operacija koja utiče na mentalni sadržaj.
2992,srednjovekovni provincijski dijalekat francuskog kojim se govorilo na jugu Francuske
14819,proces kojim su obuhvaćena ljudska bića
2578,stanovnik Gvatemale ili poreklom iz Gvatemale
7094,koji se odnosi na glečer ili se izvodi iz glečera
280,objaviti sudsku presudu (nekome)
2004,mera za površinu koja odgovara kvadratu čija je stranica jedan palac (inč)
2139,politička teorija koja se zalaže za neograničen autoritet jedne osobe
4736,Začin koji se pravi od osušenog mesnatog dela kapsule muskatnog oraha.
6581,Jednostavna mašina za podizanje predmeta; sastoji se od ravne površine koja pravi kosi ugao sa horizontalom.
13568,jedna od gusto pakovanih ćelija koje formiraju epitel
9567,Velikii rod sočnih tropskih biljaka koje se široko gaje
5765,australijska ptica koja liči na fazana; mužjak širi dugačak rep u obliku lire
10923,deo južnog Tihog okeana prema Antarktiku
16022,neko ko piše novi zakon ili plan
11634,"Višegodišnja biljka južne Evrope koja ima kite mirisnog cveća raznih boja, posebno žutog i narandžastog; često se nalazi na starim zidinama i stenju; ponekad se smešta u rod Erysimum."
5873,tipski rod Procellariidae
16233,kuvano meso i jaja sa povrćem uglavnom naslagani po tanjiru sa prelivom za salatu
6145,Fotografski papir koji se sastoji of celuloidne osnove koja je prevučena fotografskom emulzijom i na kome se pravi negativ.
13620,izvršenje ugovora u skladu sa predviđenim uslovima
2203,any of a number of fishes of the family Carangidae
6891,Velika retka morska riba.
7107,koji se odnosi ili koji se koristi u hirurgiji
3042,stanovnik Malavija ili poreklom iz Malavija
12779,Čin opstruiranja.
13902,period od 10 godina
9771,Grupa umetnika koja se slaže o nekim opštim principima.
2832,Listopadno drvo iz oblasti reka Amazon i Orinoko; ima kožnato lišće i mirisno žuto-belo cveće; često se gaji u plantažama; izvor kaučuka.
2344,Prolaz ka stomaku i plućima; u prednjem delu vrata ispod brade i iznad ključne kosti.
6214,kardinalna tačka kompasa koja je na 270 stepeni
8093,alfabet koji čine karakteri koji treba da predtave specifične glasove govora
16677,sat koji se nosi u malom džepu sakoa
9707,redak meki srebrnkast metal; nalazi se u malim količinama u sfaleritu
2135,"ruska reke, najduža reka u Evropi, uliva se u Kaspijsko more"
704,notacija koja se koristi u matematici
15184,(o rukopisu) koji je izobličen izmenama
12690,supstancija koja se emituje ili ispušta
259,Stav divljenja ili poštovanja.
8069,Mala ptica močvarica sa tankim kljunom; odaziva se piskutavo.
1085,Zatvoreni prolaz; obično je prolaz do soba.
4162,"mlečna žlezda kod govečeta (krave, ovce i koze)"
14210,osoba kojoj nedostaje tehnička obuka
7472,glava ljudskog bića
8483,"glavni grad Demokratske Republike Kongo, ne reci Kongo, preko puta Brazavila"
545,barske kokoke ili kokošice; liske.
2950,"o sintaksičkim nepovezanosstima koje su poznate kao anakoluti, ili koji je u vezi s njima"
5595,Jedna od četiri veličine koje su osnov sistema merenja.
10583,"Planirati tajno, obično nešto nezakonito."
2926,Čin nuđenja poboljšanja da se ispravi greška.
14452,Imati volju i nameru da se izvede neka akcija.
195,onaj koji je po moralnim kvalitetima ili izgledu nalik na anđela ili sveca
12018,Član umetničkog pokreta koji je izražavao ideje indirektno preko simbola.
4612,od pre 13 miliona do 2 miliona godina; izdizanje planina; hlađenje klime; sve veći i veći sisari
7730,Morski sisar vretenastog tela koji je prilagođen životu u vodi; dišu kroz rupe na glavi.
15386,pritisak koji ostvaruje atmosfera
13000,"Azijska biljka slična spanaću, gaji se kao povrće."
10612,Staviti na razmatranje ili diskusiju.
14447,bilo koji od dva znaka interpunkcije `(` ili `)` koji služe da zagrade neki deo teksta
4780,Događaj koji se desi kada nešto pređe iz jednog stanja u drugo.
16272,virus koji je parazit u bakterijama; koristi bakterijski mehanizam i energiju da proizvodi više faga sve dok ne uništi bakteriju a zatim se fag oslobađa da bi napao okolne bakterije
176,Čičkovac.
2658,"Osoba koja pregovara, veća sa drugima da bi postigla dogovor."
16485,Evropska slatkovodna riba sa pljosnatim telom i srerkastom krljušti; nije mnogo vredna za ishranu.
12566,Imaginarni broj oblika a+bi kod koga je a=0
12513,(Grčka mitologija) Titan kog je Zevs prisilio da nosi nebo na ramenima
9470,Red dikotiledona.
11082,"Mala ptica pevačica dugih krila, poznata zbog brzog i elegantnog leta i pravilnosti u jesenjoj seobi."
5155,osoba iz vaše zemlje
7309,meso jarebice ili divlje kokoške
12442,osnovna novčana jedinica Iraka
14899,koji se odnosi na pravu; koji ima jednu dimenziju
16823,jezik na koji se prevodi tekst napisan na drugom jeziku
13922,pržena riba i pomfrit
6837,Porodica široko rasprostranjenih zeljastih biljaka iz reda Geraniales; imaju složeno lišće i? cveće.
6869,avion koga pokreće jedan ili više mlaznih motora
14880,"Cevasti prolaz od sluzave membrane i mišića koji se proteže oko 8,3 metara od usta do čmara; ima funkciju u varenju i izlučivanju."
8260,mleko od životinje jak; melo je ružičaste boje
4952,"Takmičiti se u trci, kao u atletici"
10484,Pokretni torbar nalik pacovu; živi u Australiji i suednim ostrvimal hrani se insektima i biljkama.
3319,"u računarstvu, kolo koje se sastoji od hardvera i pridruženih veza koje povezuju uređaj sa drugim uređajem, npr. računar i tvrdi disk ili druge periferike"
16490,otvoreni prostor na vrhu kuće tik ispod krova;
11091,kladiti se (za novac)
12285,"u računarstvu, program koji kontroliše prikaz za korisnika (obično na monitoru) i dozvoljava korisniku da komunicira s sitemom"
2770,Cena zaračunata za neki artikal ili uslugu.
12043,cevozubac
16964,neprekidno vreme tokom koga se nešto radi
6664,Čin nošenja.
3808,Kamila sa jednom grbom iz vrućih pustinja severne Afrike u jugozapadne Azije.
2945,Karta za igranje koja ima na licu simbol deteline.
271,nepromenljiva reč čija je uloga skoro u potpunosti gramatička
461,Roditelj vašeg oca ili majke.
12195,priča u rimovanim stihovima za decu
15384,Spojiti šivanjem sa dugačkim bodovima.
92,zemljište na kome se odvijala ili se odvija bitka
12092,koji se odnosi na relacije
1890,vrsta novinarstva koja dešavanja predstavlja uglavnom fotografijama
10645,grana tai jezika
3844,neko ko posmatra ispitne kandidate kako bi sprečio varanje
5733,rod Araucaria
15003,morska ptica severnih mora koja ima kratak vrat i trouglasti kljun živih boja
8975,Morska školjka koja ima grubu nepravilnu školjku; nalazi se ugalvnom na morskom dnu u priobalnim vodama.
7159,Paun Indije i Cejlona.
3388,"Krmna biljka sa klasovima skupljenim u metlicu koja se gaji zbog zrna, slame i? u Evropi i Aziji a uglavnom zbog? i slame u SAD."
10785,pisana evaluacija akademskog uspeha i ponašanja studenta
459,koristiti računarski program za prevođenje izvornog koda napisanog na određenom programskom jeziku u računarski čitljiv mašinski kod koji se može izvršiti
16109,meso uglavnom Pacifičke jestive ribe iz roda Sarda iz porodice Scombridae; odnosi se na tunu ali je manja
16491,"Zglob koji spaja stopalo i potkoleničnu kost, tarsus."
6960,Rod crva.
16252,GT
88,"onaj kojem se ne može ukazati poverenje, u koga se ne možemo pouzdati"
14701,alat koji se koristi za rad u baštama ili u dvorištima
14812,mač sa zaobljenom oštricom
14980,pretpostvka na kojoj leži validnost nečeg drugog
174,not standard; not accepted as a model of excellence
12569,novčana jedinica Gvatemale
370,automatsko prilagođavanje fokusne dužine sočiva oka
14589,"u grčkoj mitologiji jedna od 50 Nereida, majka Ahila (sa Pelejem)"
14132,"Jastrebi, ležinari Starog sveta, orlovi, ??"
2625,"Period od 251 do 199.6 m.g; dinosaurusi, morski reptili, vulkanske aktivnosti"
12099,Vrsta male ružne sltakovodne ribe; ima bodlje nalik na rogove.
581,Neki žbun ili zeljasta biljka iz rod Artemisia sa aromatičnom zelenom ili sivkastom krošnjom.
12667,(ekologija) zajednica organizama u kojoj svakog člana pojede drugi član
524,grčki bog posle svrgavanja Titana
3529,Atletsko takmičenje koje se odvija napolju.
12776,istureni deo kape zahvaljujući kome su oči u senci
16788,engleski do 1100. godine
17243,Otvor kroz koji se uzima hrana i stvaraju glasovi.
10492,dokument (dozvola) kojim se odobrava izgradnja zgrade određenog tipa na određenom zemljištu
2758,tvrd zeleni mineral koji se sastoji od natrijum aluminijum silikata u monokliničnoj kristalnoj formi; izvor žada; prvenstveno se nalazi u Burmi
3385,Teren izdignutog oblika.
741,Rod tankih trava iz porodice Euphorbiaceae.
14942,Rod zeljastih biljaka iz porodice Cruciferae; imaju široko lišće i bele cvetove.
9646,Deo tankog creva između želuca i jejunuma.
1632,Mali rod guste godišnje zeljaste biljke.
10170,bilo koja bakterija roda Thiobacillus
6835,Tvrditi ili misliti da je neko odgovoran za neko delo ili čin.
15481,(Islam) meso životinja koje su zaklane na propisan način u skladu s šerijatom
13740,Neko ko upravlja lutkama u pozorištu.
746,merač koji ukazuje na pritisak fluida
5312,rod porodice Columbidae
8702,"Mek, vlažni deo voćke."
15573,rezultat množenja dva ista broja
12684,čiji prethodnik biti
1307,sudbina koja prede nit života
9025,stanovnik Bolivije ili poreklom iz nje
7627,metal IVB grupe; ime je dobio po istoimenom mineralu - cirkonijumu (ZrSiO4); poseduje ga i mineral badeleit (ZrO2)
9980,Najtoplije godišnje doba; na severnoj hemisferi traje od najdužeg dana to jesenje ravnodnevice.
3666,Životinjski red kojiuključuje amebe.
1115,tropska američka pasiflora koja daje veliki plod granadilju
342,Bilo koja strana lica ispod očiju.
824,meteorologija klime i klimatskih fenomena
23,Rod iz porodice Loranthaceae: 1 vrsta.
2834,komercijalni posao koji obezbeđuje redovne letove za putnike
2792,Fabrika u kojoj se lije metal.
14634,Sto za pisanje (obično sa iskošenom gornjom stranom).
15391,pročišćen puter korišćen u indijanskoj kuhinji
1408,Urezati brazdu u stub
13763,Tropski gušteri; noćne suvozemne žvotinje koje se hrane insektima; imaju nepokretne očne kapke; potpuno bezopasni.
10122,indonezijski jezik kojim se govori na Malim Sundskim ostrvima
8361,Svaranje slika uz pomoć boja
209,"Imati želju, čežnju ili veliki apetit za nešto."
16320,grana biologije koja proučava gljive i bolesti koje one izazivaju
16590,goveđi odrezak sa gornjeg dela pečenice
6834,Pojedinačna količina hrane ili pića kao deo obroka.
13195,Izazvati otvaranje ili da nešto postane otvoreno.
