,Sysnet
13484,uzani moreuz koji odvaja severno od južnog ostrva Novog Zelanda
15156,koji može da poveže nove percepcije sa prethodnim iskustvom
423,Društvena klasa između niže i visoke klase.
6567,čin rastavljanja nečega (npr. delova kakve mašine)
9783,Koji se odnosi na sumpor ili sadrži sumpor.
14406,Nešto što je manje od celine ljudske tvorevine.
2822,pokrivač koji se širi preko trpezarijskog stola
5250,grana medicine koja se bavi ispitivanjem i dijagnostikom bolesti upotrebom X zraka ili druge vrste zračenja.
5382,kućni aparat koji se koristi za pripremu hrane
10847,primerak tek odštampane knjige koji se šalje na uvid (recenziju) piscu ili uredniku publikacije
13128,Tipski rod porodice Odobenidae: morževi.
4320,"Red ptica koji uključuje papagaje, ?, kakadue, ?, ?, lorije,? i ?."
9881,"koristi se za osećaj fizičke toplote; onaj koji ima povišenu temperaturu, ili temperaturu višu od poželjne"
16585,zagovornik secesionizma
5046,osluškivati sa namerom
5572,tvrd zeleni mineral koji se sastoji od natrijum aluminijum silikata u monokliničnoj kristalnoj formi; izvor žada; prvenstveno se nalazi u Burmi
1156,glagolski oblik koji nije okarakterisan ni licem ni brojem ni načinom (particip ili infinitiv)
14642,podgrupa uto-astečkih jezika kojom se govori mahom na jugozapadu SAD
1084,porodica protocista iz reda Coccidia
3469,osnovna novčana jedinica Urugvaja
17264,Voćka iz umerenih područja koja rađa plod od tamnožute do ružičaste boje.
6123,Ravno ploveće sredstvo (obično napravljeno od trupaca ili dasaka) koje se može koristiti za transport ili kao platforma za plivače.
5619,"Aktivnost obezbeđivanja dobara i usluga koja uključuje dinansijski, komercijalni i industrijski aspekt."
7099,izazvati hidrataciju; dodati vodu ili ovlažiti
2927,Merni instrument koji se sastoji od staklene tube sa podeocima koja služi za merenje ili prenos precizne kolčine tećnosti tako što se tečnost usisava u cev.
6142,tano parče prženog testa od kukuruznog brašna
6203,novčana jedinica Bangladeša
108,Imovina u obliku materijalnih dobara.
2027,Glatki smeđi ovalni orah s juga Sjedinjenih Država.
7809,grupa vulkanskih i koralnih ostrva u centralnom delu Tihog okeana
453,forma apatita u kojoj fluor dominira nad hlorom
1081,jedan kačinski jezik
7579,odnos između anafore i njenog antecedenta
6746,"Puževi, puž balavac i njihovi srodnici."
11055,jelo ili piće koje stimuliše apetit - obično se služi pre glavnog obroka
7642,džin napravljen u Holandiji
6501,Stenovito telo čije su dve dimenzije (dužina i širina) znatno veće u odnosu na treću (visinu). Pojedini atributi ga jasno odvajaju od susednih tela.
3131,Koža i njeni dodaci.
1336,Instalacija za distribuciju i korišćenje vode u zgradama.
4315,dardski jezik kojim se govori u severnom Kašmiru
15320,Rod dikotiledona iz porodice Rosaceae.
8795,Oružje za masovno uništavanje čija eksplozivna snaga potiče od nuklearne reakcije.
12185,Kolač od vazdušastog testa koji se peče u modli u obliku prstena.
4936,Glavni administrativni funkcioner koledža ili univerziteta.
8388,stabilan vodeni tok na površini mora u određenom pravcu
1995,vrsta danskog plavog sira
5231,"Lišaj koji raste u planinskim i arktičkim područjima, koristi se u medicini i kao hrana za ljude i stoku; sirovina za glicerol."
6465,"dominantni i zvanični jezik Etiopije; semitski jezik na koji je kušitski, sa kojim je narod Amhara bio u bliskom kontaktu, izvršio veliki uticaj"
11910,Neki pas obično duge dlake koji je oučen za čuvanje pasa.
9786,"u elektronici, grafikon koji prikazuje kako neka karakteristika uređaja varira sa ostalim parametrima"
3318,"belančevinasta materija, supstanca od koje se sastoje rožnati delovi tela"
8978,"država u severoistočnoj Africi na Somalijskom poluostrvu, stekla nezavsinost 1997"
6966,"Uglavnom? drveće i žbunje: bukva, kesten, hrast; rodovi Castanea; Castanopsis; Chrysolepis; Fagus; Lithocarpus; Nothofagus; Quercus."
9475,Tipski rod porodice Amphioxidae.
1761,Geometrijsko telo omeđano sa dvanaest podudranih pravilnih petougaonka.
2109,Mlada krava.
15975,"Trava sa dugačkim cilindričnim klasjem, gaji se na severu SAD i u Evropi zbog sena."
8843,Zgrada koja je podređena i odvojena od glavne zgrade.
8526,"Uglavnom tropsko drveće, žbunje i puzavice: bršljan."
13474,"tipski rod porodice Spirochaetaceae, fleksibilne plutajuće uglavnom vodene bakterije"
10503,usoljen i sušen zid stomaka sa boka svinje
11129,rotaciona mašina za umnožavanje koja koristi matricu kroz koju se nanosi štamparska boja
5180,Ljulj
14574,odrediti zbir čega
5186,odrezak od odrasle ovce
6953,European kinglet with a black-bordered yellow crown patch
59,glavni i najveći grad Indonezije
13985,Delikatna evropska zeljasta biljka sa sivkastim lišćem i klasijem purpurnih cvetova; nekad se koristila kao lekovita trava..
11682,uže koje se provlači kroz rupice ili oko kvačica da bi se neke dve stvari držale zajedno (npr. kod cipela ili odeće)
13771,dozvola i izdavanje deonica za prodaju
10059,uspešan udarac u atletskom takmičenju (posebno u bejzbolu)
183,Dva rata (1912-1913) koji su vođeni oko poslednjih evropskih teritorija u okviru Otomanske imperije; samo područje oko Konstantinololja (sada Istambula) je ostalo kao evropska terotorija u okviru Otomanske imperije.
15387,organizacija podataka u skladu sa specifikacijama slaganja (obično za računarsku obradu)
17073,metrička jedinica za zapreminu koja odgovara zapremini kocke čija je stranica dužine jedan kilometar
16038,mali motocikl sa niskim ramom i malim točkovima i podignutim ručkama
2268,"Rod propske američke biljke, sa sabljastim lišćem i mesnatim plodom koji se dobija od ploda više cvetova."
6986,Objekat koji je stvorio čovek uzet kao celina.
12,Merni instrument konstruisan da meri snagu.
10518,Tipski rod porodice Tineidae: sukneni moljac.
10953,ugao od 90 stepeni koji zaklapaju dve prave koje se seku
3855,Prostor u kome je obezbeđen život ljudima.
2889,epigramski japanski stih u formi tri kratka stiha
3070,"u lingvistici, element malog skupa govornih zvukova koje neki jezik raspoznaje"
10596,Ići nagore.
16304,"hladna poslastica koja sadrži slatku pavlaku, voće i šećer"
16544,Mišićni sistem organizma.
13455,"u ekonomiji, teorija takmičenja izražena kroz dobitke i gubitke među suprotstavljenim igračima"
1998,biljne vaši.
7856,Puzačica poreklom iz Evrope a sada raširene po toplim predelima; koristi se za eje i pašnjake.
6500,Tačka koju trupe zauzimaju iz taktičkih razloga.
12429,"tečnost koja se koristi ya štampanje, pisanje ili crtanje"
17208,Neka od brojnih biljaka iz roda Convolvulus.
11433,vrsta ljuljaške koju koriste akrobate u cirkusu
16402,visoka višegodišna biljka starog sveta sa ljubičasto plavim cvetovima
37,"koji izaziva neprijatnost; na primer, neprijatna istina"
16704,Rod drveća i žbunja koji imaju lišće sa neparnim brojem pera i upadljivim cvetovima; neke vrste se smeštaju u rod Podalyria.
11492,prelazak sa ozbiljne teme na neku razočaravajuću
5518,"pokrivač za glavu konja; uključuje oglav, žvale i uzde koje jahaču ili vozaču daju kontrolu"
6269,najviša strana čega
8083,jedinica koja meri silu po jedinici površine
5915,Neka od mnogih biljaka iz roda Begonia koje se gaje zbog atraktivnog sjajnog asimetričnog lišća ili raznobojnog cveća.
16577,koji se odnosi na trigonometriju
13914,bivša osnovna novčana jedinica Ekvadora
2179,proces u kojem se deo izlaza sistema vraća na njegov ulaz kako bi upravljao njegovim narednim izlazom
3603,"raditi na određenom mestu, u određenoj oblasti ili u određenoj specijalnosti"
13050,"Rod grube, otrovne, višegodišnje biljke koja se ponekad smešta u podporodicu Melanthiaceae."
6963,kabina u kojoj je telefon za javnu upotrebu
8427,"severoistočni deo Crvenog mora, između Sinajskog poluostrva i Saudijske Arabije"
17293,stanovnik Južne Amerike ili poreklom iz nje
16295,Proizvoditi kratke uzastopne zvukove.
7869,Limeni muzički instrument bez ventila; koristi se za vojne pozive i fanfare.
6387,jaje koje se sprema posebno u pavlaci ili puteru u maloj posudi za pečenje
1232,Lovački pas treniran da pronalazi ustreljene ptice.
3940,Tropske ribe koje žive pri dnu mora.
2333,jedinica atmosferskog pritiska koja iznosi hiljaditi deo jednog bara
1507,merač koji ukazuje na pritisak fluida
8673,komadi bifteka kratko dinstani sa zelenim biberomi lukom
13829,Poslati prema željenom cilju.
13277,koji se ponavlja u ciklusima
4806,Svaka od velikih kornjača kod koje su udovi pretvoreni u peraja.
12880,Obavljati funkciju.
9437,Začin koji se pravi od osušenog mesnatog dela kapsule muskatnog oraha.
12366,koji odlazi ili je bio u prošlosti
6103,član nomadskih Berbera iz Sahare
13534,Umetnost crtanja ili slikanja ili štampanja.
2135,Provoditi vreme u zatvoru ili radnom logoru.
1716,Podvodna vodena biljka sa trakastim lišćem.
3189,"Porodica velikih ptica nalik noju, uključuje kazuara."
2079,"Veliki podrazred ?diapsid reptila koji obuhvat: krokodile, aligatore, dinosauruse, pterosauruse, itd."
9869,skica rezimea koja sadrži glavne tačke neke teroije ili ideje
7274,čovek čija je visina ispod proseka
4980,Morski ježevi
8827,društvena grupa unutar nacionalne kulture koja ima svojstvene obrasce ponašanja i verovanja
15355,PK
8231,reprezentacija koja se sastoji od scenografije i drugih sredstava koja se koriste za identifikaciju lokacije kakve dramske produkcije
7850,planinski lanac koji se prostire duž istočne obale Australije
17296,"Bučno slaviti, uključiti se u bučne proslave."
7673,ozloglašenost zbog neke posebne karakteristike
7483,žica koja ima prekidač na oba kraja a koristi se za uspostavljanje veza na prikačnoj ploči
1968,aromatičnije i kiselije voće od pomorandži; koristi se pravljenje pića i marmelade
7710,osnovna novčana jedinica u Dominikanskoj republici (nije u upotrebi)
16046,stanovnik Belgije ili poreklom iz Belgije
9410,uobičajena evropska krastava žaba.
10816,Mali predmet koji deo kompleta koji se koristi za igre na tabli.
15590,jesetra
12838,grupa srodnih jezika kojima se govori u Aziji i jugoistočnoj Evropi
11351,druga po redu planeta; okreće se sporo u suprotnom smeru od ostalih planeta; vidi se na nebu kao zornjača i večernjača
7781,Moderan čovek i neposredni prethodnici čoveka.
7641,bilo koji od raznih organa za kretanje ili naslanjanje kod beskičmenjaka
7445,engleski romantičarski pesnik (1772-1834)
14210,grana tai jezika
6220,Dovesti na položaj.
6580,predškolska ustanova za decu od 4 do 6 godina da ih pripremi za osnovnu školu
12152,"Jestivo reproduktivno telo biljke semenjače, posebno ono koje ima slatko meso."
1659,kreolski jezik kojim govori većina Haićana; zasniva se na francuskom i raznim afričkim jezicima
8869,neka od jestivih pečurki iz roda Morchella sa smeđkastim sunđerastim klobukom
15986,grupa parazitskih bakterija koje žive u zglavkarima (krpeljima i grinjama) i koje mogu da izazovu bolesti ako se prenesu na ljude
7782,"Godišnja zeljasta biljka, koristi se za salat."
16608,Jedna vrsta: tila.
12038,kockice mesa ili morskih plodova prženih uvrelom ulju i potom umočenih u neki sos
11979,Svojstvo mentalnog života živog organizma.
12495,"Tipski rod porodice Dugongidae, čini je samo dugong (morska krava)."
13194,kralj Mirmidonaca i Ahilov otac
11820,"Obično u množini, društvena grupa čiji članovi kontrolišu neko polje rada i koji imaju zajedničke ciljeve."
8372,aktivnost usmerena ka postizanju određenog čulnog rezultata
6830,"šesti od sedam kanonskih časova molitve, pada predveče, danas je to javna služba nedeljom"
15622,priručnik koji obično ide uz tehnički uređaj i koji sadrži uputstva o njegovom stavljanju u upotrebu ili rad
6654,"govedina, piletina ili morski plodovi marinirani u pikantnom soja sosu i grilovani ili kuvani"
11769,žena koja je izabrana u skupštinu
17165,tanki oštri komad metala koji je u kakav materijal kao spajalica ukucan
9370,Rukovodilac u poslovnom preduzeću.
534,dan kada je redviđeno da se posti
17046,"odvojiva brava koja ima šarnir sa šarkama koji se može provući kroz alke u lancu, posle čega se zatvara"
5853,jumanski jezik kojim govore narodi Marikopa i Halkidoma
9880,Neka od više biljaka iz roda Mirabilis čiji se cvetovi otvaraju kasno popodne.
10858,Uzdignuti se.
13135,Biljka iz porodice ljiljana sa gustim grozdovima i plavim okruglim cvetovima.
2755,grupa amerindijanskih jezika (naziv je skovao američki lingvista Edvard Sapir)
12435,žena - stanovnik Engleske ili poreklom iz Engleske
12507,Uska isturena traka zemlje.
16731,alkeni su organska jedinjena iz grupe nezasićenih ugljovodonika kod kojih se javlja najmanje jedna dvostruka veza
12091,sušeno mesto na način severnoameričkih Indijanaca
8365,Prava jela.
2375,hrskave pšenične pahuljice
15007,"kugara koja živi na severu Evrope, hrani se raznim bobicama"
4798,nestandardni dijalekat istočnog londonskog predgrađa
3055,"Padanje na zamlju tečnosti u bilo kom obliku (kiša, sneg, grad, rosa)."
1284,Parnoprstaš bez rogova; u obe vilice ima po dva sekutića i dva očnjaka; na stopalu imaju žuljevite obloge.
6863,Biti podvrgnut nečem neprijatnom.
13779,Od gvožđa ili koji sadrži gvožđe.
6212,"Inertni gas bez boje i mirisa, ima ga u zemljinoj atmosferi."
16735,"najviši deo leđa na dnu vrata raznih životinja, posebno teglećih životinje."
10184,čvrsta šešir od slame sa ravnim obodom
13765,"Utvrđeni položaj, posebno onaj koji označava istaknutu poziciju trupa."
14507,Čin stvaranja u kome se nešto uklanja.
16166,političko usmerenje onih koji smatraju republiku za najbolji oblik vlasti
14455,mali kompaktni prenosivi računar
1023,gimnastička sprava koja se sastoji od jakog platna koje je opruga pričvršćeno za metalni okvir i po kome se skače.
11164,"grupa vulkanskih ostrva u Atlantskom okeanu, zapadno od Maorka"
2521,oprema koja se koristi za spasavanje putnika u hitnim slučajevima
11734,metrička jedinica za zapreminu koja iznosi jednu stotinu litra
9481,"Vojvodstvo (ustavna monarhija) u unutrašnjosti severozapadne Evrope između Francuske, Belgije i Nemačke; međunarodni finansijski centar."
5646,"ispariti mleko, na primer"
6865,koji uključuje ili je karakterističan za kritiku ili kritičare
15667,Plod s većim brojem semenki koje su odeljene u dva pretinca.
9737,oblast veštačke inteligencije koja se bavi projektovanjem robota
3079,podzemni tunel ili prolaz koji omogućava pešcima da pređu put ili železničku prugu
8459,"malo, tamno ljubičasto voće sa drveta Allegheny šljive"
3735,Dozvoliti neku mogućnost; priznati istinu ili valjanost nečega.
1464,mutacija koja se dešava usled intramolekularne reorganizacije gena
8604,tipski rod porodice Ciconiidae: evropske rode ili štrkovi
8851,Krajnji spoljašnji ili najudaljeniji region ili tačka.
6305,proučavanje zvučnog sistema datog jezika i analiza i klasifikacija njegovih fonema
3567,Kit koji živi u svim okeanima; ima čeljust nalik na kljun; ima zube samo u gornjoj vilici.
11149,grana biologije koja se bavi odnosima između organizama i njihovog okruženja
6261,izgubiti svaku nadu
15916,električni uređaj koji konvertuje jedan oblik energije u drugi
2199,radioaktivni transuranski element koji je sintetizovan
163,Koji nije u dobrom zdravlju tela ili duha.
3328,zvanični jezik Mađarske (govori se i u Rumuniji); pripada ugarskoj jezičkoj porodici
1097,Čeličnu grdosiju tešku ukupno 2160 tona postavili su na stubove i namontirali neimari Mostogradnje.
12952,BT
5315,"Period od 251 do 199.6 m.g; dinosaurusi, morski reptili, vulkanske aktivnosti"
13394,"grupa ostrva u Pacifiku, blizu obale Južne Amerike, poznata po neobičnom životinjskom svetu"
15995,Engleski romanopisac; jedna od tri sestre Bronte (1818-1848).
14223,Alternativno ime u nekim klasifikacijama za familiju Caesalpiniaceae.
3768,"Reč, na primer zamenica, koja se koristi da bi se izbeglo ponavljanje. Referent anafore je određen njenim prethodnikom."
14913,Skarabeje.
12678,veliki rod atraktivnog trposkog žbunja i malog drveća iz Starog sveta
6880,biljka iz roda Silene
2928,(filozofija) doktrina da znanje proizlazi iz iskustva
16747,"Uobičajena evropska povijauša sa gomoljastim korenom, srcastim lišćem i crvenim bobicama; koristi se za lečenje."
2378,baciti svetlo (npr. lampe) na nešto
10504,Proizvoditi zvukove lomljenja.
13424,tastatura koja je ulazni uređaj za računare; raspored tastera je sličan kao na tastaturi pisaće mašine
6569,Listopadno evropsko malo drvo ili žbun sa svetlocrvenim plodom.
14533,Dugi uski čamac sa ravnim dnom a pokreće se veslanjem; tradicionalno se koristi po kanalima Venecije.
9000,Izazvati otvaranje ili da nešto postane otvoreno.
2832,Stanje u kojem ste se našli.
12378,"koji se odnosi na Kinu, njene ljude ili kulture"
14274,koji se tiče Omana i njegovih ljudi
14769,"blood found in the veins; ""except in the pulmonary vein venous blood is rich in carbon dioxide and poor in oxygen"""
8682,uto-astečki jezik kojim govori narod Pima
16939,"pileći ili juneći bujon zgusnut puterom i brašnom, ponekad začinjen biljkama ili vorčester sosom"
2278,"Velika dlakava muva, obično metalno plava ili zelena; leže jaja na ranama životinja."
6443,Lečiti ili oporaviti se.
11635,linija za kašnjenje koja se zasniva na vremenu širenja elektromagnetnih talasa
6532,"koji se odnosi na Bangladeš, njegove ljude ili jezik"
4776,Institucija (javna ili privatna) koja skuplja sredstva (iz javnih ili drugih institucija) i ulaže ih u finansijsku aktivu.
14122,analiza vektorskog polja
14817,bilo koji dan kada škola radi
14136,Tipski rod porodice Cucurbitaceae.
4746,"Višegodišnja biljka iz Evrope i Amerike; ima veoma gorko lišće; često pušta korenje uz obalu, a širi se po površini."
13947,Krupna evropska zeljasta biljka sa lišćem nalik palminom i malim crvenom-purpurnim cvetnim glavicama.
2981,"skeletni sistem, posebno kod kičmenjaka"
8003,"koji se odnosi na Cešku, njene ljude i kulturu"
15184,deo Južnog kineskog mora između Indokine i Malajskog poluostrva
4205,kratak opis nekih vesti
17181,Škola u kojoj ljude uče da upravljaju automobilom.
7360,ekspanzija po raprostranjenosti; učiniti nešto dostupnijim
2150,Tvrdokrilci iz rod Calosoma.
3961,"stanovnik Šri Lanke, ili poreklom iz nje"
15014,piće koje osvežava
21,nepojavljivanje (posebno na sudu)
3371,rod tuplia
15063,onaj koji ima boju između zelene i narandžaste u spektru boja; podseća na boju žumanceta
3259,Mašina koja umeće klamfe u listove papira da bi ih spojila.
12294,jedinica za zapreminu u metričkom sistemu
9806,Brod sa ravnim dnom za prenos teškog tereta (posebno na kanalima).
14439,čin odstranjivanja sadržaja iz nečega
402,indoevropski jezik kojim govore Albanci
12291,čadski jezik kojim se govori u Mandara planinama u Kamerunu; ima samo dva vokala
210,U kome nema života.
6058,Određena složena anatomska struktura.
203,Godišnja ili višegodišnja biljka iz tropske Azije koja ima klasove malih belih cvetova i aromatično lišće; jedna od najčešće korišćenih trava u kulinarstvu.
3634,crvena glinasta zemlja ili skamenjena materija sastavljena uglavnom od hidroksida gvožđa i aluminijuma
10514,gram-pozitivne bakterije koje se obično pojavljuju u paru
10233,drvo od ariša
3090,Poklapa se sa podklasom Prototheria.
4360,pripradnik stare grupe naroda srodnih po jeziku poreklom sa Srednjeg istoka i severa Afrike
15221,vrlo tanko prirodno ili sintetičko vlakno
11661,mleveno meso ili rba uvaljani u jaja i prezle i pržne u dubokom ulju
4858,izlaz računara u štampanom obliku
1805,kravajac
13404,Otrovna biljka poreklom sa severa Evrope; ima pokriven plavo-ružičast cvet; osušeni list i koren daju?
3244,crveni ili crni jestivi skup bobica uglavnom manji od srodne kupine
2448,Obična domaća štetočina poreklom iz Azije koja se raširila po svetu.
5618,rod porodice Fringillidae
204,jezička porodica koja je u širokoj upotrebi na južnoj polovini afričkog kontinenta
13285,Prače zemlje na kome nema drveća i koje je obično ograđeno.
2619,U nekim klasifikacijama porodica koja je izdvojena iz porodice Boidae uključuje boe Starog sveta.
11514,veoma velika jabuka za kuvanje
3541,jedna od dve cevi kojom mokraća iz jednog bubrega ide u mokraćni mehur
4239,Mali poluvodeni daždevnjak.
7963,Mala kratkolisna paprat Centralne i južne Amerike.
7909,glavni grad Gabona
2904,ostove koje imaju zubac na kraju; koriste se za hvatanje velikih riba i kitova; za njih je zakačen snažan konopac
15694,"koji se odnosi ili pripada Karlu Gausu ili njegovim teorijama iz magnetizma, elektriciteta, astronomije ili verovatnoće"
16851,viski napravljen u Irskoj najviše od ječma
15819,Evropski štršljen prenet u SAD.
12521,Zeljasta dugogodišnja biljka iz porodice troskota koja se upotrebljava i kao ukrasna biljka i u lekarstvu.
16591,"mekan, sivi metal koji se koristi u legurama; ranije se zvao kolumbijum"
6998,Jastog sa atlantske obale Evrope.
10964,Radnja koja prodaje samo jednu vrstu robe.
9535,algonkinski jezik kojim govori narod Kri
6308,iseći u komade
13738,koji se odnosi ili je karakterističan za Istočnu Nemačku
15680,Nivo postojanja ili razvoja.
1352,novčana jedinica Zelenortskih ostrva
1435,kongenitalna tendencija ka nekontrolisanom krvarenju; obično se ispoljava kod muškaraca i prenosi se sa majke na sina
29,Ućiniti da se neko oseti opuštenim.
13396,pročišćen puter korišćen u indijanskoj kuhinji
4379,rabarbara
11957,čin kojim se nešto daje nekome na uvid
3310,voda za piće (često izvorska voda) koja se flašira i prodaje
1048,morska riba koja u svom telu ima elektricitet kojim zadaje električne udarce drugim životinjama
5006,čin stavljanja nečega u pisani oblik
4694,Napraviti znak ili linije na površini.
14433,Rod ekonomski važne tropske biljke: tapioka.
2066,Rod iz porodice Columbidae: tipični golubovi.
3319,deo elektronske opreme koji kontinuirano prati operacije sistema i upozorava na probleme
16368,američko amber-drvo
4741,"Opremiti uvezom, kao kod knjiga."
12074,Razgranati mediteranski žbun sa vunastim stabljikama i lišćem i žutim cvetovima.
14874,novčana jedinica Paname
5795,ekspert koji je posvečen izučavanju neke uske discipline
6193,masna riba toplih voda
13136,Republika u istočnom delu Balkanskog poluostrva u jugoistočnoj Evropi.
14934,nacrtati ili napisati skicu ili nacrt
8460,"Viosko drvo istočne Indije, koristi se u građevinarstvu, gaji se zbog tvrdog trajnog drveta."
3148,Broj koji se sabira sa drugim brojem.
119,reč koja označava radnju ili stanje
13266,stanovnik Luksemburga ili poreklom iz Luksemburga
11733,koji se odnosi na jezik koji nastaje iz kontakta druga dva jezika i nosi obeležja oba ta jezika
7434,računar koji predstavlja informacije pomoću promenljivih veličina (e.g. pozicije ili napon)
4540,ostrva u Atlantskom okeanu koja pripadaju Portugaliji
8516,u grčkoj mitologiji atinski pronalazač koji je izgradio lavirint u Minosu; da bi pobegao iz lavirinta napravio je krila za sebe i svog sina Ikara
5866,Poklapa se sa redom Gymnophiona: vodozemci bez udova.
8115,mišić ili nerv koji se širi ili koji širi delove tela
13572,Zgrada koju zaposeda klub.
15885,"koji se tiče Islanda, njegove kulture i ljudi"
10619,font koji se prikazuje na ekranu računara
8232,oslonac na koji mogu da se stave stvari
16853,Dati u velikim iznosima ili količinama.
7959,"Biljka koja se gaji zbog velikog, mesnatog korena koji nalikuje na repu."
9271,veliki škamp dinstan na ulju ili puteru i belom luku
15629,Rožnate ploče kojima je telo pokriveno imaju oblik krupnih zrna i poređane su u poprečne redove.
13875,Sredina dana.
9871,"predjelo koje se sastoji od tankih kriški hleba ili tosta premazanih kavijarom, sirom ili nekim drugim slanim premazom"
6060,Povratiti znanje iz memorije.
1605,Kaput napavljen od krzna.
5665,Motor koji pretvar električnu energiju u mehaničku.
11386,konzsitentnost kompaktnih čvrstih tela
7729,ekipa koja učestvuje u pravnom postupku
13750,"država u centralnoj Africi, setkla nezavisnost 1960"
13744,opšti naziv za ženski polni hormon koji luče ženske jajne ćelije i koji je zadužen za tipične ženske karakteristike
10405,"azijska reka, izvire na Himalajima i teče na istok ka Bengalskom zlaivu"
3386,Pokrivač koji služi da ga čovek nosi na svom telu.
14795,Rogač
12138,Žun ili drvo iz orda Rhamnus; plod je sirovina za žutu boju ili pigment.
8239,rast cene ili vrednosti
4939,"Imaju na nosu kožne izrasline raznog oblika; njuška im je kratka, a uši velike; kutnjaci su sa oštrim grbicama; hrane se insektima."
1172,provrteti rupu u nečemu
2388,Organizacija nastala spajanjem nekoliko grupa ili partija.
1432,deo teksta; posebno deo teksta srednje dužine
1971,Visoke zemaljske ptice: nojevi.
