,Sysnet
15823,zelenkasto sivi ili crni silikat od gvožđa i aluminijuma
12309,dijalekat italijanskog kojim se govori u Toskani (posebno u Firenci)
5747,grupa čadskih jezika kojima se govori u Čadu
5709,"Mala pita bez gornje kore, punjena seckanim jabukama i šećerom."
6392,Velika životinja biljojed sa debelom kožom koja živi u ili oko roka tropske Afrike.
10062,"o rastvorima, ima isti ili jednaki osmotski pritisak"
8429,"Neka od mnogih paprati iz roda Pteris koje imaju sastavljeno lišće, uključuje i neke popularne kućne biljke."
5911,atabaskanski jezik kojim govori narod Navaho
14245,"Jedan od simbola 1,2,3,4,5,6,7,8,9,0."
7997,aparat koji greje zgradu
6063,zamišljena linija na Zemljinoj provršini koja seče sve meridijane pod istim uglom; putanja kojom se kreću brodovi ili avioni koji održavaju isti pravac na komapsuaintains a constant compass direction
8112,novčana jedinica Gvineje Bisao
9143,"Lišće se koristi kao začinza meso, gulaš, punjenja i povrće."
1959,"koji se tiče Somalije, njenih ljudi i kulture"
15132,mašina koja konvertuje kodirani tekst u običan jezik
16864,Ljudi koji žive u jednoj zemlji.
10413,Doći do odluke.
5052,Grupa stvari (dobara ili umetničkih dela itd.) za javno pokazivanje.
2327,"u računarstvu, stanje datoteke u kome je ona razbijena i uskladištena na mnoge različite lokaicje na magnetnom disku"
2552,Biljka sa izduženom glavom širokih listova koji nalikuju celeru; koristi se kao povrće u istočnoj Aziji.
2362,"Čin naginjanja, saginjanja."
6797,daždevnjaci Novog sveta.
12210,popis studijskih grupa na fakultetu (koledžu; univerzitetu)
10772,Ljudska tvorevina namenjena deci za igranje.
12618,osnovna novčana jedinica Republike Gvineje
7035,radnik koji posao obavlja svojim rukama
13381,Umetnik koji dizajnira i proizvodi otiske.
8198,ugao između zraka koji se odbija i prave koja je upravna na površ odbijanja u tački odbijanja
1948,svetao krater na Mesecu
7058,proces u kome jedna ili više supstanci deluju jedne na druge stvarajući novu supstancu
9532,Pisani simbol koji se koristi za predstavljanje govora.
1659,kreolski jezik kojim govori većina Haićana; zasniva se na francuskom i raznim afričkim jezicima
7780,zaliv u Indijskom okeanu na ulazu u Crveno more
1709,prženi šećer; koristi se da da hrani boju i ukus
4414,šesto slovo grčkog alfabeta
5597,Gleđu pokriveni deo zuba iznad desni.
145,smanjenje u veličini organa usled bolesti ili nekorišćenja.
11262,trvdro aromatično drvo od drveta kedra;posebno se koristi drvo crvene boje za nameštaj
5203,stanovnik Etiopije ili poreklom iz Etiopije
1281,"zaliv na severu Indijskog okeana, između Arapskog poluostrva i Afrike, povezano s Sredozemnim morem preko Suecokog kanala"
7920,koji se tiče li pripada ostrvu i državi Nauru
14436,funkcionalna reč koja može da zameni imenicu ili imeničku sintagmu
6980,CL
5880,neko čije je zaduženje da propoveda jevanđelje
10898,slatka tamno ljubičasta šljiva
9693,Nešto što je zapoveđeno.
6680,ući u formalni dogovor ili dati svečano obećanje
13727,Osoba koja nadgleda ili je zadužena za nešto.
9856,Uvesti red u nešto.
5205,digitalno kodirani zapis na optičkom disku
16240,fotokopir koji koristi fotografske metode izrade kopija
881,Trave ili grmlje.
5648,Rod žbunova iz starog sveta: oman.
8076,najpoznatija vrsta testenine u obliku dugačkih tankih niti; testenina cilindričnog oblika italijanskog i sicilijanskog porekla
13348,uređaj koji se sastoji od delova na kojima nešto može da se klizi
2088,mala kutija koja sadrži magnetnu traku koja se koristi za slušanje i snimanje zvuka i slike
8580,u grčkoj mitologiji bog beskonačnih i dubokih voda
9274,oruđe koje se koristi u sportu.
9076,Dovesti u drugačije stanje.
4152,bela čaplja koja ima dugačko perje u vreme parenja
3575,mera za površinu (4047 kvadratnih metara) koja se koristi u anglosaksonskim zemljama
12867,električni uređaj koji obezbeđuje pur za protok električne struje
11367,koji jako nadražuje organe ukusa i mirisa
6145,dokaz koji ukazuje na moguće rešenje
15871,Vodena ptica teska tela sa veoma dugim vratom i obično belim perjem kod odraslih.
11777,osnovna novčana jedinica Rumunije
3224,"rimokatolički sistem kazuistike koji kaže da, kada se stručna mišljenja razlikuju, čovek može pratiti bilo koje iole verovatno mišljenje, čak iako bi neko drugo mišljenje moglo biti verovatnije"
11156,(u digitalnoj komunikaciji odnosi se na transmisione tehnike koje ne zahtevaju da komunikacioni uređaji imaju isti časovnik; vremenski signali se izvode iz specijalnih karaktera u samom podatkovnom toku
509,Ženski predak.
9598,"slovenski jezik Srba i Hrvata; zvanično pismo srpske varijante je ćirilica (mada se koristi i latinica), a hrvatske latinica"
10239,"niska ostrva između Severne i Južne Amerike, popularno letovalište"
3499,katren u jampskom pentametru sa shemom rime abab
10518,Tipski rod porodice Tineidae: sukneni moljac.
1424,grana geologije koja izučava oblik zemlje i određuje tačne pozicije geografskih tačaka
9108,Prostor za jedan štampani red širok kao i stubac a dubok 1/14 inča; koristi se kod reklamiranja.
9599,proces u kom se primenjuje psihoanalitička teorija.
6340,Tipski rod porodice Mantidae: bogomoljka.
15254,evropska žlfija sa plavim cvetovima i lišćem kao u vrbene
15518,Niska višegodišnja biljka sa zvončastim mirisnim cvetovima.
4885,olovka čiji je vrh za pisanje napravljen od filca
14841,Neko govedo posebno iz roda Bos ili blisko povezano sa Bibos
13281,novčana jedinica Mongolije
8748,"Izgubiti jedrinu, svežinu, posebno zbog gubitka vlage."
2441,pobeda Amerikanaca nad Meksikancima u Američko-meksičkom ratu (1847)
8179,Abnormalna nova masa tkiva koja nema nikakvu ulogu.
14301,Deo Zemljine površine prekriven vodom.
3339,Mali azijski jelen; mužjaci imaju velike očnjake; od pasa se brani rogovima i očnjacima.
4850,tanka traka (od drveta ili metala)
9018,torbarsek krtice
1601,unutrašnja noseća struktura koja objektu daje oblik
10194,hrišćanse veroisipovesti koje su se u XVI veku odvojile od katolicizma
17215,Čin dodeljivanja.
34,Porodica lišajeva.
2,osećanje seksualne ljubavi
14302,Tvorevina koju je stvorila neka osoba ili neki proces.
2963,jedinica za dužinu koja iznosi jedan milioniti deo metra
12171,"Veliki mravojed sa dugačkom dlakom, ima dugačak i lepljiv jezik koji zavlači u mravinjake i termitnjake; živi u istočnim delovima Južne Amerike."
14687,koji se odnosi na ili se bavi arheologijom
205,Električna lapma koja se sastoji od staklene cevi koja sadrži žičano spiralno vlakno koji emituje svetlo kada se ugreje.
14289,"o autobiografima, koji se odnosi na njih, ili koje je karakterističan za autobiografa"
13087,Privremeno prekinuti aktivnost pre nego što se nastavi.
10905,"Biljka koja rađa veliki mesnati plod, blagog ukusa, zvonastog oblika."
16583,Rod zeljastih biljaka iz starog sveta sa ispruženim pravim lišćem i žutim ili ružičastim cvetnim glavicama.
9330,formiranje kristala
2664,"u računarstvu, deo RAM-a koji se privremeno koristi za podatke koji čekaju da ih uređaj preuzme; koristi se da da bi se prevazišle razlike u brzini protoka podataka između različitih komponenata računarskog sistema"
691,kartica na kojoj se podaci beleže uz pomoć ubušenja
16574,sredstvo napravljeno da ulepša telo
3784,"fazani, prepelice,?"
8384,ljudi Španije
4175,"Promeniti sedište, zvanje ili mesto zaposlenja."
2028,"Velika i ekonomski važna familija trava, žunja i drveća koji su često jako mirisni, a nekda su i narkotici i otrovni; uključuje rodove Solanum; Atropa; Brugmansia; Capsicum; Datura; Hyosčamus; Lycopersicon; Nicotiana; Petunia; Physalis; Solandra."
14956,U nekim klasifikacijama se preklapa sa porodicom Homaridae.
1864,Sedeti na jajima.
10695,Republika u unutrašnjosti Balkanskog poluostrva; ranije deo Jugoslavije; stekla nezavisnost 1991.
7560,koji ne može da govori zbog urođene gluvoće
6531,"koji se tiče Zimbabveja, njegovih ljudi i kulture"
13900,osnovna novčana jedinica Litvanije
9554,hormon koji utiče na razvoj i rast polnih organa
5278,Americzko stono grožđe sa crvenkastom glatkom kožom
8793,Godišnji suncokret koji se gaji zbog silaže i semena koji je izvor ulja; uobičajen u SAD i velikom delu Severne Amerike.
8259,Koji se odnosi na grafikon ili je predstavljen grafikonom.
6469,Bilo koji od raznovrsnih sisara koji obično imaju dugu njušku i kandže.
129,Koji više nema životne funkcije (ili bar tako izgleda).
11794,koji se tiče domorodaca Amerike
15583,malo tropsko drvo iz Amerike koje daje jestivo voće koje liči na šljivu
8584,Poklapa se sa porodicom Ophioglossaceae.
3751,rad koji se obavlja sa drugima radi zajedničkog cilja ili koristi
7810,Sputati pomoću brave
11602,mali kopneni jednakonožac sa ispupčenim segmentiranim telom koji može da se sklupča u lopticu
11240,Oružje koje ubija ili ranjava civile i vojna lica.
15809,Drvo koje ima jestivi plod.
2781,meso sa vrata životinje
7779,"pasulj krupnog zrna, tamno-crvene boje"
15325,Društveni odnosi koji zahtevaju vlast ili moć.
10276,(računarstvo) datoteka koji sadrži podatke koji predstavljaju izlaz iz uređaja ili programa
13788,"jelo od sira koje se pravi sa mrvicama hleba i jaja, peče se i servira u posebnim vatrostalnim posudama"
3822,brza promena mesta
3417,božur; zeljasta biljka ili žbun sa upadljivim cvetovima.
9185,Brgljez.
11825,Mali rod korovskih biljaka iz starog sveta: treskavica.
10007,Nilski konji
938,znak interpunkcije (`;') koji se koristi da poveže dve nezavisne rečenice; ukazuje na bližu vezu nego tačka
6382,Progresivno ometanje koje se prenosi bez pomeranja samog sredstva (fizika).
15115,Kolekcija koja sadrži raznovrsne vrste stvari.
2320,srednjovekovni normanski dijalekat starofrancuskog
16435,spona napravljena od metala koja se koristi za spajanje stvari ili za pravljenje ograda ili kaveza
7268,nagnuta masa slobodnih stena u podnožju litice
14376,čemakuanski jezik kojim govori narod Čemakum
14827,Nešto što se pokazuje publici.
9052,bivša osnovna novčana jedinica Burkine Faso
16963,Medvedi i izumrle srodne vrste.
11549,Jako utvrđena odbrambena struktura.
6709,zvanični jezik litvanije; pripada baltskoj grani indoevropskih jezika
12716,u anatomiji brazda ili kanal na telesnoj  strukturi ili delu tela.
11971,Osoba koja je zadužena za upravljane i održavanje računarskog sistema.
12509,osnovna novčana jedinica Jordana
2897,Sposobnost da se zadovolje obligacije kako dospevaju.
133,Stanje koje još ne odgovara zrelosti.
6094,Neka od različitih niskih godišnih ili višegodišnjih zimzelenih trava poreklom iz Evroazije; koristi se za pokrivanje tla.
865,Knjigovodstveni period od 12 meseci.
48,"Velika mačka afričkih i azijskih šuma, obično ima žućkasto krzno sa crnim pegama."
8998,Ogromna familija ??? biljaka koje imaju mesnati? ili? i neobične cvetove.
16156,aerobne bakterije (neke od njih proizvode antibiotik streptomicin)
5064,(Rimokatolička crkva) čin Pape kojim on proglašava da je preminula osoba živela svetim životom i vredna je javnog poštovanja; prvi korak ka kanonizaciji
15409,cev kod koje se električno pražnjenje odvija kroz gas
11307,uspostaviti mapiranje elemenata skupa
12343,"Iznos (novca, roba ili usluga) koji se smatra ekvivalentom nečega drugog."
14783,Uhvatiti; i metaforički.
16555,"Oah u obliku burega, jestiv samo pečen."
8331,Ptica otvorenih mora.
1053,Uređaj koji proizvodi ili radi na struju.
2743,Rod porodice Delphinidae
15996,Rod porodice Picidae.
3031,čin dodeljivanja subvencije
5115,O komadiću koji se odvaja od celine.
3358,"redak koji glumac govori publici, ali nije namenjen drugima na sceni"
6580,predškolska ustanova za decu od 4 do 6 godina da ih pripremi za osnovnu školu
15218,koji se tiče ili je karakteristično za pravoslavnu crkvu
6505,Neka od raznovrsnih biljaka iz roda Lamium koja ima grupe malih obično purpurastih cvetova sa dve usne.
2386,dovesti do kraja posle diskusije i odlučivanja
15843,polumekan bledo-žuti sir
14079,"visoka višegodišnja trava, poreklom iz jugoistočne Azije: šećerna trska"
16201,"testenina od zdrobljenog i kuvanog griza; tradicionalno jelo poreklom iz Severne Afrike i nacionalno jelo u Alžiru, Maroku i Tunisu"
5831,suvi mornarski pasulj koji se dugo peče sa melasom i usoljenom svinjetinom
2295,"grčki bog svetla; bog poezije, muzike, medicine i proricanja; sin Zevsa i Lete, a brat blizanac Artemide"
64,Osobina onoga što zaslužuje poverenje.
1292,Ponekad se smatra podrodom roda Bos: američki bufalo.
94,Iznenadni napad koji uključuje namernu upotrebu nasilja prema civilima da bi se postigli politički ili religiozni ciljevi.
9028,Ljudi koji potiču od istog pretka.
6634,termoplastika dobijena polimerizacijom iz jedinjenja koja sadrže vinilsku grupu
11556,"piće koje se pravi od kakao praha, mleka i šećera; obično se pije vruće"
1911,Gljivica koja stvara površinski sloj na raznim vrstama vlažne ili raspadajuće organske materije.
6044,Meksičko piće od fermentisanih sokova agave
3122,"vodeno-vaskularni sistem, odnosno sistem kanala, cevčica i meškova koji su ispunjeni tečnošću; bodljokošci se kreću posebnim cevastim izraštajima koje se nazivaju ambulakralne nožice"
946,Roditelj vašeg oca ili majke.
4511,kopno koje spaja Severnu i Južnu Ameriku
16074,Ogromni sissr travojed sa kljovama i dugom surlom.
12351,kratak spis o predmetu interesovanja objavljen u obliku brošure
17182,SR
14624,Vrednost koordinate na horizontalnoj osi.
4930,koneski komunistički vođa (1893-1976)
3578,Zvanični akt suda kojim se naređuje neka činidba
15529,uzica kojom se vezuju cipele
16125,nepromenljiva reč sa specifičnom gramatičkom funkcijom; u engleskom se koristi za formiranje frazalnih glagola
9594,koji se kreće sporo
13766,"administrator, rukovodilac na fakultetu ili univerzitetu"
17314,odeća koja se nosi u igri ili na kakvom otmenom balu
12007,crteži i fotografije u okviru knjige
12959,"Jedna od dve paralele na oko 23,5 stepeni južno i severno od ekvatora koje predtsvljaju najdalje tačke na kojima sunce može da sija direktno iznad glave."
14982,Pomoćnik koji obavlja korespondenciju i činovnički rad za šefa ili organizaciju.
11849,"Karlični položaj je položaj bebe u materici zadnjicom ili nogama nadole, odnosno kada se u donjem delu materice napipavaju zadnjica ili noge ploda, i sreće se prosečno kod 3-4 odsto žena. Samim tim dolazi do karličnog porođaja."
3162,Veliki rod zeljastih biljaka cvetnica iz umerenih područja.
6415,krevetski pokrivač koji održava toplotu spavača
11140,"koji se tiče Gvajane, njenih stanovnika i kulture"
10429,"glavni i najveći grad Libana, na Sredozemlju"
314,Rod monokotiledona koji uglavnom čine trave koje imaju?
17370,bitka u kojoj učestvuju bar dve vojne sile
17404,Prestonica Moldavije.
17107,simultano izvršavanje dve ili više operacija
9752,reka u Španiji koja se uliva u Mediteran
1883,učiniti da se gas ili para pretvore u tečnost
10762,Paprat iz roda Hymenophyllum koja raste u tropskim vlažnim predelima ima skoro prozirno lišće.
8289,Mužjak srne
8798,"Mali, vrlo štetni leptirić čije gusenice nagrizaju krzno, vunu, žito, biljke, i sl."
3023,elementarna operacija z akoju je računar dizajniran
10470,Baciti pogled na nešto; kratko pogledati.
5699,neka od mnogih biljaka iz roda genus Anagallis
11730,Antički atinski filozof; učenik Sokratov; učitelj Aristotelov (428-347 BC).
6114,novčana jedinica Uzbekistana
5871,"Nerazvijene i zemlje u razvoju Azije, Afrike i Latinske Amerike"
3914,"Linearna sekvencija reči, izgovorena ili napisana."
13814,pripadnik naroda južne Afrike koji žive u Svazilendu i okolnim teritorijama
13319,Savremena dijagnostička slikovna metoda. Osnovna prednost metode je velika mogućnost razlikovanja različitih tkiva organizma čoveka i njihovog prikaza u različitim tonovima sive skale.
11503,glagolski oblik kojim se izražava radnja završena u prošlosti pre neke druge radnje
3720,jedna od grupe virusa koja može izazvati različite vrste boginja kod kičmenjaka (Vertebrata)
9729,proteza prislonjena na okolne zube sa obe strane nedostajućih zuba
2388,Organizacija nastala spajanjem nekoliko grupa ili partija.
1858,veliki fagocit; neki su fiksirani a drugi cirkulišu u krvnom toku (krvi)
6330,Luka i glavni grad Gvineje.
11878,"poslati poruku ili pokušati da koga doći putem radija, telefona, itd; napraviti signal u cilju prenošenja poruke"
3318,"belančevinasta materija, supstanca od koje se sastoje rožnati delovi tela"
13058,trešnja u obliku srca koja je tamna i spolja i iznutra
385,zaslađeno piće koje sadrži gaziranu vodu i pojačivače ukusa
4642,Imati sposobnost ili moć kreativnosti.
2888,proizvesti delove (npr. zgrade) u fabrici tako da se mogu lako transportovati i brzo spojiti na mestu gradnje
1603,zapadna podgrupa malajsko-polinezijskih jezika
3225,"koji se tiče Burundija, njegovih ljudi i kulture"
14234,Proces koji povezuje ideje ili događaje u memoriji ili mašti.
4132,najveće ostrvo u Bizmarkovom arhipelagu; deo Papue Nove Gvineje
14501,pileća džigerica koja se koristi u ishrani
2061,Najveći kontinent sa 60% populacije na Zemlji; spojena je sa Evropom na zapadu tako da gradi Evroaziju; sedište je nekih od najranijih svetskih civilizacija.
15245,Neka od mnogih trava iz roda Isatis.
10971,Praviti odeću pomoću tkanine.
12855,Dan računat od ponoći do ponoći.
