,Sysnet
8344,Synset: ID is ENG30-01320872-n
6799,Synset: ID is ENG30-02920769-a
10742,Synset: ID is ENG30-00845523-n
18615,Synset: ID is ENG30-08083599-n
3974,Synset: ID is ENG30-04213626-n
301,Synset: ID is ENG30-10349750-n
12243,Synset: ID is ENG30-09300199-n
7252,Synset: ID is ENG30-08245172-n
5705,Synset: ID is ENG30-13709360-n
134,Synset: ID is ENG30-00993892-v
4462,Synset: ID is ENG30-10145774-n
16989,Synset: ID is ENG30-02897040-a
18417,Synset: ID is ENG30-12932365-n
781,Synset: ID is ENG30-13583724-n
122,Synset: ID is ENG30-02579447-v
9424,Synset: ID is ENG30-02599939-a
3645,Synset: ID is ENG30-00430606-n
19046,Synset: ID is ENG30-00298773-v
5046,Synset: ID is ENG30-14518924-n
11384,Synset: ID is ENG30-00785962-v
15058,Synset: ID is ENG30-15126175-n
4768,Synset: ID is ENG30-09889539-n
14200,Synset: ID is ENG30-00092848-a
13098,Synset: ID is ENG30-02391193-v
7221,Synset: ID is ENG30-07118554-n
9575,Synset: ID is ENG30-00263231-v
7777,Synset: ID is ENG30-09555514-n
195,Synset: ID is ENG30-02496425-a
19047,Synset: ID is ENG30-00486018-v
11455,Synset: ID is ENG30-02059723-n
5754,Synset: ID is ENG30-00931852-v
1784,Synset: ID is ENG30-07736971-n
4942,Synset: ID is ENG30-01619929-v
14857,Synset: ID is ENG30-02639312-n
7255,Synset: ID is ENG30-12685214-n
19409,Synset: ID is ENG30-00202236-v
4130,Synset: ID is ENG30-01938155-n
4390,Synset: ID is ENG30-13628761-n
5321,Synset: ID is ENG30-01361683-n
35,Synset: ID is ENG30-06510977-n
9392,Synset: ID is ENG30-00901316-n
10486,Synset: ID is ENG30-08967688-n
5736,Synset: ID is ENG30-09425607-n
6305,Synset: ID is ENG30-01892030-n
6238,Synset: ID is ENG30-06969916-n
5188,Synset: ID is ENG30-04447861-n
10008,Synset: ID is ENG30-12314315-n
2457,Synset: ID is ENG30-12660601-n
18952,Synset: ID is ENG30-07965085-n
10848,Synset: ID is ENG30-01786646-n
1978,Synset: ID is ENG30-02327200-v
17198,Synset: ID is ENG30-15291498-n
15023,Synset: ID is ENG30-11903525-n
374,Synset: ID is ENG30-01699059-v
10155,Synset: ID is ENG30-07880080-n
11226,Synset: ID is ENG30-09496673-n
18912,Synset: ID is ENG30-02007558-n
9395,Synset: ID is ENG30-09633969-n
11727,Synset: ID is ENG30-00040353-v
4888,Synset: ID is ENG30-02117900-n
11562,Synset: ID is ENG30-01464844-n
15082,Synset: ID is ENG30-06532095-n
15381,Synset: ID is ENG30-01358904-n
12299,Synset: ID is ENG30-02147947-n
5211,Synset: ID is ENG30-14658546-n
14971,Synset: ID is ENG30-12604639-n
16723,Synset: ID is ENG30-10488016-n
16915,Synset: ID is ENG30-09201998-n
7805,Synset: ID is ENG30-02814860-n
1831,Synset: ID is ENG30-13808405-n
1163,Synset: ID is ENG30-01209135-v
7055,Synset: ID is ENG30-01510173-v
4216,Synset: ID is ENG30-01807828-n
4702,Synset: ID is ENG30-04580126-n
18170,Synset: ID is ENG30-09772448-n
2373,Synset: ID is ENG30-02087551-n
17149,Synset: ID is ENG30-13832355-n
15723,Synset: ID is ENG30-06219009-n
17986,Synset: ID is ENG30-07669470-n
4957,Synset: ID is ENG30-06930093-n
14692,Synset: ID is ENG30-08820121-n
9548,Synset: ID is ENG30-00635850-n
1051,Synset: ID is ENG30-05566097-n
2728,Synset: ID is ENG30-01693472-n
5004,Synset: ID is ENG30-02455720-n
15715,Synset: ID is ENG30-02679415-n
18661,Synset: ID is ENG30-13530799-n
19042,Synset: ID is ENG30-00127948-a
14395,Synset: ID is ENG30-11403015-n
13235,Synset: ID is ENG30-05557339-n
16331,Synset: ID is ENG30-11982724-n
2217,Synset: ID is ENG30-01277784-v
6053,Synset: ID is ENG30-13968859-n
17696,Synset: ID is ENG30-04300741-n
18014,Synset: ID is ENG30-08510350-n
2081,Synset: ID is ENG30-00004980-a
7524,Synset: ID is ENG30-03153375-n
16613,Synset: ID is ENG30-11929477-n
16617,Synset: ID is ENG30-03365592-n
17116,Synset: ID is ENG30-05447599-n
17764,Synset: ID is ENG30-05365633-n
16987,Synset: ID is ENG30-14671587-n
934,Synset: ID is ENG30-06378524-n
17142,Synset: ID is ENG30-03492391-n
5847,Synset: ID is ENG30-03918480-n
11541,Synset: ID is ENG30-05643190-n
18137,Synset: ID is ENG30-01683724-n
16336,Synset: ID is ENG30-01106405-a
8037,Synset: ID is ENG30-06991004-n
1158,Synset: ID is ENG30-13219258-n
4724,Synset: ID is ENG30-04548362-n
59,Synset: ID is ENG30-01044533-v
7460,Synset: ID is ENG30-01647229-v
3158,Synset: ID is ENG30-01063049-v
9310,Synset: ID is ENG30-03701391-n
11233,Synset: ID is ENG30-01959294-a
2261,Synset: ID is ENG30-12286581-n
4963,Synset: ID is ENG30-11611233-n
11603,Synset: ID is ENG30-07936745-n
13661,Synset: ID is ENG30-03719053-n
15268,Synset: ID is ENG30-02141713-n
11987,Synset: ID is ENG30-07103558-n
18013,Synset: ID is ENG30-12004310-n
8656,Synset: ID is ENG30-01054335-n
4892,Synset: ID is ENG30-02801525-n
15576,Synset: ID is ENG30-01519046-n
14977,Synset: ID is ENG30-01326015-n
19269,Synset: ID is ENG30-12557995-n
8886,Synset: ID is ENG30-01601550-n
7285,Synset: ID is ENG30-00285557-n
19031,Synset: ID is ENG30-00276214-v
14702,Synset: ID is ENG30-12654387-n
8273,Synset: ID is ENG30-02411999-n
11059,Synset: ID is ENG30-02033295-v
12546,Synset: ID is ENG30-11843053-n
14204,Synset: ID is ENG30-01302683-n
13204,Synset: ID is ENG30-08083320-n
13562,Synset: ID is ENG30-14852913-n
9544,Synset: ID is ENG30-01441100-v
12079,Synset: ID is ENG30-13920835-n
14876,Synset: ID is ENG30-00678010-n
364,Synset: ID is ENG30-06987409-n
844,Synset: ID is ENG30-05481095-n
11722,Synset: ID is ENG30-07918193-n
9836,Synset: ID is ENG30-00351012-a
3043,Synset: ID is ENG30-01906178-n
6851,Synset: ID is ENG30-13150178-n
276,Synset: ID is ENG30-02944459-n
12597,Synset: ID is ENG30-06406317-n
9043,Synset: ID is ENG30-04623113-n
1052,Synset: ID is ENG30-01699040-n
13884,Synset: ID is ENG30-00144632-n
4899,Synset: ID is ENG30-00349369-n
18440,Synset: ID is ENG30-00996485-v
7971,Synset: ID is ENG30-02510769-n
7021,Synset: ID is ENG30-13834399-n
12442,Synset: ID is ENG30-06963082-n
4367,Synset: ID is ENG30-01969150-a
5591,Synset: ID is ENG30-10821867-n
12973,Synset: ID is ENG30-04504297-n
2056,Synset: ID is ENG30-07131854-n
6432,Synset: ID is ENG30-04245218-n
11204,Synset: ID is ENG30-02938361-a
7399,Synset: ID is ENG30-01534155-n
6565,Synset: ID is ENG30-12245695-n
4124,Synset: ID is ENG30-01428155-n
4961,Synset: ID is ENG30-12822955-n
14892,Synset: ID is ENG30-08709038-n
11698,Synset: ID is ENG30-01023574-v
19402,Synset: ID is ENG30-07763629-n
19391,Synset: ID is ENG30-06418901-n
9983,Synset: ID is ENG30-14580897-n
12716,Synset: ID is ENG30-08591680-n
4596,Synset: ID is ENG30-06958522-n
5619,Synset: ID is ENG30-11508382-n
14815,Synset: ID is ENG30-14629149-n
9134,Synset: ID is ENG30-08592165-n
2156,Synset: ID is ENG30-13493998-n
8243,Synset: ID is ENG30-01015866-v
18511,Synset: ID is ENG30-01448778-v
6366,Synset: ID is ENG30-07671722-n
12366,Synset: ID is ENG30-03048204-a
18250,Synset: ID is ENG30-03278248-n
8198,Synset: ID is ENG30-11665372-n
5639,Synset: ID is ENG30-09165464-n
5802,Synset: ID is ENG30-06835951-n
6209,Synset: ID is ENG30-09550443-n
1749,Synset: ID is ENG30-09512266-n
3472,Synset: ID is ENG30-15210486-n
19119,Synset: ID is ENG30-00967622-n
8122,Synset: ID is ENG30-08503004-n
7432,Synset: ID is ENG30-02861617-a
6355,Synset: ID is ENG30-12344283-n
267,Synset: ID is ENG30-02124332-v
8230,Synset: ID is ENG30-12407545-n
6010,Synset: ID is ENG30-14864961-n
2194,Synset: ID is ENG30-04335209-n
16545,Synset: ID is ENG30-08064523-n
3767,Synset: ID is ENG30-13231436-n
3638,Synset: ID is ENG30-06020737-n
17805,Synset: ID is ENG30-08378066-n
4382,Synset: ID is ENG30-00872886-v
12425,Synset: ID is ENG30-09347208-n
12358,Synset: ID is ENG30-01276634-n
6006,Synset: ID is ENG30-11690455-n
18202,Synset: ID is ENG30-14637507-n
12471,Synset: ID is ENG30-01387022-v
11054,Synset: ID is ENG30-00279239-v
15299,Synset: ID is ENG30-07589458-n
10358,Synset: ID is ENG30-01046348-n
7384,Synset: ID is ENG30-01451842-v
9142,Synset: ID is ENG30-02534036-n
3312,Synset: ID is ENG30-00276620-n
13659,Synset: ID is ENG30-07648408-n
15016,Synset: ID is ENG30-05462315-n
11296,Synset: ID is ENG30-03744840-n
32,Synset: ID is ENG30-15233239-n
251,Synset: ID is ENG30-05005447-n
1866,Synset: ID is ENG30-04004767-n
16720,Synset: ID is ENG30-13416241-n
16347,Synset: ID is ENG30-01182021-v
13196,Synset: ID is ENG30-13925752-n
134,Synset: ID is ENG30-01130261-a
4916,Synset: ID is ENG30-06996160-n
4422,Synset: ID is ENG30-11959632-n
1057,Synset: ID is ENG30-00619738-n
18903,Synset: ID is ENG30-07954014-n
13150,Synset: ID is ENG30-01134238-v
4010,Synset: ID is ENG30-12286988-n
14716,Synset: ID is ENG30-01234090-n
11162,Synset: ID is ENG30-02256365-n
3279,Synset: ID is ENG30-03038685-n
13910,Synset: ID is ENG30-06410904-n
14723,Synset: ID is ENG30-00200397-v
8836,Synset: ID is ENG30-02128925-n
4449,Synset: ID is ENG30-14716997-n
5952,Synset: ID is ENG30-14797813-n
3867,Synset: ID is ENG30-03528100-n
18212,Synset: ID is ENG30-00086077-v
18523,Synset: ID is ENG30-13668864-n
120,Synset: ID is ENG30-01227495-n
12379,Synset: ID is ENG30-06914709-n
10923,Synset: ID is ENG30-00024649-v
16252,Synset: ID is ENG30-02018027-n
10811,Synset: ID is ENG30-02147747-n
10445,Synset: ID is ENG30-01648139-n
11601,Synset: ID is ENG30-01560105-n
13761,Synset: ID is ENG30-02434119-v
12234,Synset: ID is ENG30-04921754-n
1610,Synset: ID is ENG30-01071090-n
7026,Synset: ID is ENG30-05108947-n
3625,Synset: ID is ENG30-03059688-a
11894,Synset: ID is ENG30-07909504-n
17588,Synset: ID is ENG30-11704620-n
3422,Synset: ID is ENG30-13149506-n
3212,Synset: ID is ENG30-00480211-n
8838,Synset: ID is ENG30-06472025-n
12686,Synset: ID is ENG30-07637652-n
16908,Synset: ID is ENG30-02902658-a
14394,Synset: ID is ENG30-01894320-v
17376,Synset: ID is ENG30-08700255-n
13625,Synset: ID is ENG30-03418242-n
17597,Synset: ID is ENG30-00604930-v
2471,Synset: ID is ENG30-06604743-n
18583,Synset: ID is ENG30-02041085-n
3470,Synset: ID is ENG30-02531820-n
15216,Synset: ID is ENG30-02831894-n
12439,Synset: ID is ENG30-10057714-n
14429,Synset: ID is ENG30-05136150-n
9087,Synset: ID is ENG30-02202006-n
7097,Synset: ID is ENG30-10582154-n
10590,Synset: ID is ENG30-02451370-v
15633,Synset: ID is ENG30-03291819-n
8289,Synset: ID is ENG30-05972417-n
5380,Synset: ID is ENG30-02125311-n
7511,Synset: ID is ENG30-03872885-n
17650,Synset: ID is ENG30-04159354-n
18215,Synset: ID is ENG30-03239054-n
12942,Synset: ID is ENG30-09560196-n
16230,Synset: ID is ENG30-14689493-n
229,Synset: ID is ENG30-01452633-n
11824,Synset: ID is ENG30-12987056-n
18531,Synset: ID is ENG30-06247181-n
12565,Synset: ID is ENG30-06974390-n
12077,Synset: ID is ENG30-07227772-n
143,Synset: ID is ENG30-09878275-n
7788,Synset: ID is ENG30-04287747-n
1983,Synset: ID is ENG30-00346296-n
875,Synset: ID is ENG30-06642138-n
14930,Synset: ID is ENG30-03102278-a
18015,Synset: ID is ENG30-11473954-n
1775,Synset: ID is ENG30-00700517-v
14035,Synset: ID is ENG30-03366823-n
12701,Synset: ID is ENG30-11105054-n
6094,Synset: ID is ENG30-02787073-a
835,Synset: ID is ENG30-01481063-n
18729,Synset: ID is ENG30-15260130-n
5216,Synset: ID is ENG30-13562328-n
252,Synset: ID is ENG30-08945821-n
13011,Synset: ID is ENG30-05663671-n
5665,Synset: ID is ENG30-12593826-n
1759,Synset: ID is ENG30-11828973-n
9651,Synset: ID is ENG30-00301589-a
9547,Synset: ID is ENG30-06908494-n
80,Synset: ID is ENG30-07536245-n
9329,Synset: ID is ENG30-00594621-v
13618,Synset: ID is ENG30-03079627-a
18258,Synset: ID is ENG30-00050037-n
11288,Synset: ID is ENG30-12638218-n
8455,Synset: ID is ENG30-10854146-n
13732,Synset: ID is ENG30-05809192-n
4313,Synset: ID is ENG30-09320485-n
9621,Synset: ID is ENG30-03047898-a
2029,Synset: ID is ENG30-13820993-n
7241,Synset: ID is ENG30-01076046-n
8354,Synset: ID is ENG30-02417663-n
18584,Synset: ID is ENG30-13810615-n
2175,Synset: ID is ENG30-07574923-n
4887,Synset: ID is ENG30-02101108-n
148,Synset: ID is ENG30-00620424-n
11596,Synset: ID is ENG30-00087454-v
