,Sysnet
261,objaviti sudski presuda ( neki ) 
4849,Čin stanovanje na jedan mesto . 
7820,Povrće čiji cvet imati oblik leptir ; obiyno se uključivati u porodica Leguminosae . 
7396,država ili nezavisan region gde jesam porez niska 
11621,proces koji se događati u živ organizam . 
4361,"porodica drveće , žbunje i trava jak kor , posebno iz Australija i tropski Afrika . "
1420,organizovati niz radnja i predstava 
15557,dozvola i izdavanje deonica za prodaja 
1947,doktrina ili verovanje u postojanje bog ili bog 
15733,standardan nemački jezik ; istorijski jesam nastati od zapadnogermanskog 
3588,oprema za igra koji se sastojati od težak sto na koji se igrati bilijar . 
8499,"knjiga sa kartonski , platnen ili kožan povez "
3646,radno mesto na koji se oblikovati metal pomoću toplota uz upotreba čekić . 
11269,osluškivati sa namera 
10074,deo Jadranskog morati 
4675,obožavanje riba 
2760,za 
8756,beo oblak koji se sastojati obično od fin leden kristal i javljati na velik visina 
2579,kompleksan sistem povezan šupljina koji jesam u veza sa sluh i ravnoteža 
6555,čvrsto zgrabiti 
15143,rum razblažen voda 
2130,grčki bog rat ; sin Zevs i Her ; u rimski mitologija on odgovarati bog Mars 
5416,Tun : toplokrvan riba . 
12641,limen muzički instrument bez ventil ; koristiti se za vojni poziv i fanfara . 
9505,zaslon koji koristiti tečan kristal koji menjati refleksivnost u električni polje ; koristiti se za digitalan časovnik i prenosiv računar 
14479,jezik koji govoriti Maležani na Formoza 
8425,gust sup od junetina ili ovčetina sa povrće i prekrupa od ječam 
14147,( pamučan ili svilen ) ogrtač sa pun rukav i pojas koji se spuštati do zglob i koji nositi muškarac na Levant 
8005,pravnik koji za država i u njen ime podizati optužnica 
7737,cev kod koji se električni pražnjenje odvijati kroz gas 
4745,osnovni novčan jedinica Papue nov Gvineja 
12168,Dvoredac 
3965,Palačinke pripremiti u plamen za koji se koristiti liker sa ukus pomoradže i limun . 
4424,( o rukopis ) koji imati malo izmena ili ispravka 
8961,"deo Azija koji uključivati Indokina , Indonezija , Filipini i Singapur "
3431,koji se odnositi na ili koristiti dijalektika 
5547,Obuća obično sa drven đon . 
3132,koji se odnositi na rekurziju 
11372,"dva reč jesam heteronimi ako se pisati isto ali ona jesam izgovor drugačiji ( kao "" pas "" ) . "
15390,porodica gljiva koji pripadati red Agaricales . 
201,moralno iskvariti 
3971,dodati na sam kraj . 
11156,događaj u koem se nešto premeštati bez rotacija 
535,brod koji pogoniti jedan ili više parni mašina 
600,život životinja za razlika od život biljka 
2755,Učiniti svetao ili svetao . 
15966,star vrsta majušan pas kratak dlaka i buljav oči iz Meksiko ; poticati iz vreme pre Actek . 
13954,"vernik , sledbenik islam . "
1932,meriti vreme ili trajanje događaj ili radnja . 
8891,kontinentalan zemlja u jugocentralnoj Afrika ; BW 
10558,neki od evroazijski biljka iz rod Helleborus . 
12253,velik rod biljka nalik hrizantema ; uključivati neki biljka koji se ponekad smeštati u rod Crysanthemum . 
6732,turkijski jezik koji govoriti Kirgizi 
14888,bogat kolač koji poticati sa srednji istok ; praviti se od tanak kor koji se filovati med i orašastim voće . 
6169,ime izvesti sa afisom ( kao što jesam -son na islandski ili O ` - na irski ) od ime otac ili roditelj 
8821,Gušteri Novog svet . 
12002,zreti jalapeno čio paprika osušen za potreba kuvanje 
5330,Ići nagore . 
8406,ljudi u društvo posmatran kao sistem koji jesam organizovati po karakterističan obrazac odnos . 
14544,salamander . 
5018,nemastan meso riba koji se loviti između stena 
9871,"brat blizanac Romul , osnivač Rim "
16140,vojni jedinica koji jesam deo mornarica . 
15934,koji se kretati . 
7701,upravljač koji se sastojati od mehanički ili elektronski uređaj koji se zatvarati ili prekidati električni kola . 
3211,onaj što se dobijati ili koristiti u reakcija koji uključivati promena u atom ili molekul . 
13626,rod familija Ursidae : mrk medved ; u neki klasifikacija rod Ursus uključivati sav medvediti . 
10912,obrazac tkanje ili struktura tkanina . 
12612,"svaki pisan simbol koji predstavljati glas , slog , morfema ili reč "
16575,jezik koji jesam osoba govoriti od ran detinjstvo . 
4831,"lantanoid , siv metalan element "
1152,Otić s neki mesto . 
15725,debeo zelen koren biljka vasabi koji Japanac koristiti u kuvanje Ko imati ukus kao jak ren ; u oblik prah ili namaz često se jesti uz sirov riba 
3963,sterilan pčela čiji jesam zadatak da skupljati kran i održavati košnica . 
15927,dravidski jezik koji govoriti narod kota 
12665,Korovska zeljast biljka sa cvrstom razgranat stabljika ; vrh grančica jesam puniti kitnjast cvast sa zlatan žut cvet ; rasti svuda . 
12037,"reč pozajmiti iz drugi jezik ( npr . "" general "" jesam reč koji jesam u srpski stignuti iz francuski ) "
13,neki od mnogobrojan ptica koji ličiti na orao ( po perje ) i na mišar ( po način život ) 
9055,Primog . 
15933,čorba sa školjka 
16368,stanovnik Jordana ili poreklo iz Jordana 
7094,koji se odnositi na glečer ili se izvoditi iz glečer 
9418,drvo iseći i pripremiti za korišćenje kao građevinski materijal . 
8363,list koji jesam predvideti za otcepljivanje iz publikacija 
14829,"skladište , npr . prostor na ratni brod , gde se čuvati oružje i municija "
11476,ženski skraćen dvodelan kupaći kostim 
8830,u grčki mitologija krilat stvorenje sa glava žena i telo lav ; Tifonova ćerka 
14981,prezime loz engleski kralj koji jesam vladati od @card@ do @ord@ godina . 
12113,tipski rod porodica Ambystomatidae . 
4353,Višegodišnja penjačica : bljuštac . 
10051,vitak majmun sa dug i kitnjast repa iz Azija . 
15742,Tečnost kiseo ukus koji se obično dobijati oksidacija alkohol u vino ili sidro a koristiti se kao začin ili za konzerviranje hrana . 
1104,Lovački pas dug dlaka . 
17282,žut kvarc 
7844,Dugački uzak iskopina u zemlja . 
13103,biljka iz porodica Commelinaceae . 
7134,zeljast biljka čiji list imati delikatan miris i razneti primena . 
15290,Grlica 
5167,engleski pisac čiji jesam roman prikazati i kritikovati društven nepravda ( @card@ ) . 
1468,ET 
5278,onaj koji emitovati svetlost nakon izlaganje zračenje iz spoljni izvor 
12379,reaktor koji se sastojati od spirala od izolovan žica koji uvoditi induktivnost u kola 
9405,pritisak gas 
4598,"ostrvski grupa u Francuska Polineziji u Južnom delo Tihog okean , istočno od Samoa "
7412,heklati ili plesti odeća koji pokrivati gornji deo telo 
6690,savremen dijagnostički slikovan metoda . osnovni prednost metoda jesam velik mogućnost razlikovanje različit tkivo organizam čovek i njihov prikazati u različit ton siv skala . 
14334,pica sa debeo korica 
683,velik aligator sa jugoistok sjedinjen država . 
4926,"koji se odnositi na antistrofu , ili o ona "
295,koji osećati ili ispoljavati žalost i tuga 
12131,krpa koji pokrivati rana ili ozleda 
2327,Uobičajeni kućni i poljski popac . 
17158,čest mineral koji jesam bled žut boja 
1172,kopija pozorišni scenario koji koristiti šaptač 
4510,odlaziti i koji ne povesti sa sebe 
11980,radioaktivan transuranski element sintetizovati od kalifornijuma 
516,jedan red dikotiledona iz podklasa Asteridae ; imati sprotno lišće i unutršnji složen ovarijum . 
11106,"Utvrđeno uobičajen stanje , posebno u društvo . "
249,moći se koristiti i u vremenski smisao 
3780,baviti se nešto verbalan ili u neki oblik umetnički izražavanje . 
5382,"lanac od @card@ ostrvo u zapadni delo Tihof okean , kod Japan ( sad ona vratiti Japan @card@ ) "
10401,funkcionalan ili strukturni jedinica biljka ili gljiva . 
199,"( politika ) obezbeđivati usluga , ugovor i pozicija u zamjenu za politički podrška "
15218,star rasa visoog tanak pas ; koristiti se u trka . 
8765,stanovnik Meksiko ili poreklo iz Meksiko 
6864,opšti ime za sav pustinja u Australija 
11930,spojiti ili vezati . 
1058,Određena grana naučni znanje . 
16285,član biti koji od mnogi lingvistički povezan narod centralni i Južne Afrika 
6115,biljka iz rod Trifolium . 
2128,obrazac oznaka . 
12028,izračunati promet dugovne i potražne strana račun 
4597,red dikotiledona . 
7850,velik šumski mačka iz Azija ; imati smeđežuto krzno sa crn pruga ; ugožena vrsta . 
10444,uspravan površina građevina ili litica 
9363,vežbati u cilj priprema za kakav događaj ili takmičenje 
12712,Slepić 
13068,ruski dramski pisac čiji se dramiti baviti problem komunikacija između ljudi ( @card@ ) 
15767,krompir koji se peći i služiti sa ljuska 
4858,sos jak ukus koji se spravljati od seme gorčica 
5589,lojka 
12504,osnovni novčan jedinica Venecuela 
7273,Čiji jesam životan ciklus ne trajati duže od jedan godina . 
5778,"Ruski pesnik , umreti u zatvor ( @card@ ) . "
7519,sistem sočivo koji se sastojati od dva ili više sočivo na jendoj osa 
4522,o celina koji se radvaja u deo . 
10782,jela koji se služiti ali jesam podrediti glavnom jela 
12798,trava iz rod Andropogon ; koristiti se za proizvodnja metla . 
16852,Krstašica iz rod Raphanus sa zadebljao jestiv koren . 
11857,bučan zabava 
15457,autokratija u koji vlada monarh koji nasleđivati vlast 
12818,ukazati znak 
14932,svaki odeća koji menjati izgled kako biti sakriti identitet nosilac 
14439,student starogrčki i latinski jezik 
8039,dug gornji odeća koji se nositi u zvaničan ili ceremonijalan prilika . 
6657,dravidski jezik koji se govoriti u jugoistočni Indija 
12907,nešto što spajati ili povezivati 
144,obestan i uzbudljiv poduhvat ( ne nužno zakonit ) 
1109,struktura koji obezbeđivati mesto na koji brod moći da iskrcati ljudi ili roba . 
15131,priobalan riba koji živiti pri dan morati ; imati grudni peraja koji nalikovati na prst pomoću koji puziti po dan morati . 
1377,Matematička vrednost ka koji funkcija težiti kada nezavisan promenljiv težak beskonačnost . 
17347,velik slavuj istočni Evropa . 
4704,neki ko seći ravno staklo po zadat dimenzija 
1065,pozicioni brojni sistem koji koristiti @card@ cifra i osnova @card@ 
9337,"voden korovska višegodišnji biljka iz porodica Potamogetonaceae ; nekad rasti pod voda , a nekad plutati . "
8110,evropski vodenjak 
15494,saviti tako da podsećati na krst . 
613,Smeštaj u koji živiti jedan ili više porodica . 
1702,jedan iz serija koji se periodičan izdavati . 
13863,pretvoriti u karamel 
11062,predstaviti kao slično . 
14149,osnovni novčan jedinica na Fidži 
9353,"fazan živ boja iz Azija ( Nepal , istočni Himalaji ) , imati braduše i dva mesnat izraslina na glava "
180,svojstvo onaj koji nedostajati živost 
8314,"jestiv seme , korenje , stabljika , lišće , pupoljak , gomolj ili voće koji jesam slatko neki od brojni zeljast biljka . "
8835,Uholaže i nekoliko srodan oblik . 
176,koji jesam otrovati ili proizvoditi otrov . 
5116,mladunac konj 
4762,stvaranje nov ( uređaj ili proces ) kao rezultat ispitivanje i eksperimentisanje 
5613,"majonez sa čio sos ili kečap , seckan maslina , papričica i tvrd kuvan jaje "
4160,katalog koji u alfabetski poredak sadržati popis pretplatnik i njihov telefonski broj 
11028,imati rasprava o kakav pitanje 
17338,"mineral , važan izvor litijum "
577,beo trivalentan element 
13601,onaj koji jesam otporan na težina ili pritisak 
1389,poticati ( iz ) 
603,zagovornik neki ideologija 
7039,fleksivni oblik koji se tipično identifikovati prav ( direktan ) objekt 
7054,tortilja punjen meso zapeći u sos od paradajz koji jesam začinjen čili 
12078,zvaničan jezik litvanije ; pripadati baltskoj grana indoevropski jezik 
957,insekt s oštar sisaljka s koji sixu biljni sok ili krv i sok životinja ; imati dva para krilo ali jesam kod mnogi vrsta krilo zakržljati ; u razviće ne postojati stupanj prav lutak . 
15490,Baz podatak koji se sastojati od uređen niz stavka ( ime ili tema ) . 
7500,metod smanjivanje korelacionih podatak na manja broj dimenzija ili faktor 
16617,broj koji identifikovati pozicija relativno u odnos na osa . 
3560,neki drvo iz porodica Sorbus . 
11382,rasprostraniti rod godišnji i višegodišnji biljka : grbaštica . 
5190,raditi kao pomoćnik u podređen funkcija ili funkcija podrška . 
2149,tvrd žut ( šaren ) drvo maslina ; koristiti se u stolarstvo . 
3005,kapa sa visok kruna - obično prekriti koža dabar ili svila 
91,pružiti moralan ili emocionalan snaga 
3640,"Ruski pisac drama , roman i pripovetka . "
10831,otrovan biljka sa fibroznim koren 
10716,Čin promena mesto boravak ili posao . 
3628,rod zeljast biljkaka koji imati samo jedan poznat vrsta : ricinus . 
1621,bivši osnovni novčan jedinica Finska 
16295,"crn vinski grožđe , poreklo iz okolina Bordo "
5596,pokriti materijal kao što jesam ploča ili beton da biti ulica biti pogodan za saobraćaj . 
15960,kafa sa isto toliko vruć mleko . 
10175,dozvoliti nacrt 
12467,skup vrednost nezavisan promenljiv za koji jesam funkcija definisati 
12397,"programski jezik nizak nivo , veoma blizak mašinski jezik "
3286,zadnji strana mesnat delo 
3249,"staviti karta ili figura u tok igra ; postupati strateški , npr . kartaški igra . "
13965,leksikograf koji se specijalizovati za etimologija 
7425,uzak put ili cesta 
293,divljački i prekomeran ubijanje mnogi ljudi 
12200,stanje biti obavezan da se učiniti ili platiti nešto . 
80,osoba koji jesam član . 
10204,mali pitati puniti seckan i začinjen svinjetina 
5687,biti koji od kojsanskih jezik koji govoriti stočarski narod Namibija i Južne Afrika 
8253,tipski rod porodica Gruidae : tipičan ždral . 
8735,koji služiti za merenje . 
5786,"mesto gde nešto počiniti , gde nastajati . "
15200,slojevit struktura . 
9259,metal relativno velik gustina - specifičan težina veće od 5g / cm3 - ili relativno velik atomski težina 
4016,"( računarstvo ) mali privremen prozor u grafički korisnički interfejs koji se pojavljivati da biti se zatražiti informacija od korisnik - nakon što jesam informacija dati , korisnik uklanjati okvir sa ' prihvatiti ' ili ' otkazati ' "
4301,u srednjovekovan legenda nevesta kralj Kornvala koji se zaljubiti u kraljev nećaka Tristan pošto jesam greškom popiti ljubavan napitak i ostati večno zaljubiti 
17104,stanje nečiji finansije . 
9071,spoljašnji i malo kratak kost podlaktica kod čovek 
13760,neki pasmina obično mali lovački pas koji jesam trenirati da loviti životinja koji živa pod zemlja . 
14446,Utvrđena ceremonija koji propisivati vera . 
1030,rod raznovrstan trava ili drvenast žbunje umerneih kraj severni polulopta . 
6821,"pregradak u automobil u koji se smeštati prtljag , kupljen roba ili alat . "
9718,životinja iz red averova koji se hraniti strvina i zudara . 
11965,ruski matematičar ( @card@ ) 
9758,porodica jezik koji govoriti zapadnoafrički narod Fulani ; funkcionisati se kao lingva franak subsaharskog region - od Senegal do Čad ; poznat jesam zapadnoafrički jezik 
14614,Uređaj koji čuvati informacija radi vraćanje podatak . 
8351,taktilan azbuka u koji obrazac reljefan tačka predstavljati slovo i broj 
630,morski puž iz podreda Nudibranchia bez kućica i često sa telo lep boja . 
4172,epidermalni ćelija koji jesam prekursor melanocita 
6157,koji se odnositi na govorni osobina koji obuhvatati više od jedan govorni zvuk 
5699,biljka puzavica za sa kriv cvet za koji se verovati da podsećati na fetus ; poreklo iz Evropa . 
2965,"red glodar koji uključivati : činčila , morski prase , dikobraze . "
10153,vreme koji jesam proteći . 
7683,zelen salata sa hrskav talasast list svetlo-zelene boja koji jesam gusto rasporediti formirati rozeta 
14052,biti u direktan fizički kontakt sa nešto ; napraviti kontakt . 
8022,sistem koji se formirati interakcija zajednica organizam sa njihov fizički okruženje 
16753,pitati koji sadržati rabarbara isečen na kockica i velik količina šećer . 
2747,relativno mali tuna beo meso ; glavni izvor konzerviran tuna 
16568,serijski uređivanje po koji stvar slediti logički redosled ili obrazac koji se ponavljati . 
3785,jarko crven sladak jabuka za jela ; najčešće uzgajan jabuka širom svet 
3607,raža sa telo u oblik torpedo 
14512,"Obično bodljikav drveće i žbunje , rađati plod koji imati medicinski vrednost . "
10671,"severni deo Sahara , u Libija , Egipat i Sudan "
16143,punč napraviti od zašećeren mleko ili pavlaka pomešati sa jaje i često alkoholni piće 
15409,uspravan zeljast biljka ili penjačica severni hemisfera : dimnjača . 
10188,"krsta kod četvoronožni životinja , deo telo iznad zadnji noga "
11444,"osoba koji smišljati , pisati i testirati računarski program "
10303,a low area where the Land is saturated with water 
6509,protozoa koji imati četiri membranozne trepljaste ( cilijarne ) organele 
3406,"koji se ticati Holandija , njen ljudi i kultura "
11709,"ivični alat za sečenje trava ili usjeva , koji imati zakrivljen sečivo i kratak ručak "
7365,ptica pevačica s ćuba na glava 
7095,korišćenje računar za prevođenje s jedan jezik na drugi 
1539,elektronski kola koji moći da biti u jedan od dva stabilan stanje 
14657,biti koji grm iz rod Rhododendron : zimzelen grm ili malo grmolik drvo sa kožnat lišće i upadljiv grozd zvončastih cvet . 
