,Sysnet
2956,"Najmanja formalan litostratigrafska jedinica , koji se moći izdvojiti na osnova litoloških kriterijum ( ekvivalent u vulkanski izlivnim stena ; tečenje - "" flow "" ) . "
5917,"veštački smola dobiti polimerizacija uretana , služiti za izrada trvdih , otporan plastičan masa "
16089,u anatomija proširen deo kanal ili duktus kao što jesam polukružni kanal uho . 
6,morski kolonijalan hidrozoe 
6086,politički i ekonomski teorija Vladimir Ljiča Lenjin koji jesam biti glavna doktrina SSSR-a 
309,novčan jedinica koji se koristiti u Kirgistan 
12859,divalj i domaći stoka ; u neki klasifikacija smeštati se u podporodicu Bovinae Or tribe Bovini . 
9510,"glavni grad svet Vinsent i Grenadinija , na ostrvo Sveta Vinsent "
6687,"specijalista za korekcija deformitet skelet , posebno kod deca . "
12128,Čin ispuštanje nešto . 
14449,radnja u koji se prodavati cipela . 
4267,notacija koji koristiti @card@ različit simbol 
118,stanje u koji se malo novac i materijalan dobro . 
12013,jedan od dva koren spinalnog nerv koji prolaziti ventralno u kičmeni moždina i sastojati se od motorni vlakno 
9353,"fazan živ boja iz Azija ( Nepal , istočni Himalaji ) , imati braduše i dva mesnat izraslina na glava "
4941,čin koji teolog smatrati kršenje Božje volja 
11637,injekcija koji se ubrizgavati u mišić 
4905,grupa ptica . 
4068,štampan materijal ( tekst i slika ) proizvesti dubok štampa na rotacioni presa 
14691,osnovni novčan jedinica na Novom Zeland 
1626,"stanovnik Tadžikistan i okolni područje u Uzbekistan , Avganistan i Kina "
12621,vertikalan sila koji izazivati masa kao rezultat gravitacija . 
10872,lekovit biljka s perjast lišće i plav cvet . 
16863,teorijski raspodela broj uspešan pokušaj u konačan skup nezavisan pokušaj sa konstantan verovatnoća uspeh 
11352,posao u neki organizacija . 
8124,"testenina od zdrobljen i kuvan griz ; tradicionalno jela poreklo iz Severne Afrika i nacionalan jela u Alžir , Maroko i Tunis "
5379,grana biologija koji izučavati struktura i funkcija ćelija 
12741,iranski jezik zoroastrejske književnost od @ord@ do @ord@ vek 
15903,"Učiniti ravan ili ravan , na primer trljanje . "
5454,debeo ravan prostirka koj se koristiti kao pokrivač za pod 
10898,grupa jezik iz hokan jezički porodica 
10769,rasprostraniti rod obično višegodišnji zeljast biljka koji ličiti na zvezdan ; lišiti se nekada koristiti u lekovit svrha . 
14270,mahunarka iz rod Pisum sa mali beo cvet i dugačak zelen mahuna koji sadržati jestiv zrno . 
14001,Mafin koji sadržati mekinje . 
14864,uređaj koji pretvarati nešto iz jedan oblik u drugi 
15657,akt koji se nešto činiti optimalan 
2455,kitov zuban imati kupast zub koji u starosta ispadati i en zamenjivati se nov . 
14030,drugi moment oko srednji vrednost ; očekivan vrednost kvadrat devijacija nasumičan promenljiv od srednji vrednost 
136,"koji pokazivati ili jesam motivisan saosećanje , razumevanje i velikodušnost "
16832,"Izmišljena osoba predstaviti u umetnički delo ( drama , film ili roman ) . "
5578,smanjiti ton muzički nota . 
1534,kompozicija napisati u metrički oblik šta se dobijati ritmički red . 
2477,argentinski oklopnik sa šest pokretan ploča ; trbušni strana jesam pokriti čekinjast dlaka . 
43,natprirodan biće koji se zamišljati kao svemoguć stvaralac i vladalac svet ; objekt obožavanje u monoteistički religija . 
14899,koji se odnositi na prava ; koji imati jedan dimenzija 
3073,"pokrenuti gurkanje , mešanje "
2756,mali komad mikrofilm na koji se smeštati mnogo stranica fotografsianog materijal ; sistema za uvećavanje se koristiti da biti se materijal pročitati 
5491,voden zeljast biljka . 
16842,ukuvan voće napraviti od želiranog voćni sok . 
9623,lomljiv proziran telo sa nepravilan atomski struktura . 
9057,"Zevsova žena ili ljubavnica , majka Apolon i Artemida u drevan mitologija "
16741,jedan od osoba koji činiti socijalan grupa ( posebno osoba koji jesam pristupiti neki organizacija ) . 
4363,grupa nezavisan ali međusobno povezan element koji činiti jedinstven celina . 
16278,vreme koji jesam potrebno da zemlja načiniti kompletan rotacija oko svoj otići . 
16333,Reći ponovo ili imitirati . 
13626,rod familija Ursidae : mrk medved ; u neki klasifikacija rod Ursus uključivati sav medvediti . 
2006,neki od brojni žbun ili nizak drveće umeren i suptropskih predeo severni hemisfera koji imati beo cvetić i bobičav plod . 
2247,ulaz u biti koji telesni šupljina 
406,biljka koji se penjati ili uvijati : ? 
12104,dva susedna slovo ( posebno dva slovo koji predstavljati jedan glas ) 
6996,štapičaste gramnegativne enterobakterije ; izazivati tifusni groznica i trovanje hrana ; moći da se koristiti kao biološki oružje 
4451,kugara 
7354,odrasti muški kokoš . 
464,Nešto zakrivljen oblik . 
6053,znak interpunkcija ( & amp ; amp ; ) koji označavati konjunkciju ( i ) 
184,uzrok velik patnja i nesreća . 
13206,deo rukopis u koji jesam govorni uloga ograničen na dva glumac 
14083,deo osnovni novčan jedinica više zemlja ( obično stoti deo funta ) 
15612,refleks koji se vetar iz stomak glasno izbacivati na usta 
4104,vojni jedinica koji činiti vojnik koji se boriti na svoj noga . 
12543,dehidriran obran mleko 
7338,republika na istočni kraj Afrika na Mozambičkom kanal 
10603,Ispraznti nešto od tečnost . 
1616,meso mlad domaći ovca koji se koristiti u ishrana 
5595,jedan od četiri veličina koji jesam osnov sistema merenje . 
6163,"kobra , mamba , ? ? ? "
2902,penjač 
5818,( računarstvo ) prozor za aktivan aplikacija 
10790,imati o nešto neki mišljenje . 
9300,"nastati od MOdulate i DEModulate , elektronski oprema koji se sastojati od uređaj za povezivanje računar na telefonski linija "
7261,keks posuti kristal šećer 
14816,srednjovekovan komad koji predstavljati epizoda iz život svetac ili mućenika 
4762,stvaranje nov ( uređaj ili proces ) kao rezultat ispitivanje i eksperimentisanje 
9884,jedinica atmosferski pritisak koji iznositi hiljaditi deo jedan bara 
1892,bezub sisar južne Afrika iAzije čiji jesam telo pokriven ljuska ( pločast rožnat izraštaj ) . 
11875,neki biljka iz rod Polygonatum ; lekovit biljka . 
11463,izumro osko-umbrijski jezik drevan Italija na koji jesam sačuvati samo par zapis 
5152,dva rod drvća ili žbunje koji imati dlakav resa : Salix i Populus . 
11490,organizacija čiji jesam cilj pribavljanje politički moć . 
8246,vreme kompletan rotacija zemlja u odnos na neki zvezda koji jesam @card@ minuta kratak od srednji solarni dan . 
3022,star bog ; predstavljati beskonačnost prostor koji jesam prethoditi nastanak svet 
235,gajiti osećanje dubok poštovanje i strah pred autoritet . 
16025,Koginitivni proces koji pretpostavljati da jesam znanje na raspolaganje i koji ga koristiti . 
2189,otac vaš otac ili majka . 
7144,praviti nabor na gladak povtšini . 
16726,konvertovati ( imovina ) u nekretnina . 
5871,"imati početak , u vremenski , prostornom ili vrednostan smisao "
13001,"o vlada i vladin službenik , onaj ko imati položaj ( ko jesam na dužnost ) imati vlast . "
3788,odnos između anafora i njen antecedenta 
14346,trakavica čiji jesam larva parazit u telo ljudi i domaći životinja . 
10334,bitan ran obrok koji uključivati i čaj 
12248,republika u istočni Evropa ; bivsa evropski sovjetski republika . 
1946,"linearan sekvencija reč , izgovoriti ili napisati . "
10881,alatka koji se koristiti za rezanje ili sečenje 
204,izjaviti za neki da jesam kriv po krivičan optužba . 
4051,revnosno zagovaranje i propovedanje jevanđelje 
15752,programski jezik kojm se zapisivati algoritam 
5201,jedan vrsta . 
1998,koji se odnositi na dom i porodica koji živiti u on 
319,"ručni alat sa tanak fleksibilan sečivo , koji se koristiti za mešanje ili širenje mek supstanca "
5971,zao postupak 
12724,"složljivi papirni lampion živ boja , imati dekorativan uloga "
12660,so amonijum 
9155,umućen jaje pržiti i mešati dok ne postati mek i kompaktan 
83,smanjenje u veličina organ usled bolest ili nekorišćenja . 
16964,neprekidno vreme tokom koji se nešto raditi 
14825,u rimski mitologija obg ljubav ; u grčki mitologija on odgovarati Eros 
9135,osoba koji jesam približno isti godina kao i neki drugi . 
947,romanski jezik koji se govoriti u Portugal i Brazil 
5566,hiljaditi deo amper 
12054,"riba hladan voda ; pronaći jesam u Nemačka jezero Stečlin , na sever Berlin "
12844,potpuno beo kaškara južen Evropa i Azija i severoistočni Afrika 
14118,osnovni novčan jedinica Filipini 
14847,"deo Sredozemnog morati između Italija i ostrvo Korzika , Sardinija i Sicilija "
7001,bivši osnovni novčan jedinica Ekvador 
13660,malo drvo ili žbun koji jesam poreklo iz tropskig predeo star svet ; rađati zrno kafa . 
5711,osnovni novčan jedinica Kina 
4596,koktel koji se praviti od vodke i sok od pomorandža 
14238,"mućen jaje ili mešavina od jaje kratko pržen ; moći biti složiti oko šunka , sir i žele "
14242,deo tehnički nauka koji izučavati uz pomć računar izračunljiv proces i struktura 
4594,broj iz Fibonačijevog niz . 
420,mali evropski listopadan žbun sa ljubičast cvet iza koji slediti crven bobica na vrlo otrvonim grana . 
13427,roba koji se sastojati od računarski program koji se nuditi na prodaja 
6799,podarka 
6870,porodica tonski jezik koji se govoriti u istočni Azija 
3205,predmet proučavanje 
15765,biti koji sinotibetski jezik koji se govoriti u Kina ; smatrati se dijalekt isti jezik ( iako jesam međusobno razumljiv ) zato što imati zajednički ideogramski sistem pisanje 
11944,jedan poseban događaj 
12956,mali rod višegodišnji cvornatih biljka iz tropski Azija : tara 
8040,"Rođen ili stanovnik Severne , centralni ili Južne Amerika . "
15666,koji jesam uvek isti po struktura ili sastav 
2950,"o sintaksički nepovezanosstima koji jesam poznat kao anakoluti , ili koji jesam u veza s ona "
12767,"jak slatkiš napraviti od šećer koji jesam dodati miris i ukus , često u kombinacija sa voće ili orah . "
3307,proces očvršćavanje magmatski rastopa . 
15881,"velik voće iz jugoistočni Azija ' paklen miris , rajski ukus ' ; seme se peći i jesti kao orah "
8920,"Teškoće koji se javljati samo pri pisanje , obično kao preteran stezanje olovka . "
11111,"opremiti uvez , kao kod knjiga . "
480,pljosnat predmet sa uzak zašiljen zub na jedan strana ; razmrsivati ili sređivati kosa . 
10196,Obećati da hteti se nešto preduzeti ili dati . 
14704,Isplaćeni novac . 
8293,reka u Nemačka koji se ulivati u Rajna 
145,Mišić koji služiti da podignuti neki deo telo ( kao kapak ili usna ) . 
7205,o genetika ili koji se odnositi na genetika 
3846,pljosnat kružan predmet 
9998,o ćelija ili organizam koji sadržati pojedinačan set ( jednostruk garnitura ) hromozom 
2391,korekcija napraviti brisanje 
16499,imati dva supružnik u isti vreme 
392,lisće koji se nalaziti na stabljika nalik celer ; jesti se sirovo ili kuvati 
10552,sastojati se od sav živ glavonožac osim porodica Nautilidae : red Octopoda ( hobotnica ) i Decapoda ( lignja ) 
17162,jak plemenit konj - rasa jesam uzgojiti u ergela Lipica u Slovenija . 
148,stanje bol ili patnja zbog loš zdravlje 
7658,slovenski jezik koji se govoriti u republika Makedonija 
4825,zelenkast žut kruška 
3874,Surlaš sa pet nožni prst . 
13461,algonkinski jezik koji govoriti narod kriti 
15177,sistem biološki taksonomija zasnovati na kvantitativan analiza komparativan podatak koji se koristiti za rekonstrukcija kladograma koji sumirati pretpostaviti filogenetski relacija i evoulutivnu istorija određenih grupa organizam 
3034,morski utva 
6671,"ranije Britanska kolonija na obala jugoistočni Kina , dati u najam V. Britanija @card@ i vratiti Kina @card@ "
13962,prirodan predmet koji pokrivati ili obmotavati . 
2852,hemofilija koji se javljati usled kongenitalne deficijencija ( nedostatak ) faktor XIII ; ispoljavati se gotovo isključivo kod muškarac 
171,koji imati složiti nutricione potreba ; rasti samo na specijalan veštački kultura podloga 
13012,ovalan narandžast žut brašnjav sladak voće sa Florida i Karibi 
11711,"karbonat aluminijum ; koristiti se u proizvodnja mirišljav so , prašak za pecivo "
14552,"drvo iz rod Catalpa s velik srcast list na dug peteljka , s beo zvonolikim cvet i s uzak tobolčastim plod u oblik cigara . "
278,( računarstvo ) direktorijum koji jesam izlistati u neki drugi direktorijum 
9444,egipatski boginja plodnost ; sestra i žena Oziris 
3494,štampan i povezan knjiga koji sadržati književan delo velik obim 
1042,rod iz porodica Columbidae : tipičan golub . 
8976,kosti lobanja koji okruživati usta i služiti da ona otvoriti ; kosti koji nositi zub 
3019,sup koji jesam taj dan na meni 
5994,satnovnik Bangladeš ili poreklo iz on 
13453,Ići prema gore uz postepen ili stalan napredak . 
12664,dijagram koji koristiti krug za predstavljanje skup ; pozicija i preklapanje krug ukazivati na relacija između skup 
2160,vijoglavke 
10907,iskaz koji jesam tačan 
1580,organski jedinjenje koji sadržati amino-grupu 
9682,donji deo leđa . 
13542,sladak krompir sa dubok narandžast meso koji ostajati vlažno kada se peći 
11171,neki od mnogi šumski i livadski trava iz rod Bromus ; poreklo iz umeren područje . 
24,Saosećanje sa neki ili nešto . 
12781,odbijanje da prepoznati neki koji znati 
2667,( prava ) propuštanje izvršavanje obaveza 
416,prst na stopala 
10018,"mleven junetina i čio paprika ili čili u prah , često sa paradajz i pasulj "
9345,aktivnost pripremanje . 
384,pečen vekna od mleven meso 
13000,"azijski biljka sličan spanać , gajiti se kao povrtati . "
6240,grupa kadai jezik 
7808,opredeljenje koji karakterisati mišljenje grupa ili nacija 
2737,čadski jezik koji se govoriti južno od jezero Čad 
6586,Čin odluka da se uraditi nešto . 
5968,sprava koji se koristiti da nešto naoštriti 
6197,vlasnik ili upravnik pivara . 
9705,mineral koji se sastojati od hlorid i vanadata olovo ; izvor vanadijuma 
16374,Američki orah sa istok SAD-a koji podsećati na ? ? ali sa mnogo velik jezgra . 
6172,Desetokraki ljuskar ( nalik škamp ) sa dva para klješta ; većina jesam jestiv . 
2631,Višegodišnja arktički evropski biljka sa beo cvet . 
13424,mineral koji se sastojati od silikat mahnezijuma i gvožđe 
10323,otpor tečnost da promeniti položaj svoj molekul 
3173,progresivan ometanje koji se prenositi bez pomeranje sam sredstvo ( fizika ) . 
10225,varijantni forma grafema - kao ' m ' i ' M ' 
54,pokazivati poštovanje . 
15962,finski jezik koji govoriti Kareli 
9106,hard-shell clams 
4923,"međusobno inkorporiranje materija , upijanje materija jedan uz drugi "
2126,otvoriti zona na susret dva ili više ulica 
13775,tipski rod porodica Droseraceae koji uključivati mnogi biljka koji jesti insekt . 
1091,poslovanje koji obezbeđivati usluga turista 
4411,"Korišćenje jezik koji proizvoditi literaran efekt , često ne voditi račun o stvaran značenje ( u retorika ) . "
16088,Obično izdužiti cvast duž glavne stabljika kod koji se cvet pri dan otvarati prvi . 
992,grupa od mnogo insekt . 
222,"odgovor telesni tkivo na povreda ili nadržaj ; karakterisati ga bol , otok , crvenilo i pečenje . "
14401,( stih ) koji imati slog ili slog višak na kraj metrički kompletan stih ili u metrički stopa 
5256,republika u unutrašnjost centralni Evropa ; odvojen od Slovačka @ord@ godina . 
6168,operacija koji pripremati sledeći karakter za štampanje ili prikazivati prvi karakter u redak 
10543,više zakonodavno telo vlada SAD-a 
124,angažovati ili unajmiti za neki posao 
17218,vrsta bakterija koji jesam obično prisutan u intestinalan ( probavni ) trakt ljudi ili životinja ; nekad jesam patogen ; moći da biti opasan po ispravnost hrana 
16478,"severni rukavac Baltičkog morati , između Švedska i Finska "
13087,neki od različit mekan slatkiš učvrstiti obično brašno koji se kuvati ili peći . 
7240,znak dodati neki slovo kako biti se označiti posebnost u izgovor 
1457,jeftin vino koji se prodavati u zatvoren boca 
6495,"visok komad nameštaj koji obezbeđivati prostor za smeštanje odeća ; imati vrata , šipak ili kuka za kačenje odeća . "
13158,evropski metvica koji se primiti u SAD-u . 
3047,sat koji se nositi na zglob ruka 
13196,ljudi koji živa u varoš ili grad koji imati lokalan samouprava . 
17294,ukloniti zemljište ili kamen 
7312,"mali ptica čvrst telo , skoro potpuno živiti na voditi , graditi plutajući gnezdo ; sličan severni gnjurac , ali manja . "
925,"Višegodišnje zeljast biljka , žbun i lijana ; imati jesam širom svet posebno u područje oko slan voda . "
16008,vrsta granularnih leukocita čiji jesam funkcija ingestija bakterija 
13072,dostignut destinacija ; doći kretanje ili napredovanje . 
1524,"francuski škola u umetnost i arhitektura popularan u @ord@ godina XIX vek ; krakaterišu jesam stilizovan prirodan oblik , kao što jesam lišće , loz i cveće "
8057,"pristalica monogamija , koji imati samo jedan supružnik u jedan trenutak "
6357,staviti semenka ili mladica u zemlja . 
9423,"okrugao dilatacija ili proširenje u kanal , sud ili organ "
4319,"velik familija obično višegodišnji zeljast biljka sa ? , ? ili lukovica . "
7773,"biljni vrsta iz Dalmacija , ponekad se smeštati u rod Čtisus . "
2714,čin lišavanje hrana ili izlaganje glad 
2893,"Prokariotski organizam koji se ponekad smatrati klasa , kola ili podkraljevstvom ; poklapati se sa porodica Čanophyceae "
16358,"vulkanski ostrvski država u južnom Pacifik , steći nezavisnost @card@ "
14054,jedan od četiri površ na koji ravan deliti pravougli koordinata 
1676,trud pun napor za postizanje ciljati . 
2430,dobiti ili pokušati dobiti na telefon . 
4678,pojedini zvučan jedinica jezik bez obzir na taj da li jesam fonema neki jezik ili jesam . 
12890,noćni čaplja star svet 
15772,krov u oblik kupola 
12567,"obaviti na površan način , kao na prvi proba "
9218,shorebirds : plovers ; sandpipers ; avocets ; phalaropes ; coursers ; stoni curlews 
7998,"biti koji grupa ljudski biće , muškarac , žena ili deca , zajedno ( množina ) . "
15224,evropski biljka sa mek čupav lišće ; ponekad se smeštati u rod Hieracium . 
12019,u neki klasifikacija se koristiti za saprofitne trava koji se ponekad semštaju u porodica Pyrolaceae ; rod Monotropa i Sarcodes . 
14046,"mineral koji se sastojati od izvodni kalijum klorida , važan ruda kalijum "
7510,"gust paprikaš napraviti od pirinač , piletina i mali divljač ; južne Sjedinjene država "
4404,kuhinjski aparat za kuvanje kafa 
4951,palma penjačica iz Šri Lanke i južne Indija 
12862,ptica otvoren morati . 
5370,računarski hardver koji uređivati posao koji računar trebati da obaviti u odgovarajući poredak 
847,Svetlosmeđa boja sa naranđastm nijansa . 
17131,sistem koji jesam deo neki velik sistema 
6806,za kineski jela ; praviti se od zreo breskva i čatnija 
5824,spoljašnji pokrivač ili omotač 
12631,stanovnik Litvanija ili poreklo iz Litvanija 
13135,"koji se ticati Niger , njegov ljudi i kultura "
11502,u neki klasifikacija ne uključivati Leguminosae . 
11510,američki novčić koji vrediti jedan dolar 
7221,neki od brojni biljka bezcvetnica koji imati prav koren ; reprodukovati se sporama . 
16807,količnik koji se dobijati kada se veličina delo nešto podeliti s veličina celina 
839,biti jednak ili uskladiti 
11778,elektronski memorijski uređaj 
6670,pričvrščivaač za zatvaranje vrata ili prozor 
3810,deo Tihog okean istočni od azijski kopno 
2456,koji se odnositi na hemijski element bor ili ga sadržati 
7666,evropski žlfija sa plav cvet i lišće kao u vrbena 
11092,veličina i opšti izgled publikacija 
13414,"vrsta italijanski sir ; poznati jesam pod naziv "" plav italijanski sir "" "
2052,porodica galeb i porodica ? ? ? 
7736,davati neki droga u medicinski svrha 
7294,osnovni novčan jedinica Uganda 
8567,"jastog , potočni rak , rak , kozica , skampi . "
16987,velik močvarica sa poviejnom perjanica na glava 
2539,koji se dešavati ili koji postojati u isti vreme ili koji imati isti perioda ili faza 
2935,"zadnji , posteriorni deo konj . "
9331,zapaljiv bezbojan gasovit alken ; dobijati iz petrola i prirodan gas i koristiti se za paroizvođnju mnogi hemikalija ; nekad se koristiti i kao anestetik 
6798,uređaj nalik na praćka koji se koristiti u raznim primitivan društvo za izbacivanje strelica ili koplje 
13481,metoda za analiziranje ili predstavljanje statistički podatak 
13696,tehnologija pripremanje rekombinantne DNK in vitro isecanje DNK molekul i spajanje fragment dobijen iz više od jedan organizam 
11209,"poluslatko stoni ili desertni vino zlatan boja , poreklo iz okolina Bordo u Francuska "
12897,stabilan voden tok na površina morati u određenom pravac 
9185,prednji deo navoditi raketa ili projektil 
11898,Luk i glavni grad Gvineja . 
7994,nizak zeljast biljka iz porodica ruž s okrugao mesnat plod crven boja . 
1040,unutrašnji deo cipela ili čizma 
8477,sakrivanje identitet nešto izmena njegov izgled 
246,veseo osećanje 
16526,porodica jezik koji jesam do @ord@ godina pre nov era biti u upotreba širom Evropa i u deo jugozapadni i južne Azija 
6129,Godišnja ili višegodišnji biljka kineski Himalaji i Južne Afrika . 
9176,mešavina sirće ili vino i ulja sa raznim začin u koji se natapati meso ili riba pre kuvanje 
1548,Iseći neki alat . 
7023,mašinski alat za oblikovanje metal ili drvo 
17315,"koristiti za slikovan prikaz ultrazvučni talas visok frekvencija ( @card@ — @card@ KHz ) ; ako se odašiljati prema tkivo telo , onda se od tkivo različit sastav različito reflektovati . reflektovan zvučan talas se hvatati i mera - na osnova vremenski razlika između emitovan i primljen impuls računar konačno generisati ultrazvučni slika . "
13561,( filozofija ) doktrina prema koji se značenje kakav predlog sastojati od operacija uključen u dokazivanje ili primena taj predlog 
5368,uzak depresija ( na primer na zemlja ili između okeanski talas ili na dan okean ) 
52,reč koji označavati radnja ili stanje 
9737,skupština koji imati visok zakonodavna ovlašenja 
214,biti šta u sklad sa princip pravda 
14399,sloj ruditi između sloj kameni 
305,čiopa ; u ranijim klasifikacija uključiti u red Coraciiformes 
5899,o aeronautika ili koji se ticati aeronautika 
11793,klasa koji zauzimati visok pozicija u društven hijerarhija 
3701,Mešana hrana biti složiti na tanjir ili promešati i poslužiti sa preliv ; obično se sastojati od zeleniš ili ga sadržati . 
10967,teleći džigerica koji se koristiti u ishrana 
13734,tipski rod porodica Recurvirostridae : sabljokljunke . 
1182,drvenast biljka iz porodica Bignoniaceae . 
128,žalostan zbog gubitak ili uskraćenosti 
11347,boginja podzeman svet ; u grčki mitologija ona odgovarati Persefona 
5586,rotacioni mašina za umnožavanje koji koristiti matrica kroz koji se nanositi štamparski boja 
12515,koji mešati vazduh sa benzinski isparenje pre eksplozija 
15131,priobalan riba koji živiti pri dan morati ; imati grudni peraja koji nalikovati na prst pomoću koji puziti po dan morati . 
12924,oblik zamenica ili glagol koji se označavati govornik u dat diskurs 
14233,bakterija ( neki od ona jesam patogen za ljudi i životinja ) koji pripadati red Actinomycetales 
13796,kognitivan proces uključiti u proizvodnja i razumevanje lingvistički komunikacija 
16899,sisara koji imati posteljica . 
269,biti jako tužan 
15132,mali evropski gnjurac 
13928,rod porodica Perdicinae . 
7654,standardan engleski koji se govoriti na jug Engleska 
6057,muskogijski jezik koji govoriti narod Hičiti 
750,jedan od porodica u koji jesam porodica Polypodiaceae podeliti u neki klasifikacija ; uključivati rod : Blechnum ; Doodia ; Sadleria ; Stenochlaena ; Woodwardia . 
7858,najmanje prokariote koji moći da se bespolan razmnožavati ; nedostajati ona ćelijski zid i moći preživeti bez kiseonik ; moći izazvati pneumonija ( upao pluća ) i infekcija urinarni trakt 
5728,deo mehanički uređaj koji nešto udarati 
10927,visoko ceniti riba crven meso koji se nalaziti u Meksi ; koji zaliv i jugoistočni delo atlantski okean 
15380,elipsa kod koji jesam dva osa isti dužina ; kriv u ravan koji se dobijati kretanje tačka na stalan rastojanje od jedan fiksni tačka 
221,Čin koji se sloboda neki osoba ograničiti tako što se ona zatočiti 
901,kravajac 
4571,"naredba koji izdavati nadređen lice ( na primer , vojni ili služben lice ) i koji se morati poslušati . "
4055,ispitivanje i disekcija umrli da biti se utvrditi uzrok smrt ili promena koji jesam izazvati bolest 
17201,grad blizu Pariz u koji se nalaziti Versajski dvorac koji jesam izgraditi Luj XIV u @ord@ vek 
10099,krofna čiji se testo mesiti sa kvasac 
8273,graditeljstvo koji služiti kao sklonište za pas 
17279,mali noćni sisar pokriti i dlaka i odbrambeni bodlja . 
9214,ptica koji živiti u bara i jezero . 
1649,deo telo koji se spolja viditi . 
15566,"Baštenska biljka iz rod Antirrhinum sa upadljiv cvet beo , žut ili grimizan boja koji podsećati na lice zmaj ( ili na razjapljen čeljust ) . "
4283,sudski nalog ( varant ) koji se nalagati policija da izvršiti naznačen radnja 
16994,rod stomačni bakterija 
1134,osnovni novčan jedinica Bugarska 
4854,"biti koji od starosedelački jezik Papua nov Gvineja , nov Britanija ili solomonski ostrvo koji ne pripadati malajsko-polinezijskoj grupa "
7682,Foli napraviti od zlato . 
4325,koji se odnositi na virus ili koji jesam uzrokovan virus 
9776,glavni i velik grad Gvatemala 
9984,mali bajt 
9996,samur 
3430,važan klasa rak 
13194,Tipična američki rovka . 
9794,neki drvo iz tropski rod replaced-dns zatvoren plod u oblik kruška koji koji postajati mesnat i jestiv kada sazreti . 
1,preuveličan osećanje blagostanje ili ushićenje 
9866,Jedini rod porodica Sparganiaceae ; barski i voden trava umeren područje . 
3061,velik rod uspravan žbunje ili penjačica koji uključivati ruž . 
8921,zaslađen pića koji sadržati gaziran voda i pojačivače ukus 
16751,"uglavnom morski aneldie , imati oba pola ... "
17268,detlić iz star svet koji imati neobičan navika da uvrtati vrat 
4136,"kiseo crven bobica sličan Američkoj brusnica , samo manje "
13519,zagovornik izolacionizam u međunarodan pitanje 
2662,Čin koji se sloboda neki osoba ograničiti tako što se ona zatočiti 
2545,lampa koji raditi na struja . 
