,Sysnet
164,Kamila sa jedan grb iz vruć pustinja severni Afrika u jugozapadni Azija . 
19334,"( prava ) pravni akt koji izdavati sud , sudski službenik "
5477,"deo biljka ili životinja koji nalikovati na rebro ( kao glavna žila kod lista , ili očvrsnuti vena u krilo insekt ) "
16949,čvrst šešir od slama sa ravan obod 
16700,ograničiti na ekskluzivan grupa 
5085,ceo broj koji deliti dva ili više broj bez ostatak 
2653,jak vitak pas španski poreklo sa gladak dlaka ; beo boja sa smeđ ili crn tufna . 
2501,vreme koji jesam potrebno da zemlja napraviti jedan krug oko sunce ; mera se izmeđe dva prolećni ravnodnevica 
4562,hrana ostati od prethodan obrok 
3947,prvi deo ili odeljak šta 
18499,zbirka knjiga 
5827,"prestonica , glavna luka i velik grad Senegal . "
3927,neki od mnogi vrsta lasta sa pomalo razrezan repa i dug šiljast krilo ; obično se sesti u vreme Martinja . 
57,sočan žut kruška 
8955,osnovni novčan jedinica Kuba 
197,biti privlačan koji 
16632,zvišci 
3051,"biti koji prostorni atribut , posebno onako kako jesam definisati skica . "
12658,neki od mnogi trava iz rod Isatis . 
15048,neki od više godišnji ili vixegodišnjih trava . 
17028,velik boa iz tropski Južne Amerika koji živiti na drveće . 
10161,aromatičan gomoljast plod koji se koristiti u ishrana ali i svezati list u salata 
2760,koji jesam korenski tip ; koji jesam povezati sa lingvistički koren ili koji činiti isti 
6389,"mineral hemijski formula α-FeO ( OH ) , stabilan pri umeren temperatura i zbog taj vrlo rasprostraniti u priroda "
2708,"porodica protein koji se nalaziti u krv , mleko , mišić i biljni seme "
3951,koji se kretati ili rasti naviše 
3809,riba sličan bas čiji se meso koristiti za riblji paprikaš ; poznati jesam po svoj otrovan bodlja 
2763,verovanje pojedinac ili društven grupa u koji imati emocionalan udeo ( biti za ili protiv nečaga ) . 
13410,dijalekt kineski koji se govoriti u delta reka Jangce 
19136,"mali crv koji inficirati čovekov crevo i rektum , posebno kod deca . "
2973,neki čiji jesam zanimanje pravljenje ili popravak odeća od krzno . 
7080,čin intervenisanje ( kako biti se posredovati u spor ) 
8857,"u grčki mitologija mostrum u ženski lik koji bljuvati vatra ; imati lavlji glava , telo koza , a zmiski rep ; ćerka Tifona "
639,stanovnik Ukrajina ili poreklo iz Ukrajina 
3034,materijal koji trebati da se štampati ; isključivo grafički materijal . 
6032,"Jelen , irvas , los "
3354,neki ko upravljati lutka u pozorište . 
5944,jestiv gljiva sa izdužen beo klobuk i crn sporama . 
18600,"uređaj napraviti da provoditi struja , toplota , i sl . "
7048,Uključiti ili sadržati ; imati kao komponenta . 
2717,božanstvo koji jesam obožavati drevan Grk 
4778,miroljubiv otpor prema vlada štrajk glad ili odbijanje saradnja 
10042,"velik ovalan tropski plod sa gladak koža , sočan i aromatičan meso i velik dlakav semenka . "
2640,smešati ili uskladiti 
5612,koji jesam od stenski materijal utisnut u tečan stanje u pukotina između sloj drugi stena 
19233,prirodan otac ili majka 
13277,"Aromatični mediteranski žbun , gajiti se zbog mirisnoh svetloljubičast cvetća koji se sući i čuvati u kesica . "
10160,"reč ili izraz izraziti svoj osećanje , misao , itd . "
2908,sistem koji se sastojati od mreža komunikacioni kanal koji se koristiti u neki organizacija 
11185,kompletan skup fleksivnih oblik jedan glagol 
16963,dijagram koji pokazivati veza između komponenta sistema ( posebno eletronskih sistema ) 
13342,mali plovan objekt za prevoz po voditi . 
7855,zapis o kompletan legislacija u dat jurisdikcija . 
14054,krupan penjačica koji se gajiti zbog mesnat narandžast okrugao plod sa čvrst kor i brojni semenka . 
14887,revolucija Američkih kolonija protiv Velika Britanija @card@ 
16044,sling koji se praviti sa rum 
5796,neutralan alfabetski karakter ( nekada jesam biti u donji delo slovoslagačevog sanduk sa slovo ) 
16725,legura bakar i kalaj i ponekad još neki element 
2224,potvrda da se neki činjenica ili iskaz tačan 
7916,"u računarstvo , programski jezik koji omogućavati programer da pridružiti skup procedura sa svaki tip podatak "
14732,gubitak osećaj u manjem delo telo ( npr . kod vađenje zub ) 
17595,"u grčki mitologija kralj Sparta u vreme trojanski rat , brat Algamemnona i muž Helena "
7545,"arhipelag od oko @card@ ostrvo u Botničkom zaliv , pripadati Finska "
5370,dva ili više atom koji jesam zajedno pozvezani u jedan jedinica i koji obrazovati deo molekul . 
16236,država na zapadni obala Afrika u Gvinejskom zaliv 
9216,Zaštita od budući gubitak . 
32,"razdoblje između star i mlad kameni doba , pre oko @card@ , @card@ godina "
16661,republika u unutrašnjost istočni Evropa ; bivši evropski sovjetski republika ; nezavisnost steći @ord@ godina . 
3645,zabava ili dokolica . 
18845,usoliti i sušiti zid stomak sa bok svinja 
15926,pripradnik ( budistički ) narod koji živiti oko reka Mekong u Laos i Tajland i govoriti laoški jezik 
434,kontejner sa ručak sa grlo koji imati perforiran njuška ; koristiti ze sa zalivanje biljka . 
167,"jedan od velik alfabetski karakter koji se koristiti kao prvi slovo u odredženim slučaj ( pisanje vlastit ime , na početak rečenica , pri naglašavanje i td . ) "
18988,ja koji se pojavljivati kada korisnik držati kursor na jenoj stavak glavnog meni 
4977,osnovni novčan jedinica Bolivija 
6745,"u biologija relativan sposobnost ka sjedinjavanje , realkciji ili interaciji ( npr . sa antigen ili biološki sustratima ) . "
16989,o jamb ili koji jesam sačiniti od jamb 
17075,grupa koralni ostrvo u istočni Mikronezija 
7148,vreme između zalazak sunce i ponoć . 
5334,proces mešanje molekul kao rezultat slučajan toplotni uzbuđivanje 
18516,glagol koji ne zahtevati direktan objekt 
16561,keltski jezik koji se govoriti u Bretanja 
6227,"koji na kakav radnja ili kakav stanje prisiliti ili ga da kakav radnja vršiti ili u kakav stanje da biti sprečiti , biti fizički biti metaforički "
11565,"Ženska osoba koji imati važan uloga u život neki muškarac , kao njegov supruga , ljubavnica ili devojka . "
7501,deo tanak crevo između dvanaestopalačni crevo i ileuma 
4240,stanovnik Mauricijus ili poreklo sa Mauricijus 
4594,"glavna ličnost u drama , film , roman ili pesma "
15129,građanin koji imati zakonski prava glas 
4045,goveđi odrzak sa bok životinja 
7690,društven klasa koji jesam nizak u društven hijerarhija 
2941,porodica sino-tibetskih jezik koji se govoriti u jugoistočni Azija 
1415,"mali gušter koji živiti na drveće , imati kres i moći da trčati na zadnji noga . "
8698,kretati se na točak ili kao na ona ili na vozilo sa točak . 
7500,klasa kriminalac . 
8459,javan prikazivanje neki zabava . 
17870,osećaj koji se dobijati dodir površina ili tkanina 
10366,rod bakterija 
12947,sloj snežan pahuljica ( beo kristal zamrznut voda ) koji pokrivati zemlja 
563,verski praznik za Jevrejin 
18739,"evroazijski biljka sa roze , ljubičast ili crven mirisan obično dupli cvet ; gajiti jesam u mnogi varijetet i boja . "
4030,oblik ili način na koji se stvar približavati i uspostavljati se veza . 
3848,"zeljast ili grmolik , zimzelen ili listopadan biljka , godišnji ili višegodišnji biljka ; ? "
119,starati se da rasti i da se razvijati u sklad sa svoj priroda . 
12220,napitak koji se sastojati od primesa mleven zrno kafa . 
16845,Predviđeni ishod koji se nameravati postignuti i koji voditi nečiji planirati ponašanje . 
1500,deo organ bliz njegov tačka ležište ( biologija ) . 
3274,porođaj bez medicinski intervencija kao što jesam primena supstanca koji ublažavati bol ili olakšavati jesam čin rođenje . 
19445,"priča koji jesam ispričati u roman , pozorišni komad ili film itd . "
11937,jedan od dva zvaničan jezik Norveška ; bazirati se na ruralan dijalekt 
18605,dubok jarak proseći tekući voda ( naročito nakon dug pljusak ) 
4287,Čin oštećivanje nešto ili neki . 
4678,ran oblik francuski jezik ; koristiti se od @ord@ do @ord@ vek 
5482,"brz stil plivanje , ruka se naizmenično dizati preko glava , dok noga ići gore dole . "
11537,( gramatika ) jedan od dva glavna rečenični konstituent o koji se nešto kazivati putem predikat 
9096,rod iz familija Pročonidae : rakun . 
218,Čin putovanje iz jedan mesto u drugi . 
19028,tipski rod porodica Mullidae : barbun . 
16920,dehidriran obran mleko 
6254,trakast testenina 
5272,visok višegodišnji biljka sa čupav stabljika i lišće ; široko se gajiti zbog velik nepravilan jestiv krtola . 
6289,dete nečiji sin ili kćer . 
8337,ukloniti u mali komad . 
2019,neki od plodov biljka iz porodica Solanaceae ; posebno iz rod Solanum ; Capsicum ; Lycopersicon . 
18835,nilotski jezik 
3916,Višegodišnja evropski biljka koji imati grozdov mali mirisan cvet ( obično beo ) ; gajiti se po bašta . 
9925,"an amber , watery fluid , rich in proteins , that separates out when blood coagulates "
17708,Cvetajući deo biljka ili grupa cvet stabljika . 
11763,lekar specijalista u medicinski dijagnostika . 
4568,pružiti duhovan uvid ( u religija ) 
14677,šupljina u toraksu koji sadržati pluća 
1872,crven transparentan varijanta cirkona koji se koristiti kao drag kamen 
11249,"okrugao , žućkast , mirisan , tropski voće , koristiti se za izrada pekmez i bombona "
5492,tri boginja usud ; u rimski mitologija ona odgovarati Parke 
6510,aparat za kafa koji prav voden para koji prolaziti kroz pržen i krpuno mleven kafa pod pritisak 
14956,velik fazan živ boja Istočne Indija 
11743,red podklasa Eutheria . 
11365,ražanj koji služiti za držanje meso preko vatra 
19165,stanovnik Oman ili poreklo iz Oman 
14023,koji se odnositi ili jesam izazvan rikecijama 
6152,otvor kroz koji se uzimati hrana i stvarati glas . 
5783,Grk jesam ustati protiv Turčin @card@ i uz pomoć Rus i Englez izvojevati nezavisnost @card@ 
11926,merni jedinica za temperatura . 
15214,podneti zahtev za šta 
12932,vozilo sa točak koji moći samo sebe da pokretati . 
14345,praktičan primena nauka u trgovina ili industrija 
16103,kengur ; ? wallabies . 
16515,bantu jezik 
7316,"srce , jetra i ostati jestiv unutrašnji organ naročito svinja , obično seckati , formirati u vekna i pržiti "
3658,vojni jedinica koji se obično sastojati od dva ili više divizija . 
13539,diskusija među učesnik na neki dogovoren ozbiljan tema 
4262,uspravan površina građevina ili litica 
13888,preliminaran izbor na koji se birati delegat ili kandidat 
18692,gimnastički sprava koji se sastojati od dva drven letva koji pridržavati nosač . 
40,"koji pobuđivati poštovanje , divljenje ili čuđenje "
2083,"širok verbalan iskaz , izgovoriti ili napisati "
2510,javan srednji škola koji obično uključivati razred od @ord@ do @ord@ 
2303,sigurno namestiti ili postaviti 
15811,zvaničan crkva Grčka ; autonoman deo pravoslavan crkva 
2128,' š ' šum koji proizvoditi simulans koji sadržati sav čujan frekvencija vibracija 
9685,obožavanje čudo 
15147,"smolast ili aromatičan , uglavnom tropski , žbunje ili drveće . "
4081,"morski krava , lamantin , manat "
168,ratobornost izazvati stvaran ili pretpostavljen nepravda ( predstaviti kao jedan od smrtan greh ) 
11542,u grčki mitologija kralj koji jesam napraviti statua žena i zaljubiti se u ona ; Afrodita ona jesam oživeti kao Galateju 
4656,"glavni i velik grad Kenija , prestonica safari-turizma "
12973,ulica po koji se vozilo kretati u oba smer 
3225,književan delo koji idealizovati seoski život ( posebno život pastir ) 
1090,"Specifična pozicija koji se moći identifikovati u kontinuum , niz i posebno proces . "
0,alga zelen boja ; blizak jesam vaskularan biljka ; kompleksan grupa alga . 
11994,ispaliti pucanj 
16842,ukloniti u tok čišćenje 
8296,atabaskanski jezik koji govoriti narod Hupa 
39,napraviti kakav otkriće 
12617,operacija koji odvajati stavak u grupa po specifičan kriterijum 
8607,skup različit bolest respiratoran sistema 
11532,žena glumac 
2629,Oštri kraj . 
2725,irokeški jezik koji govoriti narod Mohok 
16047,hiljaditi deo nanosekunde ; jedan sekunda podeliti sa @card@ na 12-ti 
5092,Rođen u sad ili stanovnik sad . 
13742,stanovnik Meksiko ili poreklo iz Meksiko 
19407,kamarupski jezik koji se govoriti u država Asam u severoistočni Indija 
17611,slovni lik kod koji jesam slovo nakriviti udesno 
3521,svojstvo onaj što se lepiti za neki površina 
604,mali red uglavnom ribati iz tropski morati raznovrstan i čudan oblik ; sav imati usta na kraj izbačne cevast njuška . 
11489,"biti koji od starosedelački jezik Papua nov Gvineja , nov Britanija ili solomonski ostrvo koji ne pripadati malajsko-polinezijskoj grupa "
17536,govoriti isprekidano . 
4194,zlatan fazan 
9768,država u zapadni Pacifik 
8734,kreacija koji jesam vidljiv ili opipljiv prikazivanje neki ili nešto . 
14917,tropski azijski višegodišnji biljka . 
6113,porodica sočan paprat is redati Ophioglossales ; široko rasprostraniti . 
10424,bolest koji se prenositi sa čovek na čovek . 
5263,dijakritički znak ( u oblik mali slovo u ) koji se stavljati iznad vokal kako biti označiti kratak zvuk 
14121,promeniti upotreba šta i učiniti dostupan ili upotrebljiv 
7277,rutinski sudski nalog ( nalog za plenidba ) za izvršenje presuda dodeliti administrativan činovnik od strana tužilac 
12968,list papir sa više odštampan strana ; preklapati se na veličina stranica i povezivati sa ostalim tabak da biti se dobiti forma knjiga 
10267,salata od meso ili povrće u želatin 
13073,"razdvojiti u prostor ili vreme , ili koji dolaziti iz daljina . "
2307,prevozni sredstvo koji jesam postaviti na drven ili metalan klizač i koji vući konj ili pas ; služiti za prevoz po sneg 
19128,savijen na unutra 
10313,biljka cvetnice sa dva kotiledon ( dva supnice ) 
16450,"tvrd siviti sjajan koji jesam veoma otporan na korozija ; kavlja se u niobitu , fergusonitu i tantalitu . "
2206,tkanina koji se presaviti stavljati između noga a pričvrstiti se oko struka ; nositi jesam najčešće beba . 
8892,koji se odnositi ii podsećati na fizički ili orbitalne karakteristika planeta ili planeta . 
250,koji ispoljavati ili jesam označen tuga i bol 
15171,evropski noćni leptir koji jesam preneti u Severnu Amerika ; opasan štetočina koji upropašćivati lišće . 
4616,biti koji serija trikliničkih feldspara koji formirati stena 
2007,Dvogodišnja ili višegodišnji trava severni hemisfera ; imati ? 
14311,stanje kada jesam čovek prognati ili ostrakiziran ( isključiti iz društvo sveopšti odluka ) 
5986,neki ko živiti na određenom mesto dug vreme ili ko jesam na otm mesto rediti 
8601,velik gladak odvaljen stena . 
13371,"uspravan godišnji trava sa ovalan lišće i ružičast cvetovimal koristiti se kao začin za meso , sup i salata ; poreklo iz jugositočne Evropa . "
6479,sporazumevati se ćutke i neverbalan ; sporazumevati se jezik znak 
15859,neki od mnogi širok rasprostranjen biljka sa jestiv koren . 
2993,matrica koji imati isti broj vrsta i kolona 
3755,stanje zrelost ; pun razvoj . 
7472,ljudi koji poticati od isti predak . 
16065,biti koji potez povući kao korak bliže cilj 
10303,deo mleko koji sadržati masnoća . 
18213,struktura ili objekt koji sprečavati slobodan kretanje . 
13778,biljka koji se gajuju zbog njihov proizvod 
4479,profesionalan izvođač koji pričati šale i izvoditi komičan komad . 
9838,struktura koji jesam deo nervni sistema 
4410,"koktel koji se praviti od džin i brendi sa sok od limun i grenadinom , mućkati sa belance i led "
7469,grupa istočnoafričkih jezik koji pripadati makrosudanskoj grupa 
14000,Kratkorepi glodar iz star svet koji imati velik kesa na obraz i kopati jazbina . 
8885,rasa čiji se pigmentacija koža razlikovati od beo rasa ( posebno crnac ) . 
16735,grupa finski jezik koji se govoriti na severozapad Ural 
16612,neki biljka iz rod Capparis . 
7292,Glavni grad nacija . 
10333,prxzena loptica ili pljeskavica riblji meso i pir krompir 
2312,konj belac 
18652,"država u centralni Afrika , setkla nezavisnost @card@ "
18407,planinski lanac na Balkanskom polusotrvu na jugoistok Evropa ; protezati se duž granica Grčka i Bugarska 
13035,Korovska trava iz rod Agropyron . 
3439,personifikacija vlada sjedinjen Američkih Država 
18,odvratno prljav ; prekriti ili zamazati kakav odvratan tvar 
9044,prostor za jedan štampan red širok kao i stubac a dubok @card@ / @card@ inč ; koristiti se kod reklamiranje . 
186,postati nestabilan . 
1739,"upravljanje koji uspostavljati , aktivan ili pasivan , grupni akcija . "
5186,crveno tropski voće u oblik kruška sa otrovan smena ; meso jesam otrovno kad jesam pold nezreo ili prezreo 
11830,Čin uklanjanje dlaka brijač . 
12618,drevan carstvo koji jesam zauzimati prostor oko reka Nil i koji jesam vladati faraon of Israel ; centered on the Nile River and ruled by a Pharaoh ; figured in many events described in the Old testament 
15012,evroazijski drvo koji jesam gajiti u mnogi varijetet zbog čvrst okrugao jestiv plod . 
19071,mali rak sladak voda 
10717,osoba koji podržavati fašizam ili desničarski autokratski ideja 
17239,"eukariotiski jednoćeliski živ organizam koji se razlikovati od višećelijski biljka i životinja ; protozoa , buđ ... "
7230,kontrola koji se sastojati od mehanički uređaj za kontrola protok tečnost 
11990,opšti termin za statistički tehnika koji se koristiti za analiziranje podatak s više promenljiv 
11825,napad bez upozorenje . 
11275,lanac maloprodajni objekt 
5815,"velik debeo postava napuniti elastičan materijal , često sadržati feder ; koristiti se kao krevet , ili deo krevet . "
5389,CL 
10847,"zatvoren komora u koji se proizvoditi toplota za grejanje zgrada , uništavanje otpad , topljenje ili rafinisanje ruda itd . "
7483,republika na Srednjem istok u zapadni Azija ; antički civilizacija Mesopotamija roditi se u područje poznat danas kao Irak . 
16533,Događaj koji se sastojati od početak nešto . 
2413,mali deo koji se odvojiti od celina 
469,kod kičmenjak dugačak šupalj kost koji sadržati koštan srž i koji nositi udov 
237,stanje degeneracija mentalan ili moralan kvalitet 
15854,Određeni deo koji moći da se odvojiti unutar grupa stvar koji moći da se pobrojati na spisak . 
13924,jedan od četiri rat koji jesam Rimska republika voditi protiv Antičke Makedonija 
18905,koji se ticati ili sadržati neki organski amino-grupu 
8368,rod uglavnom zeljast biljka koji imati karakterističan ? fetid miris . 
9392,"dobijanje slika upotreba X zraka , odnosno elektromagnetski zračenje talasni dužina između @card@ i @card@ , @card@ nm , što približno odgovarati područje između ultraljubičast i gama zračenje . poznat njihov primjena jesam u dijagnostički radiografiji i kristalografiji . "
6005,biti na onaj stran telo ili pokazivati u smer onaj strana telo koji jesam okrenut istok kada jesam lice prema sever . 
5984,širok opseg 
3363,izumreti vrst aguštera : ichthyosaurs 
5989,radnja u koji se prodavati cveće i ukrasni bilje . 
16708,naslov podsekcija koji jesam ispisati u telo tekst 
12770,velik jastreb Evroazija i severni Amerika ; koristiti se u ? 
13955,"osoba odrediti vrsta , koji obično imati pun ekscentričnost . "
1618,"neki od drveće iz rod Platanus koji imati bled kor klja se ljuštiti u mali pločica , psrtaste list i loptati glava plod . "
18871,deo periferan nervni sistema koji polaziti od odgovarajući jedro u moždani stablo ; čovek imati @card@ par takav nerv 
11827,kliziti u strana . 
2782,javan obaveštenje o nešto što se dogoditi ili hteti se dogoditi 
4572,produkt ljudski kreativnost ; umetnički delo zajedno . 
5690,meso pile koji se koristiti kao hrana . 
6079,mesto na koji nem ljudi 
16501,malajski drvo koji rađati bodljikav crven voćka 
11334,ruski dramski pisac čiji se dramiti baviti problem komunikacija između ljudi ( @card@ ) 
12027,voće ( pogotovo breskva ) čiji jesam meso čvrsto obaviti oko koštica 
5119,Zečevi i kunić . 
16944,tkivo mezodermalnog poreklo koji se sastojati od kolagenskih vlakno i masniti ćelija ; podržavati organ i popunjavati prostor između ona i formirati ligament i tetiva . 
8987,Kičmenjak koji živiti stalno ili uglavnom u voditi . 
9776,"sastojati se od gljiva koji imati sporiti na bazidijumu ; sastojati se od Gasteromycetes ( ? puffballs ) i Tiliomycetes uključivati red Ustilaginales ( ? smuts ) i Uredinales ( ? rusts ) i Hymenomycetes ( šampinjon , ? toadstools , ? agarics i ? bracket fungi ) ; u neki klasifikacija smatrati se odeljak kraljevstvo Fungi . "
8683,Indonežanska divalj svinja sa ogroman kriv zub . 
12889,preinačiti nešto koristiti manje tehnički terminologija 
11670,"sprava koji prav kopija kucan , pisan ili crtan materijal . "
17080,porodica sevenoameričkih indijanski jezik koji govoriti Irokezi 
205,voden biljka koji imati rozeta lišće u oblku zvezda . 
12184,držati nešto u ruka i pomerati ga 
17264,voditi ljubav . 
5032,Aromatično seme jednogodišnji biljka italijanski ko . 
17288,Čin lomljenje nešto . 
14350,više zakonodavno telo vlada SAD-a 
5409,uralski jezik koji govoriti Jenisejci 
10597,"način rađanje dete u kućni uslov , bez korišćenje metoda savremen medicina . "
5069,udisati neki miris ; opažati čulo miris . 
18182,salata obično napraviti od jabuka i celer sa orah ili suv grožđe preliven majonez 
1481,dijalekt čivere jezik koji govoriti narod Oto 
2191,Čin izgradnja akumulacija . 
17035,broj koji se deliti neki drugi broj . 
1625,gramatični raspored reč u rečenica 
13826,zajednica ljudi ujedinjen u odupiranje nešto . 
18270,"sprečavanje određenih psihički sadžaja da doći u svest i njihov dalje suzbijanje u nesvestan ličnost ; za razlika od supresije , koji se takođe potiskivati neprihvatljiv sadržaj , ali pretežno voljan napor , represija se odvijati kao nesvestan proces "
19336,Voćka iz umeren područje koji rađati plod od tamnožut do ružičast boja . 
13487,"testo bez gornji kor , punjen voće ili fil . "
3758,izgradnja reč iz komponentni morfema koji zadržavati sav oblik i značenje u proces kombinovanje 
12950,Najčešće se prodavati samleti kao prah svetlonarandžaste boja ; imati jak misris i ukus ; dodavati se jela na vrh nož ; najčešće se koristiti za pirinač . 
1629,"kratak pantalone do koleno , obično živ boja "
4910,ustinjena i želatinirana usitnjen svinjetina 
3507,dugačak i uzak laguna ; običan u blizina ušće reka 
15858,velik beo čaplja 
8451,neki od mali biljka iz rod Lathyrus . 
14444,boa i piton . 
14197,"u grčki mitologija , proročica iz Troja u vreme trojanski rat čiji predviđanje jesam biti tačan ali ona se nikad jesam verovati "
34,mali rod drveće iz istočni Azija i Kina sa lišće sa neparan broj ? i dug uvrnut ? 
4110,Radna površina ili površina za udaranje neki oruđe . 
7689,skup dirka na muzički instrument 
12474,Široko rasprostraniti zimzelen ili pol zimzelen biljka . 
12553,"Čin uklanjanje dlaka , na primer sa životinjski koža . "
1398,"preslica iz Evropa , Azija , Grenland i Južne Amerika . "
18122,mali šupalj loptica od testo koji jesam obično punjen krema i preliven čokolada 
11330,Tun : toplokrvan riba . 
16455,"Sočan , začinjen kolač sa pire od jabuka . "
7453,jedan od koncept koji se porediti ili povezivati u logički propozicija 
7012,"svojstvo onaj što se moći rastezati ; svojstvo materijal koji se moći obrađivati , šta se moći menjati oblik a da ne puknuti "
16150,u grčki mitologija osnivač Troja 
17271,algonkinski jezik koji govoriti Čejeni 
3794,podudarnost u stav ili mišljenje do koji jesam doći grupa kao celina 
12678,tipski rod porodica Cottidae : glavoč . 
7583,prevozni sredstvo koji voziti pošta . 
