,Sysnet
14000,Synset: ID is ENG30-02342885-n
8885,Synset: ID is ENG30-07968354-n
16735,Synset: ID is ENG30-06956896-n
16612,Synset: ID is ENG30-11865071-n
7292,Synset: ID is ENG30-08691669-n
10333,Synset: ID is ENG30-07641928-n
2312,Synset: ID is ENG30-02389128-n
18652,Synset: ID is ENG30-08734385-n
18407,Synset: ID is ENG30-09408795-n
13035,Synset: ID is ENG30-12105125-n
3439,Synset: ID is ENG30-09604345-n
18,Synset: ID is ENG30-00421590-a
9044,Synset: ID is ENG30-13713003-n
186,Synset: ID is ENG30-00272177-v
1739,Synset: ID is ENG30-01123598-n
5186,Synset: ID is ENG30-07762740-n
11830,Synset: ID is ENG30-00254769-n
12618,Synset: ID is ENG30-08896831-n
15012,Synset: ID is ENG30-12633994-n
19071,Synset: ID is ENG30-01985128-n
10717,Synset: ID is ENG30-10079893-n
17239,Synset: ID is ENG30-01387208-n
7230,Synset: ID is ENG30-04519153-n
11990,Synset: ID is ENG30-06021247-n
11825,Synset: ID is ENG30-01246541-n
11275,Synset: ID is ENG30-08062206-n
5815,Synset: ID is ENG30-03731164-n
5389,Synset: ID is ENG30-08720481-n
10847,Synset: ID is ENG30-03404449-n
7483,Synset: ID is ENG30-08913434-n
16533,Synset: ID is ENG30-07290905-n
2413,Synset: ID is ENG30-09222051-n
469,Synset: ID is ENG30-05275651-n
237,Synset: ID is ENG30-14440875-n
15854,Synset: ID is ENG30-06482401-n
13924,Synset: ID is ENG30-01285567-n
18905,Synset: ID is ENG30-02617146-a
8368,Synset: ID is ENG30-12949722-n
9392,Synset: ID is ENG30-00901316-n
6005,Synset: ID is ENG30-02031986-a
5984,Synset: ID is ENG30-01863970-a
3363,Synset: ID is ENG30-01724055-n
5989,Synset: ID is ENG30-03367410-n
16708,Synset: ID is ENG30-06344329-n
12770,Synset: ID is ENG30-01606522-n
13955,Synset: ID is ENG30-09909060-n
1618,Synset: ID is ENG30-12806732-n
18871,Synset: ID is ENG30-05476256-n
11827,Synset: ID is ENG30-01870275-v
2782,Synset: ID is ENG30-06746580-n
4572,Synset: ID is ENG30-02743547-n
5690,Synset: ID is ENG30-07644967-n
6079,Synset: ID is ENG30-01313649-a
16501,Synset: ID is ENG30-12745386-n
11334,Synset: ID is ENG30-10894652-n
12027,Synset: ID is ENG30-07738224-n
5119,Synset: ID is ENG30-02323715-n
16944,Synset: ID is ENG30-05286536-n
8987,Synset: ID is ENG30-01473806-n
9776,Synset: ID is ENG30-12996225-n
8683,Synset: ID is ENG30-02396796-n
12889,Synset: ID is ENG30-06429483-n
11670,Synset: ID is ENG30-03257586-n
17080,Synset: ID is ENG30-06916803-n
205,Synset: ID is ENG30-12693865-n
12184,Synset: ID is ENG30-01211699-v
17264,Synset: ID is ENG30-01428853-v
5032,Synset: ID is ENG30-07814634-n
17288,Synset: ID is ENG30-00376400-n
14350,Synset: ID is ENG30-08161757-n
5409,Synset: ID is ENG30-06959932-n
10597,Synset: ID is ENG30-13429585-n
5069,Synset: ID is ENG30-02124748-v
18182,Synset: ID is ENG30-07808022-n
1481,Synset: ID is ENG30-06909190-n
2191,Synset: ID is ENG30-00372226-n
17035,Synset: ID is ENG30-13732953-n
1625,Synset: ID is ENG30-06176107-n
13826,Synset: ID is ENG30-08403787-n
18270,Synset: ID is ENG30-13550089-n
19336,Synset: ID is ENG30-12641007-n
13487,Synset: ID is ENG30-07623664-n
3758,Synset: ID is ENG30-13428421-n
12950,Synset: ID is ENG30-07827284-n
1629,Synset: ID is ENG30-02831595-n
4910,Synset: ID is ENG30-07678313-n
3507,Synset: ID is ENG30-09339414-n
15858,Synset: ID is ENG30-02009620-n
8451,Synset: ID is ENG30-12539074-n
14444,Synset: ID is ENG30-01741744-n
14197,Synset: ID is ENG30-09596186-n
34,Synset: ID is ENG30-12716861-n
4110,Synset: ID is ENG30-03313873-n
7689,Synset: ID is ENG30-03928814-n
12474,Synset: ID is ENG30-12375294-n
12553,Synset: ID is ENG30-00254597-n
1398,Synset: ID is ENG30-13219833-n
18122,Synset: ID is ENG30-07628328-n
11330,Synset: ID is ENG30-02626590-n
16455,Synset: ID is ENG30-07629697-n
7453,Synset: ID is ENG30-06751974-n
7012,Synset: ID is ENG30-05021884-n
16150,Synset: ID is ENG30-09494280-n
17271,Synset: ID is ENG30-06908700-n
3794,Synset: ID is ENG30-13971901-n
12678,Synset: ID is ENG30-02645143-n
7583,Synset: ID is ENG30-03709644-n
3157,Synset: ID is ENG30-08952190-n
6810,Synset: ID is ENG30-14851157-n
10970,Synset: ID is ENG30-11686195-n
5156,Synset: ID is ENG30-01055073-a
9179,Synset: ID is ENG30-06909298-n
19408,Synset: ID is ENG30-12450344-n
5769,Synset: ID is ENG30-04391569-n
37,Synset: ID is ENG30-06366130-n
14867,Synset: ID is ENG30-07947255-n
10166,Synset: ID is ENG30-13867641-n
5309,Synset: ID is ENG30-06282651-n
170,Synset: ID is ENG30-02376791-n
10516,Synset: ID is ENG30-06751142-n
17143,Synset: ID is ENG30-07094093-n
3309,Synset: ID is ENG30-00851933-v
41,Synset: ID is ENG30-07834160-n
229,Synset: ID is ENG30-01452633-n
14550,Synset: ID is ENG30-00266806-n
14653,Synset: ID is ENG30-02193357-n
16932,Synset: ID is ENG30-14362373-n
4801,Synset: ID is ENG30-07169098-n
16716,Synset: ID is ENG30-07745046-n
2830,Synset: ID is ENG30-01368001-v
1890,Synset: ID is ENG30-12383402-n
15945,Synset: ID is ENG30-12924284-n
913,Synset: ID is ENG30-01827793-n
11906,Synset: ID is ENG30-03063073-n
677,Synset: ID is ENG30-10757050-n
1590,Synset: ID is ENG30-02959720-a
5144,Synset: ID is ENG30-02056728-n
2828,Synset: ID is ENG30-10157549-n
1543,Synset: ID is ENG30-06748133-n
711,Synset: ID is ENG30-12294871-n
10911,Synset: ID is ENG30-07342049-n
12840,Synset: ID is ENG30-07682808-n
1387,Synset: ID is ENG30-02266148-v
12149,Synset: ID is ENG30-09356320-n
788,Synset: ID is ENG30-02272707-n
11905,Synset: ID is ENG30-06954461-n
9024,Synset: ID is ENG30-07872748-n
11664,Synset: ID is ENG30-10239619-n
1951,Synset: ID is ENG30-00931608-n
12865,Synset: ID is ENG30-03250405-n
15289,Synset: ID is ENG30-05871792-n
10418,Synset: ID is ENG30-00539793-a
3359,Synset: ID is ENG30-05217168-n
856,Synset: ID is ENG30-05219923-n
2414,Synset: ID is ENG30-04033901-n
19354,Synset: ID is ENG30-05005250-n
11066,Synset: ID is ENG30-01926090-n
3932,Synset: ID is ENG30-05470189-n
15758,Synset: ID is ENG30-04284002-n
13515,Synset: ID is ENG30-03444838-n
12160,Synset: ID is ENG30-11788223-n
7657,Synset: ID is ENG30-06911180-n
2111,Synset: ID is ENG30-14739004-n
14998,Synset: ID is ENG30-03078234-a
2425,Synset: ID is ENG30-06964901-n
1997,Synset: ID is ENG30-07630398-n
17828,Synset: ID is ENG30-04515129-n
6147,Synset: ID is ENG30-08390157-n
6445,Synset: ID is ENG30-00744616-n
12486,Synset: ID is ENG30-12050766-n
12488,Synset: ID is ENG30-04981941-n
4997,Synset: ID is ENG30-01006566-a
5096,Synset: ID is ENG30-01834485-v
1273,Synset: ID is ENG30-03040587-n
2385,Synset: ID is ENG30-02155448-n
4389,Synset: ID is ENG30-08633683-n
12228,Synset: ID is ENG30-07741706-n
8130,Synset: ID is ENG30-02165304-v
17178,Synset: ID is ENG30-07323922-n
16324,Synset: ID is ENG30-14821590-n
5821,Synset: ID is ENG30-03243218-n
11860,Synset: ID is ENG30-01442826-a
18587,Synset: ID is ENG30-12403862-n
7397,Synset: ID is ENG30-00357332-v
2825,Synset: ID is ENG30-01413942-n
11046,Synset: ID is ENG30-02639590-a
11418,Synset: ID is ENG30-13680032-n
10453,Synset: ID is ENG30-11786365-n
15191,Synset: ID is ENG30-07405137-n
16235,Synset: ID is ENG30-08704822-n
9664,Synset: ID is ENG30-01310536-n
11213,Synset: ID is ENG30-06212839-n
1007,Synset: ID is ENG30-11789438-n
4048,Synset: ID is ENG30-05451265-n
3707,Synset: ID is ENG30-13830305-n
214,Synset: ID is ENG30-13999663-n
17992,Synset: ID is ENG30-04120842-n
122,Synset: ID is ENG30-00781644-a
16042,Synset: ID is ENG30-02083346-n
486,Synset: ID is ENG30-06258680-n
9018,Synset: ID is ENG30-14008567-n
1616,Synset: ID is ENG30-03654576-n
7877,Synset: ID is ENG30-12613408-n
570,Synset: ID is ENG30-06979853-n
14304,Synset: ID is ENG30-02137549-n
3990,Synset: ID is ENG30-02819474-n
17584,Synset: ID is ENG30-12358173-n
13057,Synset: ID is ENG30-04347225-n
4068,Synset: ID is ENG30-15137047-n
2984,Synset: ID is ENG30-02082498-n
12895,Synset: ID is ENG30-07868200-n
9623,Synset: ID is ENG30-01364472-n
3662,Synset: ID is ENG30-14677610-n
13033,Synset: ID is ENG30-13942875-n
13280,Synset: ID is ENG30-01018366-n
5870,Synset: ID is ENG30-03237416-n
4654,Synset: ID is ENG30-05236322-n
9863,Synset: ID is ENG30-14725444-n
6028,Synset: ID is ENG30-02716165-v
13879,Synset: ID is ENG30-02620213-v
15967,Synset: ID is ENG30-07779123-n
403,Synset: ID is ENG30-02626762-n
12284,Synset: ID is ENG30-01782650-v
16587,Synset: ID is ENG30-06793231-n
15554,Synset: ID is ENG30-12843144-n
18653,Synset: ID is ENG30-02749778-a
14741,Synset: ID is ENG30-09673341-n
16535,Synset: ID is ENG30-07417851-n
12707,Synset: ID is ENG30-07628779-n
8339,Synset: ID is ENG30-09292189-n
3108,Synset: ID is ENG30-06581959-n
13205,Synset: ID is ENG30-06257141-n
366,Synset: ID is ENG30-01362999-n
12331,Synset: ID is ENG30-09611884-n
102,Synset: ID is ENG30-07535209-n
9950,Synset: ID is ENG30-06894371-n
16356,Synset: ID is ENG30-04497962-n
15025,Synset: ID is ENG30-06313651-n
371,Synset: ID is ENG30-14932554-n
11598,Synset: ID is ENG30-15242955-n
5790,Synset: ID is ENG30-02215001-v
17797,Synset: ID is ENG30-07101557-n
217,Synset: ID is ENG30-02451951-a
14392,Synset: ID is ENG30-07807922-n
16405,Synset: ID is ENG30-01477875-n
5466,Synset: ID is ENG30-05859991-n
4171,Synset: ID is ENG30-01433493-a
19122,Synset: ID is ENG30-11552386-n
14883,Synset: ID is ENG30-03413264-n
5354,Synset: ID is ENG30-07734292-n
17716,Synset: ID is ENG30-02331309-n
13470,Synset: ID is ENG30-05242525-n
504,Synset: ID is ENG30-06573337-n
13765,Synset: ID is ENG30-04146976-n
12384,Synset: ID is ENG30-01426314-n
9432,Synset: ID is ENG30-07786337-n
916,Synset: ID is ENG30-14993713-n
5762,Synset: ID is ENG30-06317464-n
17344,Synset: ID is ENG30-08221897-n
15201,Synset: ID is ENG30-03054743-a
18736,Synset: ID is ENG30-12958921-n
15471,Synset: ID is ENG30-06120881-n
15851,Synset: ID is ENG30-04560113-n
18720,Synset: ID is ENG30-01125693-n
3786,Synset: ID is ENG30-06399337-n
6459,Synset: ID is ENG30-06821422-n
651,Synset: ID is ENG30-13470392-n
12763,Synset: ID is ENG30-01106808-n
14588,Synset: ID is ENG30-07832307-n
7503,Synset: ID is ENG30-00652622-v
11957,Synset: ID is ENG30-06078088-n
2008,Synset: ID is ENG30-09504915-n
18344,Synset: ID is ENG30-06355183-n
5805,Synset: ID is ENG30-01528522-v
3327,Synset: ID is ENG30-12745788-n
4564,Synset: ID is ENG30-09397607-n
14106,Synset: ID is ENG30-03675235-n
11322,Synset: ID is ENG30-02781121-n
11833,Synset: ID is ENG30-08734250-n
287,Synset: ID is ENG30-00198793-n
8898,Synset: ID is ENG30-02233898-v
12424,Synset: ID is ENG30-05034473-n
18429,Synset: ID is ENG30-13745086-n
16981,Synset: ID is ENG30-00553823-n
10563,Synset: ID is ENG30-13677788-n
12723,Synset: ID is ENG30-02006573-v
970,Synset: ID is ENG30-11712153-n
16125,Synset: ID is ENG30-01049685-n
15530,Synset: ID is ENG30-02005238-n
5027,Synset: ID is ENG30-12820292-n
169,Synset: ID is ENG30-04847298-n
405,Synset: ID is ENG30-09568241-n
11610,Synset: ID is ENG30-01463259-n
9446,Synset: ID is ENG30-02963535-a
4639,Synset: ID is ENG30-13702840-n
421,Synset: ID is ENG30-07630667-n
835,Synset: ID is ENG30-01481063-n
73,Synset: ID is ENG30-07532440-n
991,Synset: ID is ENG30-01687665-n
3722,Synset: ID is ENG30-03224032-n
10730,Synset: ID is ENG30-01040646-n
7909,Synset: ID is ENG30-03044740-a
4387,Synset: ID is ENG30-09428293-n
4041,Synset: ID is ENG30-06991764-n
224,Synset: ID is ENG30-01818234-a
7727,Synset: ID is ENG30-02224055-v
13535,Synset: ID is ENG30-13806404-n
12551,Synset: ID is ENG30-13376764-n
13008,Synset: ID is ENG30-14420954-n
2471,Synset: ID is ENG30-06604743-n
10351,Synset: ID is ENG30-10804406-n
10622,Synset: ID is ENG30-02897237-n
13665,Synset: ID is ENG30-02609203-v
15307,Synset: ID is ENG30-02799175-n
8260,Synset: ID is ENG30-08859173-n
11970,Synset: ID is ENG30-04316646-n
19059,Synset: ID is ENG30-07720875-n
5335,Synset: ID is ENG30-02291708-v
19039,Synset: ID is ENG30-14795959-n
16798,Synset: ID is ENG30-02132136-n
16058,Synset: ID is ENG30-06932265-n
13306,Synset: ID is ENG30-14697839-n
8853,Synset: ID is ENG30-01668603-v
18005,Synset: ID is ENG30-08278707-n
1567,Synset: ID is ENG30-05300231-n
585,Synset: ID is ENG30-00279835-n
12074,Synset: ID is ENG30-02400139-n
16813,Synset: ID is ENG30-02148788-v
5202,Synset: ID is ENG30-02716739-a
11535,Synset: ID is ENG30-00973056-v
11956,Synset: ID is ENG30-00835267-n
3440,Synset: ID is ENG30-13180534-n
6432,Synset: ID is ENG30-04245218-n
16027,Synset: ID is ENG30-00721431-n
17994,Synset: ID is ENG30-12156484-n
492,Synset: ID is ENG30-12940226-n
13165,Synset: ID is ENG30-14298247-n
14355,Synset: ID is ENG30-08719100-n
9812,Synset: ID is ENG30-08361924-n
3201,Synset: ID is ENG30-01760300-v
17835,Synset: ID is ENG30-11903881-n
5194,Synset: ID is ENG30-08436562-n
3650,Synset: ID is ENG30-03012599-a
14888,Synset: ID is ENG30-06396644-n
11054,Synset: ID is ENG30-00279239-v
11930,Synset: ID is ENG30-00219856-n
2789,Synset: ID is ENG30-08659993-n
2279,Synset: ID is ENG30-00037138-v
17869,Synset: ID is ENG30-12988703-n
13562,Synset: ID is ENG30-14852913-n
6542,Synset: ID is ENG30-15017604-n
7281,Synset: ID is ENG30-07015510-n
