,Sysnet
5064,Synset: ID is ENG30-11476231-n
9609,Synset: ID is ENG30-02018049-v
41,Synset: ID is ENG30-06206800-n
16778,Synset: ID is ENG30-00376106-v
7407,Synset: ID is ENG30-00200863-v
4714,Synset: ID is ENG30-08541609-n
18740,Synset: ID is ENG30-07779747-n
14106,Synset: ID is ENG30-03675235-n
11369,Synset: ID is ENG30-07193184-n
10900,Synset: ID is ENG30-00381601-v
9005,Synset: ID is ENG30-12817464-n
6268,Synset: ID is ENG30-13623455-n
12493,Synset: ID is ENG30-07913882-n
17871,Synset: ID is ENG30-06415061-n
17713,Synset: ID is ENG30-14713120-n
1683,Synset: ID is ENG30-02403231-n
161,Synset: ID is ENG30-00356258-v
12180,Synset: ID is ENG30-05972585-n
15993,Synset: ID is ENG30-02236044-n
15054,Synset: ID is ENG30-08658469-n
15173,Synset: ID is ENG30-07788885-n
6115,Synset: ID is ENG30-06990836-n
2331,Synset: ID is ENG30-01140471-n
17310,Synset: ID is ENG30-09962612-n
11846,Synset: ID is ENG30-02183611-a
3517,Synset: ID is ENG30-01663401-n
33,Synset: ID is ENG30-00489837-v
14623,Synset: ID is ENG30-07768423-n
4378,Synset: ID is ENG30-00790308-v
11852,Synset: ID is ENG30-09022265-n
11485,Synset: ID is ENG30-06381134-n
2092,Synset: ID is ENG30-07662275-n
12149,Synset: ID is ENG30-09356320-n
18563,Synset: ID is ENG30-00921790-n
19160,Synset: ID is ENG30-09024668-n
7444,Synset: ID is ENG30-14813182-n
9044,Synset: ID is ENG30-13713003-n
18151,Synset: ID is ENG30-00007347-n
3208,Synset: ID is ENG30-02390454-n
13898,Synset: ID is ENG30-01835276-n
1616,Synset: ID is ENG30-03654576-n
14860,Synset: ID is ENG30-01955984-v
3912,Synset: ID is ENG30-03074777-a
11507,Synset: ID is ENG30-03337140-n
2536,Synset: ID is ENG30-14923458-n
4137,Synset: ID is ENG30-02011668-n
9119,Synset: ID is ENG30-00965687-v
13177,Synset: ID is ENG30-07904637-n
17611,Synset: ID is ENG30-06827344-n
4813,Synset: ID is ENG30-04011827-n
215,Synset: ID is ENG30-10115748-n
5010,Synset: ID is ENG30-09887850-n
17765,Synset: ID is ENG30-04603399-n
5066,Synset: ID is ENG30-09758173-n
13997,Synset: ID is ENG30-08152787-n
14566,Synset: ID is ENG30-07682316-n
8058,Synset: ID is ENG30-04139291-n
18759,Synset: ID is ENG30-07795751-n
17409,Synset: ID is ENG30-02532028-n
14475,Synset: ID is ENG30-05145118-n
8084,Synset: ID is ENG30-05459101-n
6856,Synset: ID is ENG30-12154228-n
12114,Synset: ID is ENG30-05308310-n
16309,Synset: ID is ENG30-06985573-n
5478,Synset: ID is ENG30-01147836-a
2489,Synset: ID is ENG30-11495041-n
2167,Synset: ID is ENG30-02014646-n
2239,Synset: ID is ENG30-09238674-n
8165,Synset: ID is ENG30-14669677-n
12870,Synset: ID is ENG30-10665698-n
9757,Synset: ID is ENG30-07906718-n
1866,Synset: ID is ENG30-04004767-n
9629,Synset: ID is ENG30-06422144-n
8393,Synset: ID is ENG30-01653975-n
15847,Synset: ID is ENG30-02373843-n
16170,Synset: ID is ENG30-09786338-n
236,Synset: ID is ENG30-01365544-a
10657,Synset: ID is ENG30-15189033-n
3619,Synset: ID is ENG30-05754197-n
10158,Synset: ID is ENG30-07661950-n
18231,Synset: ID is ENG30-14669084-n
19221,Synset: ID is ENG30-01963942-v
4794,Synset: ID is ENG30-07651454-n
14186,Synset: ID is ENG30-10694258-n
13088,Synset: ID is ENG30-06022291-n
2179,Synset: ID is ENG30-00149583-v
9031,Synset: ID is ENG30-06304338-n
1916,Synset: ID is ENG30-09698108-n
13777,Synset: ID is ENG30-07713074-n
10278,Synset: ID is ENG30-13704529-n
7111,Synset: ID is ENG30-07834065-n
8426,Synset: ID is ENG30-15211484-n
1326,Synset: ID is ENG30-00753881-v
12883,Synset: ID is ENG30-14198380-n
10877,Synset: ID is ENG30-06613340-n
124,Synset: ID is ENG30-00752431-n
7541,Synset: ID is ENG30-01973823-a
4009,Synset: ID is ENG30-06288024-n
18445,Synset: ID is ENG30-07791808-n
569,Synset: ID is ENG30-00303849-n
14819,Synset: ID is ENG30-02268148-n
10371,Synset: ID is ENG30-09622049-n
12219,Synset: ID is ENG30-03656484-n
8321,Synset: ID is ENG30-07677860-n
16767,Synset: ID is ENG30-00697365-n
19123,Synset: ID is ENG30-07320302-n
5870,Synset: ID is ENG30-03237416-n
4622,Synset: ID is ENG30-06353757-n
1117,Synset: ID is ENG30-09951070-n
5555,Synset: ID is ENG30-09731906-n
6652,Synset: ID is ENG30-11854760-n
7606,Synset: ID is ENG30-01370142-n
313,Synset: ID is ENG30-03378174-n
2134,Synset: ID is ENG30-02259829-v
14892,Synset: ID is ENG30-08709038-n
7068,Synset: ID is ENG30-13840719-n
1460,Synset: ID is ENG30-09725402-n
5427,Synset: ID is ENG30-05973198-n
16855,Synset: ID is ENG30-02828648-n
8069,Synset: ID is ENG30-07711569-n
14386,Synset: ID is ENG30-02962818-a
16645,Synset: ID is ENG30-02102398-v
9359,Synset: ID is ENG30-03007130-n
161,Synset: ID is ENG30-00704609-a
3211,Synset: ID is ENG30-01361113-n
6434,Synset: ID is ENG30-09555785-n
8231,Synset: ID is ENG30-02595662-v
464,Synset: ID is ENG30-05301392-n
6765,Synset: ID is ENG30-08999154-n
1402,Synset: ID is ENG30-01043333-n
11984,Synset: ID is ENG30-03839795-n
3837,Synset: ID is ENG30-12313005-n
18943,Synset: ID is ENG30-01853195-n
11170,Synset: ID is ENG30-08149781-n
8995,Synset: ID is ENG30-00088725-n
1765,Synset: ID is ENG30-01541102-n
7977,Synset: ID is ENG30-06568978-n
6270,Synset: ID is ENG30-01388130-n
16802,Synset: ID is ENG30-01860795-v
3913,Synset: ID is ENG30-03099549-a
1033,Synset: ID is ENG30-07780874-n
6001,Synset: ID is ENG30-08928193-n
14161,Synset: ID is ENG30-06914930-n
1590,Synset: ID is ENG30-02959720-a
9569,Synset: ID is ENG30-04592962-n
12454,Synset: ID is ENG30-12772081-n
1703,Synset: ID is ENG30-13613408-n
3651,Synset: ID is ENG30-12425281-n
3786,Synset: ID is ENG30-06399337-n
4918,Synset: ID is ENG30-00683012-n
3959,Synset: ID is ENG30-05537576-n
10144,Synset: ID is ENG30-06934933-n
17284,Synset: ID is ENG30-14970920-n
9444,Synset: ID is ENG30-06948761-n
62,Synset: ID is ENG30-01548193-a
10545,Synset: ID is ENG30-00525453-a
6577,Synset: ID is ENG30-10736091-n
10612,Synset: ID is ENG30-08815346-n
16180,Synset: ID is ENG30-07095895-n
13209,Synset: ID is ENG30-01177703-n
194,Synset: ID is ENG30-01218593-n
17667,Synset: ID is ENG30-15145586-n
13282,Synset: ID is ENG30-00456596-v
18864,Synset: ID is ENG30-13129165-n
12312,Synset: ID is ENG30-01664990-n
5875,Synset: ID is ENG30-00391599-n
8631,Synset: ID is ENG30-05448149-n
11836,Synset: ID is ENG30-13457378-n
75,Synset: ID is ENG30-00225040-a
14272,Synset: ID is ENG30-04333129-n
143,Synset: ID is ENG30-09878275-n
5676,Synset: ID is ENG30-00151497-n
17180,Synset: ID is ENG30-04558478-n
19082,Synset: ID is ENG30-02640242-n
15978,Synset: ID is ENG30-02235842-v
15295,Synset: ID is ENG30-01803078-n
7498,Synset: ID is ENG30-06974047-n
10107,Synset: ID is ENG30-00886281-v
17176,Synset: ID is ENG30-12130759-n
12636,Synset: ID is ENG30-12744387-n
15659,Synset: ID is ENG30-04329190-n
18053,Synset: ID is ENG30-12461466-n
7782,Synset: ID is ENG30-04551375-n
7609,Synset: ID is ENG30-02121808-n
18730,Synset: ID is ENG30-01695259-n
9310,Synset: ID is ENG30-03701391-n
8065,Synset: ID is ENG30-08763500-n
15266,Synset: ID is ENG30-02613487-v
4538,Synset: ID is ENG30-07720277-n
15076,Synset: ID is ENG30-07669367-n
1761,Synset: ID is ENG30-07740461-n
16840,Synset: ID is ENG30-07794893-n
4501,Synset: ID is ENG30-02206856-n
2231,Synset: ID is ENG30-06558893-n
6819,Synset: ID is ENG30-08052874-n
6589,Synset: ID is ENG30-13613177-n
2112,Synset: ID is ENG30-07426406-n
15957,Synset: ID is ENG30-06011692-n
16893,Synset: ID is ENG30-08801364-n
3423,Synset: ID is ENG30-01011392-a
5230,Synset: ID is ENG30-04491388-n
5503,Synset: ID is ENG30-01452954-n
4406,Synset: ID is ENG30-00960961-v
15327,Synset: ID is ENG30-07690019-n
866,Synset: ID is ENG30-05824514-n
16965,Synset: ID is ENG30-06967529-n
4370,Synset: ID is ENG30-09827683-n
3391,Synset: ID is ENG30-03088838-a
6817,Synset: ID is ENG30-09596884-n
10974,Synset: ID is ENG30-15126750-n
17876,Synset: ID is ENG30-07860988-n
2677,Synset: ID is ENG30-09395457-n
12937,Synset: ID is ENG30-02939099-a
13550,Synset: ID is ENG30-03585337-n
19217,Synset: ID is ENG30-05840188-n
274,Synset: ID is ENG30-01224031-n
17241,Synset: ID is ENG30-05592302-n
1296,Synset: ID is ENG30-04151228-n
4625,Synset: ID is ENG30-06580646-n
11279,Synset: ID is ENG30-14661977-n
15936,Synset: ID is ENG30-12036781-n
14497,Synset: ID is ENG30-01538200-n
6035,Synset: ID is ENG30-00042037-a
12428,Synset: ID is ENG30-12109827-n
2456,Synset: ID is ENG30-01685601-v
5448,Synset: ID is ENG30-10610465-n
15820,Synset: ID is ENG30-00938247-v
14337,Synset: ID is ENG30-14583843-n
12824,Synset: ID is ENG30-03112747-a
14569,Synset: ID is ENG30-09806944-n
5103,Synset: ID is ENG30-07890226-n
15944,Synset: ID is ENG30-01189282-n
4368,Synset: ID is ENG30-02417070-n
5711,Synset: ID is ENG30-01209678-v
7070,Synset: ID is ENG30-00663353-v
16088,Synset: ID is ENG30-06319293-n
2611,Synset: ID is ENG30-08997487-n
8416,Synset: ID is ENG30-12612020-n
11763,Synset: ID is ENG30-10011074-n
11910,Synset: ID is ENG30-09541125-n
12624,Synset: ID is ENG30-00480508-n
11706,Synset: ID is ENG30-14646152-n
13612,Synset: ID is ENG30-14645092-n
3556,Synset: ID is ENG30-10245863-n
7488,Synset: ID is ENG30-01818515-n
5673,Synset: ID is ENG30-03086183-n
7224,Synset: ID is ENG30-06013471-n
6008,Synset: ID is ENG30-01912050-n
1279,Synset: ID is ENG30-13579679-n
12278,Synset: ID is ENG30-02390640-n
17594,Synset: ID is ENG30-06267564-n
5484,Synset: ID is ENG30-09936620-n
2169,Synset: ID is ENG30-08303275-n
8857,Synset: ID is ENG30-09493562-n
5788,Synset: ID is ENG30-08716517-n
10156,Synset: ID is ENG30-01826223-n
1297,Synset: ID is ENG30-07655067-n
3258,Synset: ID is ENG30-10472274-n
3684,Synset: ID is ENG30-00341560-v
17769,Synset: ID is ENG30-06946497-n
18006,Synset: ID is ENG30-10051552-n
8582,Synset: ID is ENG30-07936459-n
1902,Synset: ID is ENG30-07595649-n
12283,Synset: ID is ENG30-02205219-n
15520,Synset: ID is ENG30-08835675-n
4806,Synset: ID is ENG30-01748389-n
5553,Synset: ID is ENG30-01402831-n
12909,Synset: ID is ENG30-11856981-n
5893,Synset: ID is ENG30-00446329-v
8971,Synset: ID is ENG30-04371563-n
19429,Synset: ID is ENG30-03973839-n
4289,Synset: ID is ENG30-11718911-n
13057,Synset: ID is ENG30-04347225-n
10068,Synset: ID is ENG30-09538757-n
17846,Synset: ID is ENG30-07602996-n
10198,Synset: ID is ENG30-14796969-n
4407,Synset: ID is ENG30-07714571-n
9225,Synset: ID is ENG30-06969822-n
13058,Synset: ID is ENG30-12155773-n
3840,Synset: ID is ENG30-06578060-n
4772,Synset: ID is ENG30-06415791-n
13578,Synset: ID is ENG30-02183175-v
8007,Synset: ID is ENG30-04415921-n
12653,Synset: ID is ENG30-08640739-n
17943,Synset: ID is ENG30-10822211-n
5849,Synset: ID is ENG30-06545843-n
16302,Synset: ID is ENG30-09725229-n
14215,Synset: ID is ENG30-06915313-n
2027,Synset: ID is ENG30-01204318-a
37,Synset: ID is ENG30-04014297-n
5338,Synset: ID is ENG30-13576101-n
11850,Synset: ID is ENG30-01618922-n
17029,Synset: ID is ENG30-15065713-n
13624,Synset: ID is ENG30-01787955-v
2503,Synset: ID is ENG30-13049285-n
16947,Synset: ID is ENG30-08842583-n
9020,Synset: ID is ENG30-04509815-n
1108,Synset: ID is ENG30-06935314-n
8032,Synset: ID is ENG30-06328022-n
15837,Synset: ID is ENG30-02254923-v
5840,Synset: ID is ENG30-06919548-n
9030,Synset: ID is ENG30-02379455-a
3899,Synset: ID is ENG30-08839916-n
4442,Synset: ID is ENG30-09217867-n
1185,Synset: ID is ENG30-06487897-n
8045,Synset: ID is ENG30-01111016-a
12843,Synset: ID is ENG30-00964694-v
7486,Synset: ID is ENG30-02341108-n
12628,Synset: ID is ENG30-13706521-n
12549,Synset: ID is ENG30-01020934-v
1016,Synset: ID is ENG30-08916316-n
11809,Synset: ID is ENG30-00044150-n
15653,Synset: ID is ENG30-02023664-n
13559,Synset: ID is ENG30-02032953-a
9306,Synset: ID is ENG30-14724264-n
5152,Synset: ID is ENG30-09723564-n
2071,Synset: ID is ENG30-06985722-n
16662,Synset: ID is ENG30-09170294-n
9927,Synset: ID is ENG30-02316649-v
18510,Synset: ID is ENG30-01328705-v
4145,Synset: ID is ENG30-13897528-n
16468,Synset: ID is ENG30-10303814-n
11831,Synset: ID is ENG30-00138508-v
16257,Synset: ID is ENG30-13744044-n
7236,Synset: ID is ENG30-01728840-v
16937,Synset: ID is ENG30-08990999-n
18991,Synset: ID is ENG30-07682197-n
16689,Synset: ID is ENG30-05149325-n
1419,Synset: ID is ENG30-00218330-v
10259,Synset: ID is ENG30-15121406-n
7341,Synset: ID is ENG30-03999160-n
3843,Synset: ID is ENG30-10415638-n
6878,Synset: ID is ENG30-03454707-n
9257,Synset: ID is ENG30-04169437-n
17081,Synset: ID is ENG30-12805561-n
157,Synset: ID is ENG30-01275562-a
12840,Synset: ID is ENG30-07682808-n
6923,Synset: ID is ENG30-06361635-n
15687,Synset: ID is ENG30-04459362-n
4150,Synset: ID is ENG30-08967484-n
10882,Synset: ID is ENG30-03804744-n
8907,Synset: ID is ENG30-07793521-n
4074,Synset: ID is ENG30-01971620-n
2421,Synset: ID is ENG30-12090702-n
4865,Synset: ID is ENG30-14651708-n
18236,Synset: ID is ENG30-12910141-n
16467,Synset: ID is ENG30-02483224-n
8944,Synset: ID is ENG30-09696585-n
9231,Synset: ID is ENG30-13477462-n
350,Synset: ID is ENG30-02086079-n
9436,Synset: ID is ENG30-12372708-n
18408,Synset: ID is ENG30-11480698-n
14531,Synset: ID is ENG30-00626890-v
17352,Synset: ID is ENG30-03985232-n
7508,Synset: ID is ENG30-05533212-n
1147,Synset: ID is ENG30-09972010-n
11533,Synset: ID is ENG30-04269944-n
14437,Synset: ID is ENG30-06300193-n
15012,Synset: ID is ENG30-12633994-n
11766,Synset: ID is ENG30-14693733-n
929,Synset: ID is ENG30-07185325-n
1005,Synset: ID is ENG30-03912821-n
9523,Synset: ID is ENG30-08176077-n
4514,Synset: ID is ENG30-05075602-n
8923,Synset: ID is ENG30-03403643-n
6839,Synset: ID is ENG30-01290997-n
10051,Synset: ID is ENG30-13696652-n
4268,Synset: ID is ENG30-12732009-n
12069,Synset: ID is ENG30-08642037-n
11377,Synset: ID is ENG30-00704159-n
3053,Synset: ID is ENG30-04610013-n
6727,Synset: ID is ENG30-07915918-n
10609,Synset: ID is ENG30-12435152-n
10084,Synset: ID is ENG30-00371735-n
544,Synset: ID is ENG30-07753448-n
18840,Synset: ID is ENG30-12952852-n
14077,Synset: ID is ENG30-12645530-n
17602,Synset: ID is ENG30-07095148-n
6107,Synset: ID is ENG30-00146138-v
16990,Synset: ID is ENG30-09979589-n
11094,Synset: ID is ENG30-09411430-n
15635,Synset: ID is ENG30-14473222-n
14753,Synset: ID is ENG30-08075287-n
17664,Synset: ID is ENG30-05399034-n
1213,Synset: ID is ENG30-01741943-n
1025,Synset: ID is ENG30-04751652-n
12082,Synset: ID is ENG30-03586090-n
2959,Synset: ID is ENG30-06073494-n
7121,Synset: ID is ENG30-09031233-n
13397,Synset: ID is ENG30-13875571-n
17778,Synset: ID is ENG30-12122018-n
11442,Synset: ID is ENG30-02624807-n
17289,Synset: ID is ENG30-00221056-n
16279,Synset: ID is ENG30-07765361-n
12760,Synset: ID is ENG30-06665612-n
3698,Synset: ID is ENG30-13742011-n
15706,Synset: ID is ENG30-13285176-n
3662,Synset: ID is ENG30-14677610-n
8994,Synset: ID is ENG30-07666847-n
19076,Synset: ID is ENG30-12375518-n
7020,Synset: ID is ENG30-12344996-n
6807,Synset: ID is ENG30-08411170-n
480,Synset: ID is ENG30-05821775-n
4709,Synset: ID is ENG30-07695878-n
679,Synset: ID is ENG30-11598452-n
7342,Synset: ID is ENG30-04941453-n
1760,Synset: ID is ENG30-12867679-n
12945,Synset: ID is ENG30-01036624-n
13657,Synset: ID is ENG30-12942395-n
12993,Synset: ID is ENG30-01026728-v
8664,Synset: ID is ENG30-00524693-a
1554,Synset: ID is ENG30-03947111-n
12545,Synset: ID is ENG30-08946909-n
3937,Synset: ID is ENG30-08161477-n
14995,Synset: ID is ENG30-03066448-a
6118,Synset: ID is ENG30-13542947-n
17221,Synset: ID is ENG30-07928998-n
11291,Synset: ID is ENG30-03799710-n
16676,Synset: ID is ENG30-03539875-n
16824,Synset: ID is ENG30-07585644-n
3165,Synset: ID is ENG30-15282032-n
9783,Synset: ID is ENG30-07930433-n
6234,Synset: ID is ENG30-12014923-n
15202,Synset: ID is ENG30-07908923-n
11506,Synset: ID is ENG30-14690607-n
14206,Synset: ID is ENG30-07740954-n
5792,Synset: ID is ENG30-02247977-v
18259,Synset: ID is ENG30-06944623-n
18491,Synset: ID is ENG30-15275094-n
3953,Synset: ID is ENG30-07703743-n
14528,Synset: ID is ENG30-14941787-n
3918,Synset: ID is ENG30-02079706-n
15509,Synset: ID is ENG30-01201021-n
11890,Synset: ID is ENG30-10136615-n
11920,Synset: ID is ENG30-02999410-n
14057,Synset: ID is ENG30-03938244-n
5608,Synset: ID is ENG30-09714120-n
9769,Synset: ID is ENG30-12756457-n
11262,Synset: ID is ENG30-06722453-n
14242,Synset: ID is ENG30-02450426-n
9537,Synset: ID is ENG30-11282154-n
8489,Synset: ID is ENG30-01014990-n
10850,Synset: ID is ENG30-01031194-n
3160,Synset: ID is ENG30-12557681-n
15776,Synset: ID is ENG30-03872495-n
1587,Synset: ID is ENG30-07886317-n
17466,Synset: ID is ENG30-01683061-a
11419,Synset: ID is ENG30-03116517-a
1972,Synset: ID is ENG30-06357424-n
53,Synset: ID is ENG30-01997910-a
8530,Synset: ID is ENG30-05856066-n
15752,Synset: ID is ENG30-01375460-n
6145,Synset: ID is ENG30-13524399-n
14617,Synset: ID is ENG30-06933022-n
8181,Synset: ID is ENG30-03932670-n
17429,Synset: ID is ENG30-14618253-n
2211,Synset: ID is ENG30-02156732-n
17159,Synset: ID is ENG30-06024230-n
6377,Synset: ID is ENG30-02974003-n
13082,Synset: ID is ENG30-06744154-n
15915,Synset: ID is ENG30-07807002-n
18886,Synset: ID is ENG30-02967407-n
17661,Synset: ID is ENG30-05397333-n
2679,Synset: ID is ENG30-02073250-n
18415,Synset: ID is ENG30-11773860-n
17265,Synset: ID is ENG30-00073525-n
14492,Synset: ID is ENG30-01542207-v
10078,Synset: ID is ENG30-07883510-n
13616,Synset: ID is ENG30-14696035-n
11358,Synset: ID is ENG30-13511507-n
12936,Synset: ID is ENG30-03556992-n
4532,Synset: ID is ENG30-02367363-v
14963,Synset: ID is ENG30-03686130-n
1595,Synset: ID is ENG30-01259691-v
4531,Synset: ID is ENG30-00311559-v
15876,Synset: ID is ENG30-00974111-n
7314,Synset: ID is ENG30-12560016-n
10473,Synset: ID is ENG30-02081282-n
9509,Synset: ID is ENG30-03757604-n
14529,Synset: ID is ENG30-03953020-n
3636,Synset: ID is ENG30-01119169-v
4425,Synset: ID is ENG30-06958836-n
17719,Synset: ID is ENG30-02953598-a
14908,Synset: ID is ENG30-00358431-v
11459,Synset: ID is ENG30-14228376-n
5883,Synset: ID is ENG30-12126084-n
1624,Synset: ID is ENG30-03065969-a
9223,Synset: ID is ENG30-01558149-n
8547,Synset: ID is ENG30-04003856-n
14537,Synset: ID is ENG30-01611252-n
19159,Synset: ID is ENG30-06942874-n
5592,Synset: ID is ENG30-06946355-n
18498,Synset: ID is ENG30-02088107-v
16705,Synset: ID is ENG30-01819554-v
600,Synset: ID is ENG30-06918396-n
323,Synset: ID is ENG30-06178380-n
2319,Synset: ID is ENG30-08966408-n
12054,Synset: ID is ENG30-01839086-n
3023,Synset: ID is ENG30-00713167-v
7114,Synset: ID is ENG30-01032040-n
97,Synset: ID is ENG30-04663494-n
17202,Synset: ID is ENG30-08777815-n
543,Synset: ID is ENG30-06378298-n
186,Synset: ID is ENG30-15039827-n
6447,Synset: ID is ENG30-00571596-v
17088,Synset: ID is ENG30-12866824-n
5459,Synset: ID is ENG30-14940100-n
17589,Synset: ID is ENG30-06643408-n
13789,Synset: ID is ENG30-09891079-n
4257,Synset: ID is ENG30-06099269-n
10705,Synset: ID is ENG30-13148791-n
7265,Synset: ID is ENG30-09731571-n
7238,Synset: ID is ENG30-06214744-n
4437,Synset: ID is ENG30-02067100-n
15521,Synset: ID is ENG30-07584110-n
16998,Synset: ID is ENG30-00786195-n
17278,Synset: ID is ENG30-00234378-a
8781,Synset: ID is ENG30-02761897-v
14279,Synset: ID is ENG30-07791937-n
11599,Synset: ID is ENG30-07734183-n
13239,Synset: ID is ENG30-08574216-n
4135,Synset: ID is ENG30-06369690-n
14684,Synset: ID is ENG30-03098959-n
5263,Synset: ID is ENG30-06822831-n
11725,Synset: ID is ENG30-00618734-n
9906,Synset: ID is ENG30-08426461-n
341,Synset: ID is ENG30-00117985-v
10429,Synset: ID is ENG30-04236377-n
246,Synset: ID is ENG30-02294777-a
4571,Synset: ID is ENG30-00760402-v
6512,Synset: ID is ENG30-01127411-v
11032,Synset: ID is ENG30-07594155-n
11659,Synset: ID is ENG30-08412492-n
7093,Synset: ID is ENG30-12918404-n
6757,Synset: ID is ENG30-07731767-n
5268,Synset: ID is ENG30-11509066-n
14273,Synset: ID is ENG30-02723158-a
626,Synset: ID is ENG30-07648913-n
17517,Synset: ID is ENG30-06037298-n
3700,Synset: ID is ENG30-01395531-n
2410,Synset: ID is ENG30-00550016-n
7469,Synset: ID is ENG30-06998108-n
3200,Synset: ID is ENG30-08357129-n
9755,Synset: ID is ENG30-01214171-n
