,Sysnet
2956,"Najmanja formalna litostratigrafska jedinica, koja se može izdvojiti na osnovu litoloških kriterijuma (ekvivalent u vulkanskim izlivnim stenama; tečenje - ""flow"")."
5917,"veštačka smola dobijena polimerizacijom uretana, služi za izradu trvdih, otpornih plastičnih masa"
16089,u anatomiji prošireni deo kanala ili duktusa kao što je polukružni kanala uha.
6,Morske kolonijalne hidrozoe
6086,politička i ekonomska teorija Vladimira Ljiča Lenjina koja je bila glavna doktrina SSSR-a
309,novčana jedinica koja se koristi u Kirgistanu
12859,Divlja i domaća stoka; u nekim klasifikacijama smešta se u podporodicu Bovinae or tribe Bovini.
9510,"glavni grad Svetog Vinsenta i Grenadinija, na ostrvu Sveti Vinsent"
6687,"Specijalista za korekciju deformiteta skeleta, posebno kod dece."
12128,Čin ispuštanja nečega.
14449,Radnja u kojoj se prodaju cipele.
4267,notacija koja koristi 16 različitih simbola
118,Stanje u kome se malo novca i materijalnih dobara.
12013,jedan od dva korena spinalnog nerva koji prolazi ventralno  u kičmenoj moždini i sastoji se od motornih vlakana
9353,"fazan živih boja iz Azije (Nepal, istočni Himalaji), ima braduše i dve mesnate izrasline na glavi"
4941,čin koji teolozi smatraju kršenjem Božje volje
11637,injekcija koja se ubrizgava u mišić
4905,Grupa ptica.
4068,štampani materijal (tekst i slika) proizvedeni dubokom štampom na rotacionoj presi
14691,osnovna novčana jedinica na Novom Zelandu
1626,"stanovnik Tadžikistana i okolnih područja u Uzbekistanu, Avganistanu i Kini"
12621,Vertikalna sila koju izaziva masa kao rezultat gravitacije.
10872,Lekovita biljka s perjastim lišćem i plavim cvetovima.
16863,teorijska raspodela brojeva uspešnih pokušaja u konačnom skupu nezavisnih pokušaja sa konstantnom verovatnoćom uspeha
11352,Posao u nekoj organizaciji.
8124,"testenina od zdrobljenog i kuvanog griza; tradicionalno jelo poreklom iz Severne Afrike i nacionalno jelo u Alžiru, Maroku i Tunisu"
5379,grana biologije koja izučava strukturu i funkcije ćelija
12741,iranski jezik zoroastrejske književnosti od 3. do 10. veka
15903,"Učiniti ravnim ili ravnijim, na primer trljanjem."
5454,debela ravna prostirka koj se koristi kao pokrivač za pod
10898,grupa jezika iz hokan jezičke porodice
10769,Rasprostranjen rod obično višegodišnjih zeljastih biljaka koje liče na zvezdan; liše se nekada koristilo u lekovite svrhe.
14270,Mahunarka iz roda Pisum sa malim belim cvetovima i dugačkim zelenim mahunama koje sadrže jestiva zrna.
14001,Mafin koji sadrži mekinje.
14864,uređaj koji pretvara nešto iz jednog oblika u drugi
15657,akti koji se nešto čini optimalnim
2455,Kitovi zubani imaju kupaste zube koji u starosti ispadaju i en zamenjuju se novim.
14030,drugi momenat oko srednje vrednosti; očekivana vrednost kvadrata devijacije nasumične promenljive od srednje vrednosti
136,"koji pokazuje ili je motivisan saosećanjem, razumevanjem i velikodušnošću"
16832,"Izmišljena osoba predstavljena u umetničkom delu (drami, filmu ili romanu)."
5578,Smanjiti ton muzičke note.
1534,Kompozicija napisana u metričkom obliku čime se dobijaju ritmički redovi.
2477,Argentinski oklopnik sa šest pokretnih ploča; trbušna strana je pokrivena čekinjasto dlakom.
43,Natprirodno biće koje se zamišlja kao svemogući stvaralac i vladalac sveta; objekat obožavanja u monoteističkim religijama.
14899,koji se odnosi na pravu; koji ima jednu dimenziju
3073,"pokrenuti gurkanjem, mešanjem"
2756,mali komad mikrofilma na koji se smešta mnogo stranica fotografsianog materijala; sistema za uvećavanje se koristi da bi se materijal pročitao
5491,Vodene zeljaste biljke.
16842,Ukuvano voće napravljeno od želiranog voćnog soka.
9623,Lomljivo prozirno telo sa nepravilnom atomskom strukturom.
9057,"Zevsova žena ili ljubavnica, majka Apolona i Artemide u drevnoj mitologiji"
16741,Jedna od osoba koje čine socijalnu grupu (posebno osobe koje su pristupile nekoj organizaciji).
4363,Grupa nezavisnih ali međusobno povezanih elemenata koji čine jedinstvenu celinu.
16278,Vreme koje je potrebno da Zemlja načini kompletnu rotaciju oko svoje ode.
16333,Reći ponovo ili imitirati.
13626,Rod familije Ursidae: mrki medved; u nekim klasifikacijama rod Ursus uključuje sve medvede.
2006,Neko od brojnih žbunova ili niskog drveća umerenih i suptropskih predela severne hemisfere koji imaju bele cvetiće i bobičav plod.
2247,ulaz u bilo koju telesnu šupljinu
406,Biljka koja se penje ili uvija:?
12104,dva susedna slova (posebno dva slova koja predstavljaju jedna glas)
6996,štapičaste gramnegativne enterobakterije; izazivaju tifusnu groznicu i trovanje hranom; mogu da se koriste kao biološko oružje
4451,kugara
7354,Odrasla muška kokoš.
464,Nešto zakrivljenog oblika.
6053,znak interpunkcije (&amp;amp;) koji označava konjunkciju (i)
184,Uzrok velikih patnji i nesreće.
13206,deo rukopisa u kojem su govorne uloge ograničene na dva glumca
14083,deo osnovne novčane jedinice više zemalja (obično stoti deo funte)
15612,refleks kojim se vetar iz stomaka glasno izbacuje na usta
4104,Vojna jedinica koju čine vojnici koji se bore na svojim nogama.
12543,dehidrirano obrano mleko
7338,republika na istočnom kraju Afrike na Mozambičkom kanalu
10603,Ispraznti nešto od tečnosti.
1616,meso mlade domaće ovce koje se koristi u ishrani
5595,Jedna od četiri veličine koje su osnov sistema merenja.
6163,"Kobre, mambe, ???"
2902,penjači
5818,(računarstvo) prozor za aktivnu aplikaciju
10790,Imati o nečemu neko mišljenje.
9300,"nastalo od MOdulate i DEModulate, elektronska oprema koja se sastoji od uređaja za povezivanje računara na telefonsku liniju"
7261,keks posut kristal šećerom
14816,srednjovekovni komad koji predstavlja epizode iz života svetaca ili mućenika
4762,stvaranje novog (uređaja ili procesa) kao rezultat ispitivanja i eksperimentisanja
9884,jedinica atmosferskog pritiska koja iznosi hiljaditi deo jednog bara
1892,Bezubi sisar južne Afrike iAzije čije je telo pokriveno ljuskama (pločastim rožnati izraštajima).
11875,Neka biljka iz roda Polygonatum; lekovita biljka.
11463,izumrli osko-umbrijski jezik drevne Italije na kome je sačuvano samo par zapisa
5152,Dva roda drvća ili žbunja koje ima dlakave rese: Salix i Populus.
11490,Organizacija čiji je cilj pribavljanje političke moći.
8246,Vreme kompletne rotacije Zemlje u odnosu na neku zvezdu koji je 4 minuta kraći od srednjeg solarnog dana.
3022,najstariji bog; predstavlja beskonačnost prostora koji je prethodio nastanku sveta
235,gajiti osećanja dubokog poštovanja i straha pred autoritetom.
16025,Koginitivni proces koji pretpostavlja da je znanje na raspolaganju i koji ga koristi.
2189,Otac vašeg oca ili majke.
7144,Praviti nabore na glatkoj povtšini.
16726,Konvertovati (imovinu) u nekretnine.
5871,"imati početak, u vremenskom, prostornom ili vrednosnom smislu"
13001,"O vladi i vladinim službenicima, onaj ko ima položaj (ko je na dužnosti) ima vlast."
3788,odnos između anafore i njenog antecedenta
14346,Trakavica čije su larve paraziti u telu ljudi i domaćih životinja.
10334,bitan rani obrok koji uključuje i čaj
12248,Republika u istočnoj Evropi; bivsa evropska sovjetska republika.
1946,"Linearna sekvencija reči, izgovorena ili napisana."
10881,alatka koja se koristi za rezanje ili sečenje
204,Izjaviti za nekoga da nije kriv po krivičnim optužbama.
4051,revnosno zagovaranje i propovedanje jevanđelja
15752,programski jezik kojm se zapisuju algoritmi
5201,Jedna vrsta.
1998,koji se odnosi na dom i porodicu koja živi u njemu
319,"ručni alat sa tankim fleksibilnim sečivom, koji se koristi za mešanje ili širenje mekih supstanci"
5971,zao postupak
12724,"složljivi papirni lampion živih boja, ima dekorativnu ulogu"
12660,so amonijuma
9155,umućena jaja pržena i mešana dok ne postanu meka i kompaktna
83,smanjenje u veličini organa usled bolesti ili nekorišćenja.
16964,neprekidno vreme tokom koga se nešto radi
14825,u rimskoj mitologiji obg ljubavi; u grčkoj mitologiji mu odgovara Eros
9135,Osoba koja je približno istih godina kao i neka druga.
947,romanski jezik kojim se govori u Portugalu i Brazilu
5566,hiljaditi deo ampera
12054,"riba hladnih voda; pronađena je u Nemačkom jezeru Stečlin, na severu Berlina"
12844,potpuno bela kaškara južen Evrope i Azije i severoistočne Afrike
14118,osnovna novčana jedinica Filipina
14847,"deo Sredozemnog mora između Italije i ostrva Korzike, Sardinije i Sicilije"
7001,bivša osnovna novčana jedinica Ekvadora
13660,Malo drvo ili žbun koji je poreklom iz tropskig predela starog sveta; rađa zrna kafe.
5711,osnovna novčana jedinica Kine
4596,koktel koji se pravi od vodke i soka od pomorandže
14238,"mućena jaja ili mešavina od jaja kratko pržena; mogu biti složena oko šunke, sira i želea"
14242,deo tehničkih nauka koji izučava uz pomć računara izračunljive procese i strukture
4594,Broj iz Fibonačijevog niza.
420,Mali evropski listopadni žbun sa ljubičastim cvetovima iza kojih slede crvene bobica na vrlo otrvonim granama.
13427,roba koja se sastoji od računarskog programa koji se nudi na prodaju
6799,podarka
6870,porodica tonskih jezika kojima se govori u istočnoj Aziji
3205,predmet proučavanja
15765,bilo koji sinotibetski jezik kojim se govori u Kini; smatraju se dijalektima istog jezika (iako nisu međusobno razumljivi) zato što imaju zajednički ideogramski sistem pisanja
11944,jedan poseban događaj
12956,Mali rod višegodišnjih cvornatih biljaka iz tropske Azije: taro
8040,"Rođen ili stanovnik Severne, Centralne ili Južne Amerike."
15666,koji je uvek isti po strukturi ili sastavu
2950,"o sintaksičkim nepovezanosstima koje su poznate kao anakoluti, ili koji je u vezi s njima"
12767,"Jaki slatkiš napravljen od šećera kome su dodati miris i ukus, često u kombinaciji sa voćem ili orasima."
3307,Proces očvršćavanja magmatskih rastopa.
15881,"veliko voće iz jugoistočne Azije 'paklenog mirisa, rajskog ukusa'; seme se peče i jede kao orasi"
8920,"Teškoće koje se javljaju samo pri pisanju, obično kao preterano stezanje olovke."
11111,"Opremiti uvezom, kao kod knjiga."
480,Pljosnati predmet sa uskim zašiljenim zubima na jednoj strani; razmrsuje ili sređuje kosu.
10196,Obećati da će se nešto preduzeti ili dati.
14704,Isplaćeni novac.
8293,reka u Nemačkoj koja se uliva u Rajnu
145,Mišić koji služi da podigne neki deo tela (kao kapka ili usne).
7205,o genetici ili koji se odnosi na genetiku
3846,pljosnat kružni predmet
9998,o ćeliji ili organizmu koji sadrže pojedinačan set (jednostruku garnituru) hromozoma
2391,korekcija napravljena brisanjem
16499,imati dva supružnika u isto vreme
392,lisće koje se nalazi na stabljici nalik celeru; jede se sirovo ili kuvano
10552,Sastoji se od svih živih glavonožaca osim porodice Nautilidae: redovi Octopoda (hobotnice) i Decapoda (lignje)
17162,Jak plemeniti konj - rasa je uzgojena u ergeli Lipica u Sloveniji.
148,stanje bola ili patnje zbog lošeg zdravlja
7658,slovenski jezik kojim se govori u Republici Makedoniji
4825,zelenkasto žuta kruška
3874,Surlaš sa pet nožnih prstiju.
13461,algonkinski jezik kojim govori narod Kri
15177,sistem biološke taksonomije zasnovan na kvantitativnoj analizi komparativnih podataka koji se koristi za rekonstrukciju kladograma koji sumiraju pretpostavljene filogenetske relacije i evoulutivnu istoriju određenih grupa organizama
3034,morska utva
6671,"ranije Britanska kolonija na obali jugoistočne Kine, data u najam V. Britaniji 1842 i vraćena Kini 1997"
13962,Prirodni predmet koji pokriva ili obmotava.
2852,hemofilija koja se javlja usled kongenitalne deficijencije (nedostatka) faktora XIII; ispoljava se gotovo isključivo kod muškaraca
171,koji imaju složene nutricione potrebe; rastu samo na specijalnim veštačkim kulturama podloge
13012,ovalno narandžasto žuto brašnjavo slatko voće sa Floride i Kariba
11711,"karbonat aluminijuma; koristi se u proizvodnji mirišljavih soli, praška za pecivo"
14552,"Drvo iz roda Catalpa s velikim srcastim listovima na dugim peteljkama, s belim zvonolikim cvetovima i s uskim tobolčastim plodovima u obliku cigare."
278,(računarstvo) direktorijum koji je izlistan u nekom drugom direktorijumu
9444,egipatska boginja plodnosti; sestra i žena Ozirisa
3494,štampana i povezana knjiga koja sadrži književno delo većeg obima
1042,Rod iz porodice Columbidae: tipični golubovi.
8976,kosti lobanje koje okružuju usta i služe da ih otvore; kosti koje nose zube
3019,supa koja je tog dana na meniju
5994,satnovnik Bangladeša ili poreklom iz njega
13453,Ići prema gore uz postepen ili stalan napredak.
12664,dijagram koji koristi krugove za predstavljanje skupova; pozicija i preklapanje krugova ukazuje na relacije između skupova
2160,vijoglavke
10907,iskaz koji je tačan
1580,organsko jedinjenje koje sadrži amino-grupu
9682,donji deo leđa.
13542,sladak krompir sa dubokim narandžastim mesom koje ostaje vlažno kada se peče
11171,Neka od mnogih šumskih i livadskih trava iz roda Bromus; poreklom iz umerenih područja.
24,Saosećanje sa nekim ili nečim.
12781,odbijanje da prepoznate nekoga koga znate
2667,(pravo) propuštanje izvršavanja obaveza
416,prst na stopalu
10018,"mlevena junetina i čili paprike ili čili u prahu, često sa paradajzom i pasuljem"
9345,Aktivnost pripremanja.
384,pečena vekna od mlevenog mesa
13000,"Azijska biljka slična spanaću, gaji se kao povrće."
6240,grupa kadai jezika
7808,opredeljenje koje karakteriše mišljenje grupe ili nacije
2737,čadski jezik kojim se govori južno od jezera Čad
6586,Čin odluke da se uradi nešto.
5968,sprava koja se koristi da nešto naoštri
6197,Vlasnik ili upravnik pivare.
9705,mineral koji se sastoji od hlorida i vanadata olova; izvor vanadijuma
16374,Američki orah sa istoka SAD-a koji podseća na ?? ali sa mnogo većim jezgrom.
6172,Desetokraki ljuskar (nalik škampu) sa dva para klješta; većina je jestiva.
2631,Višegodišnja arktička evropska biljka sa belim cvetovima.
13424,mineral koji se sastoji od silikata mahnezijuma i gvožđa
10323,otpor tečnosti da promeni položaj svojih molekula
3173,Progresivno ometanje koje se prenosi bez pomeranja samog sredstva (fizika).
10225,varijantna forma grafeme - kao 'm' i 'M'
54,Pokazivati poštovanje.
15962,finski jezik kojim govore Kareli
9106,hard-shell clams
4923,"međusobno inkorporiranje materija, upijanje materija jednu uz drugu"
2126,otvorena zona na susretu dve ili više ulica
13775,Tipski rod porodice Droseraceae koji uključuje mnoge biljke koje jedu insekte.
1091,poslovanje koje obezbeđuje usluge turistima
4411,"Korišćenje jezika koje proizvodi literarni efekat, često ne vodeći računa o stvarnom značenju (u retorici)."
16088,Obično izdužena cvast duž glavne stabljike kod koje se cvetovi pri dnu otvaraju prvi.
992,Grupa od mnogo insekata.
222,"Odgovor telesnog tkiva na povredu ili nadržaj; karakteriše ga bol, otok, crvenilo i pečenje."
14401,(stih)koji ima slog ili slogove viška na kraju metrički kompletnog stiha ili u metričkoj stopi
5256,Republika u unutrašnjosti centralne EVrope; odvojena od Slovačke 1993. godine.
6168,operacija koja priprema sledeći karakter za štampanje ili prikazuje prvi karakter u retku
10543,više zakonodavno telo vlade SAD-a
124,angažovati ili unajmiti za neki posao
17218,vrsta bakterija koje su obično prisutne u intestinalnom (probavnom) traktu ljudi ili životinja; nekad je patogena; mogu da budu opasne po ispravnost hrane
16478,"severni rukavac Baltičkog mora, između Švedske i Finske"
13087,Neki od različitih mekanih slatkiša učvršćeni obično brašnom koji se kuvaju ili peku.
7240,znak dodat nekom slovu kako bi se označila posebnost u izgovoru
1457,jeftino vino koje se prodaje u zatvorenim bocama
6495,"Visoki komad nameštaja koji obezbeđuje prostor za smeštanje odeće; ima vrata, šipke ili kuke za kačenje odeće."
13158,Evropska metvica koja se primila u SAD-u.
3047,sat koji se nosi na zglobu ruke
13196,Ljudi koji žive u varoši ili gradu koji ima lokalnu samoupravu.
17294,ukloniti zemljište ili kamen
7312,"Mala ptica čvrstog tela, skoro potpuno živi na vodi, gradi plutajuća gnezda; slična severnom gnjurcu, ali manja."
925,"Višegodišnje zeljaste biljke, žbunovi i lijane; ima je širom sveta posebno u područjima oko slanih voda."
16008,vrsta granularnih leukocita čija je funkcija ingestija bakterija
13072,Dostignuti destinaciju; doći kretanjem ili napredovanjem.
1524,"francuska škola u umetnosti i arhitekturi popularna u 90. godinama XIX veka; krakaterišu je stilizovani prirodni oblici, kao što je lišće, loza i cveće"
8057,"pristalica monogamije, koji ima samo jednog supružnika u jednom trenutku"
6357,Staviti semenke ili mladice u zemlju.
9423,"okrugla dilatacija ili proširenje u kanalu, sudu ili organu"
4319,"Velika familija obično višegodišnjih zeljastih biljki sa ?,? ili lukovicom."
7773,"Biljna vrsta iz Dalmacije, ponekad se smešta u rod Čtisus."
2714,čin lišavanja hrane ili izlaganja gladi
2893,"Prokariotski organizmi koji se ponekad smatraju klasom, kolom ili podkraljevstvom; poklapaju se sa porodicom Čanophyceae"
16358,"vulkanska ostrvska država u južnom Pacifiku, stekla nezavisnost 1980"
14054,jedna od četiri površi na koje ravan dele pravougle koordinate
1676,Trud pun napora za postizanje cilja.
2430,Dobiti ili pokušati dobiti na telefon.
4678,Pojedina zvučna jedinica jezika bez obzira na to da li je fonema nekog jezika ili nije.
12890,noćne čaplje starog sveta
15772,krov u obliku kupole
12567,"obaviti na površan način, kao na prvoj probi"
9218,shorebirds: plovers; sandpipers; avocets; phalaropes; coursers; stone curlews
7998,"Bilo koja grupa ljudskih bića, muškaraca, žena ili dece, zajedno (množina)."
15224,Evropska biljka sa mekim čupavim lišćem; ponekad se smešta u rod Hieracium.
12019,U nekim klasifikacijama se koristi za saprofitne trave koje se ponekad semštaju u porodicu Pyrolaceae; rodovi Monotropa i Sarcodes.
14046,"mineral koji se sastoji od izvodnog kalijum klorida, važna ruda kalijuma"
7510,"gust paprikaš napravljen od pirinča, piletine i male divljači; južne Sjedinjene države"
4404,kuhinjski aparat za kuvanje kafe
4951,palma penjačica iz Šri Lanke i južne Indije
12862,Ptica otvorenih mora.
5370,računarski hardver koji uređuje poslove koje računar treba da obavi u odgovarajući poredak
847,Svetlosmeđa boja sa naranđastm nijansom.
17131,sistem koji je deo nekog većeg sistema
6806,za kineska jela; pravi se od zrelih bresaka i čatnija
5824,spoljašnji pokrivač ili omotač
12631,stanovnik Litvanije ili poreklom iz Litvanije
13135,"koji se tiče Nigera, njegovih ljudi i kulture"
11502,U nekim klasifikacijama ne uključuje Leguminosae.
11510,američki novčić koji vredi jedan dolar
7221,Neka od brojnih biljaka bezcvetnica koje imaju pravi koren; reprodukuju se sporama.
16807,količnik koji se dobija kada se veličina dela nečega podeli s veličinom celine
839,biti jednak ili usklađen
11778,elektronski memorijski uređaj
6670,pričvrščivaač za zatvaranje vrata ili prozora
3810,deo Tihog okeana istočno od Azijskog kopna
2456,koji se odnosi na hemijski element bor ili ga sadrži
7666,evropska žlfija sa plavim cvetovima i lišćem kao u vrbene
11092,veličina i opšti izgled publikacije
13414,"vrsta italijanskog sira; poznat je pod nazivom ""plavi italijanski sir"""
2052,porodica galebova i porodice ???
7736,Davati nekome drogu u medicinske svrhe
7294,osnovna novčana jedinica Ugande
8567,"jastozi, potočni rak, rak, kozice, skampi."
16987,Velika močvarica sa poviejnom perjanicom na glavi
2539,koji se dešava ili koji postoji u isto vreme ili koji ima istu periodu ili fazu
2935,"zadnji, posteriorni deo konja."
9331,zapaljiv bezbojni gasoviti alken; dobija iz petrola i prirodnog gasa i koristi se za paroizvođnju mnogih hemikalija; nekad se koristio i kao anestetik
6798,uređaj nalik na praćku koji se koristi u raznim primitivnim društvima za izbacivanje strelica ili kopalja
13481,metoda za analiziranje ili predstavljanje statističkih podataka
13696,tehnologija pripremanja rekombinantne DNK in vitro isecanjem DNK molekula i spajanjem fragmenata dobijenih iz više od jednog organizma
11209,"poluslatko stono ili desertno vino zlatne boje, poreklom iz okoline Bordoa u Francuskoj"
12897,stabilan vodeni tok na površini mora u određenom pravcu
9185,prednji deo navođene rakete ili projektila
11898,Luka i glavni grad Gvineje.
7994,Niska zeljasta biljka iz porodice ruža s okruglim mesnatim plodom crvene boje.
1040,unutrašnji deo cipele ili čizme
8477,sakrivanje identiteta nečega izmenom njegovog izgleda
246,veselo osećanje
16526,porodica jezika koji su do 1000. godine pre nove ere bili u upotrebi širom Evrope i u delovima jugozapadne i južne Azije
6129,Godišnja ili višegodišnja biljka kineskih Himalaja i Južne Afrike.
9176,mešavina sirćeta ili vina i ulja sa raznim začinima u koju se natapa meso ili riba pre kuvanja
1548,Iseći nekim alatom.
7023,mašinski alat za oblikovanje metala ili drveta
17315,"Koristi za slikovni prikaz ultrazvučne talase visokih frekvencija (500—800 KHz); ako se odašilju prema tkivu tela, onda se od tkiva različitog sastava različito reflektuju. Reflektovani zvučni talasi se hvataju i mere - na osnovu vremenske razlike između emitovanog i primljenog impulsa računar konačno generiše ultrazvučnu sliku."
13561,(filozofija) doktrina prema kojoj se značenje kakvog predloga sastoji od operacija uključenih u dokazivanje ili primenu tog predloga
5368,uska depresija (na primer na zemlji ili između okeanskih talasa ili na dnu okeana)
52,reč koja označava radnju ili stanje
9737,skupština koja ima visoka zakonodavna ovlašenja
214,bilo šta u skladu sa principima pravde
14399,sloj rude između slojeva kamena
305,čiopa; u ranijim klasifikacijama uključena u red Coraciiformes
5899,o aeronautici ili koji se tiče aeronautike
11793,klasa koja zauzima najvišu poziciju u društvenoj hijerarhiji
3701,Mešana hrana bilo složena na tanjiru ili promešana i poslužena sa prelivom; obično se sastoji od zeleniša ili ga sadrži.
10967,teleća džigerica koja se koristi u ishrani
13734,Tipski rod porodice Recurvirostridae: sabljokljunke.
1182,Drvenasta biljka iz porodice Bignoniaceae.
128,žalostan zbog gubitka ili uskraćenosti
11347,boginja podzemnog sveta; u grčkoj mitologiji joj odgovara Persefona
5586,rotaciona mašina za umnožavanje koja koristi matricu kroz koju se nanosi štamparska boja
12515,koji meša vazduh sa benzinskim isparenjima pre eksplozije
15131,Priobalna riba koja živi pri dnu mora; ima grudna peraja koja nalikuju na prste pomoću kojih puzi po dnu mora.
12924,oblik zamenice ili glagola kojim se označava govornik u datom diskursu
14233,bakterije (neke od njih su patogene za ljude i životinje) koje pripadaju redu Actinomycetales
13796,kognitivni proces uključen u proizvodnju i razumevanje lingvističke komunikacije
16899,Sisari koji imaju posteljicu.
269,biti jako tužan
15132,mali evropski gnjurac
13928,Rod porodice Perdicinae.
7654,standardni engleski kojim se govori na jugu Engleske
6057,muskogijski jezik kojim govori narod Hičiti
750,Jedna od porodica u koje je porodica Polypodiaceae podeljena u nekim klasifikacijama; uključuje rodove: Blechnum; Doodia; Sadleria; Stenochlaena; Woodwardia.
7858,najmanje prokariote koje mogu da se bespolno razmnožavaju; nedostaje im ćelijski zid i mogu preživeti bez kiseonika; mogu izazvati pneumoniju (upalu pluća) i infekcije urinarnog trakta
5728,deo mehaničkog uređaja koji nešto udara
10927,visoko cenjena riba crvenog mesa koja se nalazi u Meksi;kom zalivu i jugoistočnom delu Atlantskog okeana
15380,elipsa kod koje su dve ose iste dužine; kriva u ravni koja se dobija kretanjem tačke na stalnom rastojanju od jedne fiksne tačke
221,Čin kojim se sloboda neke osobe ograniči tako što se ona zatoči
901,kravajac
4571,"Naredba koju izdaje nadređeno lice (na primer, vojno ili službeno lice) i koja se mora poslušati."
4055,ispitivanje i disekcija umrlog da bi se utvrdio uzrok smrti ili promene koje je izazvala bolest
17201,grad blizu Pariza u kome se nalazi Versajski dvorac koji je izgradio Luj XIV u 17. veku
10099,krofna čije se testo mesi sa kvascem
8273,graditeljstvo koje služi kao sklonište za psa
17279,Mali noćni sisar pokriven i dlakom i odbrambenim bodljama.
9214,Ptica koja živi u barama i jezerima.
1649,Deo tela koji se spolja vidi.
15566,"Baštenska biljka iz roda Antirrhinum sa upadljivim cvetovima bele, žute ili grimizne boje koji podsećaju na lice zmaja (ili na razjapljenu čeljust)."
4283,sudski nalog (varant) kojim se nalaže policiji da izvrši naznačene radnje
16994,rod stomačnih bakterija
1134,osnovna novčana jedinica Bugarske
4854,"bilo koji od starosedelačkih jezika Papua Nove Gvineje, Nove Britanije ili Solomonskih Ostrva koji ne pripada malajsko-polinezijskoj grupi"
7682,Folija napravljena od zlata.
4325,koji se odnosi na virus ili koji je uzrokovan virusom
9776,glavni i najveći grad Gvatemale
9984,mali bajt
9996,samur
3430,najvažnija klasa rakova
13194,Tipična američka rovka.
9794,Neko drvo iz tropskog roda Ficus.proizvodi zatvoreni plod u obliku kruške koji koji postaje mesnat i jestiv kada sazri.
1,preuveličano osećanje blagostanja ili ushićenja
9866,Jedini rod porodice Sparganiaceae; barske i vodene trave umerenih područja.
3061,Veliki rod uspravnog žbunja ili penjačica koji uključuje ruže.
8921,zaslađeno piće koje sadrži gaziranu vodu i pojačivače ukusa
16751,"uglavnom morske aneldie, imaju oba pola..."
17268,detlić iz Starog sveta koji ima neobičnu naviku da uvrće vrat
4136,"kisele crvene bobice slične Američkoj brusnici, samo manje"
13519,zagovornik izolacionizma u međunarodnim pitanjima
2662,Čin kojim se sloboda neke osobe ograniči tako što se ona zatoči
2545,Lampa koja radi na struju.
12728,Široki moreuz Severnog mora između Jilanda i Norveške
12842,čin širenja nečega
15474,boginja neslopge i razdora; sestra Aresova
14235,prevozno sredstvo koje pokreće raketni motor
