,ID,Definicija,POS,NEG
44,ENG30-01902405-v,kretati se žurno . ,0.0004464097,1.4111239e-05
45,ENG30-01902783-v,biti u pokret zbog neki strujiti vazduh ili voditi . ,3.0714597e-05,1.7664019e-05
46,ENG30-01909397-v,okrenuti se iz uspravan ili normalan položaj . ,3.2933123e-05,1.1994853e-05
47,ENG30-01911888-v,Prić kradom ili krišom . ,0.022317158,0.46023875
48,ENG30-01916634-v,"hodati gordo , često pokušavati da se impresionirati drugi . ",5.160912e-05,0.0016922617
49,ENG30-01920932-v,"Ići na dug pešačenje , iz zadovoljstvo ili telesni vežba . ",3.469533e-05,1.7501283e-05
50,ENG30-01938426-v,kretati se na skija . ,0.011721936,1.2622066e-05
51,ENG30-01960911-v,putovati kroz voda . ,2.8838644e-05,1.1989173e-05
52,ENG30-01977701-v,pustiti nešto da pasti na zemlja . ,3.701135e-05,1.2955631e-05
53,ENG30-01983771-v,pretrpeti promena u položaj telo . ,3.6571564e-05,1.265066e-05
54,ENG30-01993926-v,Učiniti da nešto biti pomaknuti prema napred . ,0.6930425,4.2308866e-06
55,ENG30-02038357-v,nagnuti se ili saviti iz uspravan položaj . ,3.9292005e-05,1.1409855e-05
56,ENG30-02058448-v,micati se neprestano . ,8.389147e-05,2.024667e-05
57,ENG30-02123672-v,Ispuštati miris . ,4.5229357e-05,1.5907293e-05
58,ENG30-02125223-v,osetiti nečiji miris . ,5.0864583e-05,0.000837362
59,ENG30-01887576-v,kretati se gladak i bez muka . ,0.000107283784,9.7088225e-05
60,ENG30-01886488-v,prolaziti ili se kretati nenametljiv ili gladak . ,0.0001687384,1.1954903e-05
61,ENG30-01587062-v,potpuno okružiti . ,3.2087766e-05,1.971162e-05
62,ENG30-01467370-v,protezati se istovremeno na sav strana . ,2.9794031e-05,1.2012715e-05
63,ENG30-01976841-v,padati okomito . ,0.0012752104,2.5509597e-05
64,ENG30-02157731-v,Učiniti manje vidljiv ili nejasan . ,7.141434e-05,1.5838668e-05
65,ENG30-02158587-v,Učiniti neprepoznatljiv . ,0.029374782,1.3335672e-05
66,ENG30-01334535-v,sakriti pod lažan pojava . ,6.2239036e-05,0.0008601661
67,ENG30-02163746-v,"Ugladati , opaziti oči . ",0.42276675,0.0002483556
68,ENG30-02165543-v,Pažljivo ispitati . ,0.00056793133,0.009001757
69,ENG30-02186506-v,proizvoditi ili emitovati prodoran zveketav zvuk . ,3.4407505e-05,2.0742853e-05
70,ENG30-02188587-v,"proizvoditi taj šuštav zvuk , kao kad motor raditi ili krilo lepršaj . ",2.9587276e-05,1.5982921e-05
71,ENG30-02212825-v,ne dati neki šta on pripadati . ,3.5027897e-05,4.4864428e-05
72,ENG30-02259005-v,zameniti ili dati nešto u zamena . ,7.529534e-05,1.2671023e-05
73,ENG30-02290461-v,Steći korist . ,0.0058731493,0.0008896546
74,ENG30-02293321-v,predati neki ili nešto drugi . ,0.00015949746,0.0002742252
75,ENG30-02324026-v,dobiti privremeno . ,3.4747274e-05,1.595713e-05
76,ENG30-02345647-v,pozajmiti nešto što jesam strogo potrebno . ,0.00012918575,5.9992504e-05
77,ENG30-02349212-v,ukazati poverenje koji . ,0.76196307,0.00048353203
78,ENG30-02378623-v,delovati protiv nešto . ,3.454485e-05,8.905399e-05
79,ENG30-02384940-v,pozvati kao gost . ,3.821726e-05,3.0634576e-05
80,ENG30-02437707-v,biti zadužiti za nešto ili imati poslati sa nešto . ,6.1618026e-05,1.6419684e-05
81,ENG30-02485844-v,Ići sa neki na sastanak . ,3.85149e-05,1.7209579e-05
82,ENG30-02506546-v,prisiliti ili obavezati neki da uraditi nešto . ,3.9095536e-05,5.2050556e-05
83,ENG30-02570267-v,Ponašati se prema neki sa preteran popustljivost . ,0.16079287,0.0057971277
84,ENG30-01752884-v,Učiniti moguć . ,0.00047420664,1.8330873e-05
85,ENG30-02641035-v,privremeno prekinuti aktivnost pre nego što se nastaviti . ,3.670274e-05,1.3283436e-05
86,ENG30-02652494-v,biti stanar ; privremeno boraviti . ,0.00020317853,0.0002189943
87,ENG30-02656390-v,obezbediti sklonište . ,6.935386e-05,1.6068187e-05
88,ENG30-02664575-v,biti ili činiti osnova . ,0.0005976307,3.132938e-05
89,ENG30-02700104-v,"biti u sklad , harmonija . ",0.00038468727,0.003175664
90,ENG30-02705535-v,biti deo . ,3.9660288e-05,7.731096e-05
91,ENG30-02758033-v,obilno kišiti . ,0.7204292,1.2551917e-05
92,ENG30-02733524-n,Građevinska konstrukcija ( obično zakriviti ) koji služiti da premostiti otvor ( arhitektura ) . ,3.0682753e-05,3.4639004e-05
93,ENG30-03462594-n,Površina ( kao zid ili platno ) pripremiti da primiti boja za slika ( umetnost ) . ,3.3272707e-05,1.2747685e-05
94,ENG30-08592165-n,Položaj koji trkač sa baza zauzimati kada se pripremati da napredovati ka sledeći baza ( bejzbol ) . ,2.983385e-05,1.0662307e-05
95,ENG30-07293678-n,Pobeda dobiti na poen kada nem nokaut ( boks ) . ,8.150168e-05,8.292026e-05
96,ENG30-05034473-n,karakteristika atom ili radikal ; njihov združiti moć dati u kategorija brojati atom vodonik ( ili ekvivalent ) ( hemija ) . ,6.553294e-05,1.1784579e-05
97,ENG30-07977592-n,zbirka standardan program i podrutina koji se pohranjivati i stavljati na raspolaganje za trenutan upotreba ( informatika ) . ,6.231873e-05,1.779965e-05
98,ENG30-13562862-n,postepen i sređen proces promena u ekosistem koji jesam izazvati progresivno zamenjivanje jedan zajednica drugi dok se ne uspostaviti stabilan vrhunac ( ekologija ) . ,4.635781e-05,2.5621415e-05
99,ENG30-13451804-n,"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",0.05300677,0.003395004
100,ENG30-07420991-n,Oštar prolazan talas u normalan električni stanje ( ili niz takav prolazan ) ( elektronika ) . ,3.2987497e-05,2.5435835e-05
101,ENG30-13597794-n,u pozicioni brojni sistema pozitivan ceo broj koji jesam ekvivalentan jedinica na sledeći višem redni mesto ( matematika ) . ,5.7867244e-05,1.1377439e-05
102,ENG30-05057061-n,Položaj na koji se po dužnost raspoređivati brod ili flota ( mornarica ) . ,6.574161e-05,1.6800099e-05
103,ENG30-01455732-a,"za zvuk , posebno glas . ",3.121776e-05,0.08341221
104,ENG30-07345593-n,progresivan ometanje koji se prenositi bez pomeranje sam sredstvo ( fizika ) . ,4.2899e-05,1.5802681e-05
105,ENG30-01221254-n,skup odgovor ili reakcija ili pokret koji prav organizam u biti kakav situacija ( psihologija ) . ,3.3306584e-05,1.2622551e-05
106,ENG30-01278080-a,"za osoba , koji stajati iznad drugi po karakter ili postignuće ili ugled . ",7.551066e-05,0.00016576335
107,ENG30-07968702-n,"Obično u množina , društven grupa čiji član kontrolisati neki polje rad i koji imati zajednički cilj . ",4.1233954e-05,1.102393e-05
108,ENG30-06630017-n,potvrda ili izraz dobar volja ( obično pri susret ) ,0.03912985,5.4383792e-05
109,ENG30-08500213-n,dubok i udaljen deo . ,5.096221e-05,1.8663231e-05
110,ENG30-15235126-n,Šezdeseti deo minuta : osnovni jedinica vreme koji jesam usvojiti Međunarodni sitem merni jedinica . ,3.188164e-05,1.394286e-05
111,ENG30-15205532-n,sto godina . ,4.1832434e-05,1.6402577e-05
112,ENG30-13863186-n,dvodimenzionalan oblik . ,3.8059192e-05,5.5636232e-05
113,ENG30-07201365-n,Čin opisivanje nešto . ,0.00048585105,0.001200012
114,ENG30-00125629-n,Čin udaranje jedan stvar drugi . ,0.00013831195,2.2257853e-05
115,ENG30-07940448-n,osnovni grupa prirodan predmet . ,6.628545e-05,1.6794194e-05
116,ENG30-09622928-n,voljen osoba ; koristiti se u izraz od milja . ,0.770052,3.3766773e-06
117,ENG30-05949726-n,verovanje ili raspoloženje zajednički većina ljudi : glas narod . ,9.586944e-05,5.373492e-05
118,ENG30-07929519-n,napitak koji se sastojati od primesa mleven zrno kafa . ,4.1027986e-05,1.406497e-05
119,ENG30-07933274-n,napitak koji se spravljati potapanje čajni list u voda . ,4.822224e-05,2.2000424e-05
120,ENG30-05333777-n,krvni sud koji odvoditi krv iz srce u telo . ,3.2908323e-05,2.991572e-05
121,ENG30-04244997-n,mali čamac . ,5.670587e-05,1.8715098e-05
122,ENG30-03329663-n,Brod koji prevoziti ljudi ili vozilo preko voden površina i raditi po redovan raspored . ,3.233121e-05,1.257369e-05
123,ENG30-02792552-n,Brod sa ravan dno za prenos težak teret ( posebno na kanal ) . ,3.3030694e-05,1.379562e-05
124,ENG30-05298313-n,organ koji jesam neophodan za život . ,9.860369e-05,7.830162e-05
125,ENG30-08414119-n,telo građanin zaklet da donositi istinit presuda u sklad sa dokaz predstavljen na sud . ,4.8378446e-05,1.693472e-05
126,ENG30-08375369-n,zajednica ljudi ili porodica koji živa zajedno i deliti sav . ,3.433402e-05,1.400032e-05
127,ENG30-07966719-n,zajednica ljudi koji činiti deo društvo ili privreda . ,0.00015526068,1.560441e-05
128,ENG30-09328904-n,voden površina okružen zemlja . ,3.3413857e-05,1.3793405e-05
129,ENG30-02993546-n,zgrada posvećen poseban aktivnost . ,3.1247648e-05,1.6328102e-05
130,ENG30-04306080-n,zgrada snabdeven poseban oprema i osoblje za odrediti namena . ,2.9841362e-05,1.1537524e-05
131,ENG30-03054311-n,zgrada koji zaposedati klub . ,5.0592545e-05,1.519717e-05
132,ENG30-03859280-n,zgrada koji jesam podrediti i odvojiti od glavne zgrada . ,3.4984812e-05,1.2069852e-05
133,ENG30-03542333-n,zgrada gde putnik moći da platiti smeštaj obrok i drugi usluga . ,3.03099e-05,1.1325539e-05
134,ENG30-03457902-n,"zgrada sa staklen zid i krov , za uzgoj i pokazivanje biljka pod kontrolisan uslov . ",3.408515e-05,9.826498e-06
135,ENG30-08057206-n,firma koji služiti drugi firma . ,3.65834e-05,1.52580415e-05
136,ENG30-03594945-n,automobil pogodan za putovanje preko težak teren . ,6.903559e-05,1.166215e-05
137,ENG30-02924554-n,automobil koji jesam star i nepouzdan . ,4.8440936e-05,1.4551472e-05
138,ENG30-00138221-n,dodir usna . ,5.120187e-05,6.557457e-05
139,ENG30-07414922-n,Slučajno ili neočekivan susretanje . ,0.003255502,0.88592696
140,ENG30-08006094-n,kategorija koji dolaziti između neki određenih granica . ,6.328775e-05,1.4557919e-05
141,ENG30-07305234-n,uzrok velik patnja i nesreća . ,3.9602337e-06,0.9697315
142,ENG30-07189411-n,ceremonijalan molitva koji zazivati božanski zaštita . ,6.36119e-05,2.191342e-05
143,ENG30-00260622-n,promena nabolje kao rezultat ispravljanje zloupotreba . ,0.00024755555,0.0001487737
144,ENG30-07357388-n,"promena nabolje , napredak u razvoj . ",0.7645825,5.0292188e-06
145,ENG30-07358576-n,promena sa jedan mesto ili stanje ili stepen u drugi . ,6.511774e-05,1.9590918e-05
146,ENG30-04981658-n,Karakterističan zvuk . ,3.2370914e-05,0.00022606895
147,ENG30-01037819-n,Hrišćanska svet tajna koji značiti ponovno duhovno rođenje . ,4.6022826e-05,1.5193196e-05
148,ENG30-08579487-n,Kružna linija na površina sfera koji se dobijati kada se ona preseći ravnina koji prolaziti kroz centar . ,2.837537e-05,1.0896636e-05
149,ENG30-04253437-n,sredstvo za čišćenje napraviti od so biljni ili životinjski mast . ,3.1205313e-05,1.1144619e-05
150,ENG30-14845743-n,proziran tečnost bez miris i ukus . ,3.7536684e-05,2.0410753e-05
151,ENG30-13811410-n,blizak veza karakterisati zajednički interes ili sličan priroda ili svojstvo . ,5.719229e-05,1.1342334e-05
152,ENG30-02536685-n,blizak prijatelj koji učestvovati sa drugar u njihov aktivnost . ,3.8905975e-05,1.2662315e-05
153,ENG30-07977870-n,zbirka književan dokument ili zapis koji se držati radi čitanje . ,0.00026853694,1.2127913e-05
154,ENG30-07961480-n,zbirka predmet naslagan jedan preko drugi . ,4.4759712e-05,1.3539787e-05
155,ENG30-04338359-n,zbirka predmet naredanih na jedan vlakno . ,4.3815886e-05,1.3681931e-05
156,ENG30-08271042-n,grupa zvezdan sistema . ,3.7977927e-05,1.4022383e-05
157,ENG30-08407619-n,grupa stvar ( dobro ili umetnički delo itd . ) za javan pokazivanje . ,0.00018584437,2.0139125e-05
158,ENG30-07963711-n,grupa stvar koji jesam udružen ; zbir odvojen deo ili svojstvo . ,0.00011779321,1.3413801e-05
159,ENG30-08374049-n,zajednica ljudi koji se naseliti daleko od matica ali sa ona održavati veza . ,3.2622844e-05,1.1267522e-05
160,ENG30-07210801-n,Pritužba na ( stvaran ili zamišljen ) nepravda koji uzrokovati ozlojeđenost i predstavljati osnova za delovanje . ,3.251032e-05,0.085587956
161,ENG30-07211092-n,Pritužba izgovoriti tih i nerazgovetan glas . ,9.234338e-06,0.819432
162,ENG30-07956426-n,potpun grupa sličan stvar . ,3.419713e-05,1.3243573e-05
163,ENG30-03069752-n,skup zgrada u koji jesam smešten fakultet . ,3.551597e-05,1.3069283e-05
164,ENG30-02679415-n,sastojak koji se dodavati nešto da ga poboljšati . ,4.693465e-05,2.1181086e-05
165,ENG30-05559908-n,telesni dodatak ili deo koji ličiti na dodatak . ,6.267952e-05,1.8216702e-05
166,ENG30-04454240-n,kupast dečji igračka koji se sužavati u čelični vrh na koji moći da se zavrtiti . ,0.00011601929,4.9777216e-05
167,ENG30-08377085-n,povezati niz događaj ili radnja . ,3.4470115e-05,1.8526094e-05
168,ENG30-13870805-n,oblik koji spajati . ,4.750392e-05,5.0471015e-05
169,ENG30-03779370-n,posuda u koji se ulivati tečnost da se stvoriti dati oblik kada se stvrdnuti . ,3.3308028e-05,1.122317e-05
170,ENG30-02801938-n,sud koji jesam obično plesti i imati ručak . ,0.00010346669,4.5250283e-05
171,ENG30-07458453-n,brzinski takmičenje . ,7.4534284e-05,3.700388e-05
172,ENG30-08403787-n,zajednica ljudi ujedinjen u odupiranje nešto . ,4.1157407e-05,1.929371e-05
173,ENG30-15123754-n,neprekidan nevreme celina ili odsečak ili niz događaj u koji nijedan deo jesam različit niti se moći razlikovati od susednih . ,3.19531e-05,1.2204665e-05
174,ENG30-03709644-n,prevozni sredstvo koji voziti pošta . ,4.640962e-05,1.310446e-05
175,ENG30-03969627-n,uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,5.3458665e-05,1.8701867e-05
176,ENG30-00892145-n,kurs koji se nuditi mali grupa napredan student . ,4.1740997e-05,1.2111602e-05
177,ENG30-03366823-n,Pokrivači za pod automobil . ,4.2156633e-05,1.6794647e-05
178,ENG30-03050026-n,pokrivač napraviti od tkanina ,3.9649774e-05,1.7250488e-05
179,ENG30-04151940-n,Pokrivač koji služiti da sakriti ili zakloniti . ,4.320058e-05,1.8636787e-05
180,ENG30-03724870-n,navlaka koji prerušavati ili štititi lice . ,0.0004229643,2.1815296e-05
181,ENG30-00770270-n,Zločin manje ozbiljan od težak . ,6.501407e-05,4.4177134e-05
182,ENG30-13872975-n,kriva koji stvarati presek ravan i kružan kup . ,0.000101582074,1.4328381e-05
183,ENG30-03623556-n,alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . ,3.1909247e-05,1.2306699e-05
184,ENG30-04101497-n,cilindar koji se okretati . ,9.940206e-05,2.508745e-05
185,ENG30-08644213-n,opasno mesto . ,4.967118e-05,1.897908e-05
186,ENG30-15183428-n,Dan na koji se ne raditi po običaj ili zakon . ,6.1226056e-05,0.00017951151
187,ENG30-07389330-n,dubok dug zvuk ( kao grmljavina ) . ,3.1468036e-05,3.1633466e-05
188,ENG30-03800563-n,mesto za sakupljanje i prikazivanje predmet koji imati naučni ili istorijski ili umetnički vrednost . ,7.463807e-05,1.20031755e-05
189,ENG30-03320046-n,naprava koji stvarati strujanje vazduh pokretanje jedan ili više površina . ,3.8364476e-05,1.2905339e-05
190,ENG30-03666591-n,naprava za paljenje gorivo ili naboj . ,4.982708e-05,6.2767016e-05
191,ENG30-03851341-n,Uređaj za proizvodnja ili kontrola svetlost . ,6.3811094e-05,1.5873478e-05
192,ENG30-03111899-n,naprava za lečenje povreda ili bolest . ,0.00017838312,0.00031113802
193,ENG30-03277771-n,Uređaj koji ispunjavati svoj uloga na elektronski pogon . ,3.9626273e-05,1.2408283e-05
194,ENG30-03705379-n,Uređaj koji privlačiti gvožđe i stvarati magnetski polje . ,7.886598e-05,1.6537324e-05
195,ENG30-04526964-n,Uređaj koji ubacivati svež vazduh i izbacivati prljav . ,4.7901347e-05,3.292773e-05
196,ENG30-03744840-n,Uređaj koji čuvati informacija radi vraćanje podatak . ,4.934436e-05,1.755015e-05
197,ENG30-03269401-n,Uređaj koji proizvoditi ili raditi na struja . ,9.926804e-05,4.6833433e-05
198,ENG30-03736970-n,Uređaj koji raditi na mehanički princip . ,0.00012932802,3.303636e-05
199,ENG30-03720163-n,shematski prikaz zemljin površina . ,3.2866756e-05,1.5216263e-05
200,ENG30-00046344-n,"Teška ili neobičan majstorija , obično uraditi da se privući pažnja . ",4.905199e-05,0.004118718
201,ENG30-07307895-n,Pražnjenje elektricitet . ,4.7227833e-05,0.0063223545
202,ENG30-07140978-n,diskusija u koji se iznositi argument za ili protiv neki predlog . ,4.906842e-05,1.32558735e-05
203,ENG30-07148192-n,diskusija čiji namera jesam da dovesti do sporazum . ,0.00017390301,1.2005396e-05
204,ENG30-02025550-v,Ići ili putovati sa neki . ,5.1192557e-05,1.9664942e-05
205,ENG30-02037090-v,biti pod ugao . ,0.00021437714,2.3856941e-05
206,ENG30-03464467-n,naprava smisliti da sprečiti povreda . ,4.8441503e-05,0.00057084
207,ENG30-02185373-v,proizvoditi lagati ritmički udarac po površina . ,4.0781997e-05,1.7037697e-05
208,ENG30-00446493-n,bokserski nadmetanje . ,7.781546e-05,4.5396373e-05
209,ENG30-04749572-n,Karakteristična razlika . ,0.06911017,0.22653301
210,ENG30-08538426-n,Zona grad ili varoš omeđen iz administrativan razlog . ,3.2114487e-05,1.7131511e-05
211,ENG30-13163250-n,ogranak koren ili sekundaran koren koji izniknuti iz glavnog koren biljka . ,5.5169356e-05,1.40758675e-05
212,ENG30-08216900-n,deo orkestar koji sadržati sav instrument isti klasa . ,3.065873e-05,1.1955607e-05
213,ENG30-02731398-n,"Kupolasti ili zasvođen ogranak ili ispust na građevina , pogotovo istočni kraj crkva : obično sadržati oltar . ",3.453005e-05,1.7774988e-05
214,ENG30-03581634-n,droga koji moći da proizvesti stanje opijenost . ,0.3075826,1.9425937e-05
215,ENG30-04166553-n,lek koji smanjivati nadražljivost i smirivati osoba . ,5.0484647e-05,1.77137e-05
216,ENG30-04219424-n,tkanina koji se praviti od fin vlakno koji proizvoditi larva neki insekt . ,4.67142e-05,1.635325e-05
217,ENG30-03779128-n,tkanina koji se praviti od preći dobiti od svilenkast vuna angorski koza . ,3.4672456e-05,1.3289785e-05
218,ENG30-01242962-n,Uzdržavanje zatvorenik od hrana kao vid protest . ,3.5263212e-05,2.964234e-05
219,ENG30-03682487-n,Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . ,3.3103133e-05,1.7352602e-05
220,ENG30-00006150-n,otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . ,3.300932e-05,1.1598031e-05
221,ENG30-09992837-n,direktan ženski potomak . ,3.5255664e-05,1.5767475e-05
222,ENG30-13863602-n,figura koji jesam deo neki drugi figura . ,4.1167877e-05,2.2338467e-05
223,ENG30-05566097-n,prst na ruka ili noga kod ljudski biće ili odgovarajući deo kod drugi kičmenjak . ,3.3939257e-05,1.0722579e-05
224,ENG30-08572335-n,Nepomični reper na konkavan strana kupast presek . ,4.328973e-05,1.605349e-05
225,ENG30-03667380-n,telo koji davati veštački svetlo . ,0.00011213904,1.4900172e-05
226,ENG30-03074855-n,pljosnat predmet sa uzak zašiljen zub na jedan strana ; razmrsivati ili sređivati kosa . ,3.4378772e-05,1.2362271e-05
227,ENG30-04045397-n,ravno ploveći sredstvo ( obično napraviti od trupac ili daska ) koji se moći koristiti za transport ili kao platforma za plivač . ,4.112672e-05,1.452949e-05
228,ENG30-03640589-n,uzak put ili cesta ,8.30637e-05,2.3788392e-05
229,ENG30-09923673-n,izvoran ili naturalizovan član država ili drugi politički zajednica ,5.084419e-05,1.808583e-05
230,ENG30-14024882-n,prirodan i periodićno stanje odmor tokom koji se gubiti svest o svet ,9.2029e-05,3.1391028e-05
231,ENG30-09349797-n,prirodan predmet koji ličiti na mašina po struktura i funkcija ,4.017572e-05,1.5057235e-05
232,ENG30-03003730-n,prirodan ili veštački zatvoren prostor ,7.052257e-05,1.3238458e-05
233,ENG30-09448361-n,prirodan količina tekući voda koji teći po zemlja ili pod ona ,3.4476674e-05,1.3286468e-05
234,ENG30-05470189-n,prirodan izraslina iz delo organizam biti životinjski ili biljni ,3.01033e-05,2.3696253e-05
235,ENG30-09624559-n,pregovarač koji služiti kao veza između parnični strana ,3.2034284e-05,1.2368362e-05
236,ENG30-03822171-n,novina kao fizički predmet ,4.6579866e-05,0.00014397048
237,ENG30-08466412-n,nihilistički umetnički pokret ( posebno u slikarstvo ) koji jesam dostignuti vrhunac u prvi polovina 20-og vek ; zasnovati na iracionalnost i poricanje prihvaćen zakon lepota ,4.6173183e-05,1.6750671e-05
238,ENG30-11418750-n,prirodan pojava koji uključivati zhive biljka i biće ,4.731558e-05,1.783732e-05
239,ENG30-13594585-n,broj koji izražavati postignuće ekipa ili osoba u igra ili takmičenje ,0.0004366166,1.6909062e-05
240,ENG30-03236735-n,jednodelna odeća za žena ; imati suknja i bluza ,4.440667e-05,1.6915212e-05
241,ENG30-07956721-n,komplet od @card@ karta ,3.4776924e-05,2.309923e-05
242,ENG30-03704210-n,broširan periodičan publikacija kao fizički predmet ,3.956955e-05,4.2007156e-05
243,ENG30-05221895-n,deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv ,3.5282083e-05,1.6308568e-05
244,ENG30-02728763-n,deo koji se priključivati nešto veće ,5.3623e-05,3.993933e-05
245,ENG30-08265469-n,ekipa koji učestvovati u pravni postupak ,3.3566677e-05,1.6558955e-05
246,ENG30-13281275-n,isplata koji se davati u redovan razmak ,4.5028628e-05,1.5980846e-05
247,ENG30-06892775-n,muzički događaj koji izvoditi svirač ili pevač koji ne uključivati pozorišni prikazivanje ,3.740381e-05,2.5535928e-05
248,ENG30-15204983-n,period od @card@ godina ,3.416353e-05,1.5827527e-05
249,ENG30-15167577-n,period neznanje ili zaostalost ,8.901182e-05,0.0004003437
250,ENG30-00462116-n,period igra u bejzbol tokom koji svaki ekipa imati sav red na palica ,3.1793646e-05,1.4971408e-05
251,ENG30-15239579-n,period godina koji označavati poseban događaj ili aktivnost u neki polje ,3.547275e-05,1.3893845e-05
252,ENG30-15269513-n,period vreme koji ograničavati dva trenutak ,4.4804045e-05,1.809976e-05
253,ENG30-15273626-n,period vreme koji se provesti spavati ,4.0547868e-05,2.6989668e-05
254,ENG30-10320863-n,osoba postaviti na visoko mesto u vlada ,3.6922305e-05,1.372133e-05
255,ENG30-09777012-n,poslovan čovek koji kupovati ili prodavati za drugi u zamena za provizija . ,3.7378144e-05,1.4810331e-05
256,ENG30-10271216-n,osoba zadužiti da paziti da li se nešto zbivati ,4.3389336e-05,2.9284842e-05
257,ENG30-09882007-n,osoba uključiti u trgovački ili industrijski posao ,4.1361236e-05,1.5013943e-05
258,ENG30-10054657-n,osoba ili firma koji zapošljavati radnik ,4.8527047e-05,2.8334662e-05
