,ID,Definicija,POS,NEG
94,ENG30-08592165-n,Položaj koji trkač sa baza zauzimati kada se pripremati da napredovati ka sledeći baza ( bejzbol ) . ,1.5005519e-05,1.3255313e-05
95,ENG30-07293678-n,Pobeda dobiti na poen kada nem nokaut ( boks ) . ,2.6588608e-05,0.00035124907
96,ENG30-05034473-n,karakteristika atom ili radikal ; njihov združiti moć dati u kategorija brojati atom vodonik ( ili ekvivalent ) ( hemija ) . ,4.7785248e-05,2.8708593e-05
97,ENG30-07977592-n,zbirka standardan program i podrutina koji se pohranjivati i stavljati na raspolaganje za trenutan upotreba ( informatika ) . ,0.00017105968,1.9570994e-05
98,ENG30-13562862-n,postepen i sređen proces promena u ekosistem koji jesam izazvati progresivno zamenjivanje jedan zajednica drugi dok se ne uspostaviti stabilan vrhunac ( ekologija ) . ,1.6125008e-05,2.212491e-05
99,ENG30-13451804-n,"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",0.00028318443,4.3475146e-05
100,ENG30-07420991-n,Oštar prolazan talas u normalan električni stanje ( ili niz takav prolazan ) ( elektronika ) . ,1.4440543e-05,1.7217051e-05
101,ENG30-13597794-n,u pozicioni brojni sistema pozitivan ceo broj koji jesam ekvivalentan jedinica na sledeći višem redni mesto ( matematika ) . ,1.4626874e-05,1.2695814e-05
102,ENG30-05057061-n,Položaj na koji se po dužnost raspoređivati brod ili flota ( mornarica ) . ,1.7153532e-05,1.7891147e-05
103,ENG30-01455732-a,"za zvuk , posebno glas . ",3.7144677e-05,0.009771986
104,ENG30-07345593-n,progresivan ometanje koji se prenositi bez pomeranje sam sredstvo ( fizika ) . ,1.49478465e-05,2.4665946e-05
105,ENG30-01221254-n,skup odgovor ili reakcija ili pokret koji prav organizam u biti kakav situacija ( psihologija ) . ,1.6730379e-05,1.7707845e-05
106,ENG30-01278080-a,"za osoba , koji stajati iznad drugi po karakter ili postignuće ili ugled . ",0.00029440058,4.4768047e-05
107,ENG30-07968702-n,"Obično u množina , društven grupa čiji član kontrolisati neki polje rad i koji imati zajednički cilj . ",1.6722306e-05,1.1208477e-05
108,ENG30-06630017-n,potvrda ili izraz dobar volja ( obično pri susret ) ,0.00044681175,3.0375651e-05
109,ENG30-08500213-n,dubok i udaljen deo . ,3.8687293e-05,1.5157966e-05
110,ENG30-15235126-n,Šezdeseti deo minuta : osnovni jedinica vreme koji jesam usvojiti Međunarodni sitem merni jedinica . ,1.39111535e-05,1.2119704e-05
111,ENG30-15205532-n,sto godina . ,1.8305305e-05,1.4250885e-05
112,ENG30-13863186-n,dvodimenzionalan oblik . ,1.8155053e-05,0.0007355486
113,ENG30-07201365-n,Čin opisivanje nešto . ,0.00052380783,0.0029243028
114,ENG30-00125629-n,Čin udaranje jedan stvar drugi . ,1.4611537e-05,9.2782095e-05
115,ENG30-07940448-n,osnovni grupa prirodan predmet . ,1.4557609e-05,1.3070841e-05
116,ENG30-09622928-n,voljen osoba ; koristiti se u izraz od milja . ,0.78916925,3.2039682e-06
117,ENG30-05949726-n,verovanje ili raspoloženje zajednički većina ljudi : glas narod . ,0.00022700595,1.5163627e-05
118,ENG30-07929519-n,napitak koji se sastojati od primesa mleven zrno kafa . ,1.6210919e-05,1.4655056e-05
119,ENG30-07933274-n,napitak koji se spravljati potapanje čajni list u voda . ,2.2093835e-05,1.80293e-05
120,ENG30-05333777-n,krvni sud koji odvoditi krv iz srce u telo . ,1.4816579e-05,1.812165e-05
121,ENG30-04244997-n,mali čamac . ,2.7169597e-05,1.708624e-05
122,ENG30-03329663-n,Brod koji prevoziti ljudi ili vozilo preko voden površina i raditi po redovan raspored . ,1.4301225e-05,1.4050062e-05
123,ENG30-02792552-n,Brod sa ravan dno za prenos težak teret ( posebno na kanal ) . ,1.4762846e-05,1.5845593e-05
124,ENG30-05298313-n,organ koji jesam neophodan za život . ,0.00028399748,8.06171e-05
125,ENG30-08414119-n,telo građanin zaklet da donositi istinit presuda u sklad sa dokaz predstavljen na sud . ,2.394645e-05,3.240325e-05
126,ENG30-08375369-n,zajednica ljudi ili porodica koji živa zajedno i deliti sav . ,1.5917296e-05,1.4491591e-05
127,ENG30-07966719-n,zajednica ljudi koji činiti deo društvo ili privreda . ,0.00021153229,1.24783755e-05
128,ENG30-09328904-n,voden površina okružen zemlja . ,1.4238723e-05,1.3907038e-05
129,ENG30-02993546-n,zgrada posvećen poseban aktivnost . ,1.8315692e-05,5.9324226e-05
130,ENG30-04306080-n,zgrada snabdeven poseban oprema i osoblje za odrediti namena . ,1.595498e-05,1.4092377e-05
131,ENG30-03054311-n,zgrada koji zaposedati klub . ,3.035401e-05,0.00079396146
132,ENG30-03859280-n,zgrada koji jesam podrediti i odvojiti od glavne zgrada . ,2.6703174e-05,2.2621101e-05
133,ENG30-03542333-n,zgrada gde putnik moći da platiti smeštaj obrok i drugi usluga . ,1.5529564e-05,1.5718195e-05
134,ENG30-03457902-n,"zgrada sa staklen zid i krov , za uzgoj i pokazivanje biljka pod kontrolisan uslov . ",3.2958797e-05,1.274268e-05
135,ENG30-08057206-n,firma koji služiti drugi firma . ,1.608319e-05,1.3570696e-05
136,ENG30-03594945-n,automobil pogodan za putovanje preko težak teren . ,2.5988858e-05,1.2602989e-05
137,ENG30-02924554-n,automobil koji jesam star i nepouzdan . ,0.0004152758,1.4318245e-05
138,ENG30-00138221-n,dodir usna . ,2.1971684e-05,3.465939e-05
139,ENG30-07414922-n,Slučajno ili neočekivan susretanje . ,0.73863333,0.008293328
140,ENG30-08006094-n,kategorija koji dolaziti između neki određenih granica . ,1.4898225e-05,1.3947432e-05
141,ENG30-07305234-n,uzrok velik patnja i nesreća . ,4.6347803e-05,0.9532914
142,ENG30-07189411-n,ceremonijalan molitva koji zazivati božanski zaštita . ,3.3599987e-05,2.1344033e-05
143,ENG30-00260622-n,promena nabolje kao rezultat ispravljanje zloupotreba . ,2.4335384e-05,1.7771388e-05
144,ENG30-07357388-n,"promena nabolje , napredak u razvoj . ",6.592507e-05,1.8522967e-05
145,ENG30-07358576-n,promena sa jedan mesto ili stanje ili stepen u drugi . ,1.7769404e-05,2.5481719e-05
146,ENG30-04981658-n,Karakterističan zvuk . ,1.4164727e-05,4.871129e-05
147,ENG30-01037819-n,Hrišćanska svet tajna koji značiti ponovno duhovno rođenje . ,2.1313092e-05,2.599153e-05
148,ENG30-08579487-n,Kružna linija na površina sfera koji se dobijati kada se ona preseći ravnina koji prolaziti kroz centar . ,1.50332435e-05,1.3571228e-05
149,ENG30-04253437-n,sredstvo za čišćenje napraviti od so biljni ili životinjski mast . ,1.4984921e-05,1.1738335e-05
150,ENG30-14845743-n,proziran tečnost bez miris i ukus . ,1.8128743e-05,2.2068078e-05
151,ENG30-13811410-n,blizak veza karakterisati zajednički interes ili sličan priroda ili svojstvo . ,0.00017348515,2.6298765e-05
152,ENG30-02536685-n,blizak prijatelj koji učestvovati sa drugar u njihov aktivnost . ,7.531848e-05,1.5374357e-05
153,ENG30-07977870-n,zbirka književan dokument ili zapis koji se držati radi čitanje . ,0.00010978489,2.133858e-05
154,ENG30-07961480-n,zbirka predmet naslagan jedan preko drugi . ,1.4866009e-05,1.3779922e-05
155,ENG30-04338359-n,zbirka predmet naredanih na jedan vlakno . ,1.6554195e-05,1.3892517e-05
156,ENG30-08271042-n,grupa zvezdan sistema . ,1.4297403e-05,1.3269387e-05
157,ENG30-08407619-n,grupa stvar ( dobro ili umetnički delo itd . ) za javan pokazivanje . ,3.300411e-05,2.9212932e-05
158,ENG30-07963711-n,grupa stvar koji jesam udružen ; zbir odvojen deo ili svojstvo . ,1.5438654e-05,1.5892892e-05
159,ENG30-08374049-n,zajednica ljudi koji se naseliti daleko od matica ali sa ona održavati veza . ,1.8443156e-05,1.3344076e-05
160,ENG30-07210801-n,Pritužba na ( stvaran ili zamišljen ) nepravda koji uzrokovati ozlojeđenost i predstavljati osnova za delovanje . ,1.9368623e-05,0.026198564
161,ENG30-07211092-n,Pritužba izgovoriti tih i nerazgovetan glas . ,0.00017307188,0.0004325776
162,ENG30-07956426-n,potpun grupa sličan stvar . ,1.4864646e-05,1.5875361e-05
163,ENG30-03069752-n,skup zgrada u koji jesam smešten fakultet . ,1.4788244e-05,1.7426935e-05
164,ENG30-02679415-n,sastojak koji se dodavati nešto da ga poboljšati . ,0.7437477,6.4684814e-06
165,ENG30-05559908-n,telesni dodatak ili deo koji ličiti na dodatak . ,1.6616574e-05,1.32295545e-05
166,ENG30-04454240-n,kupast dečji igračka koji se sužavati u čelični vrh na koji moći da se zavrtiti . ,3.471191e-05,2.143993e-05
167,ENG30-08377085-n,povezati niz događaj ili radnja . ,1.7161388e-05,1.7814635e-05
168,ENG30-13870805-n,oblik koji spajati . ,2.2708064e-05,2.3560147e-05
169,ENG30-03779370-n,posuda u koji se ulivati tečnost da se stvoriti dati oblik kada se stvrdnuti . ,1.4289442e-05,1.9027775e-05
170,ENG30-02801938-n,sud koji jesam obično plesti i imati ručak . ,4.4126537e-05,2.0989797e-05
171,ENG30-07458453-n,brzinski takmičenje . ,2.670337e-05,2.8739494e-05
172,ENG30-08403787-n,zajednica ljudi ujedinjen u odupiranje nešto . ,4.2493706e-05,3.103722e-05
173,ENG30-15123754-n,neprekidan nevreme celina ili odsečak ili niz događaj u koji nijedan deo jesam različit niti se moći razlikovati od susednih . ,1.7648492e-05,1.6498783e-05
174,ENG30-03709644-n,prevozni sredstvo koji voziti pošta . ,1.5696973e-05,1.7161196e-05
175,ENG30-03969627-n,uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,7.980009e-05,2.2566985e-05
176,ENG30-00892145-n,kurs koji se nuditi mali grupa napredan student . ,1.3984423e-05,1.2764974e-05
177,ENG30-03366823-n,Pokrivači za pod automobil . ,2.1605216e-05,1.5817419e-05
178,ENG30-03050026-n,pokrivač napraviti od tkanina ,1.433109e-05,1.1721809e-05
179,ENG30-04151940-n,Pokrivač koji služiti da sakriti ili zakloniti . ,0.001405809,1.7389057e-05
180,ENG30-03724870-n,navlaka koji prerušavati ili štititi lice . ,0.00014443774,0.00026191288
181,ENG30-00770270-n,Zločin manje ozbiljan od težak . ,1.9408462e-05,1.7109754e-05
182,ENG30-13872975-n,kriva koji stvarati presek ravan i kružan kup . ,2.4636724e-05,1.5915617e-05
183,ENG30-03623556-n,alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . ,1.5818958e-05,1.4878588e-05
184,ENG30-04101497-n,cilindar koji se okretati . ,0.00015283286,2.6951375e-05
185,ENG30-08644213-n,opasno mesto . ,1.9707848e-05,1.5631309e-05
186,ENG30-15183428-n,Dan na koji se ne raditi po običaj ili zakon . ,1.4221548e-05,6.9824215e-05
187,ENG30-07389330-n,dubok dug zvuk ( kao grmljavina ) . ,1.4097825e-05,0.0001701433
188,ENG30-03800563-n,mesto za sakupljanje i prikazivanje predmet koji imati naučni ili istorijski ili umetnički vrednost . ,5.6822206e-05,1.4760299e-05
189,ENG30-03320046-n,naprava koji stvarati strujanje vazduh pokretanje jedan ili više površina . ,1.4059026e-05,1.5553762e-05
190,ENG30-03666591-n,naprava za paljenje gorivo ili naboj . ,0.00013676542,0.00010823039
191,ENG30-03851341-n,Uređaj za proizvodnja ili kontrola svetlost . ,3.9699382e-05,1.9998899e-05
192,ENG30-03111899-n,naprava za lečenje povreda ili bolest . ,0.0029018146,0.00041491838
193,ENG30-03277771-n,Uređaj koji ispunjavati svoj uloga na elektronski pogon . ,1.5606696e-05,1.44181495e-05
194,ENG30-03705379-n,Uređaj koji privlačiti gvožđe i stvarati magnetski polje . ,1.5046047e-05,1.6788825e-05
195,ENG30-04526964-n,Uređaj koji ubacivati svež vazduh i izbacivati prljav . ,5.0556082e-05,2.2809152e-05
196,ENG30-03744840-n,Uređaj koji čuvati informacija radi vraćanje podatak . ,1.5515692e-05,1.2892939e-05
197,ENG30-03269401-n,Uređaj koji proizvoditi ili raditi na struja . ,2.0408032e-05,2.4937526e-05
198,ENG30-03736970-n,Uređaj koji raditi na mehanički princip . ,1.8218756e-05,6.8232475e-05
199,ENG30-03720163-n,shematski prikaz zemljin površina . ,2.119091e-05,1.7026254e-05
200,ENG30-00046344-n,"Teška ili neobičan majstorija , obično uraditi da se privući pažnja . ",0.0003479003,0.0004514657
201,ENG30-07307895-n,Pražnjenje elektricitet . ,0.00021741257,3.1416555e-05
202,ENG30-07140978-n,diskusija u koji se iznositi argument za ili protiv neki predlog . ,3.9757102e-05,1.750889e-05
203,ENG30-07148192-n,diskusija čiji namera jesam da dovesti do sporazum . ,9.595672e-05,1.341536e-05
204,ENG30-02025550-v,Ići ili putovati sa neki . ,5.8464615e-05,1.9317771e-05
205,ENG30-02037090-v,biti pod ugao . ,1.6109814e-05,1.5902766e-05
206,ENG30-03464467-n,naprava smisliti da sprečiti povreda . ,0.000114834234,0.0002163646
207,ENG30-02185373-v,proizvoditi lagati ritmički udarac po površina . ,2.1314683e-05,1.9046942e-05
208,ENG30-00446493-n,bokserski nadmetanje . ,4.381524e-05,5.426101e-05
209,ENG30-04749572-n,Karakteristična razlika . ,0.5208088,0.02422882
210,ENG30-08538426-n,Zona grad ili varoš omeđen iz administrativan razlog . ,2.2954147e-05,1.5473835e-05
211,ENG30-13163250-n,ogranak koren ili sekundaran koren koji izniknuti iz glavnog koren biljka . ,3.1447027e-05,1.6798285e-05
212,ENG30-08216900-n,deo orkestar koji sadržati sav instrument isti klasa . ,1.3615807e-05,1.1515024e-05
213,ENG30-02731398-n,"Kupolasti ili zasvođen ogranak ili ispust na građevina , pogotovo istočni kraj crkva : obično sadržati oltar . ",1.508596e-05,1.579431e-05
214,ENG30-03581634-n,droga koji moći da proizvesti stanje opijenost . ,0.001136996,0.00012912019
215,ENG30-04166553-n,lek koji smanjivati nadražljivost i smirivati osoba . ,0.00012296498,1.8444265e-05
216,ENG30-04219424-n,tkanina koji se praviti od fin vlakno koji proizvoditi larva neki insekt . ,1.4653455e-05,1.5722406e-05
217,ENG30-03779128-n,tkanina koji se praviti od preći dobiti od svilenkast vuna angorski koza . ,1.4727718e-05,1.8759145e-05
218,ENG30-01242962-n,Uzdržavanje zatvorenik od hrana kao vid protest . ,1.9635972e-05,8.2613864e-05
219,ENG30-03682487-n,Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . ,1.7249124e-05,2.8173345e-05
220,ENG30-00006150-n,otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . ,1.911776e-05,3.7087295e-05
221,ENG30-09992837-n,direktan ženski potomak . ,1.5038297e-05,1.5136973e-05
222,ENG30-13863602-n,figura koji jesam deo neki drugi figura . ,3.5648543e-05,1.3108539e-05
223,ENG30-05566097-n,prst na ruka ili noga kod ljudski biće ili odgovarajući deo kod drugi kičmenjak . ,1.4095422e-05,1.2641502e-05
224,ENG30-08572335-n,Nepomični reper na konkavan strana kupast presek . ,1.9790297e-05,3.4024793e-05
225,ENG30-03667380-n,telo koji davati veštački svetlo . ,3.7409074e-05,1.646876e-05
226,ENG30-03074855-n,pljosnat predmet sa uzak zašiljen zub na jedan strana ; razmrsivati ili sređivati kosa . ,1.4983784e-05,1.4098535e-05
227,ENG30-04045397-n,ravno ploveći sredstvo ( obično napraviti od trupac ili daska ) koji se moći koristiti za transport ili kao platforma za plivač . ,1.8642651e-05,1.5687057e-05
228,ENG30-03640589-n,uzak put ili cesta ,8.212943e-05,1.9950943e-05
229,ENG30-09923673-n,izvoran ili naturalizovan član država ili drugi politički zajednica ,2.6439726e-05,1.3751447e-05
230,ENG30-14024882-n,prirodan i periodićno stanje odmor tokom koji se gubiti svest o svet ,0.00011774564,1.9744039e-05
231,ENG30-09349797-n,prirodan predmet koji ličiti na mašina po struktura i funkcija ,1.4334391e-05,1.5033004e-05
232,ENG30-03003730-n,prirodan ili veštački zatvoren prostor ,4.4673405e-05,1.2411131e-05
233,ENG30-09448361-n,prirodan količina tekući voda koji teći po zemlja ili pod ona ,1.5141687e-05,1.5562437e-05
234,ENG30-05470189-n,prirodan izraslina iz delo organizam biti životinjski ili biljni ,1.6410937e-05,1.4710811e-05
235,ENG30-09624559-n,pregovarač koji služiti kao veza između parnični strana ,1.3758423e-05,1.4279641e-05
236,ENG30-03822171-n,novina kao fizički predmet ,2.0877818e-05,1.956229e-05
237,ENG30-08466412-n,nihilistički umetnički pokret ( posebno u slikarstvo ) koji jesam dostignuti vrhunac u prvi polovina 20-og vek ; zasnovati na iracionalnost i poricanje prihvaćen zakon lepota ,0.00013782634,1.6906131e-05
238,ENG30-11418750-n,prirodan pojava koji uključivati zhive biljka i biće ,1.745787e-05,1.5101812e-05
239,ENG30-13594585-n,broj koji izražavati postignuće ekipa ili osoba u igra ili takmičenje ,0.001233396,3.0995998e-05
240,ENG30-03236735-n,jednodelna odeća za žena ; imati suknja i bluza ,2.5738651e-05,1.6740889e-05
241,ENG30-07956721-n,komplet od @card@ karta ,1.5923366e-05,1.7574586e-05
242,ENG30-03704210-n,broširan periodičan publikacija kao fizički predmet ,5.7237292e-05,1.8256493e-05
243,ENG30-05221895-n,deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv ,1.50736505e-05,1.2977333e-05
244,ENG30-02728763-n,deo koji se priključivati nešto veće ,2.3359515e-05,1.3199397e-05
245,ENG30-08265469-n,ekipa koji učestvovati u pravni postupak ,1.5034985e-05,1.40679385e-05
246,ENG30-13281275-n,isplata koji se davati u redovan razmak ,1.5565827e-05,1.95946e-05
247,ENG30-06892775-n,muzički događaj koji izvoditi svirač ili pevač koji ne uključivati pozorišni prikazivanje ,1.6409964e-05,1.7899472e-05
248,ENG30-15204983-n,period od @card@ godina ,1.36348535e-05,1.2610707e-05
249,ENG30-15167577-n,period neznanje ili zaostalost ,8.628555e-05,2.3514858e-05
250,ENG30-00462116-n,period igra u bejzbol tokom koji svaki ekipa imati sav red na palica ,1.3908005e-05,1.2507235e-05
251,ENG30-15239579-n,period godina koji označavati poseban događaj ili aktivnost u neki polje ,1.5705904e-05,1.2793849e-05
252,ENG30-15269513-n,period vreme koji ograničavati dva trenutak ,2.0304073e-05,1.4724015e-05
253,ENG30-15273626-n,period vreme koji se provesti spavati ,1.6141725e-05,1.4968572e-05
254,ENG30-10320863-n,osoba postaviti na visoko mesto u vlada ,2.1259377e-05,1.286885e-05
255,ENG30-09777012-n,poslovan čovek koji kupovati ili prodavati za drugi u zamena za provizija . ,2.582632e-05,2.278991e-05
256,ENG30-10271216-n,osoba zadužiti da paziti da li se nešto zbivati ,4.1604362e-05,1.8023446e-05
257,ENG30-09882007-n,osoba uključiti u trgovački ili industrijski posao ,3.8172366e-05,0.00024291025
