,ID,Definicija,POS,NEG
19,ENG30-01370561-v,udariti noga ,5.2776153e-07,1.4843619e-06
20,ENG30-01391280-v,poravnati ili raširiti valjak . ,8.0480095e-07,2.8094094e-06
21,ENG30-01435380-v,poslati od jedan osoba ili mesto na drugi . ,7.7349017e-07,1.6266985e-06
22,ENG30-01456771-v,Čvrsto stisnuti među prst . ,7.639831e-07,1.6810314e-06
23,ENG30-01461328-v,Smešati u jedan celina . ,5.96216e-07,1.5994067e-06
24,ENG30-01487311-v,natovariti teret . ,7.755598e-07,1.6309345e-06
25,ENG30-01488956-v,napuniti ili natovariti do kraj . ,5.4298715e-07,1.5744677e-06
26,ENG30-01489989-v,napuniti ili natovariti . ,6.108992e-07,1.885749e-06
27,ENG30-01493619-v,Čvrsto ili sigurno se smestiti . ,5.721629e-07,5.9791682e-06
28,ENG30-01528069-v,zabiti ili silom uterati . ,9.6223375e-05,1.9222232e-06
29,ENG30-01536168-v,ispratiti sapun ili preostali prljavština . ,3.381898e-06,0.9769769
30,ENG30-01566705-v,Uništiti ili oštetiti na nasilan način . ,7.581984e-10,0.9994426
31,ENG30-01573515-v,razdvojiti ili učiniti da se nešto naglo razdvojiti . ,6.094784e-07,1.4781884e-06
32,ENG30-01631534-v,"stvoriti mentalno i apstraktan , a ne ručno . ",5.889638e-07,0.0045437813
33,ENG30-01634142-v,zamisliti neki ideja . ,6.9377217e-07,2.5037507e-06
34,ENG30-01691057-v,ostavljati ili crtati po površina . ,6.001647e-07,3.7800955e-06
35,ENG30-01723690-v,poprimiti ili glumiti nečiji karakter . ,6.165743e-07,0.00017820831
36,ENG30-01747374-v,pisati nešto ponovo kako jesam . ,5.797737e-07,2.1758553e-06
37,ENG30-01797051-v,Osećati tuga . ,5.734817e-11,0.9999384
38,ENG30-01824532-v,Osećati ili izražavati želja ili nada za nečiji budućnost . ,0.003832885,0.6453289
39,ENG30-01828405-v,jako ili neprekidno želeti . ,1.2697272e-06,0.22719096
40,ENG30-01866610-v,vrteti se ili uzrokovati da se nešto vrtiti . ,2.762699e-07,0.50620115
41,ENG30-01868370-v,micati se uvijen ili grčevit pokret ( posebno u borba ) . ,6.3432736e-07,1.460566e-06
42,ENG30-01876530-v,"kretati se u jedan smer , a zatim u suprotan . ",4.8918224e-07,1.326456e-06
43,ENG30-01888946-v,tresti se grčevito ,9.317172e-07,2.1900673e-06
44,ENG30-01902405-v,kretati se žurno . ,1.1450413e-06,1.587669e-06
45,ENG30-01902783-v,biti u pokret zbog neki strujiti vazduh ili voditi . ,4.874464e-07,1.6103928e-06
46,ENG30-01909397-v,okrenuti se iz uspravan ili normalan položaj . ,5.6765435e-07,1.4830671e-06
47,ENG30-01911888-v,Prić kradom ili krišom . ,0.198947,0.18181516
48,ENG30-01916634-v,"hodati gordo , često pokušavati da se impresionirati drugi . ",5.351953e-07,3.835605e-06
49,ENG30-01920932-v,"Ići na dug pešačenje , iz zadovoljstvo ili telesni vežba . ",1.7273634e-06,1.3090305e-06
50,ENG30-01938426-v,kretati se na skija . ,1.4121921e-06,1.4579346e-06
51,ENG30-01960911-v,putovati kroz voda . ,5.523092e-07,1.5034927e-06
52,ENG30-01977701-v,pustiti nešto da pasti na zemlja . ,5.2364334e-07,1.7369804e-06
53,ENG30-01983771-v,pretrpeti promena u položaj telo . ,4.7211518e-07,1.3960457e-06
54,ENG30-01993926-v,Učiniti da nešto biti pomaknuti prema napred . ,0.6984543,4.681961e-07
55,ENG30-02038357-v,nagnuti se ili saviti iz uspravan položaj . ,6.3084894e-07,1.3074437e-06
56,ENG30-02058448-v,micati se neprestano . ,7.944167e-06,2.6820708e-06
57,ENG30-02123672-v,Ispuštati miris . ,5.4002663e-07,1.3439578e-06
58,ENG30-02125223-v,osetiti nečiji miris . ,6.395256e-07,1.7858116e-05
59,ENG30-01887576-v,kretati se gladak i bez muka . ,6.272609e-07,8.338697e-05
60,ENG30-01886488-v,prolaziti ili se kretati nenametljiv ili gladak . ,7.269857e-07,1.855759e-06
61,ENG30-01587062-v,potpuno okružiti . ,5.566764e-07,1.6424463e-06
62,ENG30-01467370-v,protezati se istovremeno na sav strana . ,4.980152e-07,1.4989615e-06
63,ENG30-01976841-v,padati okomito . ,2.9252142e-06,2.0125517e-06
64,ENG30-02157731-v,Učiniti manje vidljiv ili nejasan . ,9.620628e-07,2.042446e-06
65,ENG30-02158587-v,Učiniti neprepoznatljiv . ,0.1616072,7.818047e-06
66,ENG30-01334535-v,sakriti pod lažan pojava . ,6.294292e-07,1.7969869e-06
67,ENG30-02163746-v,"Ugladati , opaziti oči . ",2.0883395e-05,2.1310632e-06
68,ENG30-02165543-v,Pažljivo ispitati . ,6.682332e-07,1.9527938e-06
69,ENG30-02186506-v,proizvoditi ili emitovati prodoran zveketav zvuk . ,6.046034e-07,5.116838e-06
70,ENG30-02188587-v,"proizvoditi taj šuštav zvuk , kao kad motor raditi ili krilo lepršaj . ",5.43802e-07,2.1885398e-06
71,ENG30-02212825-v,ne dati neki šta on pripadati . ,5.3961094e-07,6.6391044e-06
72,ENG30-02259005-v,zameniti ili dati nešto u zamena . ,5.996272e-07,1.4261607e-06
73,ENG30-02290461-v,Steći korist . ,6.34906e-07,1.467151e-06
74,ENG30-02293321-v,predati neki ili nešto drugi . ,7.7174406e-07,2.298996e-06
75,ENG30-02324026-v,dobiti privremeno . ,9.935239e-07,1.4408713e-06
76,ENG30-02345647-v,pozajmiti nešto što jesam strogo potrebno . ,1.0629735e-06,1.0405788e-05
77,ENG30-02349212-v,ukazati poverenje koji . ,0.99902874,1.2145901e-08
78,ENG30-02378623-v,delovati protiv nešto . ,6.473698e-07,2.1462305e-05
79,ENG30-02384940-v,pozvati kao gost . ,7.808946e-07,4.3254254e-06
80,ENG30-02437707-v,biti zadužiti za nešto ili imati poslati sa nešto . ,7.898641e-07,1.9435097e-06
81,ENG30-02485844-v,Ići sa neki na sastanak . ,7.2173367e-07,1.7226857e-06
82,ENG30-02506546-v,prisiliti ili obavezati neki da uraditi nešto . ,7.6386044e-07,3.8756384e-06
83,ENG30-02570267-v,Ponašati se prema neki sa preteran popustljivost . ,2.6832988e-06,2.0589646e-06
84,ENG30-01752884-v,Učiniti moguć . ,6.6491094e-07,8.9944595e-05
85,ENG30-02641035-v,privremeno prekinuti aktivnost pre nego što se nastaviti . ,1.3210689e-06,1.6579069e-06
86,ENG30-02652494-v,biti stanar ; privremeno boraviti . ,1.3750679e-06,1.562026e-06
87,ENG30-02656390-v,obezbediti sklonište . ,5.8268733e-07,1.7228864e-06
88,ENG30-02664575-v,biti ili činiti osnova . ,4.8933257e-06,5.700678e-06
89,ENG30-02700104-v,"biti u sklad , harmonija . ",1.2608681e-06,1.9657564e-06
90,ENG30-02705535-v,biti deo . ,5.909296e-07,1.4250797e-06
91,ENG30-02758033-v,obilno kišiti . ,0.10229519,1.8700773e-06
92,ENG30-02733524-n,Građevinska konstrukcija ( obično zakriviti ) koji služiti da premostiti otvor ( arhitektura ) . ,7.0256914e-07,2.3942825e-06
93,ENG30-03462594-n,Površina ( kao zid ili platno ) pripremiti da primiti boja za slika ( umetnost ) . ,5.402874e-07,1.2883097e-06
94,ENG30-08592165-n,Položaj koji trkač sa baza zauzimati kada se pripremati da napredovati ka sledeći baza ( bejzbol ) . ,4.976744e-07,1.2822694e-06
95,ENG30-07293678-n,Pobeda dobiti na poen kada nem nokaut ( boks ) . ,6.6544476e-07,5.457487e-06
96,ENG30-05034473-n,karakteristika atom ili radikal ; njihov združiti moć dati u kategorija brojati atom vodonik ( ili ekvivalent ) ( hemija ) . ,2.024183e-06,1.3372221e-06
97,ENG30-07977592-n,zbirka standardan program i podrutina koji se pohranjivati i stavljati na raspolaganje za trenutan upotreba ( informatika ) . ,3.1229865e-06,1.7701269e-06
98,ENG30-13562862-n,postepen i sređen proces promena u ekosistem koji jesam izazvati progresivno zamenjivanje jedan zajednica drugi dok se ne uspostaviti stabilan vrhunac ( ekologija ) . ,6.987467e-07,1.8689018e-06
99,ENG30-13451804-n,"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",4.4266217e-06,1.8968977e-06
100,ENG30-07420991-n,Oštar prolazan talas u normalan električni stanje ( ili niz takav prolazan ) ( elektronika ) . ,5.5209415e-07,1.7901657e-06
101,ENG30-13597794-n,u pozicioni brojni sistema pozitivan ceo broj koji jesam ekvivalentan jedinica na sledeći višem redni mesto ( matematika ) . ,1.4971702e-06,1.3020361e-06
102,ENG30-05057061-n,Položaj na koji se po dužnost raspoređivati brod ili flota ( mornarica ) . ,7.4438566e-07,1.4038181e-06
103,ENG30-01455732-a,"za zvuk , posebno glas . ",5.520569e-07,5.2427185e-06
104,ENG30-07345593-n,progresivan ometanje koji se prenositi bez pomeranje sam sredstvo ( fizika ) . ,5.4951704e-07,1.7159798e-06
105,ENG30-01221254-n,skup odgovor ili reakcija ili pokret koji prav organizam u biti kakav situacija ( psihologija ) . ,5.653421e-07,1.5464078e-06
106,ENG30-01278080-a,"za osoba , koji stajati iznad drugi po karakter ili postignuće ili ugled . ",1.2226309e-06,2.4300743e-05
107,ENG30-07968702-n,"Obično u množina , društven grupa čiji član kontrolisati neki polje rad i koji imati zajednički cilj . ",1.1478033e-06,1.2882537e-06
108,ENG30-06630017-n,potvrda ili izraz dobar volja ( obično pri susret ) ,5.2207297e-06,2.568411e-06
109,ENG30-08500213-n,dubok i udaljen deo . ,7.326236e-07,1.4566542e-06
110,ENG30-15235126-n,Šezdeseti deo minuta : osnovni jedinica vreme koji jesam usvojiti Međunarodni sitem merni jedinica . ,5.6464864e-07,1.4384212e-06
111,ENG30-15205532-n,sto godina . ,8.86132e-07,1.4996428e-06
112,ENG30-13863186-n,dvodimenzionalan oblik . ,6.230998e-07,1.09066705e-05
113,ENG30-07201365-n,Čin opisivanje nešto . ,6.796946e-07,2.3857376e-06
114,ENG30-00125629-n,Čin udaranje jedan stvar drugi . ,8.4251224e-07,4.0888663e-06
115,ENG30-07940448-n,osnovni grupa prirodan predmet . ,9.20281e-07,1.4147702e-06
116,ENG30-09622928-n,voljen osoba ; koristiti se u izraz od milja . ,0.99530774,6.7685524e-09
117,ENG30-05949726-n,verovanje ili raspoloženje zajednički većina ljudi : glas narod . ,1.7001216e-06,1.8569239e-06
118,ENG30-07929519-n,napitak koji se sastojati od primesa mleven zrno kafa . ,5.9333917e-07,1.4267442e-06
119,ENG30-07933274-n,napitak koji se spravljati potapanje čajni list u voda . ,8.9379046e-07,2.0406396e-06
120,ENG30-05333777-n,krvni sud koji odvoditi krv iz srce u telo . ,6.8601605e-07,1.3340256e-06
121,ENG30-04244997-n,mali čamac . ,5.8114966e-07,1.5242852e-06
122,ENG30-03329663-n,Brod koji prevoziti ljudi ili vozilo preko voden površina i raditi po redovan raspored . ,5.185172e-07,1.2765382e-06
123,ENG30-02792552-n,Brod sa ravan dno za prenos težak teret ( posebno na kanal ) . ,5.8873695e-07,1.2946933e-06
124,ENG30-05298313-n,organ koji jesam neophodan za život . ,2.1116468e-06,8.093658e-06
125,ENG30-08414119-n,telo građanin zaklet da donositi istinit presuda u sklad sa dokaz predstavljen na sud . ,8.538198e-07,2.49141e-06
126,ENG30-08375369-n,zajednica ljudi ili porodica koji živa zajedno i deliti sav . ,5.8101404e-07,1.3719125e-06
127,ENG30-07966719-n,zajednica ljudi koji činiti deo društvo ili privreda . ,1.3005272e-06,1.3875115e-06
128,ENG30-09328904-n,voden površina okružen zemlja . ,5.493899e-07,1.456653e-06
129,ENG30-02993546-n,zgrada posvećen poseban aktivnost . ,5.8244365e-07,1.5182412e-06
130,ENG30-04306080-n,zgrada snabdeven poseban oprema i osoblje za odrediti namena . ,4.9387415e-07,1.9298889e-06
131,ENG30-03054311-n,zgrada koji zaposedati klub . ,5.5193885e-07,1.7876333e-05
132,ENG30-03859280-n,zgrada koji jesam podrediti i odvojiti od glavne zgrada . ,5.6872744e-07,2.1752141e-06
133,ENG30-03542333-n,zgrada gde putnik moći da platiti smeštaj obrok i drugi usluga . ,5.1498176e-07,1.3534941e-06
134,ENG30-03457902-n,"zgrada sa staklen zid i krov , za uzgoj i pokazivanje biljka pod kontrolisan uslov . ",6.152894e-07,1.3230056e-06
135,ENG30-08057206-n,firma koji služiti drugi firma . ,3.629626e-06,1.5416146e-06
136,ENG30-03594945-n,automobil pogodan za putovanje preko težak teren . ,2.4949347e-06,1.3926652e-06
137,ENG30-02924554-n,automobil koji jesam star i nepouzdan . ,1.333583e-06,1.5852737e-06
138,ENG30-00138221-n,dodir usna . ,6.540473e-07,1.9282347e-06
139,ENG30-07414922-n,Slučajno ili neočekivan susretanje . ,4.085352e-05,2.257124e-06
140,ENG30-08006094-n,kategorija koji dolaziti između neki određenih granica . ,5.6795096e-07,1.7392081e-06
141,ENG30-07305234-n,uzrok velik patnja i nesreća . ,1.0115272e-05,1.0247448e-05
142,ENG30-07189411-n,ceremonijalan molitva koji zazivati božanski zaštita . ,1.0069834e-06,1.6251228e-06
143,ENG30-00260622-n,promena nabolje kao rezultat ispravljanje zloupotreba . ,3.9697698e-06,1.4970233e-06
144,ENG30-07357388-n,"promena nabolje , napredak u razvoj . ",0.9992387,1.2476769e-09
145,ENG30-07358576-n,promena sa jedan mesto ili stanje ili stepen u drugi . ,5.883752e-07,1.7936055e-06
146,ENG30-04981658-n,Karakterističan zvuk . ,5.7038187e-07,1.3064092e-06
147,ENG30-01037819-n,Hrišćanska svet tajna koji značiti ponovno duhovno rođenje . ,6.813438e-07,2.2773447e-06
148,ENG30-08579487-n,Kružna linija na površina sfera koji se dobijati kada se ona preseći ravnina koji prolaziti kroz centar . ,6.6953163e-07,1.5585467e-06
149,ENG30-04253437-n,sredstvo za čišćenje napraviti od so biljni ili životinjski mast . ,7.31215e-07,1.3788905e-06
150,ENG30-14845743-n,proziran tečnost bez miris i ukus . ,7.6856e-07,1.4711298e-06
151,ENG30-13811410-n,blizak veza karakterisati zajednički interes ili sličan priroda ili svojstvo . ,1.957064e-06,1.3894319e-06
152,ENG30-02536685-n,blizak prijatelj koji učestvovati sa drugar u njihov aktivnost . ,1.4711878e-06,1.3563264e-06
153,ENG30-07977870-n,zbirka književan dokument ili zapis koji se držati radi čitanje . ,6.613194e-07,1.4611093e-06
154,ENG30-07961480-n,zbirka predmet naslagan jedan preko drugi . ,5.4523935e-07,1.3985187e-06
155,ENG30-04338359-n,zbirka predmet naredanih na jedan vlakno . ,1.6262414e-06,1.3852144e-06
156,ENG30-08271042-n,grupa zvezdan sistema . ,1.092599e-06,1.5716284e-06
157,ENG30-08407619-n,grupa stvar ( dobro ili umetnički delo itd . ) za javan pokazivanje . ,2.4014557e-06,2.001075e-05
158,ENG30-07963711-n,grupa stvar koji jesam udružen ; zbir odvojen deo ili svojstvo . ,6.971444e-07,4.0033883e-06
159,ENG30-08374049-n,zajednica ljudi koji se naseliti daleko od matica ali sa ona održavati veza . ,6.647789e-07,1.4568627e-06
160,ENG30-07210801-n,Pritužba na ( stvaran ili zamišljen ) nepravda koji uzrokovati ozlojeđenost i predstavljati osnova za delovanje . ,1.7469712e-06,1.9723897e-05
161,ENG30-07211092-n,Pritužba izgovoriti tih i nerazgovetan glas . ,1.6260856e-06,7.6288543e-06
162,ENG30-07956426-n,potpun grupa sličan stvar . ,5.529274e-07,4.1688922e-06
163,ENG30-03069752-n,skup zgrada u koji jesam smešten fakultet . ,5.670807e-07,1.6452602e-06
164,ENG30-02679415-n,sastojak koji se dodavati nešto da ga poboljšati . ,8.598907e-07,3.203226e-06
165,ENG30-05559908-n,telesni dodatak ili deo koji ličiti na dodatak . ,7.1152016e-07,1.443112e-06
166,ENG30-04454240-n,kupast dečji igračka koji se sužavati u čelični vrh na koji moći da se zavrtiti . ,1.1963131e-06,3.0407953e-06
167,ENG30-08377085-n,povezati niz događaj ili radnja . ,5.976016e-07,1.5434596e-06
168,ENG30-13870805-n,oblik koji spajati . ,7.9158934e-07,2.0918708e-06
169,ENG30-03779370-n,posuda u koji se ulivati tečnost da se stvoriti dati oblik kada se stvrdnuti . ,6.1148165e-07,1.6105463e-06
170,ENG30-02801938-n,sud koji jesam obično plesti i imati ručak . ,8.522661e-07,3.3528308e-06
171,ENG30-07458453-n,brzinski takmičenje . ,8.2404296e-07,1.4853357e-06
172,ENG30-08403787-n,zajednica ljudi ujedinjen u odupiranje nešto . ,6.253856e-07,1.8299598e-06
173,ENG30-15123754-n,neprekidan nevreme celina ili odsečak ili niz događaj u koji nijedan deo jesam različit niti se moći razlikovati od susednih . ,5.5045973e-07,1.5368001e-06
174,ENG30-03709644-n,prevozni sredstvo koji voziti pošta . ,6.203723e-07,1.4859907e-06
175,ENG30-03969627-n,uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,1.4697085e-06,2.2958218e-06
176,ENG30-00892145-n,kurs koji se nuditi mali grupa napredan student . ,5.731223e-07,1.3953841e-06
177,ENG30-03366823-n,Pokrivači za pod automobil . ,9.3424376e-07,1.6250561e-06
178,ENG30-03050026-n,pokrivač napraviti od tkanina ,7.4115917e-07,1.3596078e-06
179,ENG30-04151940-n,Pokrivač koji služiti da sakriti ili zakloniti . ,9.858919e-07,1.5063221e-06
180,ENG30-03724870-n,navlaka koji prerušavati ili štititi lice . ,1.0317292e-06,1.9839856e-06
181,ENG30-00770270-n,Zločin manje ozbiljan od težak . ,2.4507344e-06,3.325861e-06
182,ENG30-13872975-n,kriva koji stvarati presek ravan i kružan kup . ,7.198537e-07,1.5229815e-06
183,ENG30-03623556-n,alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . ,5.630457e-07,1.3618843e-06
184,ENG30-04101497-n,cilindar koji se okretati . ,1.0289609e-06,2.3147363e-06
185,ENG30-08644213-n,opasno mesto . ,6.00525e-07,1.5149652e-06
186,ENG30-15183428-n,Dan na koji se ne raditi po običaj ili zakon . ,7.1409596e-07,3.3741962e-05
187,ENG30-07389330-n,dubok dug zvuk ( kao grmljavina ) . ,6.027409e-07,1.5490705e-06
188,ENG30-03800563-n,mesto za sakupljanje i prikazivanje predmet koji imati naučni ili istorijski ili umetnički vrednost . ,6.387681e-07,1.343882e-06
189,ENG30-03320046-n,naprava koji stvarati strujanje vazduh pokretanje jedan ili više površina . ,4.9114595e-07,1.3878341e-06
190,ENG30-03666591-n,naprava za paljenje gorivo ili naboj . ,6.637187e-07,2.9932485e-06
191,ENG30-03851341-n,Uređaj za proizvodnja ili kontrola svetlost . ,6.5720985e-07,1.8239209e-06
192,ENG30-03111899-n,naprava za lečenje povreda ili bolest . ,2.596082e-06,0.0016666645
193,ENG30-03277771-n,Uređaj koji ispunjavati svoj uloga na elektronski pogon . ,1.9350953e-06,1.3923514e-06
194,ENG30-03705379-n,Uređaj koji privlačiti gvožđe i stvarati magnetski polje . ,6.991996e-07,1.4271019e-06
195,ENG30-04526964-n,Uređaj koji ubacivati svež vazduh i izbacivati prljav . ,7.376186e-07,6.254834e-06
196,ENG30-03744840-n,Uređaj koji čuvati informacija radi vraćanje podatak . ,5.969528e-07,1.5088243e-06
197,ENG30-03269401-n,Uređaj koji proizvoditi ili raditi na struja . ,6.714513e-07,5.1037478e-06
198,ENG30-03736970-n,Uređaj koji raditi na mehanički princip . ,2.6531243e-06,1.5928441e-06
199,ENG30-03720163-n,shematski prikaz zemljin površina . ,7.739719e-07,1.778039e-06
200,ENG30-00046344-n,"Teška ili neobičan majstorija , obično uraditi da se privući pažnja . ",1.0573559e-06,0.0003815015
201,ENG30-07307895-n,Pražnjenje elektricitet . ,6.0492573e-07,1.5776344e-06
202,ENG30-07140978-n,diskusija u koji se iznositi argument za ili protiv neki predlog . ,1.2426167e-06,1.504286e-06
203,ENG30-07148192-n,diskusija čiji namera jesam da dovesti do sporazum . ,3.933225e-05,1.4788602e-06
204,ENG30-02025550-v,Ići ili putovati sa neki . ,6.312331e-07,1.9915426e-06
205,ENG30-02037090-v,biti pod ugao . ,6.5386615e-07,2.3272273e-06
206,ENG30-03464467-n,naprava smisliti da sprečiti povreda . ,7.913543e-07,4.3458635e-06
207,ENG30-02185373-v,proizvoditi lagati ritmički udarac po površina . ,6.201989e-07,3.5867856e-06
208,ENG30-00446493-n,bokserski nadmetanje . ,1.3097059e-06,1.8606437e-06
209,ENG30-04749572-n,Karakteristična razlika . ,0.34016705,0.1059423
210,ENG30-08538426-n,Zona grad ili varoš omeđen iz administrativan razlog . ,5.5126884e-07,1.3198967e-06
211,ENG30-13163250-n,ogranak koren ili sekundaran koren koji izniknuti iz glavnog koren biljka . ,8.1948116e-07,1.3933691e-06
212,ENG30-08216900-n,deo orkestar koji sadržati sav instrument isti klasa . ,6.0874186e-07,1.35305e-06
213,ENG30-02731398-n,"Kupolasti ili zasvođen ogranak ili ispust na građevina , pogotovo istočni kraj crkva : obično sadržati oltar . ",5.5939336e-07,1.4512826e-06
214,ENG30-03581634-n,droga koji moći da proizvesti stanje opijenost . ,3.384155e-06,1.7360364e-06
215,ENG30-04166553-n,lek koji smanjivati nadražljivost i smirivati osoba . ,8.4151065e-07,1.5459104e-06
216,ENG30-04219424-n,tkanina koji se praviti od fin vlakno koji proizvoditi larva neki insekt . ,5.4027373e-07,1.6577326e-06
217,ENG30-03779128-n,tkanina koji se praviti od preći dobiti od svilenkast vuna angorski koza . ,5.335393e-07,1.3602605e-06
218,ENG30-01242962-n,Uzdržavanje zatvorenik od hrana kao vid protest . ,6.1964926e-07,1.4679642e-06
219,ENG30-03682487-n,Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . ,8.14229e-07,1.4747144e-06
220,ENG30-00006150-n,otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . ,5.222192e-07,1.3677102e-06
221,ENG30-09992837-n,direktan ženski potomak . ,5.993519e-07,1.925328e-06
222,ENG30-13863602-n,figura koji jesam deo neki drugi figura . ,6.8925345e-07,1.5467114e-06
223,ENG30-05566097-n,prst na ruka ili noga kod ljudski biće ili odgovarajući deo kod drugi kičmenjak . ,5.9836935e-07,1.3100923e-06
224,ENG30-08572335-n,Nepomični reper na konkavan strana kupast presek . ,8.538646e-07,1.5831729e-06
225,ENG30-03667380-n,telo koji davati veštački svetlo . ,6.695533e-07,1.5602479e-06
226,ENG30-03074855-n,pljosnat predmet sa uzak zašiljen zub na jedan strana ; razmrsivati ili sređivati kosa . ,5.756498e-07,1.344786e-06
227,ENG30-04045397-n,ravno ploveći sredstvo ( obično napraviti od trupac ili daska ) koji se moći koristiti za transport ili kao platforma za plivač . ,8.498268e-07,2.0225864e-06
228,ENG30-03640589-n,uzak put ili cesta ,1.5381357e-06,2.5205718e-06
229,ENG30-09923673-n,izvoran ili naturalizovan član država ili drugi politički zajednica ,5.208979e-07,1.8564515e-06
230,ENG30-14024882-n,prirodan i periodićno stanje odmor tokom koji se gubiti svest o svet ,6.4859813e-07,1.6813634e-06
231,ENG30-09349797-n,prirodan predmet koji ličiti na mašina po struktura i funkcija ,6.6894324e-07,1.3754587e-06
232,ENG30-03003730-n,prirodan ili veštački zatvoren prostor ,7.3758963e-07,1.674738e-06
233,ENG30-09448361-n,prirodan količina tekući voda koji teći po zemlja ili pod ona ,5.6211695e-07,1.4581083e-06
234,ENG30-05470189-n,prirodan izraslina iz delo organizam biti životinjski ili biljni ,5.4420497e-07,1.402317e-06
235,ENG30-09624559-n,pregovarač koji služiti kao veza između parnični strana ,5.950544e-07,1.4752184e-06
236,ENG30-03822171-n,novina kao fizički predmet ,8.0026433e-07,1.397893e-06
237,ENG30-08466412-n,nihilistički umetnički pokret ( posebno u slikarstvo ) koji jesam dostignuti vrhunac u prvi polovina 20-og vek ; zasnovati na iracionalnost i poricanje prihvaćen zakon lepota ,2.0993664e-05,2.0232092e-06
238,ENG30-11418750-n,prirodan pojava koji uključivati zhive biljka i biće ,6.6524194e-07,1.3523662e-06
239,ENG30-13594585-n,broj koji izražavati postignuće ekipa ili osoba u igra ili takmičenje ,6.113642e-07,1.9906827e-06
240,ENG30-03236735-n,jednodelna odeća za žena ; imati suknja i bluza ,6.6029776e-07,1.585497e-06
241,ENG30-07956721-n,komplet od @card@ karta ,7.119625e-07,1.8114971e-06
242,ENG30-03704210-n,broširan periodičan publikacija kao fizički predmet ,1.0347035e-06,1.4660735e-06
243,ENG30-05221895-n,deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv ,6.2277485e-07,1.4591403e-06
244,ENG30-02728763-n,deo koji se priključivati nešto veće ,7.1538204e-07,1.6324145e-06
245,ENG30-08265469-n,ekipa koji učestvovati u pravni postupak ,6.6573875e-07,1.5534405e-06
246,ENG30-13281275-n,isplata koji se davati u redovan razmak ,9.643145e-07,1.5957936e-06
247,ENG30-06892775-n,muzički događaj koji izvoditi svirač ili pevač koji ne uključivati pozorišni prikazivanje ,5.4699314e-07,1.9834097e-06
248,ENG30-15204983-n,period od @card@ godina ,7.123071e-07,1.3810053e-06
249,ENG30-15167577-n,period neznanje ili zaostalost ,4.9122723e-06,2.82204e-06
250,ENG30-00462116-n,period igra u bejzbol tokom koji svaki ekipa imati sav red na palica ,5.2460877e-07,1.3256846e-06
251,ENG30-15239579-n,period godina koji označavati poseban događaj ili aktivnost u neki polje ,5.702677e-07,1.3193882e-06
252,ENG30-15269513-n,period vreme koji ograničavati dva trenutak ,7.4076274e-07,1.3999357e-06
253,ENG30-15273626-n,period vreme koji se provesti spavati ,7.147009e-07,1.4335334e-06
254,ENG30-10320863-n,osoba postaviti na visoko mesto u vlada ,5.8957073e-07,1.3870904e-06
255,ENG30-09777012-n,poslovan čovek koji kupovati ili prodavati za drugi u zamena za provizija . ,6.114973e-07,1.7707105e-06
