,ID,Definicija,POS,NEG
124,ENG30-05298313-n,organ koji jesam neophodan za život . ,2.9746193e-08,2.0792152e-06
125,ENG30-08414119-n,telo građanin zaklet da donositi istinit presuda u sklad sa dokaz predstavljen na sud . ,1.3876469e-07,1.8014061e-06
126,ENG30-08375369-n,zajednica ljudi ili porodica koji živa zajedno i deliti sav . ,2.521063e-08,1.6979438e-06
127,ENG30-07966719-n,zajednica ljudi koji činiti deo društvo ili privreda . ,4.494401e-08,1.6820348e-06
128,ENG30-09328904-n,voden površina okružen zemlja . ,2.090585e-08,1.6751769e-06
129,ENG30-02993546-n,zgrada posvećen poseban aktivnost . ,2.1374856e-08,1.6904035e-06
130,ENG30-04306080-n,zgrada snabdeven poseban oprema i osoblje za odrediti namena . ,2.1940464e-08,1.6604487e-06
131,ENG30-03054311-n,zgrada koji zaposedati klub . ,2.9474435e-08,1.8060335e-06
132,ENG30-03859280-n,zgrada koji jesam podrediti i odvojiti od glavne zgrada . ,3.5911025e-08,2.0543762e-06
133,ENG30-03542333-n,zgrada gde putnik moći da platiti smeštaj obrok i drugi usluga . ,2.3191433e-08,1.7650062e-06
134,ENG30-03457902-n,"zgrada sa staklen zid i krov , za uzgoj i pokazivanje biljka pod kontrolisan uslov . ",2.2674698e-08,1.6566368e-06
135,ENG30-08057206-n,firma koji služiti drugi firma . ,2.5849717e-08,1.7225276e-06
136,ENG30-03594945-n,automobil pogodan za putovanje preko težak teren . ,2.506492e-08,1.6776294e-06
137,ENG30-02924554-n,automobil koji jesam star i nepouzdan . ,4.3660808e-07,2.3928453e-06
138,ENG30-00138221-n,dodir usna . ,2.2916646e-08,2.0719626e-06
139,ENG30-07414922-n,Slučajno ili neočekivan susretanje . ,9.985531e-07,2.94305e-06
140,ENG30-08006094-n,kategorija koji dolaziti između neki određenih granica . ,8.83491e-08,1.7482655e-06
141,ENG30-07305234-n,uzrok velik patnja i nesreća . ,1.6937289e-12,0.9999611
142,ENG30-07189411-n,ceremonijalan molitva koji zazivati božanski zaštita . ,4.2618563e-08,1.8963959e-06
143,ENG30-00260622-n,promena nabolje kao rezultat ispravljanje zloupotreba . ,2.6775115e-08,1.8640544e-06
144,ENG30-07357388-n,"promena nabolje , napredak u razvoj . ",2.301214e-08,1.7682022e-06
145,ENG30-07358576-n,promena sa jedan mesto ili stanje ili stepen u drugi . ,2.8284578e-08,2.003043e-06
146,ENG30-04981658-n,Karakterističan zvuk . ,2.1409251e-08,1.6915258e-06
147,ENG30-01037819-n,Hrišćanska svet tajna koji značiti ponovno duhovno rođenje . ,4.2383242e-08,1.7883151e-06
148,ENG30-08579487-n,Kružna linija na površina sfera koji se dobijati kada se ona preseći ravnina koji prolaziti kroz centar . ,1.9916262e-08,1.6471325e-06
149,ENG30-04253437-n,sredstvo za čišćenje napraviti od so biljni ili životinjski mast . ,2.3997721e-08,1.6436412e-06
150,ENG30-14845743-n,proziran tečnost bez miris i ukus . ,2.221459e-07,2.9521939e-06
151,ENG30-13811410-n,blizak veza karakterisati zajednički interes ili sličan priroda ili svojstvo . ,4.7435204e-08,1.9767258e-06
152,ENG30-02536685-n,blizak prijatelj koji učestvovati sa drugar u njihov aktivnost . ,2.8242646e-08,1.6887406e-06
153,ENG30-07977870-n,zbirka književan dokument ili zapis koji se držati radi čitanje . ,2.794184e-08,1.7303877e-06
154,ENG30-07961480-n,zbirka predmet naslagan jedan preko drugi . ,2.6740315e-08,1.655787e-06
155,ENG30-04338359-n,zbirka predmet naredanih na jedan vlakno . ,3.14366e-08,1.6845358e-06
156,ENG30-08271042-n,grupa zvezdan sistema . ,2.4450179e-08,1.7582391e-06
157,ENG30-08407619-n,grupa stvar ( dobro ili umetnički delo itd . ) za javan pokazivanje . ,1.5453327e-07,1.7009158e-06
158,ENG30-07963711-n,grupa stvar koji jesam udružen ; zbir odvojen deo ili svojstvo . ,2.5321034e-08,1.8000668e-06
159,ENG30-08374049-n,zajednica ljudi koji se naseliti daleko od matica ali sa ona održavati veza . ,2.370715e-08,1.6522961e-06
160,ENG30-07210801-n,Pritužba na ( stvaran ili zamišljen ) nepravda koji uzrokovati ozlojeđenost i predstavljati osnova za delovanje . ,7.7437825e-09,0.67898697
161,ENG30-07211092-n,Pritužba izgovoriti tih i nerazgovetan glas . ,3.7918674e-08,2.0058567e-06
162,ENG30-07956426-n,potpun grupa sličan stvar . ,2.1039817e-08,1.7275156e-06
163,ENG30-03069752-n,skup zgrada u koji jesam smešten fakultet . ,2.5289612e-08,1.7836006e-06
164,ENG30-02679415-n,sastojak koji se dodavati nešto da ga poboljšati . ,5.225849e-08,2.263605e-06
165,ENG30-05559908-n,telesni dodatak ili deo koji ličiti na dodatak . ,2.76474e-08,1.7903083e-06
166,ENG30-04454240-n,kupast dečji igračka koji se sužavati u čelični vrh na koji moći da se zavrtiti . ,5.592094e-07,2.2420083e-06
167,ENG30-08377085-n,povezati niz događaj ili radnja . ,2.4889413e-08,1.7712975e-06
168,ENG30-13870805-n,oblik koji spajati . ,2.397983e-08,1.7909829e-06
169,ENG30-03779370-n,posuda u koji se ulivati tečnost da se stvoriti dati oblik kada se stvrdnuti . ,2.4513357e-08,1.7227576e-06
170,ENG30-02801938-n,sud koji jesam obično plesti i imati ručak . ,5.4389666e-08,2.76028e-06
171,ENG30-07458453-n,brzinski takmičenje . ,2.101435e-08,1.7621857e-06
172,ENG30-08403787-n,zajednica ljudi ujedinjen u odupiranje nešto . ,3.1164358e-08,1.7810848e-06
173,ENG30-15123754-n,neprekidan nevreme celina ili odsečak ili niz događaj u koji nijedan deo jesam različit niti se moći razlikovati od susednih . ,2.0985947e-08,1.8652619e-06
174,ENG30-03709644-n,prevozni sredstvo koji voziti pošta . ,2.6798878e-08,1.7231553e-06
175,ENG30-03969627-n,uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,4.696697e-08,1.9058492e-06
176,ENG30-00892145-n,kurs koji se nuditi mali grupa napredan student . ,2.4226058e-08,1.7182749e-06
177,ENG30-03366823-n,Pokrivači za pod automobil . ,2.046414e-08,1.9220818e-06
178,ENG30-03050026-n,pokrivač napraviti od tkanina ,2.0867486e-08,1.6888114e-06
179,ENG30-04151940-n,Pokrivač koji služiti da sakriti ili zakloniti . ,1.5518441e-07,1.7468053e-06
180,ENG30-03724870-n,navlaka koji prerušavati ili štititi lice . ,1.757697e-06,2.2424483e-06
181,ENG30-00770270-n,Zločin manje ozbiljan od težak . ,2.6783583e-08,2.3500781e-06
182,ENG30-13872975-n,kriva koji stvarati presek ravan i kružan kup . ,3.0858445e-08,1.7498066e-06
183,ENG30-03623556-n,alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . ,2.2502919e-08,1.6609745e-06
184,ENG30-04101497-n,cilindar koji se okretati . ,7.7736566e-08,2.08791e-06
185,ENG30-08644213-n,opasno mesto . ,2.0687605e-08,1.7715984e-06
186,ENG30-15183428-n,Dan na koji se ne raditi po običaj ili zakon . ,3.304606e-08,1.0338841e-05
187,ENG30-07389330-n,dubok dug zvuk ( kao grmljavina ) . ,2.5822171e-08,1.752686e-06
188,ENG30-03800563-n,mesto za sakupljanje i prikazivanje predmet koji imati naučni ili istorijski ili umetnički vrednost . ,3.682517e-08,1.6779142e-06
189,ENG30-03320046-n,naprava koji stvarati strujanje vazduh pokretanje jedan ili više površina . ,2.3735925e-08,1.6968803e-06
190,ENG30-03666591-n,naprava za paljenje gorivo ili naboj . ,5.604862e-08,1.932527e-06
191,ENG30-03851341-n,Uređaj za proizvodnja ili kontrola svetlost . ,2.727292e-08,1.6869539e-06
192,ENG30-03111899-n,naprava za lečenje povreda ili bolest . ,5.282084e-06,2.6243782e-05
193,ENG30-03277771-n,Uređaj koji ispunjavati svoj uloga na elektronski pogon . ,5.131778e-08,1.7307309e-06
194,ENG30-03705379-n,Uređaj koji privlačiti gvožđe i stvarati magnetski polje . ,3.143558e-08,1.6659588e-06
195,ENG30-04526964-n,Uređaj koji ubacivati svež vazduh i izbacivati prljav . ,3.1910822e-08,1.9225838e-06
196,ENG30-03744840-n,Uređaj koji čuvati informacija radi vraćanje podatak . ,2.5874531e-08,1.6609238e-06
197,ENG30-03269401-n,Uređaj koji proizvoditi ili raditi na struja . ,3.118915e-08,2.021664e-06
198,ENG30-03736970-n,Uređaj koji raditi na mehanički princip . ,1.3987832e-07,2.1225462e-06
199,ENG30-03720163-n,shematski prikaz zemljin površina . ,2.089931e-08,1.6857123e-06
200,ENG30-00046344-n,"Teška ili neobičan majstorija , obično uraditi da se privući pažnja . ",5.0523504e-08,2.0366595e-06
201,ENG30-07307895-n,Pražnjenje elektricitet . ,2.392263e-08,1.9552215e-06
202,ENG30-07140978-n,diskusija u koji se iznositi argument za ili protiv neki predlog . ,1.3873066e-07,1.9388774e-06
203,ENG30-07148192-n,diskusija čiji namera jesam da dovesti do sporazum . ,2.099073e-06,1.7216651e-06
204,ENG30-02025550-v,Ići ili putovati sa neki . ,4.2142773e-08,2.0045945e-06
205,ENG30-02037090-v,biti pod ugao . ,2.1729601e-08,1.8473554e-06
206,ENG30-03464467-n,naprava smisliti da sprečiti povreda . ,2.3389289e-07,3.9697593e-06
207,ENG30-02185373-v,proizvoditi lagati ritmički udarac po površina . ,2.4465992e-08,1.7020699e-06
208,ENG30-00446493-n,bokserski nadmetanje . ,2.404083e-08,1.7930388e-06
209,ENG30-04749572-n,Karakteristična razlika . ,4.1187043e-08,1.8718016e-06
210,ENG30-08538426-n,Zona grad ili varoš omeđen iz administrativan razlog . ,2.4444395e-08,1.778656e-06
211,ENG30-13163250-n,ogranak koren ili sekundaran koren koji izniknuti iz glavnog koren biljka . ,2.5882812e-08,2.0631921e-06
212,ENG30-08216900-n,deo orkestar koji sadržati sav instrument isti klasa . ,2.6163706e-08,1.6674054e-06
213,ENG30-02731398-n,"Kupolasti ili zasvođen ogranak ili ispust na građevina , pogotovo istočni kraj crkva : obično sadržati oltar . ",1.8539545e-08,1.7722439e-06
214,ENG30-03581634-n,droga koji moći da proizvesti stanje opijenost . ,2.3069938e-06,2.2061633e-06
215,ENG30-04166553-n,lek koji smanjivati nadražljivost i smirivati osoba . ,9.0710444e-08,1.7607626e-06
216,ENG30-04219424-n,tkanina koji se praviti od fin vlakno koji proizvoditi larva neki insekt . ,2.2893891e-08,1.8360461e-06
217,ENG30-03779128-n,tkanina koji se praviti od preći dobiti od svilenkast vuna angorski koza . ,2.22444e-08,1.6939279e-06
218,ENG30-01242962-n,Uzdržavanje zatvorenik od hrana kao vid protest . ,2.5680276e-08,1.6641583e-06
219,ENG30-03682487-n,Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . ,2.6455757e-08,1.8264461e-06
220,ENG30-00006150-n,otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . ,2.9354709e-08,1.7716388e-06
221,ENG30-09992837-n,direktan ženski potomak . ,2.2686981e-08,1.7156027e-06
222,ENG30-13863602-n,figura koji jesam deo neki drugi figura . ,2.6327196e-08,1.8259863e-06
223,ENG30-05566097-n,prst na ruka ili noga kod ljudski biće ili odgovarajući deo kod drugi kičmenjak . ,3.139094e-08,1.7095236e-06
224,ENG30-08572335-n,Nepomični reper na konkavan strana kupast presek . ,2.6097203e-08,2.3821585e-06
225,ENG30-03667380-n,telo koji davati veštački svetlo . ,2.9868893e-08,1.7485221e-06
226,ENG30-03074855-n,pljosnat predmet sa uzak zašiljen zub na jedan strana ; razmrsivati ili sređivati kosa . ,2.316862e-08,1.6877842e-06
227,ENG30-04045397-n,ravno ploveći sredstvo ( obično napraviti od trupac ili daska ) koji se moći koristiti za transport ili kao platforma za plivač . ,2.793896e-08,1.8241066e-06
228,ENG30-03640589-n,uzak put ili cesta ,3.3455276e-08,1.7245723e-06
229,ENG30-09923673-n,izvoran ili naturalizovan član država ili drugi politički zajednica ,3.553295e-08,2.0248265e-06
230,ENG30-14024882-n,prirodan i periodićno stanje odmor tokom koji se gubiti svest o svet ,3.1734672e-08,2.113253e-06
231,ENG30-09349797-n,prirodan predmet koji ličiti na mašina po struktura i funkcija ,2.40752e-08,1.6932576e-06
232,ENG30-03003730-n,prirodan ili veštački zatvoren prostor ,2.3190726e-08,1.6992511e-06
233,ENG30-09448361-n,prirodan količina tekući voda koji teći po zemlja ili pod ona ,2.3801068e-08,1.80715e-06
234,ENG30-05470189-n,prirodan izraslina iz delo organizam biti životinjski ili biljni ,2.280516e-08,1.6993014e-06
235,ENG30-09624559-n,pregovarač koji služiti kao veza između parnični strana ,2.2937384e-08,1.7066178e-06
236,ENG30-03822171-n,novina kao fizički predmet ,2.1488985e-08,1.7176442e-06
237,ENG30-08466412-n,nihilistički umetnički pokret ( posebno u slikarstvo ) koji jesam dostignuti vrhunac u prvi polovina 20-og vek ; zasnovati na iracionalnost i poricanje prihvaćen zakon lepota ,2.4141915e-08,1.94704e-06
238,ENG30-11418750-n,prirodan pojava koji uključivati zhive biljka i biće ,2.6225058e-08,1.737886e-06
239,ENG30-13594585-n,broj koji izražavati postignuće ekipa ili osoba u igra ili takmičenje ,4.4293653e-08,1.8027777e-06
240,ENG30-03236735-n,jednodelna odeća za žena ; imati suknja i bluza ,2.9377844e-08,1.7206002e-06
241,ENG30-07956721-n,komplet od @card@ karta ,4.5872074e-08,1.7944465e-06
242,ENG30-03704210-n,broširan periodičan publikacija kao fizički predmet ,2.4576416e-08,1.8177698e-06
243,ENG30-05221895-n,deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv ,2.1974301e-08,1.711847e-06
244,ENG30-02728763-n,deo koji se priključivati nešto veće ,2.7906207e-08,1.7739991e-06
245,ENG30-08265469-n,ekipa koji učestvovati u pravni postupak ,4.8234803e-08,1.8101632e-06
246,ENG30-13281275-n,isplata koji se davati u redovan razmak ,3.9264016e-08,1.7917498e-06
247,ENG30-06892775-n,muzički događaj koji izvoditi svirač ili pevač koji ne uključivati pozorišni prikazivanje ,2.729915e-08,1.8068347e-06
248,ENG30-15204983-n,period od @card@ godina ,2.1364785e-08,1.7355688e-06
249,ENG30-15167577-n,period neznanje ili zaostalost ,4.2753047e-08,2.3231134e-06
250,ENG30-00462116-n,period igra u bejzbol tokom koji svaki ekipa imati sav red na palica ,1.9350061e-08,1.6874366e-06
251,ENG30-15239579-n,period godina koji označavati poseban događaj ili aktivnost u neki polje ,2.4797915e-08,1.694188e-06
252,ENG30-15269513-n,period vreme koji ograničavati dva trenutak ,2.733046e-08,1.7035558e-06
253,ENG30-15273626-n,period vreme koji se provesti spavati ,3.2910226e-08,1.7390415e-06
