X,Predicted,Real
"lpromatranje , ispitivanje trbušni duplja radi ispitivanje uzrok bolest ",1,0
"ptica trkačica koji imati ravan grudni kost koji nedostajati kobilica na koji biti se zakačiti mišić za letenje : noj , emu , kivi . ",1,0
čin postizanje neki ciljati ili izvršenje neki naređenje ,1,0
beleženje čovekov ponašanje i analiziranje psihološki karakteristika da biti se predvideti ili proceniti njegov sposobnost u određenoj sfera ,1,0
učiniti šareniti ,1,0
znanje koji jesam akumulirati sistematski izučavanje i koji jesam organizovan po opšti princip . ,1,0
osoba koji jesam roditi na neki određenom mesto ; osoba koji jesam taj mesto zavičaj . ,1,0
Čin kada se odlučivati za nešto . ,1,0
osoba koji uzgajati ili čuvati ovca . ,1,0
uzrokovati da se šta kretati napred i nazad ,1,0
stanje bezvlašće i nered ( obično kao rezultat padati vlada ) . ,1,0
"bolest ili nesposobnost koji proisticati od uslov rad , obično zbog dug izloženost štetan materija ",1,0
osoba koji pozajmljuej novac u zamena za ličan svojina koji se ostavljati kao depozit ,1,0
osoba koji sakupljati stvar . ,1,0
Privući pažnja na nešto . ,1,0
stanje u koji jesam osoba sa jedan ili više drugi osoba . ,1,0
"koji jesam originalan ; jesam produktivan , ne donositi ništa neobično niti sveže . ",0,1
bakterija koji izazivati abortus kod ovca ,1,0
koji imati složiti nutricione potreba ; rasti samo na specijalan veštački kultura podloga ,1,0
imati uloga službenik u poseban funkcija ,1,0
Društvena pripitomljen pčela koji proizvoditi med . ,1,0
osobina onaj što zasluživati poverenje . ,1,0
"u ekonomija , teorija takmičenje izražen kroz dobitak i gubitak među suprotstavljen igrač ",1,0
stanje kombinovanje u jedan telo . ,1,0
pustiti krv . ,1,0
mlad osoba biti koji pola ( između rođenje i pubertet ) . ,1,0
pretvarati se u pogled određenih osobina ili stav ,1,0
"na primer , o vukanima ; koji trajno jesam aktivan . ",0,1
spojiti u jedan . ,1,0
kocka od isušen sup ,1,0
Čin javan veroispovedanje . ,1,0
Čin koji se prelaziti iz jedan stanje ili nestati u sledeći . ,1,0
imati dva točak ; pokretati ga nožni pedala . ,1,0
Čin prilazak cilj . ,1,0
sposobnost postojanje ili delovanje u harmoničan ili usklađen kombijaciji ,1,0
sve što negde postojati . ,1,0
abnormalan ili fiziološki neuravnotežen stanje telo . ,1,0
ubiti neki gađanje kamenje . ,1,0
zagovornik princip monarhija ,1,0
Prostorna osoba pozicija sa koji se nešto osmatrati . ,1,0
podvrgnuti pretraga . ,1,0
objaviti sudski presuda ( neki ) ,1,0
koji proizvoditi ili jesam sposoban da proizvoditi ( posebno u velik količina ) ,1,0
izučavanje poetski delo ,1,0
Naučno analizirati . ,1,0
zgrada u koji se vršiti likvidacija životinja radi proizvodnja meso ,1,0
Čin ili proces merenje . ,1,0
rešiti nešto konačno ,1,0
Učiniti ili prisiliti da se prihvatiti nacizam ili nacistički karakter . ,1,0
Čin povraćaj ili spasavanje nešto izgubljen ( ili u opsanosti da se izgubiti ) . ,1,0
herpes virus koji izazivati infektivan mononukleozu ; povezati jesam sa specifičan oblik kancer u Afrika i Kina ,1,0
Uređaj koji ubacivati svež vazduh i izbacivati prljav . ,1,0
"stanje spajanje , povezanost . ",1,0
izazvati da se pokrenuti udarac . ,1,0
Čin izumljavanja . ,1,0
ne osecati se dobro ili udobno . ,0,1
Čin stvaranje nešto pomoću mišljenje . ,1,0
koji slediti ideja Marks i Lenjin ,1,0
"stanje pozitivan osećanje , od zadovoljstvo do jak ushićenje . ",1,0
"uzrokovati da šta krenuti u određenom pravac vršenje sila , fizički ili u apstraktan smisao ",1,0
stanje dubok obuzetost ,1,0
Učiniti jak ili jak . ,1,0
kvalitet da jesam šta opšti ili široko rasprostranjen ili da imati opšti primenljivost ,1,0
odbijanje čovek da se podvrgnuti ustanovljen organ ( prvobitno odbijanje rimokatolik da prisustvovati služba anglikanski crkva ) ,1,0
"nauka o vulkan , lava , magma i sav ostalim geološki proces vezan za ovaj pojava . ",1,0
osoba koji imati nadležnost nad građanski posao ,1,0
koji moći da odgovoriti na fizički stimulans ,1,0
mleko sa nizak sadržaj mlečan mast ,1,0
"osoba koji uzgajati , praviti ili smišljati stvar . ",1,0
stvoriti nešto ponovo . ,1,0
akcija uvrtanje ,1,0
zbog šteta koji jesam nanositi u poxlima već jesam istrebiti ,1,0
osoba koji prav model . ,1,0
"priča o zločin ( obično ubistvo ) predstaviti kao roman , pozorišni komad ili film ",1,0
proizvoditi buk ,1,0
"stanje u koji jesam neki bogat , imati obilno materijalan dobro i novac . ",1,0
Čin koji se činiti neki dobro delo . ,1,0
Ponašanje sa neki ili nešto . ,1,0
Čin završavanje nešto . ,1,0
spojiti radi zajednički cilj ili u zajednički akcija . ,1,0
odnositi se na glagolski vreme ili konstrukcija koji ukazivati na događaj ili stanje koji se još jesam ostvariti ,1,0
koji jesam kao brat ili imati osobina koji odgovarati bratski osobina ,1,0
"Držati u određenom stanje , pozicija ili aktivnost ; npr . držati čistiti . ",1,0
virus koji izazivati velik boginja kod ljudi ; moći da se koristiti kao biološki oružje ,1,0
"Izvršiti čin , obično sa negativan konotacija . ",1,0
entitet koji imati fizički postojanje ,1,0
princip prema koji kakav vladati uživati potpun i neograničen moć ,1,0
prolazan akcija radnik u znak protest protiv odluka uprava ili da biti se postaviti neki zahtev . ,1,0
fizički radnik koji jesam unajmiti da u polje obaviti neki posao ,1,0
utvrditi ili potkrepiti nov dokaz ili činjenica . ,1,0
promeniti se iz gasovit u tečan stanje ,1,0
"u veza sa humanitaran pomoć , usluga itd . ",1,0
"učiniti disjunktnim , odvojen ili nepovezan ",1,0
prilika za poseban veselje da obeležiti neki srećan događaj ,1,0
strah koji osećati osoba koji trebati da nastupiti pred publika ,1,0
zaustaviti neki stanje ili aktivnost . ,1,0
Nešto što jesam manje od celina ljudski tvorevina . ,1,0
"zajednički naziv za razneti mentalan poremećaj kod koji jesam prisutan bolestan osećanje strah , napetost i nesigurnost ",1,0
"zaklanjati od opasnost , povreda , uništenje ili šteta . ",1,0
Poluga koji se pokretati noga . ,1,0
"čin promena forma , obiti ili izgledati ",1,0
osećanje dubok ljubav i divljenje ,1,0
društven klasa koji jesam nizak u društven hijerarhija ,1,0
( filozofija ) doktrina prema koji jesam znanje i vrednost ograničiti i zavisiti od subjektivan iskustvo ,1,0
Učiniti nečist . ,1,0
neki objekt koji uzrokovati neki dešavanje . ,1,0
stanje ili činjenica postojanje . ,1,0
elektromagnetni zračenje koji proizvoditi vizuelan osećaj ( u fizika ) . ,1,0
štand na koji se izlagati artikl za prodaja ,1,0
pravni stanje nastati objavljivanje rat . ,1,0
ispuniti ili okarakterisati veselje ,1,0
osoba koji istraživati i izveštavati za medij ,1,0
velik zemljišnji prostor očuvati u prirodan stanje kao javno dobro . ,1,0
Lađa koji pokretati vetar ; često imati više jarbol . ,1,0
sistem metoda koji se slediti u neki disciplina ,1,0
čin nastanjivanje na neki mesto ( iznajmljivanje ili drugačije0 ,1,0
zglob koji se slobodno pokretati ,1,0
veoma nesrećan ; ispunjen mizerija ,0,1
Čin koji se prekidati ustanoviti stanje stvar ; posebno veza sa Engleska crkva . ,1,0
oblik salmonela koji izazivati tifusni groznica ,1,0
neki ko uzgajati voće zbog prodaja . ,1,0
biti u neki određenom stanje ili uslov ,1,0
neki cilj koji se žeti neposredno postignuti . ,1,0
termin koji se nekada označavati prosto proći vreme ,1,0
Čin upravljanje ili kontrolisanje nešto . ,1,0
otkazati ili poništiti radnja ili njen posledica ,1,0
statistički relacija između dva i više proemnljivih koji jesam takav da sistematski promena vrednost jedan variable jesam pratiti sistematski promena drugi ,1,0
Ići prema gore uz postepen ili stalan napredak . ,1,0
Čin sklanjanje iz služba ili zaposlenje . ,1,0
osoba čiji jesam zanimanje da šiti i popravljati odešu . ,1,0
pretrpeti transformacija ili promena pozicija ili akcija . ,1,0
stanje u neki određenom trenutak . ,1,0
"smatrati se osnovni odbrana , pri koji se ispoljavati suprotan osećanje ili impuls od onaj prvobitan ; osećanje i reakcija koji proizilaziti iz reaktivan formacija često jesam prekomeran , uporan , nesrazmeran situacija i okolnost ; osoba se ponašati potpuno suprotno od onaj kako biti zaista želeti , a da taj jesam ni svestan ",1,0
čin plagiranje ; uzimanje čiji reč ili ideja kao da jesam tvoj sopstven ,1,0
čin uključivanje ,1,0
Učiniti da postati suv usled izlaganje toplota . ,1,0
najmanje prokariote koji moći da se bespolan razmnožavati ; nedostajati ona ćelijski zid i moći preživeti bez kiseonik ; moći izazvati pneumonija ( upao pluća ) i infekcija urinarni trakt ,1,0
osoba od koji poticati . ,1,0
"promeniti u pogled priroda , svrha ili funkcija , naročito podvrgavanje hemijski promena ",1,0
tvar koji sjedinjivati ili vezati ,1,0
Čin moljenje za božanski zaštita ,1,0
čin koji se nešto smanjivati sečenje kraj ,1,0
brz promena mesto ,1,0
Životni princip ili pokretački snaga unutar živ stvar . ,1,0
stanje odsustvo svaki zvuk ,1,0
stanje sloboda ; moć delovanje ili govor ili mišljenje bez ograda . nametnut spolja ,1,0
Učiniti moguć . ,1,0
prava zasnovati na zakon ,1,0
Učiniti prvi korak ili korak u sprovođenje neki akcija . ,1,0
stanje povezanost u memorija ili mašta . ,1,0
promena agregatni stanje iz jedan u drugi bez promena hemijski sastav ,1,0
biti u odbrambeni položaj ; delovati protiv napad . ,1,0
"stanje ravnoteža masa , blok Zemljine kor , u odnos na potkorne fluidalne masa po koji pluta ",1,0
"neposredno pre ili posle , kao u lanac uzrok i posledica ",1,0
fokus pažnja javnost ,1,0
"nekoliko mišića koji izazivati drugi povezan struktura kako biti postati zategnut , napet ili čvrst . ",1,0
Čin ispaljivanje projektil . ,1,0
antropološki teorija da postojati nevidljiv društven struktura koji uzrokovati vidljiv društven pojava ,1,0
relacija koji postojati kada se stvar odvijati istovremeno ,1,0
svečanost koji pratiti početak neki poduhvat ,1,0
koji osećati ili pokazivati dobro raspoloženje ,1,0
proizvoditi suviše . ,1,0
koji proizvoditi ili jesam sposoban da proizvesti nameravan rezultat ili koji proizvoditi izuzetan efekt . ,1,0
praviti oblikovanje ili sastavljanje delovati . ,1,0
"koji ushićivati čuti , uzbuđivati duh ili izazivati emocionalno divljenje . ",1,0
gajiti osećanje dubok poštovanje i strah pred autoritet . ,1,0
čin lišavanje hrana ili izlaganje glad ,1,0
sposobnost onaj što jesam stabilan i na siguran i nepomično fiksirati na jedan mesto ,1,0
simptom koji se ogledati u izbijanje crvenilo na koža ,1,0
"bakterijski infekcija ograničiti na odrediti organ ili region , posebno onaj koji uzrokovati simptom na drugi mesto ",1,0
ne pristati na prihvatanje ili priznanje nešto . ,1,0
odbiti plaćanje članarina sindikat za politički potreba . ,1,0
stanje zrelost ; pun razvoj . ,1,0
čin nasilan oduzimanje imevine od vlasnik ,1,0
"Uobičajeno ime za osoba , obično skraćen verzija njegov ličan ime . ",1,0
Čin koji se nešto podešavati tako da odgovoriti standard . ,1,0
Čin promena jedinstvo ili celovitost nešto . ,1,0
jedan od viđe delovati koji se jedan s drugi slagati u celina . ,1,0
pristajanje uz onaj što jesam opšte prihvaćen . ,1,0
neki višeg rang ili položaj ili kvalitet . ,1,0
"osobina onaj što jesam konveksan , ispupčen ",1,0
koji odrati ( po pitanje cena ) ; za šta nerazuman cena tražiti ,0,1
medicinski radnik sa dozvola . ,1,0
"glagolski vreme koji se označavati radnja , stanje ili zbivanje koji hteti se ( iz ) vršiti posle vreme govorenje ili posle neki drugi vreme na koji se misliti ",1,0
stvoriti društven ili emocionalan veza . ,1,0
govorni čin koji se nešto prigovarati . ,1,0
gramatički nemarkiran način koji se radnja ili stanje predstavljati kao objektivan činjenica ,1,0
konkavan depresija prečnik običan manja od 1km koji se nalaziti na vrh vulkanski kup ; nastajati kao direktan posledica vulkanski aktivnost . ,1,0
"u računarstvo , ukazivač koji kada pokazivati zaslon računar detektovati da li jesam tačka osvetliti ili ne ",1,0
govorni čin koji se nešto tražiti . ,1,0
Čin držanje nešto u tajnost . ,1,0
fotograf koji rukovati filmski kamera . ,1,0
čin stabilizacija šta ili poboljšanje stabilnost ,1,0
stanje u koji jesam nešto povezati . ,1,0
Čin stvaranje u koji se nešto uklanjati . ,1,0
neki posati koji preduzeti ili se planirati . ,1,0
osoba koji zagovarati politički filozofija progres i reforma i zaštita građanski sloboda ,1,0
"Čin uklanjanje čišćenje , oslobađanje od talog ili drugi nepoželjan element . ",1,0
promeniti se ( u pogled fizički karakteristika i atribut ) ,1,0
osoba koji jesam na početan stadijum civilizovanost ,1,0
smanjenje vrednost stvar usled činjenje ili nečinjenje ,1,0
osoba koji profesionalno komponovati muzika ,1,0
zreo krvni ćelija koji sadržati hemoglobin koji prenositi koseonik do telesni tkivo ; bikonkavan disk koji nemati nukleus . ,1,0
Presvučeno sedati za više osoba . ,1,0
osoba koji nedostajati tehnički obuka ,1,0
proces stvaranje potomak . ,1,0
proizvesti ili stvoriti proizvod stvoren ljudski ruka . ,1,0
stanje koji prethoditi povraćanje ,1,0
proizvesti deo ( npr . zgrada ) u fabrika tako da se moći lako transportovati i brzo spojiti na mesto gradnja ,1,0
Službena kuća neki važan osoba ( kralj ili predsednik ) . ,1,0
Čin prljanje nešto . ,1,0
iz budan stanje preći u stanje spavanje ,1,0
pravilo sintaksa koji omogućavati stvaranje gramatičnih iskaz ,1,0
Hipotetička snaga koji se nakd pripisivati funkcija i kvalitet svojstven živ biće . ,1,0
Teška tvorevina . ,1,0
čin ušteda ; smanjenje trošak ,1,0
nešto što izazivati osećanje čuđenje ,1,0
nedostatak veza između stvar . ,1,0
lišiti neki nešto zahvaljivati obmanuti ,1,0
Čin posedovanje . ,1,0
uzrokovati da se nešto brzo povećati ili porasti ,1,0
stanje u koji se nalaziti muž i žena . ,1,0
koji imati složiti nutricione potreba ; rasti samo na specijalan veštački kultura podloga ,1,0
stav koji prirodno slediti iz već dokazan postavka ,1,0
ubijanje životinja ( za hrana ) ,1,0
osoba koji posedovati nešto . ,1,0
Učiniti fizički kontakt sa nešto . ,1,0
izdanje ( kao npr . knjiga ) koji jesam izmeniti ili dopuniti i staviti u prodaja ,1,0
proces ili način kako nešto funkcionisati . ,1,0
Osećaj zanimanje i zainteresovanost za neki ili nešto . ,1,0
sloboda od biti kakav aktivnost ( rad ili napor ili odgovornost ) ,1,0
procena vrednost poslovanje . ,1,0
"Čin koji se prenositi prava , dopuštenje ili formalan punomoć . ",1,0
Oružani sukob protiv neprijatelj . ,0,1
koji jesam u dobar zdravlje telo ili duh . ,0,1
veseo i ozaren ,1,0
osoba koji doprinositi zadovoljenje potreba ili pomagati postizanje namera . ,1,0
"reč ili izraz izraziti svoj osećanje , misao , itd . ",1,0
od ili u veza sa osoba koji jesam drugi osoba podrediti ,1,0
osoba koji raditi u služba drugi . ,1,0
Učiniti da nešto potonuti . ,1,0
"biti kakav oštetočina na telo izazvan nasilje , nezgoda ili prelom . ",0,1
stopala kičmenjak koji jesam ljudski biće . ,1,0
"mlad osoba , posebno mlad čovek ili dečak . ",1,0
"Završiti pre kraj , kao računarski proces , misija itd . ",0,1
iznositi plaćen za roba i usluga za koji jesam moguć oslobađanje od porez ( nasuprot trošak kapitala ) . ,1,0
"koji pokazivati ili jesam motivisan saosećanje , razumevanje i velikodušnost ",1,0
objaviti neki zvaničan dokument ( kao što jesam nalog ) ,1,0
profesor visok rang . ,1,0
proces i funkcija organizam . ,1,0
higrometar koji pokazivati varijacija relativan vlažnost atmosfera ,1,0
"Izmišljena osoba predstaviti u umetnički delo ( drama , film ili roman ) . ",1,0
pogrešno predstaviti ,1,0
proizvoditi zvuk lajanje . ,1,0
iskustvo življenje ; tok ljudski događaj i aktivnost . ,1,0
kretanje i mešanje gasovit i tečan materija izazvati temperaturni razlika ,1,0
Živa u ljudski stanište . ,1,0
učiniti da se šta dogoditi ili da šta uzrokovati ,1,0
prijateljski tražiti od neki da nešto učiniti . ,1,0
vreme tokom ljudski razvoj pre pojava pisma . ,1,0
čin završavanje ,1,0
( geologija ) pukotina u zemljin kora koji jesam posledica pomeranje jedan njen strana u odnos na drugi ,1,0
osoba koji imati konzervativan ideja ili stav . ,1,0
osećanje prijateljstvo i uvažavanje ,1,0
iskazati se : insistirati da se sopstven mišljenje i prava poštovati ,1,0
Čin dodavanje spoljašnji ukras na nešto . ,1,0
u Rimokatoličkoj i Istočnoj pravoslavan crkva čin pripuštanje preminuli osoba u kanon svetac . ,1,0
izuzetno ponosan i veseo ; dobar raspoloženje ,1,0
Čin putovanje pešice . ,1,0
osoba koji imati doktorat neki akademski institucija ,1,0
stanje kada deo muskulatura treper umesto da izvoditi kontrakcija . ,1,0
Najčešća buva koji napad čovek . ,1,0
"saglasan zakon , prema zakon ",1,0
čin traženje pomoć od koji ,1,0
staviti u redosled za sudski postupak ,1,0
sticati znanje ili veština ,1,0
deo grad u koji se vršiti prodaja roba ,1,0
briga o razlikovanje dobar i zao ili pravedan i nepravedan ; dobar ili pravedan ponašanje ,1,0
Četvrta koordinata koji jesam potreban uz tri prostorne da biti se specifikovati neki događati . ,1,0
Hava Or feel a dislike Or distaste for ,0,1
dobiti neki bolest . ,1,0
Društvena snaga koji povezivati osoba sa njihov obaveza i izazivati akcija koji snaga nalagati . ,1,0
Čin donošenje zakon . ,1,0
Učiniti nešto velik ili da nešto biti više . ,1,0
blagonaklon procena ,1,0
"ukloniti sa određenog mesto , okruženje ili iz kakav mentalan ili emocionalan raspoloženje ; preneti na nov lokacija ili prevesti u kakav drugi raspoloženje ",1,0
pozicija u druđtvenoj hijerarhija . ,1,0
osoba koji podržavati političar ili taj . ,1,0
stvoriti mišljenje o nešto ; suditi oprezno ; napraviti procena . ,1,0
"sprečavanje određenih psihički sadžaja da doći u svest i njihov dalje suzbijanje u nesvestan ličnost ; za razlika od supresije , koji se takođe potiskivati neprihvatljiv sadržaj , ali pretežno voljan napor , represija se odvijati kao nesvestan proces ",1,0
Završno stanje . ,1,0
Razna ime za telo ljudski biće . ,1,0
Osećanje samopoštovanje i ličan vrednost . ,1,0
"onaj koji odgovarati određenoj osoba , mesto , stanje i sl . ",1,0
tvar koji trpiti brz hemijski promena ( uz proizvodnja gas ) kada se zagrejati ili udariti ,1,0
izbaciti telesni tvar ,1,0
biti uzrok ili izvor nešto . ,1,0
"koji jesam popustljiv , koji se teško upravljati . ",0,1
vreme koji pokazivati časovnik . ,1,0
u psihoanaliza postojati i tumačenje da roditeljski figura ( i njihov vrednost ) se projektovati na dete . Glas savest jesam obično glas jedan od roditelj . ,1,0
"( krivičan prava ) pravnosnažan , osuđujući presuda u krivičan postupak sa dosuđen kazna ",1,0
"briga vezati za ovaj svet , nasuprot briga vezan za posthuman život . ",1,0
čin prisiljavanje sila ili autoritet ,1,0
podvrgnuti nedobronamernom smeh . ,1,0
Čin zagađivanje . ,1,0
"tumačiti značenje šta , npr . dlan , čajni listić , crevo , nebo itd - isto tako i ljudski ponašanje ",1,0
Čin promena mesto nadole . ,1,0
proces kada se čovek šta prisećati ( posebno proces povraćaj informacija mentalan napor ) ,1,0
Čin ispuštanje nešto . ,1,0
Čin gnječenje . ,1,0
Veći i jak od evropski bizon ; nemati ga slobodan u priroda . ,1,0
koji se ticati ili koji proizvoditi ili koji jesam izazvati statički elektricitet ,1,0
sedalo za jedan osoba sa potpora za leđa . ,1,0
"modifikacija princip zadovoljstvo nastati pod uticaj zahtev stvarnost koji primoravati ego da podnositi određen stepen nezadovoljstvo . da jesam frustracija , u duševan život odrastao neograničeno biti vladati princip zadovoljstvo . Poštovanje ovaj princip jesam mera uspešan prilagođavanje i dostignut stupanj razvoj ličnost . ",1,0
stanje kada jesam neki prvi po značaj ,1,0
obratiti poseban pažnja . ,1,0
Osećanja proživeti kada jesam neki u zadovoljan stanje . ,1,0
"stanje stvar koji neki plan trebati da postignuti i koji , kada biti ostvariti , završavati ponašanje koji jesam do on dovesti . ",1,0
sat koji pokazivati vreme pomoću skazaljka koji s ekontinuirano pomerati ,1,0
Oštećenje normalan fiziološki funkcija koji pogađati deo ili ceo organizam . ,0,1
"gas , tečnost i čvrst tvar jesam tri uobičajen agregatni stanje . ",1,0
Čin biranje neki . ,1,0
osoba koji jesam imati neki pozicija koji više nemati ,1,0
"smear with blood , as In a hunting initiation rit , where the faca of a person is smeared with the blood of the kill ",0,1
motor koji pokretati automobil . ,1,0
lekar koji se specijalizovati za bolest oči . ,1,0
čin iskren podrška ili podsticanje ,1,0
osoba u srodstvo po krv ili brak ,1,0
osoba koji putovati u svemirski brod ,1,0
koji jesam sklon ljubav ili ispoljavanje ljubav ,1,0
poštovati običaj žaljenje posle smrt voljen osoba ,1,0
sekret endokrin žlezda koji se prenositi preko krv do tkivo na koji proizvoditi poseban efekt . ,1,0
učiniti siromašnm ,1,0
nuditi za prodaja ; raditi taj da biti se zaraditi za život . ,1,0
dfuzija molekul kroz semipermeabilnu membrana iz mesto više koncentracija do mesto nizak koncentracija sav dok se koncentracija na oba strana ne izjednačiti ,1,0
skup dijagnostički metoda koji jesam moguće utvrditi promena na fetus pre rođenje i utvrditi postojanje hromozomski aberacija . ,1,0
Psihološka potreba za hrana ; posledica uzdržavanje od hrana . ,1,0
"koji privremeno jesam aktivan , o vulkan ",0,1
stanje redovan ili ispravan poredak . ,1,0
potamniti i učiniti hrskav pod uticaj toplota . ,1,0
stanje konflikt između osoba . ,1,0
taj neprekidan nerazumljiv zvuk ; obično ga pratiti kretanje usna koji ne proivodi artikulisan govor . ,0,1
uzrokovati da šta struja biti poneseno ,1,0
osoba koji imati opšti vlast nad drugi ,1,0
koji jesam sklon promena . ,1,0
stanje življenje . ,1,0
doba u život čovek kada jesam on dete . ,1,0
vozilo sa točak koji moći samo sebe da pokretati . ,1,0
oslonac na koji moći da se staviti stvar ,1,0
sjediniti ili spojiti ,1,0
imitiranje ponašanje neki osoba ,1,0
Čin povratak na prethodno mesto . ,1,0
Čin trčanje . ,1,0
kupast akustičan uređaj držati do usta kako biti se intenzivirati i usmeriti ljudski glas ,1,0
težak zločin ,1,0
promeniti redosled ili pozicija nešto ,1,0
zašiljen deo gramofon koji se proizvoditi zvuk kada on prelaziti preko udubljenje na disko koji se okretati potreban brzina ,1,0
fenomen koji karakterisati postepen promena kroz niz stanje . ,1,0
stručnjak za parlamentaran pravilo i procedura ,1,0
direktan naslednik neki osoba . ,1,0
unutar molekul ; dešavati se usled reakcija između različit delovati isti molekul ,1,0
čin kontrola tako što se neki ili nešto ograničavati ,1,0
"grana fizika koji proučavati svojstvo materijal u čvrst stanje : električni provodljivost u kristal poluprovodnik i metal , superprovodljivost ; fotoprovodljivost ",1,0
osoba koji imati radikalan ideja ili mišljenje ,1,0
Započeti ili voditi rat . ,0,1
osoba koji ne raditi . ,1,0
Čin odlaženje iz jedan mesto u drugi . ,1,0
"koji jesam okarakterisati mračan , mističan i groteska ",0,1
Čin dovođenje stvar ponovo u red . ,1,0
operacija koji slediti pravilo simbolički logika ,1,0
učiniti da šta osećati ; učiniti osetljiv ,1,0
stanje pripadanje neki nacija po rođenje ili naturalizacija . ,1,0
osećati se veselo i biti ispuniti dobar raspoloženje ,1,0
veličina izražen broj ,1,0
Čin koji se nešto obožavati . ,1,0
"Čin ometanje , sprečavanje ili zadržavanje . ",1,0
čin koji se nešto upadljiv nego što jesam ,1,0
čin ili proces kompresija . ,1,0
prosečan vrednost neki n broj izračunat primena neki funkcija ,1,0
ugovor o prenos ličan svojina ,1,0
koji raskidati sa tradicija i opšti prihvaćen . ,0,1
"koji jesam ništa ispuniti , čiji jesam unutrašnjost prazan ",1,0
čin dozvoljavanje ,1,0
koji jesam naklonjen prea nešto . ,0,1
čin kada se smisao nešto iskriviti tako da poprimiti značenje koji on prvobitno jesam biti namenjen ,1,0
finansijski institucija koji finansirati svoj investicioni aktivnost od prodaja hartija od vrednost ili osiguranje ,1,0
promeniti u suprotnost . ,1,0
Čin konstruisanje nešto ( kao masšinskog delo ) . ,1,0
uređaj koji proizvoditi vazdušan struja ,1,0
čin transformacija da biti se uzdignuti ili slaviti ,1,0
Omotač koji trebati da zaštititi nešto od oštećivanje ili povreda . ,1,0
odbrana protiv gubitak ,1,0
nauka koji izučavati ljudski društvo ,1,0
supstanca koji jesam u fluidan stanje na sobni temperatura i pritisak . ,1,0
"preneti zahvalnost , izraziti osećanje poštovanje i sl . ",1,0
