X,Predicted,Real
ne pristati na prihvatanje ili priznanje nešto . ,1,0
koji jesam korenski tip ; koji jesam povezati sa lingvistički koren ili koji činiti isti ,1,0
verovanje plemenski društvo ,1,0
zagovornik demokratski princip ,1,0
spisak rezervnih delovati za uređaj ( u komercijalan svrha ) sa cena ,1,0
mali ili srednji velik vrećoliki kontejner za držanje ili prenos stvar . ,1,0
dati neki osobina nešto . ,1,0
koji osećati ili ispoljavati kajanje zbog nedelo ,1,0
koji jesam tužan ili izazivati tuga ,1,0
radnja u koji se prodavati poslastica . ,1,0
uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,1,0
u rimski mitologija bog poljoprivreda i rastinje ; odgovarati grčki bog Kron ,1,0
biti koji od mali šumski božanstvo koji jesam biti saputnik Dionis ( sličan satir ) ,1,0
osloboditi konfuzija ili dvosmislenost ; učiniti jasan . ,1,0
umetnik koji nameran prekid sa prethodan stil . ,1,0
princip prema koji kakav vladati uživati potpun i neograničen moć ,1,0
"koji jesam u sklad sa fiksiran redosled , procedura ili princip . ",1,0
popis koji se reklamirati seme u komercijalan svrha sa cena ,1,0
započeti događaj koji jesam implicirati i ograničiti priroda ili inherentan funkcija direktan objekt ,1,0
velik prostorija zamak ili dvorac . ,1,0
pogodan trenutak . ,0,1
stanje koji trajati ograničen vreme ,1,0
smanjiti intenzitet nešto ; obuzdati ; zadržati u granica . ,1,0
"koji jesam originalan ; jesam produktivan , ne donositi ništa neobično niti sveže . ",1,0
lek koji jesam u tečan stanje i koji se ubrizgavati u telo pomoću specijalan igla i kasule ,1,0
Nešto ( kao činjenica ili okolnost ) što pokazivati da jesam čin biti razuman ili potreban . ,1,0
svaki šteta proisteći iz povreda prava ,1,0
ljudi zaokupiti naročit zanimanje . ,1,0
vrsta jelen bez rog centralni Azija ; mužjak lučiti vredan mirišljav supstanca u kesa na donji delo trbuh . ,1,0
novac koji se ulagati uz očekivan profit . ,1,0
Sličan kuna zlatica ; nekada živoe u Sibir ; imati gusto tamnosmeđ krzno koji se veoma cena . ,1,0
boginja podzeman svet ; u grčki mitologija ona odgovarati Persefona ,1,0
izazvati da se nešto uraditi ; izazvati neki da se ponašati na odrediti način . ,1,0
"osnova za poređenje , referentan vrednost u odnos na koji se račnaju drugi ",1,0
"pristup koji jesam bazirati na princip da hteti dete , samo sebe olakšati i prevladati trenutan poteškoća koji osećati . u ovaj proces razvijanje odnos i međusoban poverenje putem igra , terapeut slediti put koji dete birati i inicirati . ovaj tehnika se primenjivati sa deca uzrast od @card@ do @card@ godina . ",1,0
"biti velik po broj , količina , moć , status ili značaj ",1,0
"nezgoda , posebno ona koji prouzrokovati povreda ili smrt . ",1,0
apstrakcija koji pripadati ili karakterisati dva entitet . ,1,0
"čin komuniciranje sa božanstvo ( posebno koji se izražavati molba , obožavanje , pokajanje ili zahvalnost ) ",1,0
velik crven jabuka koji se koristiti za pečenje ,1,0
čiji smrt nenameran izazvati ,1,0
koji se odnositi na elektronika i na uređaj koji raditi na svojstvo ponašanje elektron . ,1,0
"Učiniti prazniti , osloboditi sadržaj . ",1,0
Čovek koji voliti mnogo žena i sa ona imati kratak seksualan odnos . ,1,0
"koji karakeriše ili koji pokazivati odbijanje , poricanje ili suprotstavljanje ; koji nemati pozitivan svojstvo . ",1,0
ispit koji se obavljati tako što kandidat usmeno odgovarati . ,1,0
Koštana ili rožnat prekrivač telo koji se često sreća kod bezkičmenjaka i imati zaštitni funkcija . ,1,0
tražiti ili tragati ,1,0
stavljanje jedan pored drugi suprotan reč ili ideja da biti se stvoriti osećaj ravnoteža ,1,0
označavati da jesam subjekt rečenica ' primalac ' ili ' cilj ' radnja označen glagol ,1,0
promena iz jedan stanje u suprotno . ,1,0
prihvatiti neki u versaku zajednica ,1,0
koji jesam proizvesti u određenoj zemlja ,1,0
položaj na kakav skala ,1,0
"u računarstvo , tehnika koji jedan mašina postignuti isti rezultat kao drugi ",1,0
promeniti se iz tečan u čvrst stanje kada jesam hladno ,1,0
"( filozofija ) doktrina prema koji jesam praktičan posledica kriterijum znanje , značenje i vrednost ",1,0
način koji se izražavati želja ili nada ( javljati se u grčki i sanskrit ) ; u engleski se ovaj značenje izražavati modalan glagol ,1,0
smanjenje cena namenjen poboljšanje platni balans ,1,0
radnik koji jesam steći poseban veština . ,1,0
velik pljosnatica u SAD-u ,1,0
iznenadan napad koji uključivati nameran upotreba nasilje prema civil da biti se postignuti politički ili religiozan cilj . ,1,0
umetnik koji jesam vešt u crtanje . ,1,0
govorni čin koji jasno pokazivati nešto . ,1,0
neki ko posedovati farma i raditi na ona . ,1,0
učiniti da šta osećati ; učiniti osetljiv ,1,0
Čin koji se ne postignuti nameravati cilj . ,1,0
uređaj koji pokazivati doba dan ,1,0
Osećaj koji se doživljavati u očekivanje neki određenog bol ili opsasnosti i obično ga pratiti želja da se pobeći . ,1,0
Čija jesam pozicija ili položaj uspravan . ,1,0
Predviđeni ishod koji se nameravati postignuti i koji voditi nečiji planirati ponašanje . ,1,0
pomeriti ( silom ) iz neki položaj . ,1,0
jednostavan stohastički proces u koji distribucija budući stanje zavisiti samo od trenutan stanje a ne i od taj kako se stignuti u trenutan stanje ,1,0
grana matematika koji izučavati i razvijati matematički princip sam po sebe ,1,0
osloboditi prepreka . ,1,0
stanje duh u koji jesam nešto preokupirati . ,1,0
Opšti progresivan rast cena . ,1,0
Široko se gajiti zbog mirišljav sivo-zelenih list koji se koristiti za kuvanje i za mirisan ulja . ,1,0
školski zadatak koji učenik ispunjavati da biti zadovoljiti zahtev nastavnik ,1,0
osobina neki oblik : tačan podudarnost forma na suprotan strana linija ili ravan razdvajanje . ,1,0
u grčki mitlogiji titanka koji jesam biti boginja pravda ,1,0
Čin koji se nešto činiti čistiti . ,1,0
Pobeda dobiti na poen kada nem nokaut ( boks ) . ,1,0
svaki ko verovati da jesam u stanje da promeniti svoj sudbina ,1,0
slatkiš od čokolada ,1,0
"vrsta šumski božanstvo , Bahov branilac ; u rimski mitologija ona odgovarati fauna ",1,0
u grčki mitologija drevan bog sunce ; putovati jesam kočija preko nebeski svod svaki dan ; u rimski mitologija on odgovarati bog sol ,1,0
Prihvaćen kao pretpostavka . ,1,0
mesto za sakupljanje i prikazivanje predmet koji imati naučni ili istorijski ili umetnički vrednost . ,1,0
način rad ili ponašanje ,1,0
kakav ritam opetovanim udarac proizvoditi ,1,0
jedan od @card@ država koji činiti sad ,1,0
Hipotetička snaga koji se nakd pripisivati funkcija i kvalitet svojstven živ biće . ,1,0
jevrejski praznik koji se slaviti šesti Sivan koji se slaviti Mozesovo primanje deset zapovest ,1,0
finansijski institucija koji finansirati svoj investicioni aktivnost od prodaja hartija od vrednost ili osiguranje ,1,0
prethodno obaveštenje ( obaveštenje unapred ) obično u pisan forma o namera povlačenje iz sporazum ili odustanak od ugovor ,1,0
koji jesam kao brat ili imati osobina koji odgovarati bratski osobina ,1,0
aktivan snaga telo ili duh ,1,0
napraviti kopija s namera da se neki prevariti . ,1,0
"tražiti nešto od neki u vida učtiv molba , kao pomoć ili zaštita ",1,0
stanje krajnje sramotiti . ,1,0
nalog apelacioni sud koji se zahtevati od sud koji posedovati pisan ( trajno zabeležen ) postupak da navesti dokumentacija sa ( taj ) suđenje ,1,0
dokument koji potvrđivati uspešan završetak neki studija . ,1,0
propisati uputstvo za ponašanje ili delovanje . ,1,0
alkaloid koji se ekstrahovati iz lišće koka ; koristiti se kao spoljašnji anestetik ili se uzimati iz zadovoljstvo ; izazivati velik zavisnost . ,1,0
"tumačiti značenje šta , npr . dlan , čajni listić , crevo , nebo itd - isto tako i ljudski ponašanje ",1,0
skoncentrisati se na ; obratiti pažnja na ; uzimati šta ozbiljno ,1,0
Tražiti radi zaposlenje . ,1,0
proizvesti zvuk duvanje ili na sličan način . ,1,0
ovlašćivanje podređen da donositi odrediti odluka ,1,0
znak koji ukazivati na taj da se naglasak nalaziti na dat sloga ,1,0
formalan prisustvo ( na sud ili saslušanje ) stranka u postupak ,1,0
Doći do odluka . ,1,0
postupak klasifikovanje ili obezbeđivanje indeks da biti se neki stavak moći lakše pronaći ,1,0
"onaj koji posedovati svojstvo lepljenje , priljubljivanje ",1,0
"proces tokom koji ličnost i seksualan ponašanje sazrevati kroz pet faza : prvo usmen faza , slediti analan faza , a onda falusna faza , latentan faza i konačno genitalni faza . ",1,0
stanje koji se izražavati da gramatički subjekt obavljati radnja ili izazivati dešavanje koji jesam označiti glagol ,1,0
uzrokovati da se čuti . ,1,0
filovirus koji izazivati Ebola hemoragični groznica ; prenositi jesam životinja ; moći da se koristiti kao biološki oružje ,1,0
koji se odnositi na parlament ili imati priroda parlament . ,1,0
intenzivan ili preterano loš ili neprijatan po kvalitet ili stepen . ,1,0
geografski region koji činiti grad . ,1,0
stanje kada jesam učiniti prekršaj . ,1,0
osobina koji razlikovati organizam prema njihov reproduktivan uloga . ,1,0
Učiniti nešto velik ili da nešto biti više . ,1,0
čokolada visok kvalitet koji sadržati najmanje @card@ procent kakao-putera ,1,0
"stanje nešto što jesam zajedno , ujediniti ili povezati . ",1,0
"pojmiti mentalno , kao ideja . ",1,0
"Bljka sa slab stabljika koji tražiti podrška i zato se penjati , uvijati ili puziti po tlo . ",1,0
"vreme koji jesam potrebno da nešto pasti na polovina prvobitan vrednost ( posebno , vreme potrebno da se polovina atom radioaktive supstanca dezintegrisati ) ",1,0
fabrika u koji se proizvoditi papir . ,1,0
formalan dokument koji se ( javan ) funkcioner teretiti za zloupotreba služben položaj ,1,0
libido jesam opšti oznaka za psihički energija . taj jesam jedan od ključnih pojam psihoanaliza i odnositi se na energija seksualan nagon . zato jesam nagonski težnja uvek usmeriti ka traženje prijatnost i zadovoljstvo . ,1,0
koji se odnositi na ili pripadaja ili karakterisati visoko društvo ,1,0
fenomen koji karakterisati postepen promena kroz niz stanje . ,1,0
delatnost koji imati za cilj snabdevanje artikl ,1,0
zagovornik princip humanizam ,1,0
veoma velik jabuka za kuvanje ,1,0
radnja u koji se prodavati cipela . ,1,0
promeniti iz sklopljen ili skupljen stanje u otvoreno . ,1,0
"u matematika , izračunavanje vrednost funkcija između već poznat vrednost ",1,0
"specijalista za korekcija deformitet skelet , posebno kod deca . ",1,0
stanje povezanost u memorija ili mašta . ,1,0
životan doba u koji polni žlezda postajati aktivan ,1,0
legura gvožđe sa mali udeo ugljenik i mangan ; često se koristiti u građevinarstvo ; njegov mehanički svojstvo moći da se menjati u širok dijapazon . ,1,0
ukupan količina ,1,0
ekipa koji učestvovati u pravni postupak ,1,0
tražiti odrediti iznos kao naknada ,1,0
ona koji imati visok robni ili novčan vrednost za korišćenje ili razmena ,1,0
apstrakcija koji pripadati neki entitet ili ga karakterisati . ,1,0
blagonaklon procena ,0,1
"učiniti velik u količina , broj ili snaga ",1,0
Način vršenje radnja . ,1,0
ispuniti divljenje i ushićenje ,1,0
politički sistem koji upravljati božanstvo ( ili zvaničnik za koji se smatrati da jesam imati božanski autoritet ) ,1,0
izdužiti pravougaon kost koji činiti most nos ,1,0
sudski nalog izdati na zahtev jedan strana u postupak koji se nalagati svedok da podneti sud ( pod zakletva ) sav relevantan dokumentacija koji posedovati a koji se ticati svedočenje ,1,0
statistički relacija između dva i više proemnljivih koji jesam takav da sistematski promena vrednost jedan variable jesam pratiti sistematski promena drugi ,1,0
koji se odnositi na stanje brak ,1,0
zadovoljiti ( žeđ ) ,1,0
osluškivati sa namera ,1,0
Ići na put iz zadovoljstvo . ,1,0
Žbun ili visok bilje koji rađati velik pljosnat jestiv semenka . ,1,0
"Jedina komponenta ličnost koji jesam prisutan od rođenje . ovaj aspekt ličnost lišiti jesam svaki logika , potpuno jesam nesvestan i obuhvatati instinktivno i primitivan ponašanje . Id jesam apsolutno iracionalan i funkcionisati u sklad sa princip zadovoljstvo i bol , zahtevati trenutno , neposredno zadovoljenje , kad god taj okolnost dozvoljavati . ako se ovaj potreba ne zadovoljiti odmah , rezultat jesam stanje anksioznost ili napetost . ",1,0
materija iz gornji sloj Zelmljine površina na koji moći da rasti biljka ( posebno kada se raditi o njen kvalitet ili korišćenje ) . ,1,0
gubitak osećaj u manjem delo telo ( npr . kod vađenje zub ) ,1,0
ćelija koji činiti epidermis ,1,0
u pozicioni brojni sistema pozitivan ceo broj koji jesam ekvivalentan jedinica na sledeći višem redni mesto ( matematika ) . ,1,0
za koji se nekada smatrati da jesam jedan od četiri element koji činiti svemir ( Еmpedokles ) ,1,0
ponašanje koji jesam u sklad sa prihvaćen standard ,1,0
božanstvo klasičan mitologija ,1,0
imati namera da se nešto izraziti ili preneti . ,1,0
ćelija iz koji se razvijati kost ,1,0
kvalitet neki ili nešto što imati slab ili manje poželjan pozicija . ,1,0
koji se odnositi na govorni osobina koji obuhvatati više od jedan govorni zvuk ,1,0
energičan i oduševljen uživanje ,0,1
odnos između značenje ,1,0
Čin koji se postignuti neki cilj . ,1,0
umetnik koji dizajnirati i proizvoditi otisak . ,1,0
u rimski mitologija kraljica olimpijski bog i zaštitnica brak ; Jupiterov žena i sestra ; ; u grčki mitologija ona odgovarati Her ,1,0
čin posmatranje - analiziranje stanje pacijent ,1,0
poklanjanje poseban pažnja ( kao deca ili nemoćan osoba ) . ,1,0
u srednjovekovan legenda nevesta kralj Kornvala koji se zaljubiti u kraljev nećaka Tristan pošto jesam greškom popiti ljubavan napitak i ostati večno zaljubiti ,1,0
koji formirati ili činiti jedan celina ,1,0
publikacija koji činiti deo niz ili serija ,1,0
operacija koji slediti pravilo Bulov logika ; operandi i rezultat operacija uvek imati jedan od dva moguć vrednost ,1,0
komercijalan ili industrijski preduzeće i ljudi koji ga činiti . ,1,0
Neodređena količina nešto koji imati određenu vrednost . ,1,0
znak koji nešto činiti očigledan . ,1,0
imati volja i namera da se izvesti neki akcija . ,1,0
izazvati patnja ,1,0
redni broj element u Mendeljejevoj tablica element ; jednak jesam broj proton u jezgra ili broj elektron u neutralan stanje atom ,1,0
starati se da rasti i da se razvijati u sklad sa svoj priroda . ,1,0
stanje u koji jesam neki zatvoren ( ako u zatvor ) . ,1,0
droga koji brzo izazivati zavisnost ,1,0
iznenadno stanje žestok emocionalan uznemirenost ,1,0
broj koji predstavljati veličina za koji se predpostavlja da imati fiksni vrednost u određenom matematički kontekst . ,1,0
"promenljiv u logički ili matematički izraz čiji vrednost određivati zavisne promenjive ; ako jesam f ( x ) = y , onda jesam x nezavisan promenljiv ",1,0
"sindrom do koji dolaziti usled izlaganje jonizujući zračenje ( izlaganje radioaktivan hemikalija ili nuklearni eksplozija ) ; nizak doza izazivati dijareja , mučnina , povraćanje i ponekad gubitak kosa , dok velik izloženost moći izazvati sterilitet , katarakta , neki oblik raka i drugi bolest ; ozbiljan izlaganje moći da dovesti do smrt u rok od sat vreme ",1,0
dovesti nešto ili neki u nizak položaj . ,1,0
proizvodnja hrana priprema zemlja da donositi rod ( u poljoprivreda ) . ,1,0
neki čiji jesam zanimanje pravljenje ili popravak odeća od krzno . ,1,0
izraziti dobar želja pri susret sa neki ,1,0
proizvoditi suviše . ,1,0
preneti ili izraziti značenje ,1,0
"sračunat upotreba nasilje ( ili pretnja nasilje ) protiv civil kako biti se postignuti cilj koji jesam politički ili verski ili ideološki priroda - taj se radi zastrašivanje , prinuda ili ucena ",1,0
skupština koji imati visok zakonodavna ovlašenja ,1,0
čin dobrovoljan davanje za neki zajednički cilj ,1,0
Način na koji se voditi pravni i skupštinsi postupak . ,1,0
udeo u profit ,1,0
zanimanje za koji jesam neki platiti . ,1,0
geološki formacija koji činiti velik masa led ,1,0
prenositi nešto ili neki ; obično na velik udaljenost . ,1,0
fokus pažnja javnost ,1,0
"glagolski vreme koji se označavati radnja , stanje ili zbivanje koji se vršiti u vreme kada se o ona govoriti ",1,0
pod uticaj patnja i tuga ili ispuniti ovaj osećanje ,1,0
"stanje čovekov osećanje , posebno vezati za zadovoljstvo ili potištenost . ",1,0
nesmanjen i nenarušen celovitost ili ukupnost . ,0,1
stanje kada deo muskulatura treper umesto da izvoditi kontrakcija . ,1,0
kuhinjski pribor koji se koristiti za kuvanje na para ,1,0
velik ? evroazijski medved . ,1,0
boginja lov i mesec ; ćerka Zevs i Let i sestra bliznakinja Apolon ; u rimski mitologija ona odgovarati boginja Dijana ,1,0
Učiniti ili izazvati da nešto postati . ,1,0
strah koji osećati osoba koji trebati da nastupiti pred publika ,1,0
igra u koji dva taj prebacivati lopta preko visok mreža udarati jesam ruka . ,1,0
promena agregatni stanje iz jedan u drugi bez promena hemijski sastav ,1,0
proizvoditi ritmičan zvuk . ,1,0
okarakterisan zloba ,1,0
izazvati ili odvratiti ili pretiti ,1,0
Osećanje zabrinutost . ,1,0
fosilni gorivo u gasovtom stanje ; koristiti se ya kuvanje i grejanje domaćinstvo . ,1,0
prvi ili visok u niz ili poredak . ,1,0
medicinski postupak koji uključivati zasecanje upotreba instrument ; obavljati se da biti se popraviti oštećenje ili zaustaviti bolest živ organizam . ,1,0
merni instrument za težina ; pokazivati veličina masa . ,1,0
supstanca koji jesam u fluidan stanje na sobni temperatura i pritisak . ,1,0
politički ili teološki usmerenje koji zagovarati očuvanje dobar u društvo i suprotstavljanje radikalan promena ,1,0
zabava koji držati pažnja . ,1,0
"koji izazivati iznenađenje , čuđenje ili zadivljenost ",1,0
predlog za odgovarajući pravac delovanje ,1,0
posedovati malo ili imati malo novac . ,1,0
svojstvo zvuk . ,1,0
Nešto za šta se verovati da donositi sreća . ,1,0
radioaktivan transuranski metal ; proizvesti bombardovanje plutonijuma helijumovim jezgro ,1,0
dovesti do nov tehnološki stanje ,1,0
ukupan opseg veština ili uređaj koji se koristiti u neki polje ili zanimanje ,1,0
neki čiji jesam zaduženje da propovedati jevanđelje ,1,0
"zadobiti kakav prednost , kao što jesam bod itd . ",0,1
fonema ili nizak fonema koji činiti različit alomorfe neki morfemaheme ,1,0
stanje zrelost ; pun razvoj . ,1,0
neki ko dovoditi tekst u prihvatljiv oblik za štampa ,1,0
stanje u neki određenom trenutak . ,1,0
skup jednačina dva ili više promenljiv za koji postojati vrednost koji zadovoljavati sav jednačina istovremeno ,1,0
kolekcija delo koji neki umetnik ili kompanija moći da izvesti ,1,0
"reč ili izraz izraziti svoj osećanje , misao , itd . ",1,0
koji osećati nadolazeći opasnost ,1,0
pravac ponašanje . ,1,0
"važan bitak u torku rat za španski nasleđe , snaga Velika alijansa jesam odneti pobeda nad Francuski @ord@ ",1,0
okretanje u suprotan smer . ,1,0
"koristiti um ili nečiji sposobnost da rezonovati da biti se zaključivati , odlučivati , ili dolaziti da rešenje i sudovati . ",1,0
biti prodavati za određenu cena ili na odrediti način . ,1,0
akt koji činiti da prethodan akt ostati bez učinak ( kao da jesam ni učiniti ) ,1,0
koji odrati ( po pitanje cena ) ; za šta nerazuman cena tražiti ,1,0
Završno stanje . ,1,0
proceniti vrednost nešto . ,1,0
žut deo jaje koji se koristiti za kuvanje ,1,0
abnormalan ili fiziološki neuravnotežen stanje telo . ,1,0
prijateljski tražiti od neki da nešto učiniti . ,1,0
kvalitet onaj što ne moći da postojati ili raditi u usklađen kombinacija . ,1,0
"biti povaliti , biti u horizontalan položaj . ",1,0
"asocijacija koji činiti Velika Britanija i nezavisan država , većina bivši kolonija ",1,0
izazvati otvaranje ili da nešto postati otvoreno . ,1,0
osoba čiji kreativan rad pokazivati senzitivnost i mašta . ,1,0
"koji jesam ništa ispuniti , čiji jesam unutrašnjost prazan ",1,0
dati prvenstvo kandidat ili mera ili odluka . ,1,0
Privući pažnja na nešto . ,1,0
( Rimokatolička crkva ) osoba koji se pokajati zbog svoj greh ( rimokatolik činiti pokora prema uputstvo ispovednik ) ,1,0
jedan od četiri supstanca za koji se u star i srednjevekovni kosmologija verovati da činiti fizički univerzum . ,1,0
koji jesam neki uveseliti ,0,1
"boginja mudrost , tkanje i zanat ; zaštitnica grad Atina ; u rimski mitologija ona odgovarati Minerva ",1,0
stanje sloboda ; moć delovanje ili govor ili mišljenje bez ograda . nametnut spolja ,1,0
biti od korista ili koji pružati usluga . ,1,0
Tražiti nešto . ,1,0
"jedan od velik alfabetski karakter koji se koristiti kao prvi slovo u odredženim slučaj ( pisanje vlastit ime , na početak rečenica , pri naglašavanje i td . ) ",1,0
stanje življenje . ,1,0
biti koji podsticajan podatak ili događaj ; delo koji pobuđivati akcija ,1,0
glavni izvor berilijum ; obojiti providan varijetet jesam na cena kao drago kamenje ,1,0
mek masna supstanca koji se javljati u organski tkivo i koji činiti mešavina lipid ( uglavno trigliceridi ) . ,1,0
smanjenje ekonomski aktivnost što imati za rezultat pad cena . ,1,0
zamenica koji izražavati razlika u lice ,1,0
koji jesam moralno odbojan ili neugodan za čulo . ,1,0
koji ispoljavati ili jesam označen tuga i bol ,1,0
koji izazivati potištenost ,1,0
u grčki mitologija boginja domaći ognjište i vatra ; u rimski mitologija ona odgovarati Vesta ,1,0
promena iz čvrst ili gasovit stanje u tečan ,1,0
koristiti se sa gradivan imenica ; mnogo po količina ili stepen . ,1,0
učiniti zadovoljan ,1,0
vredan ruda srebro koji se sastojati od srebro sulfid ( Ag2S ) ,1,0
"jedan od dva velik sisara severni morati , sa velik očnjak . ",1,0
biti koji proces koji činiti da se zvuk ne izgovarati pri izgovaranje reč ili izraz ,1,0
"kratkotrajan grč glasnih žica u larinksu , koji izazivati napad gušenje . ",1,0
jedan od država koji činiti Australija ,1,0
organizovati niz radnja i predstava ,1,0
veoma lagati bezbojan element koji jesam jedan od @card@ gas u prirodan stanje ; najteže ga jesam pretvoriti u tečnost ; javljati se u neki prirodan gas u količina koji ekstrakcija činiti isplativ . ,1,0
sastav emocionalan i inetelektualnih atribut koji određivati karakterističan postupak i reakcija osoba . ,1,0
privremen smeštaj u priroda za putnik ili turista . ,1,0
imati potpuno razumevanje nešto ; biti na vrh u neki domena znanje . ,1,0
učiniti da okriviti u sudski postupak biti osloboditi ,1,0
Događaj koji se desiti kada nešto preći iz jedan stanje u drugi . ,1,0
koji izazivati strah ili užas ,1,0
koji jesam u sklad sa metoda ili princip nauka . ,1,0
voditi ljubav . ,1,0
